OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1423,37,75,184,210,189,200,194,142,111,81,0,0 to 118,45,761,657,5,1423,0,0,88,787,2,686,18,615,805,1,2,1420,562,53,0,0,281,333,1,615,11,29,92,118,82,85,75,39,40,44,0,0 to 106,41,464,40,32,79,84,445,86,81,0,41,0,0,19,615,333,281,615,0,0,4565,0,5189,4565,615,19,693,676,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,13,13,0,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6093,171,529,780,834,787,852,912,642,381,197,8,0 to 118,44,3539,2509,45,6082,11,0,925,3134,133,2794,41,2416,3653,0,24,6058,1394,1019,1,2,1279,1125,9,2413,57,244,385,344,356,328,311,227,111,52,1,0 to 100,40,1469,653,234,57,471,1856,86,410,1,255,0,0,50,2416,1127,1280,2413,3,0,17563,8,19998,17571,2416,50,1544,1481,{CE511C5D-2638-44A3-B2F8-B13847543637},4,68,72,0.0555555555555556,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2724,61,145,292,516,503,409,371,262,118,43,4,0 to 118,41,1105,1599,20,2714,10,0,76,1607,3,1405,30,1501,1217,0,6,2708,1427,70,4,0,422,1075,0,1497,6,34,152,349,348,258,183,107,45,19,0,1 to 95,40,803,566,81,47,131,1281,85,126,0,60,0,0,18,1501,1076,425,1497,4,0,5831,6,7363,5837,1501,18,1561,1462,{541BD5A3-4453-499A-9896-F0EDC5353D0B},2,25,27,0.0740740740740741,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,14708,301,944,1994,2278,2124,1866,2052,1384,994,721,50,0 to 119,43,8417,6194,97,14514,193,1,768,7918,137,4010,286,6590,8040,1,77,14437,6307,219,59,5,3501,2975,50,6526,72,282,1096,1232,1021,870,932,552,318,205,10,0 to 103,40,3316,525,1334,1351,684,4473,1369,540,5,339,5,1,130,6590,3005,3535,6525,64,1,39822,129,46606,39951,6590,130,9149,8723,{EB5D2450-A892-40FD-9BA4-9821A7438525},30,244,274,0.109489051094891,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1470,28,107,178,204,225,200,199,167,110,52,0,0 to 99,44,728,728,14,1468,2,0,57,560,4,622,19,733,736,0,1,1467,676,55,2,0,308,422,1,731,7,30,85,129,117,107,97,79,52,30,0,0 to 99,44,487,107,55,82,29,593,109,72,1,38,1,0,14,733,423,309,731,2,0,4644,0,5387,4644,733,14,1082,1021,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,9,11,0.181818181818182,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,118607,2040,4007,13514,16895,15863,17191,18126,14356,9643,5369,1603,0 to 119,48,63983,54259,365,117460,1145,2,12005,83829,465,40488,1329,53151,65029,152,275,117038,51862,781,498,10,27239,25240,164,52643,821,2105,8905,9743,8372,8078,6741,3813,2554,1968,51,0 to 106,40,22137,8224,9388,12894,14322,23961,14360,5770,71,4139,49,24,1595,53151,25510,27462,52641,508,2,382063,638,436466,382701,53151,1595,17794,17530,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},214,3265,3479,0.061511928715148,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,21024,471,916,2278,2860,2869,3222,3252,2615,1595,920,26,0 to 119,48,11991,8867,166,20858,166,0,2134,11591,188,8073,329,9213,11539,4,268,20586,9020,156,36,1,5034,4138,4,9176,163,403,1255,1503,1446,1446,1271,897,503,325,1,0 to 104,43,3953,2106,1246,1871,2082,4787,2307,972,4,784,3,1,336,9213,4157,5052,9176,37,0,63769,128,73165,63897,9213,336,9170,9155,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},33,516,549,0.0601092896174863,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,26828,547,1469,3277,3596,3757,4149,4045,3217,1927,830,14,0 to 119,46,14953,11793,82,26670,158,0,2239,15859,223,11081,552,11147,15499,4,178,26488,10783,271,91,2,5782,5263,9,11054,169,483,1775,1842,1734,1748,1456,1025,619,294,2,0 to 105,42,8019,771,1642,622,2617,7619,818,1378,11,1051,5,1,244,11147,5305,5833,11054,93,0,99761,70,111042,99831,11147,244,12703,12154,{83116673-3FAD-423E-B67E-DFE7515F5E81},63,643,706,0.0892351274787535,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5941,155,373,680,943,1030,995,848,580,227,107,3,0 to 119,42,3443,2490,8,5917,23,1,675,3174,46,2348,49,3073,2859,2,7,5909,2983,80,10,0,1502,1559,2,3063,76,199,417,500,577,541,411,218,98,35,1,0 to 98,40,923,1296,578,266,583,2082,398,449,1,242,0,0,56,3073,1561,1510,3062,10,1,15606,16,18743,15622,3073,56,1628,1433,{77657EA6-12D6-4645-9915-E7357C9F40D6},0,20,20,0,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26063,561,879,7609,3939,3250,3105,3104,2206,885,479,46,0 to 119,35,14014,11931,118,25502,560,1,2768,16896,201,8244,295,12483,13544,5,31,25468,12036,89,353,5,6663,5435,27,12125,215,432,5669,1847,1338,1099,974,499,234,166,10,0 to 105,24,4866,3111,1625,2523,1043,6919,4163,725,27,297,14,12,118,12483,5587,6867,12124,358,1,93072,212,105910,93284,12483,118,6031,5620,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},6,181,187,0.0320855614973262,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1363,31,62,125,173,182,209,257,193,98,32,1,0 to 101,50,626,735,2,1347,16,0,44,852,41,664,29,682,678,1,2,1345,570,99,13,0,233,436,0,669,8,26,64,113,95,124,126,72,35,19,0,0 to 99,47,281,330,42,16,33,588,48,64,2,39,0,0,9,682,443,239,669,13,0,3752,1,4448,3753,682,9,514,476,{862C7BAB-C64B-458C-A6FA-56543968D206},0,9,9,0,47,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2295,116,211,269,291,303,332,299,260,135,71,8,0 to 99,43,1328,963,4,2259,36,0,114,1115,53,1324,76,1085,1208,1,1,2257,724,344,15,2,587,481,0,1068,40,84,131,154,160,184,145,104,43,40,0,0 to 99,42,352,627,56,33,55,921,92,173,1,53,2,2,25,1085,485,600,1068,17,0,5450,19,6565,5469,1085,25,1350,1252,{89851E42-542B-499A-AC7E-D8F5369F3D0B},1,18,19,0.0526315789473684,42,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2579,15,63,255,706,600,442,319,116,44,10,9,0 to 105,38,401,2174,4,2578,1,0,28,1928,1,339,11,540,2038,0,1,2577,499,40,1,0,150,389,0,539,6,18,94,101,95,99,83,25,16,3,0,0 to 88,40,359,126,29,25,30,391,118,40,0,15,0,0,11,540,389,151,539,1,0,3330,0,3870,3330,540,11,591,567,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},1,1,2,0.5,39,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2618,48,84,244,624,512,417,317,224,92,53,3,0 to 118,41,736,1867,15,2606,12,0,80,1923,9,929,16,912,1705,0,1,2606,763,141,4,4,319,585,0,904,28,56,111,179,158,150,124,68,26,12,0,0 to 91,41,400,432,60,12,116,655,133,105,1,37,0,0,10,912,589,323,904,8,0,4944,3,5861,4947,912,10,212,210,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},1,11,12,0.0833333333333333,40,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,10316,135,283,1324,1649,1570,1743,1659,1080,559,262,52,0 to 119,46,5381,4872,63,10080,236,0,1426,4737,28,6499,301,6905,3382,1,28,10053,6534,157,211,3,3378,3284,29,6691,74,187,1059,1260,1122,1156,1010,629,309,98,1,0 to 99,42,3988,668,882,1153,522,4645,1524,788,24,380,12,6,135,6905,3398,3478,6691,214,0,36145,30,43155,36175,6905,135,1677,1670,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},7,123,130,0.0538461538461538,42,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,7505,163,325,745,1095,1148,1130,1248,922,465,255,9,0 to 119,47,3379,4073,53,7476,29,0,1013,3067,63,4368,54,4311,3187,0,7,7469,3872,423,13,3,1538,2754,3,4295,71,168,505,738,770,720,632,422,205,79,1,0 to 102,43,2647,1249,189,210,259,3762,274,148,1,259,3,0,79,4311,2764,1544,4295,16,0,15533,13,19914,15546,4311,79,1130,1129,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},9,98,107,0.0841121495327103,43,2.6336786210355756,0.19383765365800731
17,17,2,003,BAKER,Baker,FL,3037,66,145,406,551,532,493,410,250,135,47,2,0 to 103,41,1355,1667,15,2974,63,0,347,1620,16,1281,27,1811,1190,0,36,2938,1481,324,3,3,634,1171,0,1805,9,53,226,371,375,311,239,140,68,19,0,0 to 103,40,972,238,58,537,20,1124,661,137,0,89,0,0,24,1811,1175,636,1805,6,0,7448,54,9340,7502,1811,24,2072,2071,{393E3BC9-079E-4AD6-9162-D77EE72FEB59},4,62,66,0.0606060606060606,40,1.7712451943566485,0.14260223696131116
18,18,30,059,HOLMES,Holmes,FL,1898,32,120,221,263,262,311,275,246,113,54,1,0 to 119,46,991,894,13,1873,25,0,79,900,5,770,122,936,959,0,3,1870,794,126,13,3,432,488,0,920,15,51,124,160,146,153,124,91,45,27,0,0 to 101,42,702,88,55,75,34,763,123,57,0,34,0,0,12,936,493,443,920,16,0,4961,9,5916,4970,936,12,1248,1242,{BD5E2BC2-C55E-45E6-8687-0C7528780CD1},4,19,23,0.173913043478261,42,1.7364459249798063,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,12396,258,580,1447,1407,1496,1653,1948,1748,1267,573,19,0 to 101,51,6322,5734,340,12273,123,0,1080,7708,82,4397,151,5437,6904,2,53,12219,5366,27,44,0,2671,2697,25,5393,117,302,909,842,807,812,656,414,353,223,2,0 to 101,41,2598,277,1199,1319,1903,2344,1146,724,4,422,3,1,167,5437,2719,2693,5393,44,0,37944,77,43503,38021,5437,167,4893,4882,{14DC1D1D-CE53-4995-9CF2-039FE1559F59},11,168,179,0.0614525139664804,41,2.9786699421185125,0.15345842849064345
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,101935,2424,4680,14261,17187,15092,15310,14352,10064,5404,2621,540,0 to 119,42,56120,44997,818,101321,614,0,7230,77267,458,22142,853,48925,52303,20,687,100614,47813,833,273,6,25712,22577,357,48646,985,2299,9173,9783,7615,7276,5519,3089,1754,1001,431,0 to 110,37,18770,6217,7028,16631,12536,17358,18752,3853,29,2062,20,5,822,48925,22699,25862,48646,279,0,325954,343,375774,326297,48925,822,19249,18902,{12BE5E4E-9D96-4B8E-8617-77C84F3BC487},175,2326,2501,0.0699720111955218,37,3.452361349671768,0.2518380530212434
21,21,41,081,MANATEE,Manatee,FL,28371,570,1269,3057,3603,3543,3889,4519,4254,2568,983,116,0 to 119,50,15622,12418,331,27979,392,0,4381,18857,177,10493,238,13699,14642,3,27,27949,13462,88,149,0,7127,6279,144,13550,297,886,2227,2322,2105,2006,1726,1115,675,328,12,0 to 101,40,7399,1301,2253,2597,3861,6701,2988,865,11,895,9,2,330,13699,6352,7200,13550,149,0,110347,273,124407,110620,13699,330,2048,1948,{0AD77407-CEAA-4C6B-9E84-485E7D0FA9CC},72,805,877,0.0820980615735462,40,3.591796951963094,0.17764804033812803
22,22,10,019,CLAY,Clay,FL,15379,244,759,1905,1919,2319,2521,2372,1827,1060,427,26,0 to 102,47,8369,6746,264,15345,34,0,1743,8686,130,4418,237,6256,9090,1,32,15312,6023,215,17,0,3220,2953,65,6238,65,261,958,908,1062,1071,869,549,347,164,1,0 to 102,43,3737,888,499,1114,563,4457,1218,987,2,419,3,0,127,6255,2963,3227,6238,17,0,51421,17,57727,51438,6255,127,5687,5652,{D8B9952E-371D-460F-96AE-4666BDB4AD84},30,324,354,0.0847457627118644,43,1.7757499535538475,0.15589240376785884
23,23,25,049,HARDEE,Hardee,FL,3020,119,377,534,510,398,423,315,210,98,36,0,0 to 95,34,1540,1456,24,3011,9,0,106,889,2,2168,36,1627,1388,1,4,3006,1128,492,6,1,787,827,6,1620,43,145,320,299,249,260,165,92,43,11,0,0 to 93,35,1159,130,228,103,958,542,120,205,3,141,4,1,17,1627,832,789,1620,7,0,7271,2,8909,7273,1627,17,2716,2615,{30DCFC30-6A6D-4712-9819-F2940D3F56ED},2,25,27,0.0740740740740741,35,1.6007568790090916,0.15097302168698645
