OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2483,76,218,381,335,339,349,315,217,161,92,0,0 to 118,41,1366,1106,11,2479,4,0,225,1064,2,1548,33,1483,994,1,5,2473,1273,206,2,2,781,691,7,1479,31,113,232,233,214,214,178,115,95,58,0,0 to 106,40,1156,86,55,182,122,1155,202,119,0,69,0,0,37,1483,693,783,1479,4,0,6442,0,7942,6442,1483,37,1432,1415,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,32,34,0.0588235294117647,40
2,2,54,107,PUTNAM,Putnam,FL,10067,334,970,1370,1350,1282,1375,1458,1054,607,258,9,0 to 118,42,5699,4332,36,10039,28,0,1763,3727,133,7173,91,6010,4016,0,41,9998,3632,2358,13,7,3250,2724,16,5990,152,528,898,829,816,814,846,637,347,141,2,0 to 100,42,4011,1337,478,164,797,4926,267,728,3,523,3,1,134,6010,2735,3259,5990,20,0,25685,0,31706,25685,6010,134,2957,2903,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,96,106,0.0943396226415094,42
3,3,62,123,TAYLOR,Taylor,FL,4321,146,407,514,707,694,618,576,402,187,64,6,0 to 118,40,1943,2363,15,4311,10,0,152,2002,3,2841,48,2694,1619,0,8,4303,2421,267,6,0,1068,1617,3,2688,35,119,318,498,526,433,371,235,118,40,1,0 to 98,41,1638,807,120,123,149,2333,206,189,0,96,0,0,45,2694,1619,1072,2688,6,0,8093,0,10814,8093,2694,45,2567,2473,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,28,28,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32195,799,3763,4687,4914,4718,3967,4198,2578,1565,936,70,0 to 119,38,17505,14456,234,31866,328,1,1875,11072,137,14587,1005,19704,12377,2,112,31755,18086,1410,192,16,10308,9040,148,19496,259,1259,2928,3570,3148,2655,2842,1662,892,458,31,0 to 103,40,13063,1765,2087,2581,1678,14469,3349,1042,13,688,17,5,348,19704,9150,10404,19495,208,1,65875,0,85657,65875,19704,348,28388,27975,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,19,382,401,0.0473815461346633,40
5,5,7,013,CALHOUN,Calhoun,FL,2819,86,364,387,324,379,357,349,292,186,93,2,0 to 99,41,1471,1328,20,2816,3,0,188,591,4,1368,46,1653,1158,0,8,2808,1430,220,3,0,808,836,6,1650,29,113,210,225,230,230,223,194,124,74,1,0 to 99,45,1126,184,211,129,38,1383,229,131,2,57,2,0,42,1653,838,809,1650,3,0,6012,0,7676,6012,1653,42,2251,2195,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,45,45,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,210179,4784,13706,27449,31659,29025,30488,29753,21208,13405,7090,1612,0 to 119,44,111628,97542,1009,207193,2984,2,30594,108998,465,99840,3413,130358,78992,134,695,206371,126532,1538,2268,20,66463,60884,723,128070,2366,7923,20272,23447,20019,19752,17265,9843,5807,3605,59,0 to 107,40,64747,18168,22296,22859,33654,65207,29209,8777,150,6331,111,52,2635,130358,62066,67518,128068,2288,2,676032,0,807171,676032,130358,2635,55383,55125,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,433,6176,6609,0.0655167196247541,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,39912,1172,3019,5239,5535,5390,5774,5685,4341,2526,1194,37,0 to 119,44,22179,17495,238,39606,306,0,4797,14663,188,22591,863,23815,15647,7,443,39158,23436,208,169,2,12918,10635,91,23644,428,1316,3274,3826,3611,3648,3375,2413,1316,603,5,0 to 104,43,11893,4839,3050,3862,5410,13435,4799,2204,22,1619,14,1,577,23815,10719,13005,23644,171,0,105654,0,129544,105654,23815,577,24621,24605,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,76,805,881,0.0862656072644722,43
8,8,51,101,PASCO,Pasco,FL,57287,1258,4894,7866,7447,7900,8600,7825,6215,3789,1460,33,0 to 119,44,31362,25818,107,56900,387,0,3446,27435,223,28001,1521,35992,20843,3,449,56448,34233,1441,311,5,19080,16548,46,35674,565,2231,5162,5259,5275,5599,4866,3756,2368,901,8,0 to 105,43,26288,2112,4160,3114,6943,23750,4981,3307,59,2372,44,8,687,35990,16675,19247,35674,316,0,183740,0,219837,183740,35990,687,26535,25998,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,127,1523,1650,0.076969696969697,44
9,9,20,039,GADSDEN,Gadsden,FL,8810,298,790,1079,1290,1428,1397,1228,810,337,150,3,0 to 119,41,5071,3716,23,8780,29,1,1167,3756,46,4704,99,5529,3267,1,13,8767,5088,425,13,3,2895,2600,18,5513,152,462,746,817,941,924,777,429,203,77,1,0 to 98,41,1587,2715,931,280,908,4176,429,727,1,415,0,0,89,5529,2604,2907,5512,16,1,21981,0,27553,21981,5529,89,2997,2803,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,125,129,0.0310077519379845,41
10,10,37,073,LEON,Leon,FL,46475,1537,2733,13726,7349,5797,5213,4894,3195,1341,642,48,0 to 119,31,25323,20935,217,45397,1077,1,7351,21208,201,23127,841,30213,16209,7,46,45346,29053,286,857,17,16200,13003,136,29339,694,1660,10874,5001,3700,3092,2693,1458,689,342,10,0 to 106,28,14106,9084,3483,2666,2780,22235,4324,1484,47,649,35,31,301,30213,13378,16688,29338,874,1,147907,0,178287,147907,30213,301,13558,13157,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,38,1441,1479,0.0256930358350237,28
