OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2260,65,193,343,300,313,315,279,205,156,91,0,0 to 118,41,1236,1010,14,2257,3,0,165,1022,2,1361,31,1317,937,1,5,2251,1124,190,1,2,681,623,10,1314,27,97,206,205,191,189,151,104,91,56,0,0 to 106,41,1040,82,53,139,116,1043,155,116,0,66,0,0,30,1317,625,682,1314,3,0,5993,0,7326,5993,1317,30,1338,1321,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,19,52,71,0.267605633802817,40
2,2,54,107,PUTNAM,Putnam,FL,9771,320,935,1331,1315,1250,1331,1407,1021,594,257,10,0 to 118,42,5538,4191,42,9746,25,0,1656,3702,133,6810,89,5731,3996,0,44,9702,3416,2298,10,7,3102,2593,19,5714,140,501,859,793,783,776,800,603,335,139,2,0 to 100,42,3807,1285,458,164,760,4689,265,685,2,493,2,1,118,5731,2604,3108,5714,17,0,24302,0,30045,24302,5731,118,2916,2860,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,12,269,281,0.0427046263345196,42
3,3,62,123,TAYLOR,Taylor,FL,4148,125,375,495,699,674,594,553,388,177,62,6,0 to 118,40,1852,2278,18,4137,11,0,128,1980,3,2663,45,2592,1549,0,7,4130,2345,241,6,0,1010,1572,4,2586,30,116,304,492,510,414,352,226,110,37,1,0 to 98,41,1551,793,118,124,147,2242,197,184,0,88,0,0,39,2592,1574,1014,2586,6,0,7630,0,10247,7630,2592,39,2502,2406,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,9,108,117,0.0769230769230769,41
4,4,46,091,OKALOOSA,Okaloosa,FL,29562,670,3201,4265,4539,4361,3708,3882,2450,1498,917,71,0 to 119,39,16166,13179,217,29253,308,1,1751,10514,137,13186,925,18024,11431,2,105,29149,16440,1398,169,17,9473,8228,137,17838,216,1118,2660,3271,2864,2454,2587,1550,834,438,32,0 to 103,40,10345,1413,2364,3716,1408,12206,4224,973,14,647,16,4,311,18024,8327,9557,17837,186,1,59771,0,77877,59771,18024,311,25877,25463,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,42,598,640,0.065625,40
5,5,7,013,CALHOUN,Calhoun,FL,2700,76,331,361,319,368,344,341,285,180,93,2,0 to 99,41,1405,1276,19,2697,3,0,167,592,4,1306,46,1589,1105,0,6,2691,1379,207,3,0,772,808,6,1586,26,107,199,220,222,217,216,186,121,74,1,0 to 99,45,1066,180,208,132,38,1317,231,126,2,56,2,0,38,1589,810,773,1586,3,0,5759,0,7358,5759,1589,38,2204,2146,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,4,110,114,0.0350877192982456,46
6,6,50,099,PALM BEACH,Palm Beach,FL,191387,4169,11332,24300,28705,26271,27784,27363,20129,12900,6823,1611,0 to 119,45,101912,88656,819,188790,2595,2,26779,104570,465,86272,3094,115145,75492,136,614,188046,111901,1330,1893,21,58813,53880,538,113231,2030,6625,17842,20740,17640,17426,15141,8894,5372,3375,60,0 to 107,40,56059,16082,19409,21681,29998,56746,26487,8115,132,5837,89,42,2355,115145,54847,59708,113229,1914,2,612650,0,728561,612650,115145,2355,47600,47341,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,350,5998,6348,0.0551354757403907,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,36037,1030,2465,4578,4992,4918,5240,5207,4071,2361,1139,36,0 to 119,45,20111,15712,214,35778,259,0,4195,14448,188,19341,779,21134,14490,6,407,35367,20805,198,129,2,11495,9439,69,21003,396,1124,2848,3368,3229,3207,2994,2198,1197,569,4,0 to 104,43,10378,4285,2709,3631,4776,11726,4501,1743,18,1356,12,1,523,21134,9503,11562,21003,131,0,95979,0,117183,95979,21134,523,21143,21127,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,109,1077,1186,0.0919055649241147,43
8,8,51,101,PASCO,Pasco,FL,51869,1120,4142,7050,6661,7099,7798,7175,5854,3547,1392,31,0 to 119,44,28379,23231,259,51515,354,0,3386,25805,223,24116,1346,31873,19523,3,470,51042,30295,1291,282,4,16848,14583,155,31586,496,1851,4583,4601,4648,4942,4297,3449,2152,845,8,0 to 105,44,22630,1845,3719,3392,6079,20555,4952,2917,46,2111,35,6,614,31872,14697,17000,31586,286,0,166644,0,198622,166644,31872,614,24102,23561,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,122,1565,1687,0.0723177237700059,44
9,9,20,039,GADSDEN,Gadsden,FL,8538,279,735,1035,1252,1403,1358,1190,798,335,150,3,0 to 119,41,4907,3605,26,8508,29,1,1115,3723,46,4390,94,5334,3190,1,13,8495,4923,395,13,3,2783,2514,21,5318,142,438,717,787,917,888,743,422,202,77,1,0 to 99,41,1512,2609,900,297,865,4006,447,707,1,393,0,0,78,5334,2518,2795,5317,16,1,21015,0,26393,21015,5334,78,2839,2645,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,8,169,177,0.0451977401129944,41
10,10,37,073,LEON,Leon,FL,43847,1334,2452,12737,6985,5530,4978,4713,3117,1316,636,49,0 to 119,32,23879,19775,193,42816,1030,1,6816,20842,201,20990,764,28187,15609,7,44,42767,27089,267,815,16,15095,12144,117,27356,627,1507,10073,4697,3482,2886,2517,1390,663,335,10,0 to 106,28,12796,8552,3280,2728,2508,20493,4355,1339,46,573,35,29,265,28187,12500,15560,27355,831,1,140608,0,168975,140608,28187,265,12400,11999,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,106,1957,2063,0.0513814832767814,28
11,11,33,065,JEFFERSON,Jefferson,FL,2378,93,221,244,289,307,332,406,287,156,41,2,0 to 101,46,1167,1206,5,2354,24,0,85,1067,41,1576,41,1378,995,2,3,2350,1183,173,18,4,605,748,3,1356,26,93,138,196,179,223,254,153,89,27,0,0 to 99,47,649,592,81,34,49,1225,82,111,3,66,0,0,22,1378,760,614,1356,22,0,5451,0,6848,5451,1378,22,1272,1235,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,5,48,53,0.0943396226415094,48
12,12,40,079,MADISON,Madison,FL,3571,176,464,491,433,436,486,435,358,196,86,10,0 to 101,40,2027,1531,13,3529,42,0,214,1278,53,2526,125,1927,1629,0,15,3514,1360,542,23,2,1076,822,4,1902,64,157,261,270,245,313,262,193,103,57,2,0 to 101,43,807,939,88,68,98,1631,173,254,3,83,2,2,39,1927,829,1090,1902,25,0,6868,0,8805,6868,1927,39,2783,2687,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,3,267,270,0.0111111111111111,44
13,13,39,077,LIBERTY,Liberty,FL,3310,72,224,373,775,677,522,404,166,71,17,9,0 to 105,37,810,2490,10,3309,1,0,101,1933,1,732,14,1029,2278,0,3,3306,872,156,1,0,400,620,8,1028,23,74,166,170,156,166,158,66,42,8,0,0 to 89,39,762,170,53,43,41,835,152,56,0,22,0,0,14,1029,620,401,1028,1,0,3972,0,5002,3972,1029,14,1331,1307,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,3,39,42,0.0714285714285714,40
14,14,24,047,HAMILTON,Hamilton,FL,3490,110,262,374,705,605,526,411,294,134,63,6,0 to 118,39,1205,2262,23,3469,21,0,94,2019,9,1730,49,1550,1938,0,2,3468,1214,319,8,9,658,865,10,1533,58,137,201,254,232,236,207,134,66,23,2,0 to 93,41,747,639,92,55,159,1187,187,194,2,75,0,0,21,1550,874,666,1533,17,0,6192,0,7747,6192,1550,21,1070,1068,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,3,92,95,0.031578947368421,41
15,15,3,005,BAY,Bay,FL,22200,257,1166,2883,3501,3411,3529,3509,2272,1144,469,59,0 to 119,44,11690,10272,238,21489,711,0,2249,10622,28,13373,472,17995,4135,2,68,21423,16993,324,668,10,9076,8043,198,17317,162,827,2485,3029,2854,2867,2776,1780,890,322,3,0 to 101,43,10793,1605,1752,3167,1089,12554,3674,1298,47,737,25,15,321,17995,8403,9385,17317,678,0,61241,0,79307,61241,17995,321,4463,4455,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,44,516,560,0.0785714285714286,43
16,16,12,023,COLUMBIA,Columbia,FL,11436,317,793,1419,1582,1702,1615,1747,1277,653,319,12,0 to 119,44,5559,5814,63,11387,49,0,1325,3619,63,7235,99,7522,3903,0,11,11376,6868,618,32,4,3317,4145,24,7486,132,385,966,1183,1213,1177,1114,774,413,161,4,0 to 102,43,4869,1877,320,420,414,6398,674,319,2,437,4,0,149,7522,4167,3331,7486,36,0,22149,0,29728,22149,7522,149,4423,4422,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,20,159,179,0.111731843575419,43
17,17,2,003,BAKER,Baker,FL,5090,137,385,761,849,817,776,663,415,206,79,2,0 to 103,39,2470,2600,20,5026,64,0,683,1718,16,2569,101,3235,1809,1,45,4980,2720,500,10,5,1408,1807,5,3220,27,125,417,598,600,536,456,291,132,53,0,0 to 103,42,2037,394,122,667,39,2180,1001,294,1,169,0,0,54,3235,1814,1416,3220,15,0,10638,0,13904,10638,3235,54,4232,4231,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,7,53,60,0.116666666666667,42
18,18,30,059,HOLMES,Holmes,FL,3437,62,318,478,464,452,548,460,376,197,82,0,0 to 119,43,1863,1551,23,3398,39,0,208,1171,5,1749,242,2149,1284,0,4,3394,1799,319,22,9,1116,994,8,2118,21,134,296,337,305,359,289,225,124,59,0,0 to 101,44,1692,121,107,198,55,1719,344,125,0,79,0,0,42,2149,1005,1136,2118,31,0,6287,0,8448,6287,2149,42,2817,2811,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,3,24,27,0.111111111111111,44
19,19,43,085,MARTIN,Martin,FL,18936,479,1332,2382,2140,2190,2523,2869,2509,1726,760,26,0 to 106,49,9800,8806,330,18671,265,0,1952,9139,82,8018,329,10146,8650,2,138,18534,9910,53,182,1,5092,4810,61,9963,166,540,1451,1464,1361,1479,1410,1084,773,416,2,0 to 106,45,5405,452,1494,2612,2268,4824,2871,1125,12,668,8,3,269,10146,4906,5179,9963,183,0,60331,0,70536,60331,10146,269,10303,10292,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,36,612,648,0.0555555555555556,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,169287,4687,12789,26503,28308,24895,24560,21598,14281,7558,3530,578,0 to 119,39,91691,75802,1794,168020,1267,0,13979,113785,458,45352,1365,106996,60982,17,1292,166714,104787,1314,883,12,56284,48761,1056,106101,2292,6383,18568,20554,16861,16089,12556,7248,3992,2004,449,0 to 110,38,49032,12820,18047,26202,30525,44532,31044,5165,53,2761,29,16,1418,106996,49158,56748,106101,895,0,535236,0,642886,535236,106996,1418,53939,53593,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,336,3911,4247,0.0791146691782435,38
21,21,41,081,MANATEE,Manatee,FL,46913,1062,2977,5552,6085,6020,6448,7123,6401,3714,1410,121,0 to 119,47,25425,20994,494,46078,835,0,8378,24431,177,22361,692,30557,16220,2,134,45943,29833,128,593,3,15764,13864,333,29961,688,2164,4439,4651,4402,4383,4154,3138,1768,755,15,0 to 103,42,18289,2550,4858,4264,6952,16179,6830,1289,34,1317,35,8,548,30557,14165,16039,29961,596,0,174539,0,205192,174539,30557,548,6764,6666,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,166,1902,2068,0.0802707930367505,42
22,22,10,019,CLAY,Clay,FL,26902,474,1944,3847,3397,3997,4318,3929,2804,1550,615,27,0 to 104,44,14600,11833,469,26847,55,0,2892,13358,130,7467,403,16332,10515,4,51,26792,15619,675,35,2,8689,7325,280,16294,194,898,2391,2305,2620,2771,2394,1524,861,372,1,0 to 104,44,10303,2029,1209,2753,1348,10676,4270,2132,9,814,6,2,283,16331,7346,8705,16294,37,0,76227,0,92628,76227,16331,283,11852,11818,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,66,569,635,0.103937007874016,44
23,23,25,049,HARDEE,Hardee,FL,4581,216,692,800,692,593,571,458,320,185,54,0,0 to 97,33,2340,2209,32,4566,15,0,132,1028,2,3502,73,2725,1850,1,5,4560,1903,809,11,2,1350,1348,14,2712,78,251,500,450,413,382,297,201,124,29,0,0 to 97,36,1912,182,381,237,1411,992,309,312,4,193,5,1,26,2725,1356,1355,2712,13,0,10004,0,12737,10004,2725,26,4018,3919,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,5,176,181,0.0276243093922652,36
24,24,42,083,MARION,Marion,FL,47614,737,3446,5485,6184,6258,6499,6870,6358,4108,1648,21,0 to 168,47,27587,19868,159,47480,134,0,6484,18374,177,23113,418,26546,20943,2,123,47355,24582,1858,95,11,15026,11291,123,26440,362,1381,3277,4008,3971,3834,3767,3056,1992,892,6,0 to 106,45,18059,3688,1911,2782,3818,18834,3788,2507,16,1629,8,4,691,26546,11342,15079,26440,106,0,112273,0,138967,112273,26546,691,15267,15108,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,148,1156,1304,0.113496932515337,45
25,25,64,127,VOLUSIA,Volusia,FL,56399,979,2813,6726,7327,6957,8061,9485,7969,4168,1822,92,0 to 119,49,30644,24961,794,55775,624,0,4423,35129,230,18174,937,33092,23122,0,185,55591,31202,1351,532,7,17154,14969,430,32553,511,1717,5022,5097,4374,4812,4929,3742,1993,880,15,0 to 105,44,19214,3389,5319,4631,4439,18208,9906,2697,54,1633,32,8,611,33092,15244,17407,32553,539,0,177184,0,210439,177184,33092,611,13891,13281,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,110,1754,1864,0.0590128755364807,44
26,26,15,029,DIXIE,Dixie,FL,2432,64,192,295,295,422,317,342,285,155,63,2,0 to 118,43,1205,1221,6,2429,3,0,215,749,6,1646,40,1439,992,0,1,2428,1205,231,1,2,639,794,3,1436,27,71,175,193,265,209,204,163,94,37,1,0 to 101,44,1094,248,41,53,65,1294,77,131,0,93,0,0,17,1439,795,641,1436,3,0,5829,0,7279,5829,1439,17,1489,1437,1823798262.39212,235232.973119088,2691daeb-cc0b-4abc-a209-fe46ce33086c,4,70,74,0.0540540540540541,44
27,27,35,069,LAKE,Lake,FL,40611,814,2471,4440,4886,4991,5457,5857,5720,3989,1582,404,0 to 104,49,21749,17702,1160,40171,440,0,3673,27068,222,11813,459,23587,16908,1,115,40058,22931,333,320,3,12341,10351,572,23264,401,1274,3042,3398,3297,3409,3215,2743,1934,863,11,0 to 104,45,11958,2317,3675,5314,3987,13370,5907,1901,32,1209,22,10,526,23587,10483,12501,23264,323,0,137324,0,161036,137324,23587,526,11235,10949,2995995460.71371,331014.242454318,9712f6a1-e709-4877-97e2-3fe2eada2b79,93,1132,1225,0.0759183673469388,45
28,28,38,075,LEVY,Levy,FL,5223,155,526,754,658,591,675,789,578,370,123,4,0 to 118,43,2898,2294,31,5213,10,0,559,1878,16,3322,82,2763,2459,0,1,5212,2303,451,4,5,1495,1237,22,2754,54,217,420,392,341,401,417,295,177,48,1,0 to 99,43,1827,430,266,231,386,2079,289,222,0,170,0,0,30,2763,1243,1498,2754,9,0,12614,0,15389,12614,2763,30,3606,3557,2900663690.96646,339394.964008615,e8b9fc01-e14c-4049-babc-f4aa93256ea0,8,103,111,0.0720720720720721,43
29,29,60,119,SUMTER,Sumter,FL,12068,98,317,571,824,926,1036,1700,3758,2326,453,59,0 to 119,66,5993,5898,177,11918,150,0,1163,6174,164,5334,423,7634,4353,0,81,11837,7039,517,68,10,3595,3883,78,7556,36,168,428,601,700,738,1095,2186,1342,321,19,0 to 102,65,4675,651,346,1884,350,4875,2331,750,3,478,1,0,224,7634,3922,3632,7556,78,0,44299,0,51978,44299,7634,224,3117,3105,1502516062.89801,229328.389599522,a985ccbc-ba3e-4854-acdf-8e9cd885e5aa,25,282,307,0.0814332247557003,65
30,30,59,117,SEMINOLE,Seminole,FL,46214,1090,3486,7045,7016,6676,6812,6178,4287,2151,1255,218,0 to 119,41,25147,20533,534,45995,219,0,3235,29220,246,12038,417,26025,19851,1,337,45659,25585,252,187,1,13634,11841,362,25837,421,1411,4801,4766,4039,3901,3189,1795,976,713,13,0 to 108,38,14984,2739,3571,4543,6027,14403,5407,1697,12,1086,5,2,404,26025,11924,13731,25837,188,0,142350,0,168457,142350,26025,404,18509,18269,893350621.597626,158549.770327082,5a9b725e-b5bc-4433-a9c5-f30390148c62,142,1435,1577,0.0900443880786303,38
31,31,48,095,ORANGE,Orange,FL,167550,3636,8631,24574,31308,28256,26077,21732,13427,6343,2635,931,0 to 120,40,88790,76809,1951,165272,2277,1,12539,114352,585,34686,1513,110124,57271,5,150,165118,108175,515,1428,6,56221,50813,1656,108690,2186,6561,19776,22998,19362,16496,11978,6301,3030,1380,56,0 to 110,36,46747,15559,25026,21358,38688,43176,26826,4018,60,2290,46,15,1054,110124,51539,56877,108689,1434,1,638073,0,748556,638073,110124,1054,16858,16631,2601855780.29929,275135.911496092,e33d02e5-646c-40c2-b9d7-442237fbb181,474,6788,7262,0.065271275130818,36
32,32,9,017,CITRUS,Citrus,FL,16278,281,938,1608,1709,1661,1959,2619,2734,1935,826,8,0 to 222,54,9198,6937,143,16193,85,0,1790,6388,119,9862,184,9392,6747,1,138,16056,7309,2008,47,28,5149,4111,57,9317,89,353,952,1024,983,1183,1572,1571,1145,515,5,0 to 103,55,7325,372,556,1064,500,7346,1471,478,2,613,6,2,365,9392,4151,5183,9317,75,0,43403,0,52822,43403,9392,365,9487,9083,1565249379.23035,242867.273750112,3c97198a-a027-4923-a8f8-ce1fafd29127,47,516,563,0.0834813499111901,55
33,33,27,053,HERNANDO,Hernando,FL,17751,315,1322,2365,2069,2062,2385,2659,2216,1504,851,3,0 to 106,48,9906,7819,26,17656,95,0,1564,5999,66,11548,102,10744,6989,3,15,17638,8662,2002,65,16,5755,4896,13,10664,108,508,1324,1337,1317,1548,1661,1455,979,507,1,0 to 104,50,8547,610,1343,164,1891,8473,300,1087,18,904,14,4,369,10745,4932,5799,10664,81,0,55580,0,66370,55580,10745,369,13528,13477,1259956856.20596,200494.167365377,6eb18eb2-9734-45d8-9ba1-42eee8f524af,43,672,715,0.0601398601398601,50
