OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2480,76,218,379,334,339,349,315,217,161,92,0,0 to 118,41,1365,1104,11,2476,4,0,225,1062,2,1547,33,1481,993,1,5,2470,1271,206,2,2,780,690,7,1477,31,113,230,233,214,214,178,115,95,58,0,0 to 106,40,1154,86,55,182,122,1153,202,119,0,69,0,0,37,1481,692,782,1477,4,0,6427,0,7925,6427,1481,37,1431,1414,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,40,43,0.0697674418604651,40
2,2,54,107,PUTNAM,Putnam,FL,10057,334,969,1369,1347,1281,1374,1458,1053,606,257,9,0 to 118,42,5694,4327,36,10029,28,0,1763,3721,133,7167,91,6001,4015,0,41,9988,3623,2358,13,7,3246,2719,16,5981,152,527,897,826,816,813,846,636,346,140,2,0 to 100,42,4004,1336,478,163,796,4919,266,728,3,523,3,1,133,6001,2730,3255,5981,20,0,25657,0,31669,25657,6001,133,2956,2902,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,7,162,169,0.0414201183431953,42
3,3,62,123,TAYLOR,Taylor,FL,4320,146,407,514,707,694,618,576,402,186,64,6,0 to 118,40,1943,2362,15,4310,10,0,152,2002,3,2841,48,2694,1618,0,8,4302,2421,267,6,0,1068,1617,3,2688,35,119,318,498,526,433,371,235,118,40,1,0 to 98,41,1638,807,120,123,149,2333,206,189,0,96,0,0,45,2694,1619,1072,2688,6,0,8083,0,10804,8083,2694,45,2567,2473,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,48,48,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32158,794,3755,4678,4910,4713,3963,4197,2578,1564,936,70,0 to 119,38,17487,14441,230,31828,329,1,1873,11063,137,14567,1003,19682,12361,2,113,31716,18063,1410,193,16,10299,9030,144,19473,256,1257,2923,3565,3145,2653,2841,1662,891,458,31,0 to 103,40,13009,1759,2092,2613,1673,14401,3399,1039,14,687,17,5,348,19682,9140,10396,19472,209,1,65685,0,85445,65685,19682,348,28378,27965,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,17,386,403,0.0421836228287841,40
5,5,7,013,CALHOUN,Calhoun,FL,2819,86,364,387,324,379,357,349,292,186,93,2,0 to 99,41,1471,1328,20,2816,3,0,188,591,4,1368,46,1653,1158,0,8,2808,1430,220,3,0,808,836,6,1650,29,113,210,225,230,230,223,194,124,74,1,0 to 99,45,1126,184,211,129,38,1383,229,131,2,57,2,0,42,1653,838,809,1650,3,0,6010,0,7674,6010,1653,42,2252,2195,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,25,30,0.166666666666667,45
6,6,50,099,PALM BEACH,Palm Beach,FL,209643,4770,13633,27350,31581,28948,30400,29688,21177,13400,7084,1612,0 to 119,44,111342,97297,1004,206666,2975,2,30486,108854,465,99497,3394,129904,78912,134,693,205846,126090,1534,2260,20,66231,60674,719,127624,2355,7869,20197,23371,19958,19670,17205,9817,5802,3601,59,0 to 107,40,64488,18115,22211,22810,33559,64983,29082,8761,150,6325,111,52,2635,129904,61852,67283,127622,2280,2,674416,0,805094,674416,129904,2635,55200,54941,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,418,7605,8023,0.0521002118908139,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,39806,1166,3010,5219,5517,5378,5759,5672,4335,2521,1193,36,0 to 119,44,22116,17453,237,39500,306,0,4785,14633,188,22521,860,23731,15625,7,443,39052,23355,205,169,2,12875,10595,90,23560,425,1309,3260,3813,3600,3636,3364,2407,1311,602,4,0 to 104,43,11844,4824,3037,3855,5386,13387,4787,2198,22,1614,14,1,577,23731,10680,12961,23560,171,0,105412,0,129216,105412,23731,577,24551,24535,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,62,941,1003,0.061814556331007,43
8,8,51,101,PASCO,Pasco,FL,57127,1254,4874,7843,7423,7874,8580,7803,6204,3781,1458,33,0 to 119,44,31274,25748,105,56742,385,0,3448,27378,223,27881,1513,35865,20807,3,452,56287,34109,1440,309,5,19009,16497,43,35549,562,2217,5145,5239,5254,5582,4847,3749,2361,899,8,0 to 105,43,26188,2105,4138,3118,6916,23678,4955,3294,58,2365,43,8,687,35863,16623,19175,35549,314,0,183288,0,219259,183288,35863,687,26487,25949,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,134,1679,1813,0.0739106453392168,44
9,9,20,039,GADSDEN,Gadsden,FL,8804,297,789,1079,1290,1427,1396,1227,810,336,150,3,0 to 119,41,5066,3714,24,8774,29,1,1165,3754,46,4700,99,5525,3265,1,13,8761,5086,423,13,3,2892,2598,19,5509,151,462,746,817,940,924,776,429,202,77,1,0 to 98,41,1582,2715,931,281,906,4174,429,726,1,414,0,0,89,5525,2602,2904,5508,16,1,21953,0,27521,21953,5525,89,2991,2797,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,162,166,0.0240963855421687,41
10,10,37,073,LEON,Leon,FL,46416,1535,2724,13697,7345,5791,5210,4891,3193,1340,642,48,0 to 119,31,25289,20911,216,45338,1077,1,7339,21197,201,23074,840,30168,16195,7,46,45287,29008,286,857,17,16177,12981,136,29294,693,1656,10851,4998,3694,3090,2690,1456,688,342,10,0 to 106,28,14070,9077,3478,2669,2774,22193,4327,1482,48,647,36,31,301,30168,13357,16664,29293,874,1,147737,0,178072,147737,30168,301,13531,13130,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,39,1440,1479,0.026369168356998,28
