OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1731,46,118,260,243,232,238,224,162,122,86,0,0 to 118,43,927,796,8,1731,0,0,116,836,2,949,26,848,879,1,3,1727,749,99,0,0,413,431,4,848,14,52,138,146,118,114,101,60,54,51,0,0 to 106,40,654,65,39,90,92,650,106,94,0,51,0,0,20,848,431,413,848,0,0,5179,0,6038,5179,848,20,1044,1027,{CB6285A2-DA2E-4583-AAD5-1221776836AE},9,87,96,0.09375,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7025,217,663,923,952,884,965,1038,733,432,210,8,0 to 118,43,4036,2941,48,7010,15,0,1122,3184,133,3824,74,3148,3850,0,27,6983,1783,1358,3,4,1678,1448,15,3141,80,313,496,435,438,426,427,307,157,68,1,0 to 100,40,2004,770,289,78,542,2495,104,459,2,308,2,0,62,3148,1453,1680,3141,7,0,20048,8,23217,20056,3148,62,1951,1888,{CE511C5D-2638-44A3-B2F8-B13847543637},52,424,476,0.109243697478992,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3054,69,197,336,558,533,460,426,286,138,46,5,0 to 118,41,1278,1755,21,3044,10,0,87,1672,3,1718,32,1744,1304,0,6,3038,1630,110,4,0,548,1188,4,1740,10,50,184,375,379,300,230,127,66,22,1,0 to 95,41,973,604,82,81,134,1482,124,157,0,72,0,0,23,1744,1189,551,1740,4,0,6475,6,8250,6481,1744,23,1831,1734,{541BD5A3-4453-499A-9896-F0EDC5353D0B},21,95,116,0.181034482758621,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,19813,437,1695,2810,3066,2843,2520,2673,1746,1174,796,53,0 to 119,41,11070,8605,138,19569,243,1,1090,8759,137,7178,499,10472,9236,1,104,19466,9631,725,103,13,5534,4753,69,10356,131,546,1648,1933,1603,1423,1487,894,500,294,13,0 to 103,40,5330,799,1691,2536,910,6986,2460,669,7,451,8,1,183,10472,4815,5588,10355,116,1,47619,126,58292,47745,10472,183,15938,15514,{EB5D2450-A892-40FD-9BA4-9821A7438525},145,775,920,0.157608695652174,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1822,40,168,214,239,267,242,234,205,145,68,0,0 to 99,44,924,883,15,1820,2,0,88,550,4,824,19,977,841,0,4,1816,873,102,2,0,446,528,1,975,13,47,102,156,143,137,125,116,89,49,0,0 to 99,47,640,116,123,96,30,792,153,87,1,43,1,0,23,977,529,447,975,2,0,4980,0,5967,4980,977,23,1469,1409,{3B55AA95-5170-4CAF-82A3-E99AD7459349},13,85,98,0.13265306122449,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,140826,2601,6008,17026,20607,19040,20418,20946,16197,10626,5745,1612,0 to 119,47,75374,64886,566,139171,1653,2,16180,90924,465,52135,1791,71691,68549,148,438,138594,69850,936,892,13,36457,34031,298,70786,1124,3280,11833,13145,11135,10824,9236,5353,3371,2335,55,0 to 106,40,32297,10021,11875,16593,18819,33636,18331,6515,88,4656,59,27,1766,71691,34496,36856,70784,905,2,467969,745,541051,468714,71691,1766,28778,28516,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},695,8159,8854,0.078495595211204,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24838,637,1341,2830,3422,3396,3774,3714,2963,1753,978,30,0 to 119,47,14048,10585,205,24656,182,0,2638,12084,188,10823,525,11869,12589,4,376,24277,11643,175,49,2,6460,5332,26,11818,226,550,1577,1937,1850,1889,1646,1184,629,379,2,0 to 104,43,5520,2480,1565,2253,2663,6411,2744,1185,7,930,6,1,377,11869,5356,6484,11818,51,0,75752,130,87808,75882,11869,377,12781,12766,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},123,1391,1514,0.0812417437252312,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,34767,710,2427,4624,4466,4715,5293,4985,4096,2448,977,26,0 to 119,45,19112,15428,227,34522,245,0,2721,18465,223,15200,788,17316,17155,4,292,34226,16553,586,174,2,8985,8017,137,17139,251,871,2650,2598,2552,2716,2302,1817,1112,437,9,0 to 105,43,12244,1045,2176,1674,3557,11388,2194,1834,18,1357,12,4,312,17315,8095,9075,17139,176,0,124033,72,141500,124105,17315,312,18759,18214,{83116673-3FAD-423E-B67E-DFE7515F5E81},320,2668,2988,0.107095046854083,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6473,188,443,768,1018,1115,1061,895,620,247,115,3,0 to 119,42,3738,2723,12,6447,25,1,744,3246,46,2714,68,3487,2978,2,6,6440,3337,138,11,1,1743,1726,6,3475,91,234,481,567,649,602,455,248,117,42,1,0 to 98,40,1049,1507,646,273,659,2404,412,485,1,264,0,0,58,3487,1728,1753,3474,12,1,17301,16,20854,17317,3487,58,2026,1831,{77657EA6-12D6-4645-9915-E7357C9F40D6},22,288,310,0.0709677419354839,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,31038,692,1242,9550,4775,3806,3556,3475,2411,980,506,45,0 to 119,33,16811,14115,112,30342,695,1,3887,17878,201,11666,449,16612,14383,6,37,30302,15993,132,477,10,8895,7194,36,16125,268,635,7216,2603,1847,1502,1311,700,326,195,9,0 to 106,25,6765,4725,2049,2586,1497,10487,4141,878,31,354,17,15,154,16612,7398,9171,16124,487,1,111638,214,128648,111852,16612,154,8339,7934,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},150,2412,2562,0.0585480093676815,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1593,44,96,153,199,211,246,282,215,109,37,1,0 to 101,48,763,827,3,1573,20,0,58,899,41,870,32,826,764,1,2,1571,686,123,14,3,324,484,1,809,11,36,79,133,108,151,151,88,46,23,0,0 to 99,48,338,400,48,23,38,715,56,75,2,44,0,0,12,826,493,332,809,17,0,4270,1,5111,4271,826,12,699,661,{862C7BAB-C64B-458C-A6FA-56543968D206},9,132,141,0.0638297872340425,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2754,132,310,344,332,355,388,351,294,159,81,8,0 to 101,42,1593,1156,5,2718,36,0,160,1151,53,1757,101,1392,1359,1,2,2715,922,452,16,2,784,589,1,1374,50,111,175,187,192,232,189,135,70,51,0,0 to 101,44,502,758,69,45,70,1179,125,205,1,69,2,2,28,1392,594,797,1374,18,0,5884,18,7305,5902,1392,28,1958,1861,{89851E42-542B-499A-AC7E-D8F5369F3D0B},14,101,115,0.121739130434783,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2720,36,78,273,724,611,454,336,131,53,15,9,0 to 105,38,473,2242,5,2719,1,0,47,1913,1,428,15,642,2075,0,3,2716,578,63,1,0,200,440,1,641,9,23,105,118,104,113,98,40,26,6,0,0 to 89,40,450,128,33,30,32,483,126,48,0,17,0,0,14,642,440,201,641,1,0,3495,0,4138,3495,642,14,756,732,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},4,31,35,0.114285714285714,40,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2831,62,140,267,647,528,439,345,242,101,56,4,0 to 118,40,848,1969,14,2818,13,0,82,1932,9,1107,37,1044,1786,0,1,2818,839,196,4,5,384,650,1,1035,31,75,126,198,171,164,146,83,34,15,1,0 to 91,41,486,459,70,20,127,768,140,128,1,49,0,0,12,1044,655,388,1035,9,0,5375,3,6424,5378,1044,12,543,541,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},2,31,33,0.0606060606060606,41,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,13340,155,512,1704,2084,2053,2189,2143,1410,721,318,51,0 to 119,45,6994,6274,72,12927,413,0,1697,5454,28,8817,389,9529,3768,1,42,12887,8920,241,359,9,4705,4418,38,9161,85,309,1371,1652,1545,1559,1450,932,463,163,0,0 to 100,43,5642,844,1025,1650,663,6415,2083,928,36,467,16,7,180,9529,4610,4880,9161,368,0,45504,51,55154,45555,9529,180,2992,2985,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},134,908,1042,0.128598848368522,43,5.422685209627352,0.1810274207185009
