OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2677,84,238,423,364,362,375,345,228,165,93,0,0 to 118,41,1468,1184,25,2672,5,0,270,1073,2,1694,37,1631,1041,1,4,2667,1400,226,2,3,864,741,21,1626,35,123,258,258,235,234,206,124,99,59,0,0 to 106,40,1284,99,56,187,132,1288,206,129,0,81,0,0,44,1631,744,866,1626,5,0,6878,0,8526,6878,1631,44,1560,1543,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,24,26,0.0769230769230769,40
2,2,54,107,PUTNAM,Putnam,FL,10917,385,1123,1473,1455,1389,1482,1551,1122,645,279,13,0 to 118,42,6179,4695,43,10885,32,0,1895,3921,133,7990,92,6659,4216,0,42,10843,4213,2422,16,8,3615,2995,25,6635,175,613,982,919,908,909,931,687,375,158,2,0 to 100,42,4424,1453,561,197,925,5400,310,823,3,586,3,1,156,6659,3009,3625,6635,24,0,27427,0,34098,27427,6659,156,3298,3243,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,5,195,200,0.025,42
3,3,62,123,TAYLOR,Taylor,FL,4428,151,428,537,724,709,629,588,404,189,64,5,0 to 118,39,2005,2409,14,4419,9,0,168,2011,3,2926,53,2749,1671,0,8,4411,2475,269,5,0,1099,1643,2,2744,37,124,327,506,537,441,381,237,119,40,0,0 to 98,41,1691,814,120,119,150,2392,202,198,0,101,0,0,48,2749,1645,1102,2744,5,0,8535,0,11311,8535,2749,48,2675,2581,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,19,19,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,34199,963,4159,5008,5289,5005,4140,4353,2668,1594,944,76,0 to 119,38,18557,15400,242,33839,359,1,1965,11444,137,15561,1082,20829,13264,1,105,33737,19178,1414,221,16,10901,9550,141,20592,306,1331,3120,3856,3343,2779,2956,1726,912,464,36,0 to 103,40,15130,1999,2198,1265,1853,16938,1801,1124,16,737,19,6,366,20829,9674,11011,20591,237,1,73419,0,94321,73419,20829,366,29871,29459,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,277,292,0.0513698630136986,40
5,5,7,013,CALHOUN,Calhoun,FL,2912,93,382,410,336,393,362,358,294,188,94,2,0 to 99,41,1523,1367,22,2909,3,0,198,594,4,1414,46,1704,1201,0,7,2902,1470,231,3,0,834,858,9,1701,33,117,220,234,240,233,231,196,125,74,1,0 to 99,45,1165,189,217,130,38,1434,229,133,2,57,2,0,45,1704,860,835,1701,3,0,6248,0,7963,6248,1704,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,61,63,0.0317460317460317,45
6,6,50,099,PALM BEACH,Palm Beach,FL,231758,5645,16776,31093,35446,32290,33417,31998,22210,13906,7288,1689,0 to 119,42,122742,107491,1525,228386,3370,2,34864,114252,465,115676,3853,147870,83005,132,751,227511,142742,2460,2637,31,75243,68779,1180,145202,2867,9679,23156,26955,22859,22312,19282,10685,6202,3784,89,0 to 107,39,74662,20923,25638,23979,38307,75546,31349,9573,172,6983,129,55,2855,147870,70129,76485,145200,2668,2,755065,0,903729,755065,147870,2855,63672,63415,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,85,3122,3207,0.026504521359526,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,45234,1579,3865,6111,6310,6151,6393,6224,4598,2689,1263,51,0 to 119,42,24981,19992,261,44895,339,0,5379,15124,188,26986,947,27244,17457,7,526,44364,26816,227,199,2,14759,12183,101,27043,504,1606,3826,4457,4210,4144,3783,2615,1435,654,10,0 to 104,42,13753,5562,3556,4172,6234,15521,5288,2766,26,1928,16,2,651,27244,12283,14860,27043,201,0,121683,0,149006,121683,27244,651,29279,29263,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,31,762,793,0.0390920554854981,43
8,8,51,101,PASCO,Pasco,FL,65828,1596,6217,9221,8613,9287,9845,8722,6699,4013,1567,48,0 to 119,42,35886,29831,111,65397,431,0,3459,30488,223,33539,1732,42595,22703,6,524,64868,40582,1654,353,5,22585,19618,33,42236,733,2892,6237,6271,6426,6640,5649,4168,2564,1003,11,0 to 105,42,31415,2548,5019,3254,8277,28477,5482,4146,76,2885,53,9,778,42594,19773,22767,42236,358,0,206939,0,249662,206939,42594,778,29681,29145,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,57,1150,1207,0.0472245236122618,44
9,9,20,039,GADSDEN,Gadsden,FL,9142,324,852,1148,1342,1471,1437,1254,819,339,153,3,0 to 119,40,5254,3860,28,9111,30,1,1222,3772,46,5002,109,5758,3372,1,11,9100,5300,441,14,3,3018,2700,23,5741,165,494,797,859,978,949,795,437,203,80,1,0 to 98,40,1648,2861,967,265,940,4375,426,761,1,428,0,0,99,5758,2704,3031,5740,17,1,23134,0,28934,23134,5758,99,3247,3052,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,79,84,0.0595238095238095,41
10,10,37,073,LEON,Leon,FL,49696,1926,3225,14719,7856,6099,5479,5045,3251,1371,650,75,0 to 119,30,27061,22373,262,48545,1150,1,8092,21674,201,25559,924,32704,16925,9,58,48480,31456,303,925,20,17528,14063,168,31759,918,1924,11737,5449,3948,3315,2822,1512,713,350,16,0 to 106,27,15109,10271,3783,2596,2995,24469,4295,1657,53,714,41,32,328,32704,14476,18050,31758,945,1,155260,0,188121,155260,32704,328,15093,14694,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,40,635,675,0.0592592592592593,28
