OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1274,33,62,159,179,162,182,175,135,107,80,0,0 to 118,48,726,543,5,1274,0,0,80,779,2,559,17,493,779,1,1,1272,451,42,0,0,258,234,1,493,10,25,72,87,58,68,61,33,36,43,0,0 to 106,43,409,30,23,31,73,386,34,70,0,37,0,0,12,493,234,258,493,0,0,4014,0,4516,4014,493,12,634,617,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,51,54,0.0555555555555556,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5301,132,361,632,765,699,771,815,557,359,184,26,0 to 118,45,3121,2123,57,5291,10,0,778,3321,133,1911,31,2017,3273,0,11,5280,1227,788,1,1,1065,934,16,2015,47,200,323,298,303,275,253,163,93,43,19,0 to 100,39,1151,541,238,85,415,1458,142,363,1,220,0,0,38,2017,935,1066,2015,2,0,14462,8,16499,14470,2017,38,801,733,{CE511C5D-2638-44A3-B2F8-B13847543637},28,409,437,0.0640732265446224,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2371,47,81,250,469,456,370,326,228,101,39,4,0 to 118,42,944,1406,21,2362,9,0,66,1536,3,1053,29,1270,1095,0,6,2356,1208,59,3,0,321,946,0,1267,4,23,133,312,307,225,146,78,29,13,0,1 to 92,39,643,528,76,20,127,1078,62,96,0,41,0,0,11,1270,946,324,1267,3,0,5056,6,6361,5062,1270,11,1103,1005,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,41,45,0.0888888888888889,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11736,240,415,1395,1915,1731,1561,1643,1196,908,687,45,0 to 119,45,6807,4850,79,11564,171,1,645,7471,137,2450,183,4706,6997,1,32,11532,4456,211,34,5,2537,2086,44,4667,55,161,802,922,739,630,595,390,237,168,7,0 to 103,40,2549,437,894,787,604,3148,915,456,4,281,2,0,99,4706,2105,2557,4666,39,1,30938,132,35825,31070,4706,99,4145,3719,{EB5D2450-A892-40FD-9BA4-9821A7438525},10,158,168,0.0595238095238095,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1270,21,83,137,182,208,172,177,141,100,49,0,0 to 99,45,646,609,15,1269,1,0,47,557,4,528,13,605,664,0,1,1268,580,24,1,0,259,344,1,604,5,25,68,112,107,83,76,58,43,28,0,0 to 99,43,399,92,41,72,26,489,89,60,1,32,1,0,9,605,345,259,604,1,0,4234,0,4849,4234,605,9,875,814,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,83,87,0.0459770114942529,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,107629,1796,3232,11158,15120,14348,15661,16804,13560,9170,5136,1644,0 to 119,49,58306,48918,405,106582,1045,2,9726,80952,465,32009,914,44682,62467,157,323,106108,43606,669,401,7,22993,21103,179,44275,729,1735,6964,8178,7170,6859,5733,3280,2189,1765,81,0 to 106,41,17090,7202,8068,11915,12139,18482,13654,4839,60,3480,41,20,1254,44683,21323,23174,44273,408,2,303863,642,349810,304505,44683,1254,12332,12068,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},227,5324,5551,0.0408935326968114,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18502,376,660,1808,2528,2579,2850,2907,2375,1491,865,63,0 to 119,49,10582,7677,243,18346,156,0,1730,11836,188,5828,226,7704,10527,4,267,18075,7526,151,26,1,4195,3416,66,7677,139,342,1015,1275,1252,1201,1023,705,420,294,38,0 to 104,43,2939,1776,1108,1854,1751,3636,2290,762,3,631,2,1,259,7704,3431,4207,7677,27,0,49811,130,57697,49941,7704,259,5933,5918,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},53,1247,1300,0.0407692307692308,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22933,449,841,2467,3135,3260,3643,3636,2947,1749,786,20,0 to 119,48,12895,9963,75,22809,124,0,2037,14989,223,8129,365,8680,14119,4,130,22675,8456,165,57,2,4505,4110,6,8621,128,324,1319,1484,1369,1383,1153,798,460,254,8,0 to 105,42,6224,644,1351,402,2122,5929,570,1120,10,781,5,1,197,8680,4136,4538,8621,59,0,77010,70,85817,77080,8680,197,7400,6849,{83116673-3FAD-423E-B67E-DFE7515F5E81},44,1686,1730,0.0254335260115607,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5334,119,275,569,868,940,917,773,546,204,105,18,0 to 119,43,3115,2196,23,5312,21,1,524,3251,46,1795,37,2656,2672,0,6,5307,2597,51,8,0,1274,1358,16,2648,60,155,358,440,504,475,344,193,78,33,16,0 to 98,40,756,1058,468,366,482,1628,538,380,0,201,0,0,44,2656,1359,1281,2647,8,1,13284,16,15994,13300,2656,44,1165,970,{77657EA6-12D6-4645-9915-E7357C9F40D6},24,233,257,0.0933852140077821,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,22380,395,679,6041,3453,2839,2780,2826,2044,818,441,64,0 to 119,36,12016,10227,137,21892,487,1,1921,16330,201,5071,213,9566,12791,5,18,21871,9212,70,279,5,5175,4065,42,9282,154,315,4500,1420,958,827,726,349,167,121,29,0 to 105,24,3253,2399,1317,2313,728,4719,3835,553,21,207,11,9,52,9566,4190,5333,9281,284,1,73204,212,83122,73416,9566,52,3885,3472,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},153,1730,1883,0.0812533191715348,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1169,26,40,98,150,172,176,227,175,82,22,1,0 to 101,50,523,644,2,1156,13,0,31,814,41,470,23,540,627,1,1,1155,470,60,10,0,158,372,0,530,6,13,55,96,86,97,104,55,18,10,0,0 to 95,46,204,285,33,8,26,468,36,54,2,33,0,0,8,540,378,162,530,10,0,3123,2,3680,3125,540,8,356,319,{862C7BAB-C64B-458C-A6FA-56543968D206},4,44,48,0.0833333333333333,46,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2122,105,164,249,268,288,312,287,248,128,66,7,0 to 99,44,1247,871,4,2087,35,0,110,1102,53,1152,73,995,1125,1,1,2085,669,310,14,2,543,436,0,979,39,75,124,135,152,166,137,94,38,35,0,0 to 98,42,299,596,56,28,54,831,94,164,1,51,1,1,18,995,440,555,979,16,0,4879,19,5904,4898,995,18,1161,1061,{89851E42-542B-499A-AC7E-D8F5369F3D0B},2,39,41,0.0487804878048781,42,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2494,14,37,239,703,583,435,311,114,41,9,8,0 to 105,38,362,2127,5,2494,0,0,24,1933,1,302,9,485,2009,0,0,2494,465,20,0,0,128,357,0,485,6,12,77,99,87,92,76,22,12,2,0,0 to 86,40,311,125,28,21,28,344,113,34,0,13,0,0,7,485,357,128,485,0,0,2933,0,3418,2933,485,7,512,487,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},2,43,45,0.0444444444444444,40,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2474,41,70,230,606,490,397,302,202,83,50,3,0 to 118,40,663,1794,17,2465,9,0,74,1916,9,789,14,807,1666,0,1,2464,675,126,4,2,276,525,0,801,28,52,104,161,142,134,110,49,18,9,0,0 to 90,39,351,385,54,11,108,564,129,93,1,30,0,0,8,807,528,279,801,6,0,4606,3,5418,4609,807,8,86,84,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},12,29,41,0.292682926829268,39,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,8878,110,181,1082,1445,1360,1498,1423,939,515,255,70,0 to 119,46,4601,4201,76,8768,110,0,1307,4608,28,5176,200,5754,3105,1,18,8750,5524,141,87,2,2809,2815,41,5665,66,128,870,1084,951,960,815,505,265,91,19,0 to 99,42,3228,587,770,1080,434,3764,1467,706,18,334,7,5,94,5754,2869,2844,5665,89,0,27051,30,32903,27081,5754,94,844,837,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},21,293,314,0.0668789808917197,42,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,6683,143,242,566,980,1067,1013,1160,849,412,241,10,0 to 119,48,2946,3677,60,6657,26,0,896,2976,63,3638,35,3592,3086,0,5,6652,3229,350,10,3,1155,2420,4,3579,62,137,356,634,689,610,544,345,152,62,1,0 to 102,43,2174,1086,148,171,225,3142,212,100,1,202,2,0,50,3592,2428,1160,3579,13,0,13024,13,16686,13037,3592,50,328,327,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},14,248,262,0.0534351145038168,43,2.6336786210355756,0.19383765365800731
17,17,2,003,BAKER,Baker,FL,2407,54,77,287,444,441,395,345,208,113,38,5,0 to 99,42,1015,1361,31,2348,59,0,236,1540,16,840,22,1373,999,0,35,2313,1173,199,0,1,417,952,3,1372,6,30,159,293,300,236,186,103,47,10,3,0 to 97,40,680,181,47,464,17,804,551,96,0,63,0,0,11,1373,952,418,1372,1,0,6067,58,7524,6125,1373,11,1152,1151,{393E3BC9-079E-4AD6-9162-D77EE72FEB59},20,47,67,0.298507462686567,40,1.7712451943566485,0.14260223696131116
