OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2617,83,233,408,354,353,369,335,226,163,93,0,0 to 118,41,1437,1161,19,2612,5,0,256,1071,2,1647,36,1589,1023,1,4,2607,1361,223,2,3,843,726,15,1584,35,120,251,252,226,229,197,122,98,59,0,0 to 106,40,1249,94,56,185,130,1252,202,128,0,80,0,0,43,1589,729,845,1584,5,0,6677,0,8283,6677,1589,43,1522,1505,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,17,18,0.0555555555555556,40
2,2,54,107,PUTNAM,Putnam,FL,10563,362,1050,1429,1413,1348,1434,1507,1103,637,271,9,0 to 118,42,5962,4557,44,10533,30,0,1842,3855,133,7611,91,6384,4136,0,43,10490,3974,2388,14,8,3445,2893,24,6362,161,572,953,883,872,865,890,671,366,149,2,0 to 100,42,4258,1396,526,182,880,5188,294,788,2,564,2,1,143,6384,2906,3454,6362,22,0,26573,0,32969,26573,6384,143,3129,3075,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,75,85,0.117647058823529,42
3,3,62,123,TAYLOR,Taylor,FL,4360,148,417,522,710,696,625,580,403,189,64,6,0 to 118,40,1968,2377,15,4351,9,0,157,2008,3,2872,49,2710,1642,0,8,4343,2437,268,5,0,1080,1622,3,2705,35,123,320,499,527,437,373,236,119,40,1,0 to 98,41,1658,806,120,121,150,2352,203,191,0,97,0,0,45,2710,1624,1083,2705,5,0,8316,0,11053,8316,2710,45,2584,2490,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,10,10,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33248,897,3968,4846,5132,4863,4061,4276,2614,1583,939,69,0 to 119,38,18060,14948,240,32902,345,1,1937,11276,137,15126,1048,20305,12833,1,109,32795,18667,1413,209,16,10626,9312,142,20080,290,1298,3028,3734,3245,2722,2900,1691,906,460,31,0 to 103,40,14146,1885,2109,1940,1753,15684,2643,1088,14,713,17,5,360,20305,9431,10730,20079,225,1,69710,0,90091,69710,20305,360,29157,28744,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,8,154,162,0.0493827160493827,40
5,5,7,013,CALHOUN,Calhoun,FL,2878,91,378,399,335,387,360,353,292,187,94,2,0 to 99,41,1504,1351,23,2875,3,0,193,592,4,1401,46,1686,1185,0,7,2868,1456,227,3,0,824,849,10,1683,32,117,214,233,236,233,227,194,125,74,1,0 to 99,45,1151,185,216,131,38,1415,230,132,2,57,2,0,43,1686,851,825,1683,3,0,6130,0,7827,6130,1686,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,5,5,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,223945,5294,15563,29872,34092,31104,32401,31236,21814,13710,7205,1654,0 to 119,43,118739,103834,1372,220699,3244,2,33356,112412,465,109806,3714,141747,81326,134,738,219835,137240,1963,2517,27,72142,66012,1049,139203,2673,9038,22235,25724,21845,21443,18601,10355,6054,3706,73,0 to 107,39,71166,19810,24446,23781,36563,71949,30691,9265,164,6707,123,52,2751,141747,67305,73326,139201,2544,2,717989,0,860530,717989,141747,2751,60505,60247,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,205,2958,3163,0.0648118874486247,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,42840,1378,3441,5731,5974,5799,6141,5978,4496,2621,1238,43,0 to 119,43,23748,18861,231,42514,326,0,5109,14871,188,24990,912,25741,16602,6,491,42019,25331,220,188,2,13959,11510,82,25551,472,1473,3587,4183,3927,3941,3598,2530,1383,637,10,0 to 104,42,12918,5244,3321,4068,5865,14593,5093,2500,24,1781,15,2,621,25741,11605,14054,25551,190,0,114637,0,140457,114637,25741,621,27175,27159,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,40,559,599,0.0667779632721202,43
8,8,51,101,PASCO,Pasco,FL,62389,1430,5607,8703,8182,8718,9368,8385,6519,3919,1512,46,0 to 119,43,34042,28154,193,61975,414,0,3472,29658,223,30924,1632,40169,21742,4,474,61498,38248,1578,337,5,21269,18435,122,39826,666,2621,5848,5930,5996,6275,5373,4013,2482,950,14,0 to 105,43,29328,2363,4648,3487,7703,26518,5605,3625,70,2592,49,9,735,40168,18579,21446,39826,342,0,195791,0,236077,195791,40168,735,28110,27574,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,83,792,875,0.0948571428571429,44
9,9,20,039,GADSDEN,Gadsden,FL,8955,309,823,1095,1317,1449,1415,1239,815,338,151,4,0 to 119,41,5147,3782,26,8924,30,1,1185,3765,46,4827,106,5621,3321,1,12,8912,5173,431,14,3,2938,2645,21,5604,158,475,756,838,959,933,786,433,203,78,2,0 to 98,40,1616,2768,945,275,918,4254,432,740,1,419,0,0,93,5621,2649,2951,5603,17,1,22589,0,28253,22589,5621,93,3103,2909,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,0,23,23,0,41
10,10,37,073,LEON,Leon,FL,47889,1700,2930,14158,7563,5949,5343,4959,3233,1355,645,54,0 to 119,31,26073,21582,234,46774,1114,1,7639,21397,201,24196,888,31256,16571,8,54,46714,30049,296,892,19,16728,13466,151,30345,776,1756,11218,5187,3824,3200,2748,1489,702,344,12,0 to 106,27,14674,9450,3597,2624,2891,23153,4301,1564,51,681,38,33,312,31256,13860,17236,30344,911,1,151650,0,183069,151650,31256,312,14245,13845,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,8,305,313,0.0255591054313099,28
