OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2233,65,189,343,296,307,307,279,201,155,91,0,0 to 118,41,1222,997,14,2230,3,0,159,1009,2,1352,31,1290,937,1,5,2224,1098,189,1,2,666,611,10,1287,27,95,205,201,186,179,151,100,90,56,0,0 to 106,40,1025,82,52,128,115,1028,144,116,0,66,0,0,28,1290,613,667,1287,3,0,5952,0,7258,5952,1290,28,1325,1308,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,7,60,67,0.104477611940299,40
2,2,54,107,PUTNAM,Putnam,FL,9717,318,931,1325,1312,1241,1322,1397,1013,592,256,10,0 to 118,42,5514,4161,42,9693,24,0,1629,3710,133,6725,89,5679,3994,0,44,9649,3371,2292,9,7,3080,2564,19,5663,139,499,853,790,773,766,791,595,333,138,2,0 to 100,42,3767,1274,459,163,758,4642,263,671,2,482,2,1,110,5679,2575,3085,5663,16,0,24152,0,29843,24152,5679,110,2912,2856,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,14,272,286,0.048951048951049,42
3,3,62,123,TAYLOR,Taylor,FL,4125,124,371,493,696,670,590,549,387,177,62,6,0 to 118,40,1838,2269,18,4114,11,0,128,1975,3,2644,45,2571,1546,0,8,4106,2333,232,6,0,996,1565,4,2565,30,114,304,490,503,410,346,226,110,37,1,0 to 98,41,1533,785,118,129,145,2217,203,184,0,88,0,0,38,2571,1567,1000,2565,6,0,7589,0,10185,7589,2571,38,2498,2402,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,3,142,145,0.0206896551724138,41
4,4,46,091,OKALOOSA,Okaloosa,FL,29201,663,3122,4187,4501,4302,3671,3841,2435,1493,915,71,0 to 119,39,15992,13000,209,28890,310,1,1743,10470,137,13001,920,17823,11273,2,103,28788,16239,1398,169,17,9373,8129,135,17637,212,1099,2629,3240,2826,2427,2550,1542,830,436,32,0 to 103,40,10187,1400,2332,3718,1381,12071,4185,965,14,644,16,4,307,17823,8228,9457,17636,186,1,59070,0,76974,59070,17823,307,25318,24904,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,68,780,848,0.080188679245283,40
5,5,7,013,CALHOUN,Calhoun,FL,2675,76,321,357,318,364,342,339,284,180,92,2,0 to 99,41,1395,1260,20,2672,3,0,163,589,4,1298,45,1579,1090,0,6,2666,1369,207,3,0,768,801,7,1576,26,105,197,219,219,217,215,186,121,73,1,0 to 99,46,1059,178,207,132,38,1306,232,124,2,54,2,0,36,1579,803,769,1576,3,0,5734,0,7323,5734,1579,36,2177,2119,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,91,96,0.0520833333333333,46
6,6,50,099,PALM BEACH,Palm Beach,FL,189318,4101,11084,24014,28390,25964,27492,27079,19981,12822,6780,1611,0 to 119,45,100824,87687,807,186747,2569,2,26306,104181,465,84636,3068,113457,75129,137,595,186021,110255,1313,1867,22,57931,53107,530,111568,1993,6477,17612,20460,17384,17172,14895,8770,5303,3331,60,0 to 107,40,55126,15811,19145,21486,29600,55743,26225,8021,128,5773,88,42,2315,113457,54068,58809,111566,1889,2,606593,0,720805,606593,113457,2315,46750,46491,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,505,7434,7939,0.0636100264516942,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35561,1008,2395,4511,4935,4855,5179,5138,4036,2335,1134,35,0 to 119,45,19861,15497,203,35305,256,0,4153,14329,188,19014,775,20772,14385,5,399,34903,20448,196,126,2,11310,9274,60,20644,389,1087,2806,3316,3173,3158,2937,2166,1172,564,4,0 to 104,43,10192,4212,2671,3569,4716,11500,4428,1725,17,1341,12,1,522,20772,9336,11376,20644,128,0,95031,0,115872,95031,20772,522,20863,20847,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,105,1053,1158,0.0906735751295337,43
8,8,51,101,PASCO,Pasco,FL,51194,1099,4052,6950,6575,7005,7700,7113,5791,3495,1383,31,0 to 119,44,28015,22923,256,50847,347,0,3367,25592,223,23665,1335,31372,19352,3,467,50377,29818,1274,275,4,16570,14372,150,31092,486,1812,4526,4529,4571,4863,4246,3385,2107,838,8,0 to 105,44,22242,1820,3670,3360,6003,20199,4890,2874,43,2082,32,6,600,31371,14482,16718,31092,279,0,164638,0,196113,164638,31371,600,23816,23274,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,178,2152,2330,0.0763948497854077,44
9,9,20,039,GADSDEN,Gadsden,FL,8480,274,726,1024,1242,1396,1352,1183,797,334,149,3,0 to 119,41,4875,3579,26,8451,28,1,1094,3733,46,4298,92,5296,3170,1,13,8438,4888,393,12,3,2762,2498,21,5281,142,435,710,778,913,883,736,421,201,76,1,0 to 99,41,1495,2590,894,302,862,3971,448,703,1,391,0,0,77,5296,2502,2773,5280,15,1,20852,0,26192,20852,5296,77,2798,2604,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,11,167,178,0.0617977528089888,41
10,10,37,073,LEON,Leon,FL,43523,1319,2413,12621,6934,5500,4941,4689,3109,1314,635,48,0 to 119,32,23704,19625,194,42495,1027,1,6745,20769,201,20733,760,27937,15537,7,42,42448,26844,265,813,15,14970,12023,116,27109,621,1477,9991,4653,3452,2859,2498,1381,660,335,10,0 to 106,28,12635,8485,3246,2743,2473,20267,4369,1324,46,564,35,29,260,27937,12378,15433,27108,828,1,139769,0,167887,139769,27937,260,12291,11890,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,124,2102,2226,0.0557053009883199,28
