OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2240,65,189,343,298,309,309,279,202,155,91,0,0 to 118,41,1225,1001,14,2237,3,0,164,1007,2,1360,31,1296,938,1,5,2231,1104,189,1,2,669,614,10,1293,27,95,205,203,187,181,151,101,90,56,0,0 to 106,40,1030,82,53,128,116,1034,143,116,0,66,0,0,28,1296,616,670,1293,3,0,5971,0,7283,5971,1296,28,1336,1319,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,6,50,56,0.107142857142857,40
2,2,54,107,PUTNAM,Putnam,FL,9742,319,933,1329,1312,1247,1326,1399,1016,594,257,10,0 to 118,42,5526,4174,42,9718,24,0,1643,3701,133,6762,89,5705,3993,0,44,9674,3392,2297,9,7,3093,2577,19,5689,140,500,857,790,779,771,793,599,335,139,2,0 to 100,42,3785,1282,457,165,759,4663,267,671,2,482,2,1,113,5705,2588,3098,5689,16,0,24207,0,29924,24207,5705,113,2915,2859,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,27,199,226,0.119469026548673,42
3,3,62,123,TAYLOR,Taylor,FL,4131,124,372,495,696,670,592,550,387,177,62,6,0 to 118,40,1842,2271,18,4120,11,0,128,1976,3,2648,45,2574,1549,0,8,4112,2332,236,6,0,999,1565,4,2568,30,114,304,490,503,412,347,226,110,37,1,0 to 98,41,1536,787,118,127,145,2222,201,184,0,88,0,0,38,2574,1567,1003,2568,6,0,7596,0,10195,7596,2574,38,2500,2404,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,3,36,39,0.0769230769230769,41
4,4,46,091,OKALOOSA,Okaloosa,FL,29308,665,3140,4215,4511,4316,3685,3853,2440,1495,916,72,0 to 119,39,16038,13057,213,28995,312,1,1743,10479,137,13052,920,17879,11322,2,105,28891,16293,1398,171,17,9399,8157,135,17691,213,1104,2636,3249,2837,2433,2560,1546,831,437,33,0 to 103,40,10234,1406,2336,3715,1390,12112,4189,969,14,645,16,4,308,17879,8258,9483,17690,188,1,59272,0,77234,59272,17879,308,25510,25096,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,56,523,579,0.0967184801381692,40
5,5,7,013,CALHOUN,Calhoun,FL,2690,76,329,358,319,366,343,340,285,180,92,2,0 to 99,41,1400,1270,20,2687,3,0,163,591,4,1300,45,1583,1101,0,6,2681,1373,207,3,0,770,803,7,1580,26,107,197,220,220,217,215,186,121,73,1,0 to 99,45,1063,179,207,131,38,1311,231,124,2,54,2,0,36,1583,805,771,1580,3,0,5743,0,7336,5743,1583,36,2199,2141,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,4,41,45,0.0888888888888889,46
6,6,50,099,PALM BEACH,Palm Beach,FL,190090,4122,11186,24137,28508,26090,27586,27176,20034,12848,6792,1611,0 to 119,45,101238,88049,803,187519,2569,2,26448,104379,465,85151,3076,114083,75265,136,606,186783,110872,1322,1868,21,58274,53391,529,112194,2004,6531,17706,20568,17501,17251,14977,8815,5328,3342,60,0 to 107,40,55466,15912,19261,21555,29744,56105,26345,8049,130,5798,88,42,2322,114083,54349,59159,112192,1889,2,608760,0,723599,608760,114083,2322,47066,46807,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,620,7424,8044,0.0770760815514669,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35705,1016,2415,4535,4950,4872,5204,5152,4048,2343,1135,35,0 to 119,45,19936,15564,205,35447,258,0,4165,14373,188,19111,776,20881,14417,5,402,35042,20555,196,128,2,11368,9321,62,20751,393,1098,2819,3329,3190,3178,2948,2178,1179,565,4,0 to 104,43,10241,4235,2681,3594,4739,11560,4452,1728,17,1343,12,1,522,20881,9384,11435,20751,130,0,95267,0,116218,95267,20881,522,20946,20930,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,106,822,928,0.114224137931034,43
8,8,51,101,PASCO,Pasco,FL,51422,1107,4093,6985,6602,7030,7734,7129,5813,3511,1387,31,0 to 119,44,28136,23032,254,51073,349,0,3366,25657,223,23818,1336,31509,19438,3,472,50598,29949,1278,277,4,16642,14435,150,31227,488,1826,4545,4547,4583,4885,4258,3407,2119,842,8,0 to 105,44,22348,1826,3689,3364,6025,20295,4907,2884,44,2088,33,6,602,31508,14547,16791,31227,281,0,165267,0,196879,165267,31508,602,23943,23401,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,138,2396,2534,0.0544593528018942,44
9,9,20,039,GADSDEN,Gadsden,FL,8506,278,731,1030,1244,1398,1354,1186,798,334,150,3,0 to 119,41,4892,3589,25,8477,28,1,1105,3729,46,4333,93,5313,3179,1,13,8464,4903,395,12,3,2772,2506,20,5298,142,436,716,780,914,885,739,422,201,77,1,0 to 99,41,1506,2600,895,297,863,3989,446,705,1,392,0,0,77,5313,2510,2783,5297,15,1,20901,0,26258,20901,5313,77,2828,2634,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,16,216,232,0.0689655172413793,41
10,10,37,073,LEON,Leon,FL,43634,1321,2428,12672,6950,5512,4946,4696,3111,1314,636,48,0 to 119,32,23770,19670,194,42607,1026,1,6776,20761,201,20824,763,28012,15574,7,41,42561,26920,265,812,15,15010,12059,116,27185,622,1490,10015,4665,3464,2862,2505,1384,660,335,10,0 to 106,28,12689,8509,3253,2734,2481,20344,4360,1326,46,566,35,29,259,28012,12414,15472,27184,827,1,140091,0,168284,140091,28012,259,12335,11934,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,78,2298,2376,0.0328282828282828,28
