OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1609,42,108,234,228,218,222,213,146,115,83,0,0 to 118,43,859,742,8,1609,0,0,110,815,2,833,23,736,869,1,3,1605,659,77,0,0,347,385,4,736,12,44,116,134,106,102,90,42,44,46,0,0 to 106,40,560,48,37,91,91,551,94,88,0,46,0,0,19,736,385,347,736,0,0,4950,0,5697,4950,736,19,961,944,{CB6285A2-DA2E-4583-AAD5-1221776836AE},6,59,65,0.0923076923076923,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6463,183,590,847,878,824,901,964,672,393,203,8,0 to 118,43,3730,2689,44,6448,15,0,1005,3110,133,3311,63,2663,3773,0,27,6421,1530,1126,3,4,1404,1242,10,2656,61,268,430,371,385,363,354,250,120,60,1,0 to 100,40,1660,681,259,56,504,2071,81,427,2,283,2,0,58,2663,1247,1406,2656,7,0,18795,8,21478,18803,2663,58,1752,1689,{CE511C5D-2638-44A3-B2F8-B13847543637},11,290,301,0.0365448504983389,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2887,65,181,309,534,518,431,402,274,126,43,4,0 to 118,41,1189,1678,20,2877,10,0,83,1633,3,1565,32,1621,1261,0,5,2872,1524,93,4,0,482,1134,1,1617,9,45,167,358,363,278,212,116,53,20,0,0 to 95,40,884,584,82,67,131,1386,100,139,0,66,0,0,20,1621,1135,485,1617,4,0,6206,6,7857,6212,1621,20,1705,1608,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,94,101,0.0693069306930693,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,17171,365,1300,2358,2682,2452,2197,2354,1567,1082,763,51,0 to 119,42,9682,7379,110,16949,221,1,898,8272,137,5570,389,8456,8622,1,92,16858,7939,425,80,12,4474,3833,57,8364,100,395,1330,1597,1291,1152,1190,721,409,260,11,0 to 103,40,4223,671,1536,1934,783,5684,1897,604,5,405,6,1,145,8456,3877,4522,8363,92,1,44521,128,53172,44649,8456,145,12327,11903,{EB5D2450-A892-40FD-9BA4-9821A7438525},103,615,718,0.143454038997214,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1639,36,134,202,227,246,226,213,184,116,55,0,0 to 99,44,821,803,15,1637,2,0,78,559,4,712,19,843,792,0,4,1633,752,89,2,0,367,472,2,841,11,39,95,145,132,127,110,93,58,33,0,0 to 99,44,576,113,61,91,30,688,123,81,1,40,1,0,21,843,473,368,841,2,0,4876,0,5729,4876,843,21,1271,1211,{3B55AA95-5170-4CAF-82A3-E99AD7459349},8,101,109,0.073394495412844,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,130235,2307,5014,15495,18866,17491,18878,19572,15300,10151,5555,1606,0 to 119,48,69905,59875,455,128874,1359,2,14363,87142,465,47090,1590,62697,67000,150,388,128343,61131,897,657,12,31958,29839,231,62028,952,2692,10545,11530,9771,9457,7986,4578,2986,2149,51,0 to 106,40,27386,9041,10568,15033,16617,29076,16335,6218,78,4423,55,24,1663,62697,30192,32260,62026,669,2,428291,691,492311,428982,62697,1663,23675,23412,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},401,6275,6676,0.0600659077291791,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,22820,551,1112,2551,3120,3125,3467,3472,2774,1674,948,26,0 to 119,47,12949,9701,170,22663,157,0,2394,11750,188,9416,422,10390,12104,4,322,22337,10193,169,26,2,5681,4676,5,10362,191,451,1406,1694,1635,1637,1441,1025,560,349,1,0 to 104,43,4715,2266,1400,1981,2326,5597,2439,1098,6,874,5,1,361,10390,4690,5695,10362,28,0,70272,128,80845,70400,10390,361,11073,11058,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},75,688,763,0.0982961992136304,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,30792,635,2041,3998,3982,4223,4676,4483,3653,2191,894,16,0 to 119,46,17044,13628,120,30586,206,0,2485,16948,223,13171,690,13983,16576,4,229,30353,13425,420,135,2,7242,6561,42,13845,212,664,2159,2161,2115,2180,1838,1425,869,356,3,0 to 105,43,10013,894,1869,1069,3028,9437,1380,1571,14,1179,8,2,267,13982,6617,7323,13845,137,0,111419,73,125548,111492,13982,267,17160,16615,{83116673-3FAD-423E-B67E-DFE7515F5E81},163,1372,1535,0.106188925081433,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6127,162,390,718,966,1062,1019,870,596,234,107,3,0 to 119,42,3536,2581,10,6102,24,1,704,3210,46,2465,58,3228,2891,2,6,6095,3122,95,11,0,1581,1632,4,3217,80,207,446,525,604,565,430,230,105,35,1,0 to 98,40,978,1361,612,266,619,2200,398,464,1,251,0,0,57,3228,1634,1590,3216,11,1,16402,16,19696,16418,3228,57,1763,1568,{77657EA6-12D6-4645-9915-E7357C9F40D6},10,187,197,0.050761421319797,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,28506,611,979,8820,4277,3497,3307,3249,2290,930,501,45,0 to 119,33,15394,12998,114,27878,627,1,3297,17434,201,9926,373,14465,14005,5,31,27844,13936,106,417,6,7730,6279,33,14042,230,488,6619,2139,1558,1275,1096,584,277,190,9,0 to 106,24,5847,3791,1832,2572,1304,8566,4172,795,29,326,15,14,137,14465,6453,7976,14041,423,1,102887,211,117719,103098,14465,137,7123,6716,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},147,3073,3220,0.0456521739130435,24,2.4286163266357628,0.1707040441862682
