OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1524,40,89,219,218,201,212,205,145,113,82,0,0 to 118,44,812,707,5,1524,0,0,96,807,2,751,19,679,842,1,2,1521,612,67,0,0,314,364,1,679,11,35,109,122,93,96,85,40,42,46,0,0 to 106,41,519,44,33,83,86,504,89,83,0,43,0,0,19,679,364,314,679,0,0,4807,0,5497,4807,679,19,827,810,{CB6285A2-DA2E-4583-AAD5-1221776836AE},6,26,32,0.1875,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6321,174,571,822,864,806,883,947,663,384,199,8,0 to 118,43,3661,2618,42,6307,14,0,959,3114,133,3124,62,2549,3747,0,25,6282,1472,1071,3,3,1348,1187,8,2543,58,256,408,360,368,347,338,244,113,56,1,0 to 100,40,1571,671,249,52,484,1983,76,420,2,273,2,0,55,2549,1191,1350,2543,6,0,18318,8,20887,18326,2549,55,1694,1631,{CE511C5D-2638-44A3-B2F8-B13847543637},13,87,100,0.13,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2836,65,170,301,531,515,423,393,268,123,43,4,0 to 118,41,1165,1650,21,2826,10,0,84,1617,3,1516,30,1583,1247,0,6,2820,1499,80,4,0,466,1112,1,1579,9,42,160,353,360,272,205,112,51,19,0,0 to 95,40,855,577,81,66,131,1350,98,133,0,62,0,0,20,1583,1113,469,1579,4,0,6061,6,7675,6067,1583,20,1667,1568,{541BD5A3-4453-499A-9896-F0EDC5353D0B},9,41,50,0.18,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,16271,339,1182,2221,2525,2325,2069,2258,1504,1049,747,52,0 to 119,42,9228,6938,105,16063,207,1,835,8133,137,4983,363,7757,8421,1,92,15971,7364,315,71,7,4118,3509,52,7679,86,351,1237,1449,1192,1046,1107,664,377,238,10,0 to 103,40,3880,618,1484,1697,747,5234,1698,589,5,388,6,1,139,7757,3546,4159,7678,78,1,42816,129,50772,42945,7757,139,11219,10794,{EB5D2450-A892-40FD-9BA4-9821A7438525},89,471,560,0.158928571428571,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1585,33,122,195,222,236,222,209,178,114,54,0,0 to 99,44,792,779,14,1583,2,0,70,558,4,681,19,809,772,0,4,1579,731,76,2,0,346,460,1,807,9,36,93,142,124,124,106,87,56,32,0,0 to 99,45,548,113,57,89,30,659,118,77,1,40,1,0,21,809,461,347,807,2,0,4773,0,5592,4773,809,21,1210,1149,{3B55AA95-5170-4CAF-82A3-E99AD7459349},7,44,51,0.137254901960784,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,125943,2208,4612,14812,18149,16885,18258,19040,14957,9934,5488,1600,0 to 119,48,67705,57819,419,124705,1236,2,13531,85766,465,44975,1521,59154,66280,150,359,124202,57695,875,574,10,30206,28162,202,58570,906,2450,9995,10877,9247,8942,7512,4296,2796,2084,49,0 to 106,40,25393,8742,10152,14283,15772,27264,15534,6061,74,4322,52,24,1635,59154,28473,30462,58568,584,2,409671,653,470097,410324,59154,1635,21567,21304,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},392,3546,3938,0.0995429151853733,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,22138,519,1039,2453,3013,3036,3373,3380,2709,1653,937,26,0 to 119,48,12591,9375,172,21983,155,0,2298,11650,188,8936,386,9929,11901,4,304,21675,9736,167,25,1,5430,4469,4,9903,175,432,1362,1616,1567,1559,1370,968,542,337,1,0 to 104,43,4433,2204,1336,1930,2237,5289,2377,1066,5,851,5,1,351,9929,4481,5444,9903,26,0,67887,128,78002,68015,9929,351,10445,10430,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},42,476,518,0.0810810810810811,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,29263,606,1876,3768,3832,4036,4464,4283,3456,2059,868,15,0 to 119,46,16238,12933,92,29073,190,0,2394,16397,223,12427,655,12771,16280,4,208,28861,12288,359,122,2,6623,6009,15,12647,198,599,2022,2031,1949,1999,1662,1237,746,326,2,0 to 105,42,9203,848,1789,807,2884,8692,1071,1499,12,1130,7,1,260,12771,6063,6693,12647,124,0,107090,71,120002,107161,12771,260,16272,15723,{83116673-3FAD-423E-B67E-DFE7515F5E81},105,1415,1520,0.0690789473684211,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6032,159,382,696,954,1047,1006,857,588,233,107,3,0 to 119,42,3490,2532,10,6008,23,1,690,3200,46,2404,58,3150,2874,2,6,6001,3053,87,10,0,1542,1594,4,3140,79,202,429,513,593,553,417,224,104,35,1,0 to 98,40,954,1327,596,263,598,2149,393,457,1,248,0,0,56,3150,1596,1550,3139,10,1,16055,16,19268,16071,3150,56,1685,1490,{77657EA6-12D6-4645-9915-E7357C9F40D6},9,183,192,0.046875,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,27550,596,936,8339,4153,3390,3224,3197,2260,914,495,46,0 to 119,34,14842,12592,116,26943,606,1,3050,17238,201,9301,339,13678,13837,5,30,26910,13175,99,398,6,7289,5953,32,13274,226,464,6227,2027,1463,1207,1056,553,262,183,10,0 to 106,24,5481,3438,1750,2605,1186,7844,4244,776,28,321,15,12,128,13678,6121,7520,13273,404,1,98346,211,112376,98557,13678,128,6686,6278,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},102,1838,1940,0.0525773195876289,24,2.4286163266357628,0.1707040441862682
