OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1909,54,137,290,261,261,264,246,177,130,89,0,0 to 118,42,1029,869,11,1908,1,0,131,917,2,1071,28,1014,891,1,3,1904,894,119,1,0,508,498,7,1013,21,64,164,167,144,140,122,75,63,54,0,0 to 106,40,783,77,45,108,101,790,122,103,0,55,0,0,23,1014,499,508,1013,1,0,5417,0,6443,5417,1014,23,1113,1096,{CB6285A2-DA2E-4583-AAD5-1221776836AE},19,63,82,0.231707317073171,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7990,253,768,1096,1081,999,1104,1152,835,472,221,9,0 to 118,43,4595,3345,50,7971,19,0,1244,3457,133,4682,80,3990,3958,0,42,7929,2196,1783,7,4,2165,1797,17,3979,101,380,645,557,543,550,537,404,193,78,2,0 to 100,40,2596,929,346,108,621,3183,175,507,2,355,2,1,72,3990,1804,2169,3979,11,0,21471,8,25481,21479,3990,72,2433,2371,{CE511C5D-2638-44A3-B2F8-B13847543637},86,232,318,0.270440251572327,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3349,77,233,388,591,572,495,460,326,150,52,5,0 to 118,41,1432,1897,20,3339,10,0,92,1771,3,1961,35,1967,1373,0,9,3330,1823,140,4,0,669,1290,4,1963,12,68,219,402,407,328,267,161,76,26,1,0 to 95,41,1143,615,91,114,136,1660,167,171,0,81,0,0,25,1967,1291,672,1963,4,0,6743,6,8741,6749,1967,25,2035,1938,{541BD5A3-4453-499A-9896-F0EDC5353D0B},19,152,171,0.111111111111111,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,22817,512,2114,3230,3560,3343,2890,3081,1944,1265,826,52,0 to 119,40,12630,10047,140,22557,259,1,1328,9328,137,8990,588,12857,9855,1,104,22454,11525,1200,117,15,6739,5908,78,12725,156,708,1937,2388,2032,1751,1866,1080,590,337,12,0 to 103,40,6908,1005,1885,2927,1054,8677,2994,751,8,503,11,1,231,12857,5976,6802,12724,132,1,51405,126,64460,51531,12857,231,19189,18766,{EB5D2450-A892-40FD-9BA4-9821A7438525},197,851,1048,0.187977099236641,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2148,55,209,259,269,307,286,275,240,169,79,0,0 to 99,44,1108,1024,16,2146,2,0,112,564,4,1040,23,1233,911,0,4,2142,1084,147,2,0,587,641,3,1231,18,67,131,177,175,175,162,154,113,61,0,0 to 99,48,795,134,188,114,32,994,205,104,1,50,1,0,28,1233,642,588,1231,2,0,5121,0,6364,5121,1233,28,1761,1701,{3B55AA95-5170-4CAF-82A3-E99AD7459349},24,95,119,0.201680672268908,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,153949,3010,7189,18806,22722,20961,22364,22639,17319,11292,6033,1614,0 to 119,46,82282,71052,615,151950,1997,2,18825,94765,465,60352,2114,82890,70363,144,552,151263,80724,983,1168,15,42214,39145,348,81707,1337,4029,13326,15126,12863,12591,10747,6304,3910,2600,57,0 to 106,40,38850,11345,13832,17680,21711,39580,20416,6937,99,5009,64,29,1895,82890,39755,42750,81705,1183,2,512713,790,597078,513503,82890,1895,34402,34142,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},950,8647,9597,0.0989892674794206,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,27763,744,1552,3257,3851,3811,4184,4146,3232,1906,1046,34,0 to 119,46,15675,11912,176,27540,223,0,3226,12597,188,13496,609,14278,13048,4,433,27105,14016,183,77,2,7800,6387,12,14199,267,655,1897,2323,2214,2263,2023,1426,766,442,2,0 to 104,43,6825,2922,1928,2524,3311,7789,3099,1327,10,1040,9,1,405,14278,6427,7839,14199,79,0,81539,139,96016,81678,14278,405,15130,15115,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},181,1149,1330,0.13609022556391,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,40155,832,2955,5339,5157,5499,6063,5717,4622,2820,1123,28,0 to 119,45,21974,17930,251,39874,281,0,3012,20806,223,17762,907,21933,17879,4,339,39531,20891,837,201,3,11445,10126,157,21728,326,1168,3219,3230,3234,3411,2963,2321,1468,583,9,0 to 105,44,15431,1300,2675,2322,4335,14215,3178,2097,20,1545,14,3,376,21932,10217,11547,21728,204,0,137575,79,159671,137654,21932,376,20714,20170,{83116673-3FAD-423E-B67E-DFE7515F5E81},324,2121,2445,0.132515337423313,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7034,212,516,844,1088,1183,1159,975,666,265,123,3,0 to 119,42,4069,2951,14,7006,27,1,814,3423,46,3078,73,3988,3032,1,13,6993,3774,200,13,1,2032,1935,7,3974,102,291,550,630,711,697,533,290,135,48,1,0 to 99,40,1182,1793,711,288,718,2836,420,540,1,294,0,0,59,3988,1938,2043,3973,14,1,18350,16,22402,18366,3988,59,2283,2088,{77657EA6-12D6-4645-9915-E7357C9F40D6},72,325,397,0.181360201511335,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,34340,841,1547,10183,5376,4328,3944,3827,2619,1086,543,46,0 to 119,33,18567,15633,140,33527,812,1,4567,18616,201,13972,520,19574,14721,6,39,33484,18815,161,588,10,10389,8523,64,18976,369,835,7759,3158,2346,1881,1652,902,430,232,10,0 to 106,26,8258,5790,2339,2589,1729,13115,4132,976,36,402,26,21,175,19574,8776,10726,18975,598,1,121238,220,141236,121458,19574,175,9756,9352,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},268,2514,2782,0.096333572969087,25,2.4286163266357628,0.1707040441862682
