OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2665,83,238,420,364,359,373,342,228,165,93,0,0 to 118,41,1463,1178,24,2660,5,0,267,1072,2,1684,36,1621,1039,1,4,2655,1390,226,2,3,859,737,20,1616,35,123,255,258,232,232,204,124,99,59,0,0 to 106,40,1273,99,56,188,130,1279,207,128,0,80,0,0,44,1621,740,861,1616,5,0,6815,0,8453,6815,1621,44,1554,1537,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,14,16,0.125,40
2,2,54,107,PUTNAM,Putnam,FL,10827,380,1107,1455,1448,1380,1464,1543,1118,645,278,9,0 to 118,42,6128,4658,41,10795,32,0,1879,3913,133,7892,92,6601,4183,0,43,10752,4162,2415,16,8,3582,2973,22,6577,173,607,973,914,900,896,923,684,372,157,2,0 to 100,42,4397,1441,550,189,911,5364,302,815,3,580,3,1,153,6601,2987,3592,6577,24,0,27202,0,33815,27202,6601,153,3248,3193,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,131,141,0.0709219858156028,42
3,3,62,123,TAYLOR,Taylor,FL,4419,151,427,534,723,706,629,586,404,189,64,6,0 to 118,39,1999,2405,15,4410,9,0,164,2011,3,2920,52,2745,1666,0,8,4402,2471,269,5,0,1097,1640,3,2740,37,124,325,506,535,441,380,237,119,40,1,0 to 98,41,1688,812,120,120,150,2388,202,195,0,100,0,0,47,2745,1642,1100,2740,5,0,8449,0,11221,8449,2745,47,2672,2578,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,19,19,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33968,943,4110,4967,5257,4970,4122,4338,2654,1593,942,72,0 to 119,38,18446,15277,245,33612,355,1,1954,11405,137,15453,1075,20702,13156,1,109,33506,19054,1414,218,16,10838,9486,144,20468,305,1324,3098,3827,3315,2765,2943,1718,911,462,34,0 to 103,40,14561,1946,2143,1818,1791,16189,2488,1117,14,734,18,5,363,20702,9608,10947,20467,234,1,72544,0,93320,72544,20702,363,29699,29286,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,7,136,143,0.048951048951049,40
5,5,7,013,CALHOUN,Calhoun,FL,2906,93,381,410,336,393,362,353,294,188,94,2,0 to 99,41,1520,1364,22,2903,3,0,196,594,4,1408,46,1699,1200,0,7,2896,1465,231,3,0,832,855,9,1696,33,117,220,234,239,233,227,196,125,74,1,0 to 99,45,1163,187,216,130,38,1430,228,133,2,57,2,0,45,1699,857,833,1696,3,0,6219,0,7929,6219,1699,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,5,6,0.166666666666667,45
6,6,50,099,PALM BEACH,Palm Beach,FL,230136,5552,16473,30849,35189,32061,33221,31862,22119,13855,7271,1684,0 to 119,43,121898,106711,1527,226779,3355,2,34560,113876,465,114479,3825,146715,82543,133,745,225909,141681,2378,2625,31,74636,68243,1180,144059,2818,9534,22974,26733,22687,22153,19161,10626,6173,3770,86,0 to 107,39,73951,20691,25425,23992,37950,74836,31273,9522,172,6923,128,55,2816,146715,69583,75876,144057,2656,2,744641,0,892153,744641,146715,2816,63017,62760,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,169,3981,4150,0.0407228915662651,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,44614,1520,3745,6022,6217,6068,6325,6165,4570,2673,1260,49,0 to 119,42,24650,19712,252,44279,335,0,5308,15041,188,26490,939,26900,17195,7,512,43762,26475,226,197,2,14576,12029,96,26701,498,1574,3776,4388,4139,4102,3741,2594,1424,654,10,0 to 104,42,13558,5482,3501,4160,6141,15300,5260,2697,26,1890,16,2,641,26900,12129,14675,26701,199,0,119489,0,146472,119489,26900,641,28816,28800,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,57,685,742,0.0768194070080863,43
8,8,51,101,PASCO,Pasco,FL,65098,1551,6070,9137,8518,9187,9738,8651,6652,3997,1548,49,0 to 119,42,35474,29439,185,64671,427,0,3459,30344,223,33063,1713,42110,22466,5,517,64150,40109,1645,350,5,22312,19335,107,41754,715,2839,6173,6192,6355,6566,5589,4132,2550,984,14,0 to 105,42,30887,2515,4933,3419,8135,28017,5602,4018,74,2813,52,9,768,42109,19487,22494,41754,355,0,204066,0,246299,204066,42109,768,29305,28769,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,45,1088,1133,0.0397175639894086,44
9,9,20,039,GADSDEN,Gadsden,FL,9115,324,847,1137,1341,1466,1435,1251,819,339,152,4,0 to 119,40,5241,3846,28,9084,30,1,1217,3774,46,4975,109,5735,3368,1,11,9073,5276,442,14,3,3006,2689,23,5718,165,489,789,858,974,946,793,437,203,79,2,0 to 98,40,1642,2842,963,271,933,4353,432,752,1,422,0,0,99,5735,2693,3019,5717,17,1,23004,0,28781,23004,5735,99,3236,3040,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,71,76,0.0657894736842105,41
10,10,37,073,LEON,Leon,FL,49243,1840,3154,14611,7784,6050,5441,5027,3249,1365,649,73,0 to 119,30,26802,22180,261,48104,1138,1,7994,21605,201,25221,915,32357,16819,9,58,48039,31119,303,915,20,17337,13916,169,31422,860,1878,11644,5396,3911,3282,2805,1507,709,349,16,0 to 106,27,14984,10107,3730,2601,2963,24160,4299,1627,52,706,40,32,322,32357,14323,17855,31421,935,1,154435,0,186950,154435,32357,322,14857,14458,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,21,516,537,0.0391061452513966,28
11,11,33,065,JEFFERSON,Jefferson,FL,2617,124,278,265,305,334,357,441,303,165,43,2,0 to 101,45,1297,1314,6,2589,28,0,99,1078,41,1817,44,1498,1114,2,3,2585,1292,180,22,4,668,800,4,1472,32,107,149,206,200,233,282,167,94,28,0,0 to 99,47,721,630,91,30,54,1341,77,137,3,83,0,0,28,1498,813,680,1472,26,0,6113,0,7628,6113,1498,28,1464,1428,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,1,51,52,0.0192307692307692,47
12,12,40,079,MADISON,Madison,FL,3969,220,595,559,465,473,518,457,383,202,88,9,0 to 101,37,2243,1714,12,3925,44,0,228,1299,53,2917,136,2077,1877,0,15,3910,1469,580,26,2,1168,877,4,2049,69,176,280,290,266,337,279,216,106,57,1,0 to 101,43,882,1004,94,69,107,1760,182,282,4,88,2,2,45,2077,886,1184,2049,28,0,7729,0,9814,7729,2077,45,3056,2960,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,2,36,38,0.0526315789473684,43
13,13,39,077,LIBERTY,Liberty,FL,3412,78,258,395,779,692,531,411,169,72,17,10,0 to 105,37,861,2539,12,3411,1,0,114,1928,1,772,16,1078,2331,0,3,3408,913,164,1,0,426,645,6,1077,25,81,174,175,165,178,162,67,43,8,0,0 to 89,39,802,176,56,43,44,884,149,61,0,24,0,0,16,1078,645,427,1077,1,0,4186,0,5265,4186,1078,16,1402,1378,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,2,2,0,39
14,14,24,047,HAMILTON,Hamilton,FL,3627,116,298,392,717,616,545,428,305,141,63,6,0 to 118,39,1276,2325,26,3603,24,0,95,2040,9,1857,50,1631,1994,0,2,3602,1289,322,11,9,694,903,14,1611,59,143,216,263,238,252,220,144,71,23,2,0 to 93,41,799,656,95,61,164,1254,193,212,3,82,0,0,25,1631,914,703,1611,20,0,6645,0,8281,6645,1631,25,1233,1231,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,4,4,0,41
15,15,3,005,BAY,Bay,FL,25246,386,1543,3427,3977,3888,3959,3872,2428,1212,494,60,0 to 119,43,13254,11644,348,24387,859,0,2709,9789,28,17521,592,20386,4779,1,80,24309,19220,344,812,10,10235,9040,289,19564,237,1019,2937,3416,3263,3218,3088,1908,949,345,6,0 to 101,42,12673,1852,1961,3078,1300,14667,3597,1524,63,865,29,19,392,20386,9471,10603,19564,822,0,72617,0,93080,72617,20386,392,5526,5518,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,19,122,141,0.134751773049645,43
