OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2130,59,167,327,287,291,295,271,195,148,90,0,0 to 118,42,1166,951,13,2127,3,0,155,983,2,1274,31,1209,915,1,5,2121,1041,165,1,2,622,575,9,1206,26,85,192,192,174,165,143,94,83,55,0,0 to 106,40,952,81,50,123,115,953,138,114,0,63,0,0,28,1209,577,623,1206,3,0,5763,0,6988,5763,1209,28,1250,1233,{CB6285A2-DA2E-4583-AAD5-1221776836AE},8,25,33,0.242424242424242,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9422,311,903,1278,1275,1202,1287,1348,991,565,252,10,0 to 118,42,5363,4011,48,9399,23,0,1557,3708,133,6139,84,5396,3981,0,45,9354,3189,2192,9,6,2929,2430,22,5381,136,477,817,751,736,732,741,573,303,128,2,0 to 100,42,3580,1212,422,167,723,4391,267,621,2,447,2,1,98,5396,2440,2934,5381,15,0,23442,0,28850,23442,5396,98,2863,2804,{CE511C5D-2638-44A3-B2F8-B13847543637},23,102,125,0.184,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3953,104,320,470,680,649,576,532,381,174,61,6,0 to 118,40,1753,2181,19,3942,11,0,118,1947,3,2481,42,2458,1486,0,9,3933,2246,206,6,0,941,1507,4,2452,25,102,286,476,482,397,327,220,106,36,1,0 to 98,41,1471,736,112,133,145,2098,209,180,0,86,0,0,34,2458,1510,944,2452,6,0,7208,0,9691,7208,2458,34,2427,2331,{541BD5A3-4453-499A-9896-F0EDC5353D0B},6,17,23,0.260869565217391,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,27189,607,2649,3896,4262,4022,3432,3626,2292,1434,898,71,0 to 119,40,14935,12090,164,26881,307,1,1656,10259,137,11727,862,16515,10570,1,103,26780,14942,1391,165,17,8675,7558,100,16333,201,959,2442,3029,2621,2238,2379,1418,776,420,32,0 to 103,40,9300,1287,2205,3541,1282,11151,3900,903,12,602,15,3,284,16515,7654,8758,16332,182,1,56366,0,72957,56366,16515,284,22813,22399,{EB5D2450-A892-40FD-9BA4-9821A7438525},118,295,413,0.285714285714286,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2551,71,286,334,307,355,329,326,274,178,90,1,0 to 99,42,1331,1201,19,2549,2,0,151,587,4,1248,45,1525,1020,0,6,2543,1320,203,2,0,741,776,6,1523,24,97,188,212,214,211,207,181,120,71,0,0 to 99,46,1018,169,206,130,37,1259,227,121,1,54,1,0,36,1525,777,742,1523,2,0,5560,0,7094,5560,1525,36,2089,2031,{3B55AA95-5170-4CAF-82A3-E99AD7459349},9,51,60,0.15,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,179648,3766,9883,22485,26939,24657,26111,25899,19244,12453,6601,1610,0 to 119,45,95807,83080,761,177215,2431,2,24285,101836,465,77806,2923,105540,73438,140,530,176551,102655,1130,1733,22,53870,49419,496,103785,1809,5795,16479,19132,16234,15982,13820,8106,4961,3163,59,0 to 107,40,50715,14478,17710,20882,27563,51176,25046,7613,120,5489,80,36,2166,105540,50308,54688,103783,1755,2,577347,0,683625,577347,105540,2166,43102,42843,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},828,5949,6777,0.122177954847278,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,33554,908,2111,4164,4678,4612,4925,4902,3864,2248,1108,34,0 to 119,45,18810,14556,188,33300,254,0,3929,14011,188,17512,756,19266,13903,4,381,32916,18948,192,124,2,10502,8591,47,19140,364,963,2585,3091,2947,2931,2738,2014,1093,537,3,0 to 104,43,9427,3855,2505,3353,4389,10603,4148,1613,17,1249,12,1,483,19266,8653,10566,19140,126,0,90795,0,110130,90795,19266,483,19167,19151,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},119,799,918,0.12962962962963,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,48344,1021,3683,6506,6236,6641,7273,6758,5498,3363,1336,29,0 to 119,45,26484,21607,253,48018,326,0,3269,24729,223,21747,1258,29172,18716,4,452,47562,27740,1172,255,4,15424,13338,150,28912,445,1641,4189,4246,4271,4520,3946,3133,1983,789,8,0 to 105,44,20564,1703,3421,3224,5630,18636,4646,2684,34,1931,25,6,540,29171,13443,15563,28912,259,0,155766,0,185040,155766,29171,540,22737,22195,{83116673-3FAD-423E-B67E-DFE7515F5E81},145,1075,1220,0.118852459016393,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,8208,258,676,990,1219,1362,1313,1144,770,326,147,3,0 to 119,41,4718,3463,27,8179,28,1,1053,3682,46,4072,85,5047,3147,1,13,8166,4664,368,12,3,2615,2395,22,5032,131,397,675,756,880,850,692,397,194,74,1,0 to 99,41,1430,2462,845,295,819,3769,444,666,1,365,0,0,69,5047,2399,2626,5031,15,1,20180,0,25272,20180,5047,69,2714,2520,{77657EA6-12D6-4645-9915-E7357C9F40D6},15,32,47,0.319148936170213,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,41438,1200,2172,11936,6596,5263,4742,4537,3046,1273,626,47,0 to 119,32,22500,18740,198,40430,1007,1,6278,20381,201,18950,737,26167,15221,7,43,40382,25103,257,795,12,13959,11282,119,25360,563,1309,9391,4349,3244,2666,2356,1326,627,326,10,0 to 106,28,11653,7940,2997,2770,2259,18719,4382,1230,44,519,33,26,228,26167,11627,14411,25359,807,1,134993,0,161349,134993,26167,228,11613,11210,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},179,525,704,0.254261363636364,25,2.4286163266357628,0.1707040441862682
