OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2640,83,236,415,358,356,370,338,227,164,93,0,0 to 118,41,1448,1171,21,2635,5,0,265,1070,2,1665,36,1605,1030,1,4,2630,1377,223,2,3,851,732,17,1600,35,122,254,255,229,229,200,123,99,59,0,0 to 106,40,1261,97,56,186,130,1265,205,128,0,80,0,0,43,1605,735,853,1600,5,0,6709,0,8331,6709,1605,43,1538,1521,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,13,13,0,40
2,2,54,107,PUTNAM,Putnam,FL,10649,364,1066,1435,1423,1354,1446,1519,1112,642,277,11,0 to 118,42,6014,4591,44,10619,30,0,1866,3873,133,7705,92,6457,4150,0,42,10577,4037,2398,14,8,3493,2920,22,6435,160,584,959,891,877,879,902,679,369,155,2,0 to 100,42,4312,1403,536,184,890,5251,294,799,3,569,3,1,148,6457,2933,3502,6435,22,0,26795,0,33264,26795,6457,148,3161,3106,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,8,66,74,0.108108108108108,42
3,3,62,123,TAYLOR,Taylor,FL,4382,149,422,527,715,698,627,582,403,189,64,6,0 to 118,40,1980,2387,15,4373,9,0,158,2009,3,2886,50,2722,1652,0,8,4365,2449,268,5,0,1086,1628,3,2717,36,123,323,501,529,439,375,236,119,40,1,0 to 98,41,1667,809,120,121,150,2362,205,192,0,98,0,0,46,2722,1630,1089,2717,5,0,8360,0,11109,8360,2722,46,2603,2509,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,11,12,0.0833333333333333,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33558,913,4025,4903,5188,4911,4093,4297,2633,1586,940,69,0 to 119,38,18225,15088,245,33210,347,1,1952,11330,137,15265,1060,20479,12970,1,108,33104,18839,1413,211,16,10718,9387,147,20252,294,1308,3064,3773,3272,2746,2916,1706,908,461,31,0 to 103,40,14345,1922,2113,1872,1774,15946,2532,1099,14,719,17,5,361,20479,9507,10822,20251,227,1,70865,0,91419,70865,20479,361,29425,29012,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,7,160,167,0.0419161676646707,40
5,5,7,013,CALHOUN,Calhoun,FL,2888,92,379,403,335,389,362,353,292,187,94,2,0 to 99,41,1509,1356,23,2885,3,0,194,592,4,1401,46,1688,1193,0,7,2878,1456,229,3,0,825,850,10,1685,32,117,215,233,237,233,227,194,125,74,1,0 to 99,45,1153,185,216,131,38,1417,230,132,2,57,2,0,43,1688,852,826,1685,3,0,6169,0,7868,6169,1688,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,6,6,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,226596,5413,15940,30280,34557,31531,32750,31503,21943,13767,7227,1685,0 to 119,43,120042,105066,1488,223306,3288,2,33868,113041,465,111826,3752,143904,81824,134,734,222446,139171,2144,2558,31,73189,66984,1142,141315,2742,9239,22553,26160,22230,21756,18836,10471,6104,3728,85,0 to 107,39,72327,20189,24880,23919,37146,73229,30940,9365,169,6788,125,54,2774,143904,68292,74398,141313,2589,2,727230,0,871929,727230,143904,2774,61594,61336,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,199,3166,3365,0.0591381872213967,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43512,1414,3562,5841,6068,5911,6198,6041,4532,2648,1251,46,0 to 119,43,24102,19164,246,43182,330,0,5183,14924,188,25573,920,26197,16809,6,500,42678,25781,222,192,2,14202,11708,93,26003,482,1512,3666,4268,4014,3996,3641,2559,1403,646,10,0 to 104,42,13167,5358,3381,4097,5974,14887,5142,2575,24,1819,15,2,626,26197,11805,14299,26003,194,0,116356,0,142631,116356,26197,626,27753,27737,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,43,473,516,0.0833333333333333,43
8,8,51,101,PASCO,Pasco,FL,63495,1481,5782,8919,8307,8915,9521,8482,6568,3949,1522,49,0 to 119,43,34639,28652,204,63077,418,0,3476,30001,223,31701,1667,40985,22005,5,500,62573,39034,1604,341,5,21720,18787,131,40638,688,2715,6014,6036,6151,6391,5451,4057,2508,958,15,0 to 105,42,29933,2430,4756,3519,7881,27111,5646,3724,71,2650,51,9,743,40984,18933,21899,40638,346,0,198941,0,240049,198941,40984,743,28551,28015,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,90,857,947,0.0950369588173178,44
9,9,20,039,GADSDEN,Gadsden,FL,8997,316,826,1103,1323,1453,1422,1243,817,338,152,4,0 to 119,41,5171,3798,28,8966,30,1,1198,3766,46,4866,107,5654,3331,1,11,8955,5202,435,14,3,2955,2659,23,5637,163,478,763,843,963,936,789,435,203,79,2,0 to 98,40,1624,2789,950,274,919,4284,434,742,1,420,0,0,94,5654,2663,2968,5636,17,1,22716,0,28413,22716,5654,94,3139,2945,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,23,25,0.08,41
10,10,37,073,LEON,Leon,FL,48451,1762,3003,14366,7647,5983,5394,4983,3238,1358,645,72,0 to 119,31,26383,21815,253,47328,1122,1,7784,21495,201,24627,899,31708,16678,9,56,47265,30490,299,900,19,16992,13629,168,30789,807,1795,11414,5262,3856,3241,2769,1495,704,344,21,0 to 106,27,14792,9711,3653,2633,2918,23569,4302,1590,52,690,39,32,317,31708,14028,17503,30788,919,1,152678,0,184547,152678,31708,317,14516,14116,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,9,177,186,0.0483870967741935,28
11,11,33,065,JEFFERSON,Jefferson,FL,2596,122,274,262,305,330,355,437,302,164,43,2,0 to 101,45,1288,1301,7,2570,26,0,96,1077,41,1801,43,1490,1101,2,3,2566,1286,180,20,4,664,797,5,1466,30,106,148,207,198,233,279,167,94,28,0,0 to 99,47,715,630,90,31,53,1335,78,135,3,80,0,0,27,1490,810,674,1466,24,0,6027,0,7535,6027,1490,27,1453,1416,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,0,17,17,0,47
12,12,40,079,MADISON,Madison,FL,3921,215,582,550,462,470,515,449,380,201,88,9,0 to 101,37,2216,1694,11,3879,42,0,226,1294,53,2875,133,2053,1853,0,15,3864,1455,572,24,2,1154,870,3,2027,68,173,279,289,263,334,271,212,106,57,1,0 to 101,43,865,1003,93,66,101,1746,180,279,3,88,2,2,45,2053,878,1169,2027,26,0,7634,0,9696,7634,2053,45,3030,2934,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,1,10,11,0.0909090909090909,43
13,13,39,077,LIBERTY,Liberty,FL,3408,78,257,394,778,691,531,411,169,72,17,10,0 to 105,37,858,2537,13,3407,1,0,113,1928,1,767,16,1074,2331,0,3,3404,909,164,1,0,423,643,7,1073,25,81,173,174,164,177,162,67,43,8,0,0 to 89,39,800,174,56,43,43,880,150,60,0,23,0,0,16,1074,643,424,1073,1,0,4165,0,5240,4165,1074,16,1402,1378,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,1,5,6,0.166666666666667,39
14,14,24,047,HAMILTON,Hamilton,FL,3617,116,297,390,717,616,543,427,303,139,63,6,0 to 118,39,1268,2323,26,3593,24,0,95,2041,9,1847,49,1625,1990,0,2,3592,1284,321,11,9,689,902,14,1605,59,142,215,263,238,250,220,143,70,23,2,0 to 93,41,794,656,93,62,162,1250,193,211,3,81,0,0,25,1625,913,698,1605,20,0,6595,0,8225,6595,1625,25,1229,1227,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,7,7,0,41
15,15,3,005,BAY,Bay,FL,24819,376,1485,3348,3895,3806,3908,3828,2409,1210,493,61,0 to 119,43,13037,11454,328,23981,838,0,2654,9849,28,16985,569,20054,4685,2,78,23905,18912,342,790,10,10072,8911,271,19254,234,993,2875,3352,3193,3174,3047,1890,947,344,5,0 to 101,42,12434,1809,1927,3084,1259,14412,3583,1491,60,850,28,19,386,20054,9329,10431,19254,800,0,71279,0,91405,71279,20054,386,5306,5298,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,14,126,140,0.1,43
16,16,12,023,COLUMBIA,Columbia,FL,12327,365,955,1568,1700,1810,1750,1842,1327,674,323,13,0 to 119,43,6028,6222,77,12269,58,0,1365,3713,63,7804,105,8098,4218,1,10,12259,7435,619,40,4,3619,4395,40,8054,144,426,1053,1284,1301,1286,1189,818,427,165,5,0 to 102,43,5273,1984,349,448,440,6911,703,384,4,472,5,0,169,8098,4421,3636,8054,44,0,25460,0,33615,25460,8098,169,5180,5179,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,2,152,154,0.012987012987013,43
17,17,2,003,BAKER,Baker,FL,5546,167,451,839,916,887,834,708,448,214,80,2,0 to 103,39,2704,2818,24,5480,66,0,757,1741,16,2798,117,3491,2010,1,44,5435,2970,503,13,5,1548,1916,9,3473,36,136,453,646,649,580,493,308,136,54,0,0 to 103,42,2266,437,133,637,41,2404,1028,319,1,182,0,1,60,3491,1924,1558,3473,18,0,11993,0,15515,11993,3491,60,4515,4514,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,4,34,38,0.105263157894737,42
18,18,30,059,HOLMES,Holmes,FL,3580,67,349,500,489,466,563,480,381,200,85,0,0 to 119,43,1934,1619,27,3539,41,0,230,1187,5,1831,252,2242,1334,0,4,3535,1884,325,24,9,1168,1030,11,2209,24,140,307,356,316,374,309,229,127,60,0,0 to 101,44,1761,127,110,211,58,1805,346,134,0,90,0,0,49,2242,1043,1188,2209,33,0,6740,0,8994,6740,2242,49,2934,2928,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,0,6,6,0,44
19,19,43,085,MARTIN,Martin,FL,22247,631,1880,2916,2506,2584,2972,3318,2732,1853,821,34,0 to 106,47,11534,10354,359,21929,318,0,2489,9566,82,9937,401,12236,9841,2,168,21762,11926,75,233,2,6188,5716,97,12001,187,664,1720,1771,1674,1814,1774,1273,889,467,3,0 to 106,45,6734,540,1704,3023,2477,5944,3580,1337,23,782,14,4,320,12236,5842,6294,12001,235,0,71762,0,84051,71762,12236,320,13144,13133,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,9,198,207,0.0434782608695652,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,206599,6480,19336,33903,34490,30164,29205,24766,15665,8143,3779,668,0 to 119,37,111148,92563,2888,205069,1530,0,16746,131996,458,61657,1601,136217,68809,16,1557,203498,133508,1556,1139,14,71572,61613,1879,135064,3209,9222,23645,26426,21769,20430,15633,8579,4580,2248,476,0 to 110,37,64215,16786,25203,28860,38997,59329,36738,5748,54,3091,29,21,1713,136217,62138,72151,135064,1153,0,632007,0,768882,632007,136217,1713,76032,75687,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,207,2282,2489,0.0831659300924066,37
21,21,41,081,MANATEE,Manatee,FL,56442,1480,4164,7219,7409,7312,7780,8287,7091,4019,1536,145,0 to 119,45,30397,25346,699,55321,1121,0,9896,26283,177,29603,837,38355,17886,2,199,55122,37334,142,875,4,19659,17310,507,37476,976,2962,5714,5818,5496,5520,5185,3748,2041,869,26,0 to 103,41,23441,3100,6233,4702,8274,20867,8335,1534,54,1495,46,13,668,38355,17736,20077,37476,879,0,203092,0,241548,203092,38355,668,10151,10053,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,54,655,709,0.076163610719323,42
22,22,10,019,CLAY,Clay,FL,30236,607,2576,4525,3800,4468,4746,4278,2941,1618,637,40,0 to 104,42,16409,13336,491,30167,69,0,3577,13354,130,9554,500,18509,11668,5,54,30108,17763,694,50,2,9899,8271,287,18457,235,1091,2759,2658,3007,3112,2689,1647,921,389,1,0 to 104,43,12158,2335,1355,2609,1686,12697,4074,2375,14,940,11,6,340,18509,8298,9924,18457,52,0,87289,0,105876,87289,18509,340,14899,14866,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,19,253,272,0.0698529411764706,43
23,23,25,049,HARDEE,Hardee,FL,5170,278,778,897,764,672,633,525,358,205,58,2,0 to 97,32,2643,2479,48,5153,17,0,163,1090,2,4003,79,3123,2041,1,5,5147,2242,866,12,3,1549,1531,28,3108,90,273,561,519,483,435,357,230,143,31,1,0 to 97,37,2191,198,445,274,1578,1170,360,369,5,223,5,1,43,3123,1540,1555,3108,15,0,11079,0,14210,11079,3123,43,4513,4414,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,2,25,27,0.0740740740740741,37
24,24,42,083,MARION,Marion,FL,53953,886,4926,6499,6935,7089,7223,7535,6754,4336,1731,39,0 to 168,45,30919,22759,275,53751,202,0,6537,19404,177,27977,479,30949,22850,1,153,53603,28736,2053,147,13,17396,13170,223,30789,449,1742,3891,4680,4693,4501,4382,3426,2199,973,13,0 to 106,44,21315,4148,2163,3163,4608,21992,4189,3217,27,2133,16,5,958,30949,13244,17478,30789,160,0,131239,0,162338,131239,30949,958,19839,19682,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,37,417,454,0.0814977973568282,45
25,25,64,127,VOLUSIA,Volusia,FL,68136,1468,3895,8930,9199,8519,9657,11096,8742,4550,1960,120,0 to 119,47,36739,30415,982,67283,853,0,6466,37941,230,25167,1328,42960,24878,0,298,66988,40761,1436,755,8,22171,19432,594,42197,750,2366,6904,6771,5744,6233,6397,4421,2345,1010,19,0 to 105,43,25864,4422,6779,5132,6260,24832,11105,3706,74,2222,47,12,796,42960,19817,22530,42197,763,0,210379,0,253501,210379,42960,796,18019,17421,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,57,740,797,0.0715181932245922,44
