OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2652,83,237,417,360,358,373,339,228,164,93,0,0 to 118,41,1455,1175,22,2647,5,0,266,1070,2,1672,36,1612,1035,1,4,2642,1383,224,2,3,855,734,18,1607,35,122,254,255,231,232,201,124,99,59,0,0 to 106,40,1268,97,56,186,130,1271,206,128,0,80,0,0,44,1612,737,857,1607,5,0,6765,0,8394,6765,1612,44,1547,1530,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,70,70,0,40
2,2,54,107,PUTNAM,Putnam,FL,10715,370,1080,1443,1431,1363,1455,1532,1113,642,277,9,0 to 118,42,6053,4619,43,10683,32,0,1874,3879,133,7783,92,6509,4161,0,45,10638,4081,2404,16,8,3522,2940,23,6485,166,591,966,896,884,887,914,679,369,155,2,0 to 100,42,4338,1422,542,183,899,5291,295,804,3,574,3,1,148,6509,2954,3532,6485,24,0,26927,0,33448,26927,6509,148,3189,3134,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,207,217,0.0460829493087558,42
3,3,62,123,TAYLOR,Taylor,FL,4399,151,422,532,719,702,628,583,403,189,64,6,0 to 118,40,1990,2394,15,4390,9,0,159,2012,3,2900,52,2733,1658,0,8,4382,2460,268,5,0,1093,1632,3,2728,37,123,324,505,532,440,376,236,119,40,1,0 to 98,41,1678,810,120,120,150,2375,203,194,0,99,0,0,47,2733,1634,1096,2728,5,0,8386,0,11146,8386,2733,47,2632,2538,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,6,26,32,0.1875,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33725,926,4071,4923,5214,4934,4104,4313,2641,1587,940,72,0 to 119,38,18307,15170,248,33375,349,1,1957,11366,137,15330,1066,20566,13049,1,109,33269,18924,1414,212,16,10763,9427,148,20338,298,1316,3075,3795,3288,2752,2927,1711,909,461,34,0 to 103,40,14423,1937,2121,1857,1783,16040,2515,1102,14,722,17,5,362,20566,9548,10867,20337,228,1,71497,0,92138,71497,20566,362,29535,29122,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,17,465,482,0.0352697095435685,40
5,5,7,013,CALHOUN,Calhoun,FL,2895,93,379,408,335,389,362,353,292,188,94,2,0 to 99,41,1513,1359,23,2892,3,0,194,592,4,1405,46,1693,1195,0,7,2885,1459,231,3,0,827,853,10,1690,33,117,219,233,237,233,227,194,125,74,1,0 to 99,45,1159,185,216,130,38,1423,229,133,2,57,2,0,44,1693,855,828,1690,3,0,6188,0,7892,6188,1693,44,2301,2244,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,20,20,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,227820,5456,16110,30451,34783,31724,32932,31637,22000,13802,7245,1680,0 to 119,43,120697,105639,1484,224492,3326,2,34083,113349,465,112718,3779,144892,82052,134,742,223624,140016,2248,2597,31,73703,67422,1139,142264,2766,9313,22678,26365,22403,21918,18966,10515,6138,3747,83,0 to 107,39,72901,20370,25083,23910,37435,73824,31005,9442,171,6859,127,54,2788,144892,68745,74933,142262,2628,2,732795,0,878483,732795,144892,2788,62095,61837,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,275,6798,7073,0.0388802488335925,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43915,1456,3616,5906,6124,5970,6251,6092,4542,2658,1254,46,0 to 119,43,24306,19364,245,43583,332,0,5226,14961,188,25912,926,26470,16934,6,505,43074,26050,224,194,2,14351,11834,89,26274,488,1537,3706,4313,4059,4043,3684,2569,1413,649,9,0 to 104,42,13312,5406,3426,4130,6033,15055,5186,2629,26,1849,16,2,637,26470,11932,14449,26274,196,0,117311,0,143857,117311,26470,637,28131,28115,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,84,901,985,0.0852791878172589,43
8,8,51,101,PASCO,Pasco,FL,64133,1514,5901,9006,8390,9019,9611,8542,6595,3973,1531,51,0 to 119,42,34981,28964,188,63712,421,0,3468,30100,223,32303,1689,41432,22184,5,512,63196,39461,1621,344,5,21955,19012,115,41082,701,2771,6073,6102,6232,6458,5499,4083,2529,967,16,0 to 105,42,30324,2468,4836,3454,7981,27514,5587,3852,72,2725,52,9,759,41431,19160,22135,41082,349,0,200562,0,242115,200562,41431,759,28837,28301,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,87,1577,1664,0.0522836538461538,44
9,9,20,039,GADSDEN,Gadsden,FL,9053,319,838,1116,1331,1457,1431,1247,819,339,152,4,0 to 119,41,5205,3818,30,9022,30,1,1210,3764,46,4918,109,5681,3360,1,11,9011,5227,437,14,3,2970,2669,25,5664,163,481,771,849,964,942,790,437,203,79,2,0 to 98,40,1631,2807,953,273,922,4308,434,749,1,422,0,0,98,5681,2673,2983,5663,17,1,22812,0,28535,22812,5681,98,3199,3005,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,11,143,154,0.0714285714285714,41
10,10,37,073,LEON,Leon,FL,48790,1794,3059,14494,7696,6016,5415,4994,3243,1361,648,70,0 to 119,31,26570,21968,252,47662,1127,1,7863,21556,201,24886,904,31985,16738,9,58,47597,30760,301,904,20,17151,13746,164,31061,829,1825,11536,5311,3881,3255,2777,1500,706,348,17,0 to 106,27,14879,9888,3677,2617,2941,23830,4290,1609,52,700,39,32,320,31985,14148,17664,31060,924,1,153302,0,185447,153302,31985,320,14651,14252,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,42,814,856,0.0490654205607477,28
11,11,33,065,JEFFERSON,Jefferson,FL,2605,122,277,265,304,330,356,438,303,165,43,2,0 to 101,45,1292,1306,7,2578,27,0,97,1077,41,1807,43,1491,1109,2,3,2574,1286,180,21,4,665,796,5,1466,30,107,149,206,198,233,279,167,94,28,0,0 to 99,47,716,629,90,31,53,1335,78,137,3,82,0,0,27,1491,809,676,1466,25,0,6062,0,7571,6062,1491,27,1456,1419,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,0,20,20,0,47
12,12,40,079,MADISON,Madison,FL,3937,216,587,552,462,472,516,452,381,202,88,9,0 to 101,37,2226,1700,11,3893,44,0,227,1296,53,2888,136,2063,1859,0,15,3878,1461,574,26,2,1160,872,3,2035,68,175,280,289,265,334,274,214,106,57,1,0 to 101,43,870,1003,94,68,103,1751,181,279,4,88,2,2,45,2063,881,1176,2035,28,0,7662,0,9733,7662,2063,45,3038,2942,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,3,28,31,0.0967741935483871,43
13,13,39,077,LIBERTY,Liberty,FL,3409,78,257,394,778,692,531,411,169,72,17,10,0 to 105,37,858,2538,13,3408,1,0,113,1927,1,769,16,1074,2332,0,3,3405,909,164,1,0,423,643,7,1073,25,81,173,174,164,177,162,67,43,8,0,0 to 89,39,800,174,56,43,43,880,150,60,0,23,0,0,16,1074,643,424,1073,1,0,4172,0,5247,4172,1074,16,1402,1378,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,12,12,0,39
14,14,24,047,HAMILTON,Hamilton,FL,3621,116,298,391,717,616,543,428,303,140,63,6,0 to 118,39,1271,2324,26,3597,24,0,95,2040,9,1852,49,1626,1993,0,2,3596,1285,321,11,9,690,902,14,1606,59,143,215,263,238,250,220,143,70,23,2,0 to 93,41,795,656,94,61,163,1251,192,211,3,81,0,0,25,1626,913,699,1606,20,0,6607,0,8238,6607,1626,25,1232,1230,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,75,75,0,41
15,15,3,005,BAY,Bay,FL,25032,380,1521,3395,3934,3847,3931,3845,2414,1210,493,62,0 to 119,43,13144,11546,342,24176,856,0,2673,9846,28,17200,588,20213,4738,2,79,24099,19052,343,808,10,10152,8961,282,19395,236,1005,2913,3382,3230,3192,3063,1895,947,344,6,0 to 101,42,12537,1831,1937,3090,1282,14525,3588,1509,62,856,29,19,388,20213,9388,10518,19395,818,0,71782,0,92070,71782,20213,388,5433,5425,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,39,539,578,0.0674740484429066,43
16,16,12,023,COLUMBIA,Columbia,FL,12390,369,970,1579,1710,1819,1758,1843,1329,676,324,13,0 to 119,43,6060,6252,78,12332,58,0,1365,3725,63,7848,107,8136,4243,1,10,12322,7472,620,40,4,3637,4414,41,8092,145,429,1061,1292,1309,1290,1190,821,428,166,5,0 to 102,43,5302,1987,351,452,440,6947,705,388,4,475,5,0,169,8136,4440,3654,8092,44,0,25633,0,33825,25633,8136,169,5237,5236,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,12,231,243,0.0493827160493827,43
17,17,2,003,BAKER,Baker,FL,5562,168,454,843,917,891,836,708,448,215,80,2,0 to 103,39,2711,2828,23,5496,66,0,758,1733,16,2816,117,3498,2019,1,44,5451,2979,501,13,5,1550,1922,8,3480,36,138,457,646,650,582,493,306,136,54,0,0 to 103,42,2273,441,133,633,41,2416,1023,322,1,184,0,1,61,3498,1930,1560,3480,18,0,12047,0,15576,12047,3498,61,4539,4538,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,1,51,52,0.0192307692307692,42
18,18,30,059,HOLMES,Holmes,FL,3604,68,354,502,494,468,565,486,382,200,85,0,0 to 119,43,1948,1628,28,3563,41,0,232,1187,5,1844,256,2257,1343,0,4,3559,1898,326,24,9,1178,1035,11,2224,24,141,309,360,317,375,314,230,127,60,0,0 to 101,44,1774,128,111,211,58,1821,345,135,0,91,0,0,49,2257,1048,1198,2224,33,0,6763,0,9032,6763,2257,49,2965,2959,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,0,19,19,0,44
19,19,43,085,MARTIN,Martin,FL,22384,637,1901,2934,2519,2604,2992,3336,2744,1862,821,34,0 to 106,47,11606,10415,363,22064,320,0,2516,9582,82,10018,404,12336,9881,2,165,21900,12021,78,235,2,6239,5759,101,12099,189,667,1733,1782,1689,1829,1792,1286,898,468,3,0 to 106,45,6806,551,1718,3024,2493,6001,3605,1358,24,794,14,4,319,12336,5886,6345,12099,237,0,72247,0,84636,72247,12336,319,13265,13254,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,25,427,452,0.0553097345132743,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,208485,6578,19705,34296,34775,30466,29419,24889,15722,8175,3789,671,0 to 119,37,112140,93367,2978,206948,1537,0,16872,132903,458,62569,1607,137651,69243,17,1574,205359,134890,1601,1146,14,72324,62229,1938,136491,3256,9376,23926,26695,22033,20636,15746,8634,4611,2259,479,0 to 110,37,64889,17022,25602,28978,39435,60002,37054,5787,54,3115,29,22,1737,137651,62757,72907,136491,1160,0,637510,0,775822,637510,137651,1737,77007,76663,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,353,4841,5194,0.0679630342703119,37
21,21,41,081,MANATEE,Manatee,FL,56883,1506,4224,7309,7488,7375,7829,8323,7116,4027,1541,145,0 to 119,45,30641,25543,699,55759,1124,0,9942,26381,177,29991,839,38711,17967,2,203,55556,37687,142,878,4,19854,17468,507,37829,994,3000,5788,5886,5553,5559,5214,3771,2047,873,26,0 to 103,41,23656,3135,6341,4697,8379,21098,8352,1553,54,1505,46,13,674,38711,17895,20273,37829,882,0,204455,0,243266,204455,38711,674,10325,10228,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,77,1603,1680,0.0458333333333333,42
22,22,10,019,CLAY,Clay,FL,30428,614,2609,4561,3836,4490,4771,4295,2947,1622,641,42,0 to 104,42,16502,13427,499,30359,69,0,3621,13369,130,9655,503,18647,11722,5,54,30300,17901,694,50,2,9968,8335,292,18595,239,1101,2779,2690,3026,3133,2705,1654,925,393,2,0 to 104,43,12260,2359,1369,2607,1704,12812,4079,2387,14,944,11,6,340,18647,8362,9993,18595,52,0,87823,0,106549,87823,18647,340,15080,15047,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,54,559,613,0.0880913539967374,43
23,23,25,049,HARDEE,Hardee,FL,5198,281,784,906,765,677,634,527,359,205,58,2,0 to 97,32,2654,2495,49,5181,17,0,165,1092,2,4038,79,3145,2047,1,5,5175,2262,868,12,3,1558,1543,29,3130,93,273,568,521,487,437,360,231,143,31,1,0 to 97,37,2205,199,448,278,1586,1179,365,372,5,224,5,1,43,3145,1552,1564,3130,15,0,11140,0,14293,11140,3145,43,4535,4436,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,10,72,82,0.121951219512195,37
24,24,42,083,MARION,Marion,FL,54279,895,4995,6558,6979,7136,7261,7565,6773,4342,1735,40,0 to 168,45,31101,22903,275,54077,202,0,6540,19418,177,28280,482,31181,22941,1,156,53926,28961,2060,147,13,17534,13265,222,31021,451,1764,3925,4718,4733,4537,4414,3443,2205,977,14,0 to 106,44,21518,4170,2167,3166,4643,22181,4197,3250,28,2156,17,6,965,31181,13339,17616,31021,160,0,132213,0,163546,132213,31181,965,20105,19948,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,72,983,1055,0.0682464454976303,45
25,25,64,127,VOLUSIA,Volusia,FL,68626,1493,3954,9004,9276,8581,9739,11155,8771,4563,1968,122,0 to 119,47,36999,30645,982,67771,855,0,6599,37956,230,25613,1352,43351,24967,0,308,67466,41142,1444,757,8,22383,19612,591,42586,758,2405,6965,6843,5793,6298,6452,4443,2358,1016,20,0 to 105,43,26109,4480,6842,5155,6363,25085,11138,3819,75,2274,48,12,801,43351,19998,22742,42586,765,0,211769,0,255285,211769,43351,801,18230,17632,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,130,1811,1941,0.0669757856774858,44
26,26,15,029,DIXIE,Dixie,FL,2709,68,248,342,318,466,337,385,308,170,64,3,0 to 118,42,1367,1334,8,2706,3,0,269,745,6,1933,42,1609,1098,0,2,2704,1349,257,1,2,748,852,6,1606,28,85,199,209,302,229,233,182,104,37,1,0 to 101,43,1245,255,42,64,71,1437,98,158,0,116,0,0,24,1609,853,750,1606,3,0,6463,0,8083,6463,1609,24,1753,1701,1823798262.39212,235232.973119088,2691daeb-cc0b-4abc-a209-fe46ce33086c,1,104,105,0.00952380952380952,44
27,27,35,069,LAKE,Lake,FL,48869,1180,3957,6014,5952,6047,6429,6668,6272,4290,1660,400,0 to 120,46,26092,21509,1268,48227,642,0,4530,29780,222,16535,633,29736,18993,1,139,48092,28867,347,518,4,15452,13063,699,29214,570,1787,4032,4397,4248,4327,3972,3246,2218,927,12,0 to 104,44,15846,2972,4633,5763,5297,17352,6565,2464,65,1500,38,11,638,29736,13292,15693,29214,522,0,163226,0,193100,163226,29736,638,16384,16099,2995995460.71371,331014.242454318,9712f6a1-e709-4877-97e2-3fe2eada2b79,77,1531,1608,0.0478855721393035,45
28,28,38,075,LEVY,Levy,FL,6349,208,803,954,776,716,792,923,651,394,128,4,0 to 118,41,3481,2814,54,6339,10,0,681,1935,16,4386,111,3448,2899,0,2,6337,2906,533,6,3,1863,1534,42,3439,71,304,512,488,430,496,533,356,202,55,1,0 to 99,42,2299,507,300,333,453,2587,399,299,0,244,0,0,54,3448,1540,1866,3439,9,0,14655,0,18115,14655,3448,54,4791,4742,2900663690.96646,339394.964008615,e8b9fc01-e14c-4049-babc-f4aa93256ea0,7,114,121,0.0578512396694215,43
29,29,60,119,SUMTER,Sumter,FL,14058,157,446,767,971,1109,1235,2027,4188,2591,497,70,0 to 119,65,7045,6757,256,13876,182,0,1467,6862,164,6792,481,9341,4602,0,115,13761,8678,554,98,11,4484,4616,132,9232,65,239,580,736,856,924,1398,2588,1572,364,19,0 to 102,64,5840,735,437,2220,464,6051,2717,905,3,578,1,1,277,9341,4666,4541,9232,109,0,51710,0,61096,51710,9341,277,3821,3809,1502516062.89801,229328.389599522,a985ccbc-ba3e-4854-acdf-8e9cd885e5aa,9,339,348,0.0258620689655172,65
30,30,59,117,SEMINOLE,Seminole,FL,57905,1623,5713,9246,8733,8363,8277,7248,4711,2348,1396,247,0 to 119,39,31220,25958,727,57618,287,0,3652,33344,246,16506,550,34169,23334,3,399,57219,33619,295,254,1,17779,15636,499,33914,625,2164,6293,6311,5470,5138,4147,2126,1105,776,14,0 to 108,38,23626,3845,5181,1262,9226,22002,2686,1995,13,1250,7,6,499,34169,15746,17909,33914,255,0,170456,0,204726,170456,34169,499,27016,26777,893350621.597626,158549.770327082,5a9b725e-b5bc-4433-a9c5-f30390148c62,75,1371,1446,0.0518672199170125,38
31,31,48,095,ORANGE,Orange,FL,197114,4690,11782,30068,37303,33349,30190,24532,14557,6783,2819,1041,0 to 120,39,104214,90028,2872,194083,3030,1,15679,127894,585,45645,1940,138414,58510,7,183,193896,135630,589,2182,13,70690,63121,2408,136219,2957,9086,25087,29000,24377,20572,14774,7444,3456,1554,107,0 to 110,36,61830,19633,32647,22109,49199,56742,30278,4842,61,2767,47,27,1270,138414,64195,71702,136218,2195,1,772488,0,911250,772488,138414,1270,21395,21168,2601855780.29929,275135.911496092,e33d02e5-646c-40c2-b9d7-442237fbb181,327,6661,6988,0.0467945048654837,36
