OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2437,74,214,376,323,339,341,307,213,158,92,0,0 to 118,41,1341,1085,11,2433,4,0,215,1067,2,1496,33,1450,981,1,5,2427,1244,202,2,2,763,676,7,1446,31,112,226,224,214,209,172,111,93,58,0,0 to 106,40,1128,85,54,179,122,1126,198,119,0,66,0,0,37,1450,678,765,1446,4,0,6346,0,7814,6346,1450,37,1406,1389,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,69,70,0.0142857142857143,40
2,2,54,107,PUTNAM,Putnam,FL,9984,329,962,1359,1339,1275,1360,1446,1047,602,256,9,0 to 118,42,5652,4293,39,9957,27,0,1723,3723,133,7080,90,5934,4008,0,42,9915,3560,2355,12,7,3209,2688,18,5915,147,523,888,818,808,802,836,629,342,139,2,0 to 100,42,3946,1329,475,165,786,4860,269,713,2,516,2,1,133,5934,2699,3217,5915,19,0,25286,0,31232,25286,5934,133,2937,2883,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,6,193,199,0.0301507537688442,42
3,3,62,123,TAYLOR,Taylor,FL,4298,145,402,514,708,688,616,574,398,184,63,6,0 to 118,40,1930,2353,15,4288,10,0,144,2002,3,2818,47,2678,1612,0,8,4280,2408,264,6,0,1058,1611,3,2672,34,118,318,498,520,432,369,233,116,39,1,0 to 98,41,1627,803,119,123,148,2321,203,187,0,93,0,0,42,2678,1613,1062,2672,6,0,7932,0,10637,7932,2678,42,2562,2468,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,42,44,0.0454545454545455,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31680,751,3633,4606,4850,4665,3923,4137,2558,1553,933,71,0 to 119,38,17249,14211,220,31357,322,1,1857,10976,137,14347,981,19427,12139,2,112,31246,17817,1408,186,16,10173,8915,137,19225,237,1235,2888,3531,3108,2619,2793,1647,883,454,32,0 to 103,40,11789,1604,2283,3549,1587,13442,4196,1028,14,678,16,4,339,19427,9022,10266,19224,202,1,64066,0,83572,64066,19427,339,27897,27484,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,28,495,523,0.0535372848948375,40
5,5,7,013,CALHOUN,Calhoun,FL,2800,82,358,383,322,379,357,348,292,184,93,2,0 to 99,41,1456,1323,21,2797,3,0,185,588,4,1357,46,1642,1152,0,6,2791,1421,218,3,0,798,834,7,1639,27,112,206,222,230,231,222,194,123,74,1,0 to 99,45,1117,182,211,129,39,1371,229,128,2,57,2,0,42,1642,836,799,1639,3,0,5951,0,7604,5951,1642,42,2252,2195,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,61,62,0.0161290322580645,45
6,6,50,099,PALM BEACH,Palm Beach,FL,204349,4589,13055,26359,30746,28161,29611,29001,20896,13290,7028,1613,0 to 119,44,108624,94813,912,201501,2846,2,29382,107585,465,95662,3273,125506,78027,134,682,200694,121887,1469,2129,21,64043,58688,625,123356,2259,7521,19405,22608,19253,18977,16588,9570,5711,3553,61,0 to 107,40,62027,17613,21306,22410,32541,62682,28133,8578,140,6187,98,46,2545,125506,59797,65036,123354,2150,2,656704,0,782984,656704,125506,2545,53231,52972,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,414,7673,8087,0.0511932731544454,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,38782,1111,2871,5032,5373,5262,5621,5557,4258,2483,1178,36,0 to 119,44,21571,16978,233,38487,295,0,4608,14655,188,21589,832,23071,15264,7,440,38042,22705,205,159,2,12520,10308,82,22910,415,1265,3151,3697,3512,3524,3271,2352,1285,595,4,0 to 104,43,11412,4695,2968,3835,5215,12931,4764,2078,22,1544,14,1,556,23071,10387,12602,22910,161,0,102566,0,125715,102566,23071,556,23584,23568,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,74,1063,1137,0.0650835532102023,43
8,8,51,101,PASCO,Pasco,FL,55472,1209,4660,7579,7198,7644,8326,7578,6095,3718,1433,32,0 to 119,44,30347,24986,139,55093,379,0,3452,26817,223,26741,1446,34633,20407,3,429,54661,32907,1415,304,5,18332,15914,76,34322,546,2130,4962,5048,5073,5379,4644,3661,2304,876,8,0 to 105,43,25038,2008,3962,3314,6685,22712,4925,3175,53,2272,41,7,671,34631,16038,18495,34322,309,0,178401,0,213137,178401,34631,671,25787,25249,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,125,1398,1523,0.0820748522652659,44
9,9,20,039,GADSDEN,Gadsden,FL,8775,294,780,1076,1284,1422,1394,1222,810,338,152,3,0 to 119,41,5057,3696,22,8745,29,1,1162,3745,46,4652,99,5503,3258,1,13,8732,5065,422,13,3,2886,2584,17,5487,148,455,745,812,935,922,772,429,205,79,1,0 to 99,41,1571,2710,922,284,895,4161,431,729,1,418,0,0,90,5503,2588,2898,5486,16,1,21718,0,27264,21718,5503,90,2966,2773,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,107,112,0.0446428571428571,41
10,10,37,073,LEON,Leon,FL,45902,1495,2680,13489,7280,5734,5168,4853,3179,1334,642,48,0 to 119,31,25009,20686,207,44835,1066,1,7225,21108,201,22650,823,29754,16095,7,46,44784,28605,285,847,17,15950,12809,131,28890,673,1627,10671,4946,3654,3059,2649,1443,681,341,10,0 to 106,28,13796,8969,3434,2691,2706,21838,4346,1447,48,626,36,30,293,29754,13179,16434,28889,864,1,145875,0,175803,145875,29754,293,13336,12935,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,40,1796,1836,0.0217864923747277,28
