OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
16,16,12,023,COLUMBIA,Columbia,FL,11921,334,879,1500,1655,1766,1691,1794,1304,667,319,12,0 to 119,43,5808,6045,68,11871,50,0,1353,3668,63,7539,102,7835,4074,1,11,11859,7181,617,33,4,3477,4289,32,7798,136,407,1011,1244,1262,1239,1148,801,422,161,4,0 to 102,43,5089,1920,343,446,432,6665,701,347,2,455,4,0,162,7835,4312,3491,7798,37,0,24055,0,31947,24055,7835,162,4800,4799,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,7,268,275,0.0254545454545455,43
17,17,2,003,BAKER,Baker,FL,5328,157,420,803,881,855,805,682,434,210,79,2,0 to 103,39,2598,2711,19,5265,63,0,733,1723,16,2686,105,3355,1929,1,43,5221,2840,500,10,5,1478,1858,4,3340,33,127,435,618,625,556,474,300,134,53,0,0 to 103,42,2149,419,128,644,41,2299,1000,308,1,177,0,1,62,3355,1865,1486,3340,15,0,11464,0,14850,11464,3355,62,4403,4402,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,2,55,57,0.0350877192982456,42
18,18,30,059,HOLMES,Holmes,FL,3533,65,341,491,480,462,558,474,380,198,84,0,0 to 119,43,1913,1598,22,3493,40,0,224,1178,5,1809,248,2212,1317,0,4,3489,1856,324,23,9,1151,1022,7,2180,23,140,302,349,311,369,304,229,125,60,0,0 to 101,44,1739,124,110,207,58,1775,347,133,0,89,0,0,47,2212,1034,1171,2180,32,0,6596,0,8820,6596,2212,47,2911,2905,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,1,89,90,0.0111111111111111,44
19,19,43,085,MARTIN,Martin,FL,20863,573,1662,2665,2343,2411,2769,3156,2645,1814,797,28,0 to 106,48,10800,9731,332,20572,291,0,2232,9404,82,9102,365,11335,9373,2,153,20420,11070,57,206,2,5708,5347,72,11127,178,618,1599,1625,1527,1660,1641,1189,848,448,2,0 to 106,45,6164,491,1609,2863,2399,5462,3266,1245,13,735,9,4,302,11335,5458,5805,11127,208,0,67214,0,78602,67214,11335,302,12034,12023,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,27,412,439,0.061503416856492,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,187618,5435,15862,30224,31202,27471,26871,23343,15062,7881,3676,591,0 to 119,38,101324,84234,2060,186234,1384,0,15550,121934,458,54160,1505,121150,65003,14,1451,184771,118756,1383,1002,9,63731,55169,1239,120139,2673,7676,20974,23251,19236,18215,14225,7995,4308,2144,453,0 to 110,37,56624,14655,21609,27251,34570,51960,33609,5477,53,2953,29,21,1611,121150,55625,64248,120139,1011,0,587658,0,709465,587658,121150,1611,66313,65968,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,256,3414,3670,0.0697547683923706,37
21,21,41,081,MANATEE,Manatee,FL,51970,1232,3566,6297,6760,6708,7148,7816,6900,3919,1501,123,0 to 119,47,28067,23369,534,50935,1035,0,9314,25363,177,26259,763,34697,17094,2,177,50758,33771,133,790,3,17830,15696,378,33904,794,2540,5034,5230,4980,4969,4763,3580,1953,837,17,0 to 103,42,21066,2776,5559,4503,7512,18529,7863,1431,47,1425,41,12,635,34697,16092,18206,33904,793,0,191421,0,226214,191421,34697,635,8497,8399,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,80,1445,1525,0.0524590163934426,42
22,22,10,019,CLAY,Clay,FL,28575,534,2272,4190,3600,4223,4523,4130,2874,1575,627,27,0 to 104,43,15498,12618,459,28510,65,0,3137,13305,130,8480,446,17347,11177,5,46,28459,16618,682,45,2,9240,7793,267,17300,211,979,2547,2473,2795,2926,2563,1586,885,382,0,0 to 104,43,11179,2194,1282,2645,1511,11615,4174,2270,12,895,9,4,325,17347,7818,9262,17300,47,0,82782,0,100200,82782,17347,325,13540,13507,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,28,445,473,0.0591966173361522,43
23,23,25,049,HARDEE,Hardee,FL,4841,241,735,837,710,627,597,495,343,200,56,0,0 to 97,33,2473,2332,36,4825,16,0,137,1052,2,3735,76,2898,1938,1,4,4820,2048,836,11,3,1430,1436,18,2884,84,263,522,470,440,405,328,218,139,29,0,0 to 97,37,2026,190,415,253,1481,1072,331,349,4,216,5,1,38,2898,1444,1436,2884,14,0,10562,0,13468,10562,2898,38,4231,4131,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,2,50,52,0.0384615384615385,37
24,24,42,083,MARION,Marion,FL,51247,816,4311,6081,6565,6711,6897,7270,6609,4260,1706,21,0 to 168,46,29529,21535,183,51069,178,0,6486,18895,177,25964,446,28996,22115,1,135,50933,26869,1984,132,11,16357,12355,141,28853,412,1558,3614,4339,4352,4198,4136,3296,2132,954,5,0 to 106,45,19894,3947,2049,2963,4278,20592,3983,2937,21,1955,12,5,918,28996,12425,16428,28853,143,0,123342,0,152485,123342,28996,918,18194,18035,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,46,953,999,0.046046046046046,45
25,25,64,127,VOLUSIA,Volusia,FL,62531,1228,3338,7872,8239,7739,8904,10379,8439,4394,1907,92,0 to 119,48,33873,27777,881,61801,730,0,5559,36215,230,22103,1141,38069,24205,0,257,61545,36039,1386,637,7,19724,17191,510,37425,607,1996,5948,5891,5033,5548,5721,4148,2202,962,13,0 to 105,43,22813,3904,6011,4697,5267,21264,10894,3224,66,1946,39,11,716,38069,17530,20015,37425,644,0,196320,0,234551,196320,38069,716,16320,15718,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,164,1668,1832,0.0895196506550218,44
26,26,15,029,DIXIE,Dixie,FL,2624,68,230,331,312,449,331,368,304,165,64,2,0 to 118,42,1320,1300,4,2621,3,0,256,755,6,1842,42,1553,1069,0,2,2619,1300,250,1,2,718,830,2,1550,28,82,191,203,286,223,222,179,101,37,1,0 to 101,44,1192,255,42,61,70,1389,91,147,0,108,0,0,22,1553,831,720,1550,3,0,6191,0,7754,6191,1553,22,1683,1631,1823798262.39212,235232.973119088,2691daeb-cc0b-4abc-a209-fe46ce33086c,5,50,55,0.0909090909090909,44
27,27,35,069,LAKE,Lake,FL,44722,961,3220,5164,5377,5516,5913,6293,6058,4184,1632,404,0 to 104,48,23937,19590,1195,44163,559,0,4100,28443,222,14255,515,26604,17992,1,125,44041,25827,336,437,4,13860,11683,620,26163,466,1507,3470,3857,3761,3838,3618,3048,2121,906,12,0 to 104,45,13903,2564,4137,5559,4612,15342,6209,2194,57,1377,35,11,601,26604,11876,14068,26163,441,0,150450,0,177186,150450,26604,601,14067,13781,2995995460.71371,331014.242454318,9712f6a1-e709-4877-97e2-3fe2eada2b79,89,1060,1149,0.0774586597040905,45
28,28,38,075,LEVY,Levy,FL,5746,172,640,855,703,661,733,849,620,383,126,4,0 to 118,42,3179,2534,33,5738,8,0,626,1906,16,3818,96,3083,2661,0,2,5736,2595,481,4,3,1678,1377,21,3076,59,254,461,432,386,448,468,331,190,53,1,0 to 99,43,2059,450,278,289,419,2312,345,250,0,200,0,0,43,3083,1382,1680,3076,7,0,13748,0,16844,13748,3083,43,4170,4121,2900663690.96646,339394.964008615,e8b9fc01-e14c-4049-babc-f4aa93256ea0,7,102,109,0.0642201834862385,43
29,29,60,119,SUMTER,Sumter,FL,13383,123,392,665,903,1036,1150,1938,4097,2527,492,60,0 to 119,66,6703,6462,218,13210,173,0,1380,6622,164,6328,449,8780,4497,0,106,13104,8138,542,90,10,4198,4377,105,8680,49,209,498,672,793,845,1314,2503,1518,359,20,0 to 102,64,5425,687,391,2177,401,5604,2675,863,3,554,1,1,258,8780,4426,4247,8680,100,0,48528,0,57352,48528,8780,258,3543,3531,1502516062.89801,229328.389599522,a985ccbc-ba3e-4854-acdf-8e9cd885e5aa,25,277,302,0.0827814569536424,65
30,30,59,117,SEMINOLE,Seminole,FL,51876,1336,4401,8160,7821,7482,7537,6746,4533,2284,1359,217,0 to 119,40,28157,23130,589,51614,262,0,3498,31006,246,14328,496,29955,21544,2,375,51240,29463,263,228,1,15672,13647,407,29726,516,1715,5523,5465,4721,4519,3699,1982,1055,748,12,0 to 108,38,18925,3228,4269,3304,7439,17879,4408,1872,13,1192,7,4,466,29955,13747,15789,29726,229,0,156851,0,186898,156851,29955,466,22647,22408,893350621.597626,158549.770327082,5a9b725e-b5bc-4433-a9c5-f30390148c62,104,1281,1385,0.0750902527075812,38
31,31,48,095,ORANGE,Orange,FL,181361,4118,9967,27175,33986,30633,28054,23163,14043,6575,2732,915,0 to 120,39,96037,83211,2113,178731,2629,1,14141,119838,585,40399,1710,123352,57833,5,171,178557,121032,532,1780,8,63010,56747,1807,121564,2501,7643,22267,25663,21703,18448,13408,6927,3255,1479,58,0 to 110,36,54072,17382,28558,21552,43615,49881,28068,4457,60,2575,46,21,1185,123352,57641,63841,121563,1788,1,707245,0,830944,707245,123352,1185,19026,18799,2601855780.29929,275135.911496092,e33d02e5-646c-40c2-b9d7-442237fbb181,359,4714,5073,0.0707668046520796,36
32,32,9,017,CITRUS,Citrus,FL,17527,336,1099,1770,1856,1775,2104,2788,2892,2039,860,8,0 to 222,54,9832,7539,156,17425,102,0,1902,6765,119,10994,195,10298,7074,1,154,17273,8194,2016,60,28,5599,4542,69,10210,101,399,1053,1151,1076,1305,1711,1712,1238,547,5,0 to 103,55,7994,401,620,1195,567,7986,1657,545,3,670,6,4,428,10298,4587,5640,10210,88,0,47379,0,57705,47379,10298,428,10172,9770,1565249379.23035,242867.273750112,3c97198a-a027-4923-a8f8-ce1fafd29127,19,525,544,0.0349264705882353,55
33,33,27,053,HERNANDO,Hernando,FL,19970,404,1668,2767,2340,2311,2646,2905,2402,1636,888,3,0 to 106,47,11101,8848,21,19863,107,0,1749,6557,66,13184,103,12349,7599,3,19,19841,10068,2188,76,17,6642,5606,8,12256,142,631,1565,1575,1531,1776,1887,1618,1088,536,0,0 to 104,49,9961,685,1536,74,2213,9919,124,1161,19,971,14,6,441,12349,5649,6691,12256,93,0,61829,0,74226,61829,12349,441,15578,15527,1259956856.20596,200494.167365377,6eb18eb2-9734-45d8-9ba1-42eee8f524af,26,473,499,0.0521042084168337,50
34,34,52,103,PINELLAS,Pinellas,FL,107755,1501,4310,11620,16717,14095,15893,18048,13536,7646,4311,78,0 to 120,48,59178,48447,130,105745,2010,0,16037,60366,411,64678,2249,72005,35306,2,442,105302,68958,1293,1727,27,37419,32751,81,70251,1045,3593,9542,12827,9988,10685,10961,7022,3888,2450,4,0 to 105,43,48921,9079,6162,6089,7822,49094,13335,6696,96,4546,64,18,1553,72005,33491,38431,70251,1754,0,394617,0,466904,394617,72005,1553,5586,5496,758940582.72230506,356104.408630079,9a6ae3e8-4aea-4d85-a26a-0191e0a5371a,168,3468,3636,0.0462046204620462,43
35,35,61,121,SUWANNEE,Suwannee,FL,7659,215,560,1087,966,1055,1063,1153,776,484,289,11,0 to 118,44,3843,3760,56,7631,28,0,277,1877,110,4936,115,5213,2438,0,8,7623,4778,407,19,9,2372,2794,19,5185,102,281,760,717,791,797,810,491,305,158,1,0 to 102,44,3517,803,626,239,748,4030,407,599,2,310,0,0,135,5213,2803,2391,5185,28,0,14138,0,19402,14138,5213,135,3059,3055,1792465815.52835,223150.095858967,50957d1d-0570-4e74-922c-4ab5f585c01c,2,86,88,0.0227272727272727,44
36,36,16,031,DUVAL,Duval,FL,144760,3413,10181,20681,26018,21345,20579,20049,13011,6322,2981,180,0 to 119,40,78307,65042,1411,142733,2027,0,10314,101183,454,34297,873,92440,52102,14,204,142515,86886,4047,1455,52,48827,41329,777,90933,1832,5895,14706,18599,14326,13308,11822,7021,3339,1551,41,0 to 106,38,38694,25852,10495,15892,7127,52787,31019,3539,50,2035,28,75,1297,92440,42093,49540,90933,1507,0,466654,0,559527,466654,92440,1297,30522,30413,2136692125.83844,339628.979868484,e178a8cf-16fc-449e-abf2-a69cfad303d5,131,2738,2869,0.0456605088881143,38
37,37,34,067,LAFAYETTE,Lafayette,FL,2038,28,80,223,481,435,270,215,152,95,58,1,0 to 119,39,648,1382,8,2038,0,0,32,995,0,1650,22,1606,429,0,3,2035,1530,76,0,0,393,1209,4,1606,11,37,150,434,380,236,172,110,53,23,0,1 to 98,39,1137,369,59,41,191,1319,96,94,0,48,0,0,25,1606,1209,393,1606,0,0,2110,0,3729,2110,1606,25,887,887,1417838543.00769,193229.836834708,ffda6c44-8232-4ba9-a8d7-1995d8fd20d3,0,11,11,0,39
38,38,23,045,GULF,Gulf,FL,2911,75,260,330,362,325,430,489,398,175,67,0,0 to 96,47,1469,1426,16,2836,75,0,202,724,1,1815,76,1914,980,0,17,2819,1599,292,23,0,898,980,13,1891,30,103,200,260,237,306,342,269,116,51,0,0 to 96,49,1450,353,37,51,55,1751,85,209,6,96,2,1,42,1914,994,907,1891,23,0,7153,0,9072,7153,1914,42,1347,1343,1469866107.27026,258929.917930346,35df54b7-4874-405b-8ef3-9e45948ba616,2,43,45,0.0444444444444444,50
39,39,63,125,UNION,Union,FL,3244,64,259,380,361,434,444,694,449,131,28,0,0 to 118,47,1173,2063,8,3243,1,0,494,1150,4,2082,4,1773,1471,0,0,3243,1311,461,1,0,618,1149,5,1772,22,90,226,254,295,281,325,203,64,13,0,0 to 93,45,1286,408,44,34,49,1678,45,88,0,83,0,0,70,1773,1149,619,1772,1,0,10128,0,11920,10128,1773,70,1904,1903,646977045.561768,128178.538552252,254bd11b-c8fe-4e18-b61d-a60a5658d980,1,35,36,0.0277777777777778,45
40,40,4,007,BRADFORD,Bradford,FL,4972,159,374,620,714,657,698,793,512,293,143,9,0 to 118,44,2571,2383,18,4957,15,0,1015,1374,34,3259,6,2919,2050,0,3,4954,2149,757,6,7,1369,1532,5,2906,51,116,336,489,431,450,500,309,167,70,0,0 to 107,45,2029,646,127,104,71,2646,189,257,0,146,0,0,54,2919,1542,1372,2906,13,0,9729,0,12671,9729,2919,54,3551,3522,776744615.959412,167178.838252791,588f1d06-056b-4af5-a2e7-a5366c833ba5,2,69,71,0.028169014084507,45
41,41,65,129,WAKULLA,Wakulla,FL,5987,169,815,936,760,783,889,788,516,243,85,3,0 to 103,38,3057,2918,12,5973,14,0,743,1360,13,4405,180,3245,2733,1,8,5964,2921,312,9,3,1568,1659,6,3233,43,188,464,509,492,561,483,295,145,64,1,0 to 103,43,2431,464,196,142,108,2853,272,258,1,156,1,0,55,3245,1662,1577,3233,12,0,14927,0,18214,14927,3245,55,4290,4218,1579533632.64177,279225.038340218,72742cee-2b13-49f0-be2b-615f9835dd19,3,71,74,0.0405405405405405,43
42,42,5,009,BREVARD,Brevard,FL,56037,860,2715,6624,7482,7096,7953,10063,7442,4106,1639,57,0 to 119,49,29973,25057,1007,55379,658,0,4334,39762,107,23644,1110,37116,18889,1,31,55350,35963,507,637,9,18863,16702,905,36470,578,2209,5555,5742,5099,5349,5774,3590,2079,1131,10,0 to 105,43,18302,3117,4542,10509,3708,19482,13280,3416,39,2163,19,3,807,37116,16994,19181,36470,646,0,229520,0,266756,229520,37116,807,5804,5746,2687643838.87906,793218.333609179,943db4a8-472c-444e-b81a-0e7cf9758ca2,112,1766,1878,0.0596379126730564,43
43,43,53,105,POLK,Polk,FL,84472,2389,6342,11446,12937,12697,12057,10955,8602,5057,1875,115,0 to 119,41,45776,37886,810,83963,509,0,16330,37235,231,43931,1546,61019,23189,4,260,83699,55864,4721,403,31,32518,27503,564,60585,1310,4189,8979,10098,9705,8927,7688,5579,3302,1224,18,0 to 103,40,40332,8739,5954,5560,18820,34917,6848,7004,82,4749,60,11,1247,61019,27705,32748,60585,434,0,258227,0,319424,258227,61019,1247,26501,25950,5206715917.89822,388118.956177661,233f5cac-222a-4ee3-81fe-76bb2a2139f5,167,1918,2085,0.0800959232613909,41
44,44,49,097,OSCEOLA,Osceola,FL,56542,1327,5277,8221,9300,9430,8798,6781,4314,2135,779,180,0 to 155,39,30194,25855,493,55833,709,0,7633,26852,390,26031,827,39522,16892,5,123,55706,35869,2990,615,47,20489,17981,389,38859,894,3069,6212,7178,7056,6363,4399,2542,1311,483,14,0 to 105,38,18359,2457,12391,5652,23300,9639,5920,2446,27,1352,15,7,484,39521,18313,20795,38859,662,0,193670,0,233340,193670,39521,484,18573,18071,3899316052.50861,350452.549474464,98fbcdad-181a-4269-a498-787173f6e740,105,1257,1362,0.0770925110132159,38
