OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2654,83,237,418,361,358,373,339,228,164,93,0,0 to 118,41,1456,1175,23,2649,5,0,267,1070,2,1677,36,1613,1036,1,4,2644,1384,224,2,3,855,734,19,1608,35,122,254,256,231,232,201,124,99,59,0,0 to 106,40,1268,97,56,187,130,1271,207,128,0,80,0,0,44,1613,737,857,1608,5,0,6773,0,8403,6773,1613,44,1547,1530,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,19,19,0,40
2,2,54,107,PUTNAM,Putnam,FL,10741,373,1088,1447,1437,1365,1455,1535,1113,642,277,9,0 to 118,42,6069,4630,42,10709,32,0,1874,3890,133,7801,92,6530,4167,0,44,10665,4102,2404,16,8,3534,2949,23,6506,168,596,967,903,887,887,917,679,369,155,2,0 to 100,42,4344,1431,545,186,903,5306,297,805,3,575,3,1,148,6530,2963,3544,6506,24,0,27004,0,33546,27004,6530,148,3207,3152,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,12,89,101,0.118811881188119,42
3,3,62,123,TAYLOR,Taylor,FL,4402,151,421,533,720,703,628,584,403,189,64,6,0 to 118,40,1992,2395,15,4393,9,0,162,2010,3,2903,52,2735,1659,0,8,4385,2462,268,5,0,1095,1632,3,2730,37,123,324,505,533,440,377,236,119,40,1,0 to 98,41,1680,810,120,120,150,2378,202,194,0,99,0,0,47,2735,1634,1098,2730,5,0,8394,0,11156,8394,2735,47,2639,2545,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,11,11,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33787,929,4086,4931,5228,4941,4109,4319,2644,1588,940,72,0 to 119,38,18340,15202,245,33436,350,1,1959,11371,137,15355,1070,20597,13078,1,111,33328,18954,1414,213,16,10782,9440,146,20368,299,1321,3079,3805,3293,2754,2931,1711,909,461,34,0 to 103,40,14452,1939,2124,1853,1783,16067,2518,1104,14,723,17,5,362,20597,9561,10887,20367,229,1,71705,0,92377,71705,20597,362,29581,29168,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,17,180,197,0.0862944162436548,40
5,5,7,013,CALHOUN,Calhoun,FL,2897,93,379,408,335,391,362,353,292,188,94,2,0 to 99,41,1514,1360,23,2894,3,0,194,594,4,1405,46,1695,1195,0,7,2887,1461,231,3,0,828,854,10,1692,33,117,219,233,239,233,227,194,125,74,1,0 to 99,45,1160,187,216,129,38,1426,228,133,2,57,2,0,44,1695,856,829,1692,3,0,6192,0,7898,6192,1695,44,2301,2244,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,6,7,0.142857142857143,45
6,6,50,099,PALM BEACH,Palm Beach,FL,228377,5478,16183,30541,34902,31810,32996,31697,22028,13814,7248,1680,0 to 119,43,120988,105894,1495,225042,3333,2,34191,113504,465,113091,3791,145331,82171,133,742,224175,140426,2271,2603,31,73933,67611,1153,142697,2777,9358,22744,26467,22476,21971,19019,10541,6145,3749,84,0 to 107,39,73146,20456,25167,23928,37544,74058,31095,9463,171,6868,127,54,2788,145331,68936,75168,142695,2634,2,735481,0,881608,735481,145331,2788,62304,62046,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,201,3973,4174,0.0481552467656924,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,44094,1464,3651,5941,6146,6000,6271,6111,4551,2661,1254,44,0 to 119,42,24407,19445,242,43762,332,0,5253,14965,188,26076,931,26578,17002,6,508,43250,26158,224,194,2,14412,11883,87,26382,490,1548,3725,4328,4081,4059,3699,2576,1415,649,8,0 to 104,42,13378,5418,3448,4138,6057,15119,5206,2638,26,1852,16,2,638,26578,11981,14510,26382,196,0,117788,0,144445,117788,26578,638,28272,28256,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,47,661,708,0.0663841807909605,43
8,8,51,101,PASCO,Pasco,FL,64396,1523,5950,9045,8430,9067,9643,8564,6605,3980,1536,53,0 to 119,42,35130,29077,189,63974,422,0,3471,30189,223,32464,1693,41639,22241,5,511,63459,39663,1625,345,5,22077,19096,115,41288,707,2794,6105,6135,6271,6487,5520,4093,2537,972,17,0 to 105,42,30482,2479,4861,3466,8016,27651,5621,3884,72,2746,52,9,765,41638,19245,22257,41288,350,0,201394,0,243155,201394,41638,765,28952,28416,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,82,1374,1456,0.0563186813186813,44
9,9,20,039,GADSDEN,Gadsden,FL,9065,320,841,1122,1332,1455,1434,1247,819,339,152,4,0 to 119,41,5213,3825,27,9034,30,1,1214,3766,46,4928,109,5692,3361,1,11,9023,5238,437,14,3,2980,2673,22,5675,163,482,777,850,965,944,790,437,203,79,2,0 to 98,40,1631,2818,955,271,923,4321,431,749,1,422,0,0,98,5692,2677,2993,5674,17,1,22843,0,28577,22843,5692,98,3203,3009,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,76,81,0.0617283950617284,41
10,10,37,073,LEON,Leon,FL,48910,1802,3081,14537,7718,6024,5424,5001,3244,1362,648,69,0 to 119,31,26631,22021,258,47781,1128,1,7894,21581,201,24958,908,32092,16751,9,58,47716,30864,303,905,20,17203,13794,170,31167,838,1837,11577,5333,3888,3265,2782,1501,707,348,16,0 to 106,27,14913,9950,3693,2611,2948,23928,4291,1614,52,702,39,32,319,32092,14197,17716,31166,925,1,153541,0,185792,153541,32092,319,14694,14295,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,49,569,618,0.0792880258899676,28
