OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2367,69,206,367,310,332,330,295,207,158,93,0,0 to 118,41,1299,1055,13,2363,4,0,195,1062,2,1435,32,1403,958,1,5,2357,1200,199,2,2,734,656,9,1399,29,107,220,214,208,202,166,106,93,58,0,0 to 106,40,1083,84,53,179,118,1086,195,118,0,65,0,0,35,1403,658,736,1399,4,0,6246,0,7667,6246,1403,35,1361,1344,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,29,31,0.0645161290322581,40
2,2,54,107,PUTNAM,Putnam,FL,9892,324,952,1344,1328,1269,1349,1428,1036,596,256,10,0 to 118,42,5606,4248,38,9865,27,0,1700,3712,133,6963,90,5842,4006,0,44,9821,3489,2334,12,7,3163,2644,16,5823,143,514,873,807,801,793,817,617,337,138,2,0 to 100,42,3888,1304,469,162,775,4779,269,695,2,499,2,1,126,5842,2655,3171,5823,19,0,24747,0,30602,24747,5842,126,2930,2874,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,8,171,179,0.0446927374301676,42
3,3,62,123,TAYLOR,Taylor,FL,4236,135,394,507,704,680,607,566,395,180,62,6,0 to 118,40,1897,2321,18,4225,11,0,136,1993,3,2746,45,2640,1587,0,9,4216,2383,251,6,0,1036,1593,5,2634,33,118,312,495,513,426,361,231,112,38,1,0 to 98,41,1592,797,119,126,148,2283,203,185,0,90,0,0,42,2640,1595,1040,2634,6,0,7802,0,10469,7802,2640,42,2538,2442,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,4,19,23,0.173913043478261,41
4,4,46,091,OKALOOSA,Okaloosa,FL,30837,721,3472,4466,4721,4546,3838,4038,2508,1530,926,71,0 to 119,39,16805,13806,226,30520,316,1,1826,10770,137,13864,955,18871,11854,2,110,30411,17273,1402,179,17,9899,8633,143,18675,231,1197,2789,3418,3012,2555,2719,1605,865,448,32,0 to 103,40,10912,1473,2451,3839,1497,12785,4393,1005,14,667,16,4,327,18871,8737,9988,18674,196,1,62097,0,81047,62097,18871,327,27117,26704,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,61,465,526,0.115969581749049,40
5,5,7,013,CALHOUN,Calhoun,FL,2744,79,350,370,319,371,348,345,286,181,93,2,0 to 99,41,1428,1296,20,2741,3,0,173,591,4,1327,46,1608,1130,0,6,2735,1392,213,3,0,783,816,6,1605,27,111,202,220,224,222,218,188,121,74,1,0 to 99,45,1085,182,209,129,38,1339,228,126,2,56,2,0,40,1608,818,784,1605,3,0,5874,0,7493,5874,1608,40,2224,2167,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,36,36,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,198270,4370,12261,25393,29770,27298,28762,28186,20561,13103,6954,1612,0 to 119,44,105526,91867,877,195550,2718,2,28182,106267,465,91127,3178,120735,76745,135,655,194767,117294,1408,2012,21,61661,56451,590,118702,2163,7119,18673,21721,18524,18251,15888,9292,5554,3489,61,0 to 107,40,59279,16959,20401,22063,31440,59901,27361,8336,134,6012,90,44,2457,120735,57492,62605,118700,2033,2,635717,0,757222,635717,120735,2457,50639,50380,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,405,6295,6700,0.0604477611940299,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,37391,1068,2661,4791,5170,5090,5435,5376,4176,2430,1159,35,0 to 119,44,20854,16318,219,37116,275,0,4396,14543,188,20484,807,22145,14817,6,423,36689,21793,205,145,2,12044,9883,71,21998,406,1201,2991,3533,3373,3378,3137,2294,1244,584,4,0 to 104,43,10929,4484,2842,3743,5002,12338,4658,1926,21,1469,14,1,547,22145,9956,12118,21998,147,0,99308,0,121529,99308,22145,547,22387,22371,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,69,724,793,0.0870113493064313,43
8,8,51,101,PASCO,Pasco,FL,53838,1164,4437,7319,6951,7391,8080,7409,5996,3644,1415,32,0 to 119,44,29421,24169,248,53471,367,0,3417,26325,223,25607,1394,33379,19997,3,459,53009,31717,1361,294,5,17632,15291,155,33078,525,1996,4778,4846,4867,5183,4492,3576,2241,865,8,0 to 105,44,23869,1929,3834,3446,6390,21619,5069,3048,51,2191,38,6,649,33377,15412,17790,33078,299,0,172712,0,206193,172712,33377,649,25049,24510,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,114,1302,1416,0.0805084745762712,44
9,9,20,039,GADSDEN,Gadsden,FL,8666,289,760,1056,1266,1410,1380,1211,803,337,151,3,0 to 119,41,4984,3656,26,8636,29,1,1143,3744,46,4499,99,5433,3219,1,13,8623,5004,413,13,3,2844,2552,21,5417,147,452,730,800,923,908,762,427,205,78,1,0 to 99,41,1540,2676,912,289,880,4099,438,720,1,406,0,0,84,5433,2556,2856,5416,16,1,21366,0,26842,21366,5433,84,2901,2707,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,5,112,117,0.0427350427350427,41
10,10,37,073,LEON,Leon,FL,45023,1387,2578,13185,7159,5660,5094,4790,3154,1327,640,49,0 to 119,32,24556,20266,201,43973,1049,1,7079,21027,201,21942,807,29154,15816,7,46,43922,28026,281,831,16,15640,12541,126,28307,652,1587,10442,4849,3596,2994,2591,1421,674,338,10,0 to 106,28,13403,8824,3369,2711,2634,21312,4361,1399,47,598,36,30,283,29154,12904,16114,28306,847,1,143373,0,172705,143373,29154,283,12822,12421,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,49,1460,1509,0.0324718356527502,28
