OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2445,76,214,376,323,339,343,307,216,159,92,0,0 to 118,41,1345,1089,11,2441,4,0,215,1068,2,1500,33,1455,984,1,5,2435,1247,204,2,2,765,679,7,1451,31,112,226,224,214,210,172,114,94,58,0,0 to 106,40,1133,85,54,179,122,1131,198,118,0,66,0,0,37,1455,681,767,1451,4,0,6350,0,7823,6350,1455,37,1411,1394,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,13,15,0.133333333333333,40
2,2,54,107,PUTNAM,Putnam,FL,9988,329,963,1359,1340,1275,1360,1447,1048,602,256,9,0 to 118,42,5657,4293,38,9961,27,0,1725,3724,133,7083,90,5936,4010,0,42,9919,3562,2355,12,7,3212,2688,17,5917,147,523,888,819,808,802,837,629,342,139,2,0 to 100,42,3948,1329,475,165,786,4862,269,713,2,516,2,1,133,5936,2699,3220,5917,19,0,25344,0,31292,25344,5936,133,2937,2883,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,0,82,82,0,42
3,3,62,123,TAYLOR,Taylor,FL,4299,145,402,514,708,688,616,574,398,184,64,6,0 to 118,40,1930,2354,15,4289,10,0,144,2003,3,2818,47,2679,1612,0,8,4281,2409,264,6,0,1058,1612,3,2673,34,118,318,498,520,432,369,233,116,40,1,0 to 98,41,1629,803,119,122,148,2322,203,188,0,94,0,0,43,2679,1614,1062,2673,6,0,7942,0,10648,7942,2679,43,2562,2468,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,7,7,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31744,752,3644,4616,4859,4675,3930,4148,2562,1554,933,71,0 to 119,38,17292,14230,222,31417,326,1,1856,10994,137,14388,985,19468,12162,2,112,31306,17854,1408,190,16,10195,8927,140,19262,237,1236,2893,3537,3116,2624,2803,1651,884,455,32,0 to 103,40,11846,1611,2266,3539,1594,13479,4189,1031,14,681,16,4,342,19468,9035,10291,19261,206,1,64235,0,83782,64235,19468,342,27938,27525,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,175,190,0.0789473684210526,40
5,5,7,013,CALHOUN,Calhoun,FL,2801,82,358,382,322,379,357,348,292,186,93,2,0 to 99,41,1457,1323,21,2798,3,0,185,588,4,1359,46,1644,1150,0,7,2791,1423,218,3,0,800,834,7,1641,27,113,205,223,230,231,222,194,124,74,1,0 to 99,45,1119,182,211,129,39,1373,229,128,2,57,2,0,42,1644,836,801,1641,3,0,5955,0,7610,5955,1644,42,2251,2194,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,3,5,0.4,45
6,6,50,099,PALM BEACH,Palm Beach,FL,205011,4612,13142,26481,30832,28248,29730,29075,20938,13304,7035,1614,0 to 119,44,108969,95103,939,202154,2855,2,29511,107690,465,96184,3286,126062,78130,133,686,201344,122427,1476,2138,21,64338,58914,651,123903,2269,7567,19514,22684,19335,19085,16655,9609,5724,3558,62,0 to 107,40,62315,17678,21439,22471,32700,62958,28245,8600,140,6199,100,46,2569,126062,60027,65335,123901,2159,2,658973,0,785805,658973,126062,2569,53471,53212,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,195,2728,2923,0.0667122819021553,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,38903,1116,2885,5062,5387,5275,5639,5569,4267,2489,1178,36,0 to 119,44,21632,17039,232,38607,296,0,4624,14642,188,21720,835,23153,15301,7,442,38160,22786,205,160,2,12561,10347,83,22991,415,1271,3172,3708,3525,3537,3281,2358,1287,595,4,0 to 104,43,11476,4717,2973,3825,5235,12996,4760,2094,22,1555,14,1,556,23153,10426,12644,22991,162,0,102960,0,126191,102960,23153,556,23669,23653,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,31,498,529,0.0586011342155009,43
8,8,51,101,PASCO,Pasco,FL,55642,1217,4693,7597,7221,7665,8352,7601,6103,3725,1436,32,0 to 119,44,30442,25053,147,55260,382,0,3458,26934,223,26774,1447,34780,20432,3,427,54830,33044,1422,307,5,18412,15970,84,34466,549,2147,4983,5067,5096,5402,4667,3670,2310,879,8,0 to 105,43,25147,2018,3966,3335,6700,22798,4968,3177,53,2273,41,7,671,34778,16096,18576,34466,312,0,179112,0,213995,179112,34778,671,25802,25264,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,57,701,758,0.0751978891820581,44
9,9,20,039,GADSDEN,Gadsden,FL,8776,294,781,1076,1283,1422,1394,1223,810,338,152,3,0 to 119,41,5058,3695,23,8746,29,1,1162,3748,46,4656,99,5504,3258,1,13,8733,5066,422,13,3,2886,2584,18,5488,148,457,745,811,935,922,772,429,205,79,1,0 to 99,41,1571,2712,923,282,895,4163,430,729,1,418,0,0,91,5504,2588,2898,5487,16,1,21733,0,27280,21733,5504,91,2965,2772,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,0,27,27,0,41
10,10,37,073,LEON,Leon,FL,45946,1500,2684,13496,7288,5739,5174,4860,3181,1334,642,48,0 to 119,31,25036,20703,207,44878,1067,1,7254,21097,201,22705,827,29791,16101,7,47,44826,28641,285,848,17,15973,12823,130,28926,676,1629,10679,4953,3658,3065,2654,1445,681,341,10,0 to 106,28,13823,8984,3438,2681,2709,21879,4338,1448,48,626,36,30,294,29791,13193,16457,28925,865,1,146081,0,176045,146081,29791,294,13354,12953,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,12,596,608,0.0197368421052632,28
11,11,33,065,JEFFERSON,Jefferson,FL,2449,99,235,251,292,315,340,423,292,159,41,2,0 to 101,46,1201,1244,4,2425,24,0,92,1073,41,1654,42,1411,1033,2,3,2421,1213,176,18,4,624,763,2,1389,26,93,141,199,184,226,267,157,91,27,0,0 to 99,47,673,601,83,32,51,1258,80,121,3,71,0,0,24,1411,775,633,1389,22,0,5679,0,7109,5679,1411,24,1305,1268,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,1,16,17,0.0588235294117647,47
12,12,40,079,MADISON,Madison,FL,3843,200,562,539,454,461,511,445,375,200,87,9,0 to 101,38,2173,1656,14,3800,43,0,224,1283,53,2810,128,2025,1803,0,15,3785,1432,567,24,2,1135,859,5,1999,68,169,276,283,259,330,269,208,105,57,1,0 to 101,43,851,986,92,70,101,1711,187,276,3,88,2,2,43,2025,867,1149,1999,26,0,7279,0,9314,7279,2025,43,3008,2912,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,0,10,10,0,43
13,13,39,077,LIBERTY,Liberty,FL,3357,73,238,390,775,684,527,406,167,71,17,9,0 to 105,37,834,2512,11,3356,1,0,104,1931,1,749,14,1049,2305,0,3,3353,886,162,1,0,412,628,8,1048,24,78,170,170,161,171,159,66,42,8,0,0 to 89,39,778,173,53,44,41,852,155,57,0,22,0,0,15,1049,628,413,1048,1,0,4056,0,5106,4056,1049,15,1372,1348,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,7,7,0,39
14,14,24,047,HAMILTON,Hamilton,FL,3524,111,267,377,710,613,529,414,296,138,63,6,0 to 118,39,1224,2277,23,3501,23,0,96,2027,9,1762,48,1575,1947,0,2,3500,1236,320,10,9,667,879,10,1556,58,140,205,258,237,238,209,136,69,23,2,0 to 93,41,762,646,92,56,160,1211,185,202,2,78,0,0,23,1575,889,676,1556,19,0,6340,0,7920,6340,1575,23,1093,1091,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,0,4,4,0,41
15,15,3,005,BAY,Bay,FL,23540,307,1329,3135,3662,3622,3724,3690,2343,1181,486,61,0 to 119,44,12371,10909,260,22783,757,0,2388,10662,28,14798,494,19176,4290,2,72,22713,18119,332,715,10,9646,8588,217,18451,195,930,2711,3179,3050,3041,2950,1850,926,339,5,0 to 101,43,11704,1687,1861,3199,1180,13557,3714,1369,54,780,27,17,362,19176,8971,9978,18451,725,0,65987,0,85233,65987,19176,362,4786,4778,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,4,61,65,0.0615384615384615,43
16,16,12,023,COLUMBIA,Columbia,FL,11774,326,858,1476,1636,1745,1670,1777,1294,663,317,12,0 to 119,43,5739,5970,65,11724,50,0,1339,3650,63,7443,102,7739,4023,1,11,11712,7084,618,33,4,3430,4244,28,7702,136,402,1000,1227,1250,1223,1130,789,419,159,4,0 to 102,43,5018,1910,339,435,426,6583,693,340,2,448,4,0,160,7739,4267,3444,7702,37,0,23375,0,31172,23375,7739,160,4701,4700,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,3,70,73,0.0410958904109589,43
17,17,2,003,BAKER,Baker,FL,5269,147,414,788,874,848,802,677,429,209,79,2,0 to 103,39,2567,2682,20,5206,63,0,721,1719,16,2666,102,3324,1900,1,44,5161,2808,501,10,5,1462,1843,4,3309,31,126,428,614,621,552,467,298,134,53,0,0 to 103,42,2122,412,126,649,40,2274,995,305,1,175,0,1,57,3324,1850,1470,3309,15,0,11213,0,14567,11213,3324,57,4359,4358,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,0,37,37,0,42
18,18,30,059,HOLMES,Holmes,FL,3518,65,337,490,478,459,557,470,380,198,84,0,0 to 119,43,1908,1588,22,3479,39,0,220,1177,5,1795,246,2201,1313,0,4,3475,1848,322,22,9,1148,1015,7,2170,23,139,301,348,308,368,300,229,125,60,0,0 to 101,44,1735,124,111,200,58,1770,342,129,0,85,0,0,44,2201,1026,1168,2170,31,0,6524,0,8737,6524,2201,44,2905,2899,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,0,4,4,0,44
19,19,43,085,MARTIN,Martin,FL,20309,546,1578,2595,2275,2353,2700,3070,2593,1787,784,28,0 to 106,48,10516,9469,324,20030,279,0,2118,9337,82,8789,352,10982,9173,2,152,19879,10731,55,195,1,5534,5188,64,10786,172,603,1553,1571,1490,1620,1562,1150,823,436,2,0 to 106,45,5952,475,1570,2789,2355,5298,3133,1204,13,710,9,4,295,10982,5294,5624,10786,196,0,64921,0,75959,64921,10982,295,11604,11593,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,19,321,340,0.0558823529411765,45
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,180927,5144,14730,28921,30095,26512,25983,22712,14828,7779,3639,584,0 to 119,39,97778,81198,1951,179579,1348,0,15033,118884,458,50992,1458,115912,63585,13,1417,178151,113572,1363,968,9,60959,52830,1146,114935,2521,7181,20087,22217,18339,17379,13631,7782,4211,2112,452,0 to 110,37,53869,13980,20379,26707,33147,49269,32519,5353,53,2877,29,20,1555,115912,53270,61460,114935,977,0,570943,0,687515,570943,115912,1555,61433,61088,2746844886.16013,358788.307034344,12be5e4e-9d96-4b8e-8617-77c84f3bc487,189,2209,2398,0.0788156797331109,37
21,21,41,081,MANATEE,Manatee,FL,50196,1176,3363,5975,6506,6467,6894,7570,6776,3863,1484,122,0 to 119,47,27168,22513,515,49232,964,0,9065,24889,177,24993,731,33267,16754,2,173,49058,32415,129,720,3,17128,15057,359,32544,758,2421,4777,5013,4781,4751,4547,3474,1905,824,16,0 to 103,42,20115,2702,5316,4411,7325,17742,7477,1396,44,1405,38,12,629,33267,15411,17476,32544,723,0,186105,0,219468,186105,33267,629,7897,7799,1945653927.12581,371198.171414394,0ad77407-ceaa-4c6b-9e84-485e7d0fa9cc,38,529,567,0.0670194003527337,42
22,22,10,019,CLAY,Clay,FL,28069,517,2200,4090,3534,4149,4453,4066,2851,1560,622,27,0 to 104,43,15222,12389,458,28007,62,0,3064,13301,130,8101,426,17005,11016,5,43,27959,16279,682,42,2,9062,7629,270,16961,204,953,2499,2416,2736,2868,2506,1571,873,378,1,0 to 104,43,10865,2141,1260,2695,1445,11255,4261,2229,11,869,8,4,318,17005,7653,9082,16961,44,0,80890,0,97966,80890,17005,318,13241,13208,1667659896.51059,183856.484298748,d8b9952e-371d-460f-96ae-4666bdb4ad84,10,332,342,0.0292397660818713,43
23,23,25,049,HARDEE,Hardee,FL,4774,228,726,829,702,615,592,488,341,199,54,0,0 to 97,33,2434,2306,34,4758,16,0,134,1043,2,3682,76,2857,1912,1,4,4753,2015,828,11,3,1414,1413,16,2843,82,259,516,462,430,401,323,217,138,29,0,0 to 97,37,2001,189,406,247,1464,1054,325,342,4,213,5,1,35,2857,1421,1420,2843,14,0,10397,0,13262,10397,2857,35,4176,4076,1653184151.65315,165534.73009074,30dcfc30-6a6d-4712-9819-f2940d3f56ed,2,20,22,0.0909090909090909,37
24,24,42,083,MARION,Marion,FL,50382,791,4138,5925,6470,6576,6789,7182,6563,4229,1700,19,0 to 168,47,29054,21152,176,50221,161,0,6495,18869,177,25171,438,28409,21836,1,136,50084,26322,1958,118,11,16043,12102,135,28280,395,1526,3514,4251,4252,4100,4056,3252,2110,948,5,0 to 106,45,19439,3902,2021,2918,4159,20177,3944,2801,19,1850,10,6,888,28409,12162,16110,28280,129,0,119932,0,148490,119932,28409,888,17533,17374,4305055841.62241,350920.190673371,76cc1b01-df08-469d-a322-71f8d05597d9,29,475,504,0.0575396825396825,45
25,25,64,127,VOLUSIA,Volusia,FL,60029,1117,3156,7359,7832,7415,8538,10029,8283,4315,1892,93,0 to 119,48,32558,26643,828,59345,684,0,5160,35458,230,20757,1062,35955,23842,0,232,59114,33984,1372,592,7,18634,16266,456,35356,566,1892,5516,5526,4747,5222,5397,4004,2126,945,14,0 to 105,44,21284,3682,5705,4685,4947,20042,10367,3017,63,1844,37,10,693,35955,16577,18909,35356,599,0,189896,0,226014,189896,35955,693,15568,14962,3125661534.15881,560414.73783925106,3b926974-437e-4986-9bff-d87d276166f4,68,860,928,0.0732758620689655,44
26,26,15,029,DIXIE,Dixie,FL,2595,68,228,326,308,442,329,362,301,165,64,2,0 to 118,43,1304,1286,5,2592,3,0,249,755,6,1809,42,1529,1064,0,2,2590,1279,247,1,2,701,822,3,1526,28,80,189,199,278,221,219,176,101,37,1,0 to 101,44,1173,253,42,58,70,1367,89,145,0,105,0,0,22,1529,823,703,1526,3,0,6114,0,7653,6114,1529,22,1651,1599,1823798262.39212,235232.973119088,2691daeb-cc0b-4abc-a209-fe46ce33086c,1,11,12,0.0833333333333333,44
