OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1642,43,108,243,230,224,224,216,153,117,84,0,0 to 118,43,877,755,10,1642,0,0,115,818,2,862,24,763,875,1,3,1638,679,84,0,0,360,397,6,763,12,44,123,135,110,104,93,49,46,47,0,0 to 106,40,581,55,38,89,91,574,98,90,0,48,0,0,19,763,397,360,763,0,0,5004,0,5778,5004,763,19,984,967,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,33,36,0.0833333333333333,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6550,190,598,863,888,832,904,978,688,397,204,8,0 to 118,43,3772,2735,43,6535,15,0,1015,3150,133,3405,63,2744,3779,0,27,6508,1588,1149,3,4,1445,1282,10,2737,65,272,445,380,395,367,368,266,124,61,1,0 to 100,40,1715,696,264,62,515,2140,82,429,2,286,2,0,58,2744,1287,1447,2737,7,0,19048,8,21813,19056,2744,58,1766,1703,{CE511C5D-2638-44A3-B2F8-B13847543637},17,163,180,0.0944444444444444,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2909,66,181,310,537,520,435,406,275,130,45,4,0 to 118,41,1201,1688,20,2899,10,0,83,1642,3,1580,32,1644,1260,0,5,2894,1546,94,4,0,495,1144,1,1640,10,45,168,361,367,281,216,117,57,22,0,0 to 95,41,902,585,82,71,132,1402,106,139,0,66,0,0,21,1644,1145,498,1640,4,0,6278,6,7953,6284,1644,21,1709,1612,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,42,49,0.142857142857143,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,17699,376,1387,2444,2739,2530,2280,2420,1603,1099,770,51,0 to 119,42,9954,7635,110,17473,225,1,934,8356,137,5941,411,8865,8741,1,92,17382,8302,466,84,13,4680,4031,57,8768,103,430,1384,1652,1355,1225,1253,759,426,267,11,0 to 103,41,4448,703,1576,2041,813,5978,1977,614,5,419,6,1,147,8865,4079,4729,8767,97,1,45287,127,54347,45414,8865,147,13085,12661,{EB5D2450-A892-40FD-9BA4-9821A7438525},71,464,535,0.132710280373832,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1679,38,140,207,235,254,229,217,184,118,57,0,0 to 99,43,846,819,14,1677,2,0,78,563,4,726,19,868,807,0,4,1673,771,95,2,0,385,480,1,866,11,43,98,151,134,130,113,93,60,35,0,0 to 99,44,596,114,65,91,30,709,127,81,1,40,1,0,22,868,481,386,866,2,0,4922,0,5800,4922,868,22,1326,1266,{3B55AA95-5170-4CAF-82A3-E99AD7459349},6,164,170,0.0352941176470588,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,133038,2380,5245,15937,19324,17896,19290,19935,15547,10276,5599,1609,0 to 119,47,71359,61208,471,131601,1435,2,14812,88246,465,48257,1615,65011,67482,149,396,131064,63383,902,714,12,33101,30944,240,64285,995,2816,10913,11940,10105,9832,8309,4777,3083,2188,53,0 to 106,40,28668,9253,10877,15487,17153,30281,16851,6305,82,4493,57,24,1678,65011,31331,33423,64283,726,2,440721,709,507078,441430,65011,1678,25051,24788,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},331,4356,4687,0.0706208662257307,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,23309,569,1176,2628,3184,3192,3544,3511,2821,1697,956,31,0 to 119,47,13203,9926,180,23143,166,0,2460,11831,188,9746,442,10740,12228,4,337,22802,10534,169,35,2,5856,4839,8,10703,198,475,1451,1743,1694,1697,1479,1062,582,356,3,0 to 104,43,4921,2304,1436,2042,2416,5788,2499,1119,6,883,5,1,366,10740,4857,5874,10703,37,0,71905,128,82829,72033,10740,366,11470,11455,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},35,557,592,0.0591216216216216,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,31731,644,2106,4133,4103,4332,4810,4625,3791,2257,913,17,0 to 119,46,17561,14026,144,31524,207,0,2543,17286,223,13796,713,14784,16699,4,244,31276,14197,446,138,2,7694,6886,63,14643,218,701,2263,2261,2211,2297,1973,1549,932,374,4,0 to 105,43,10561,926,1927,1229,3148,9943,1552,1654,14,1233,8,2,271,14783,6944,7774,14643,140,0,114437,70,129367,114507,14783,271,17545,16999,{83116673-3FAD-423E-B67E-DFE7515F5E81},157,1242,1399,0.112223016440315,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6232,170,404,732,978,1078,1027,885,607,240,108,3,0 to 119,42,3601,2621,10,6207,24,1,706,3234,46,2554,60,3311,2913,1,7,6200,3200,100,11,0,1635,1661,4,3300,83,216,458,535,616,576,440,239,111,36,1,0 to 98,40,1002,1407,625,266,639,2250,411,468,1,253,0,0,57,3311,1663,1644,3299,11,1,16647,16,20021,16663,3311,57,1824,1629,{77657EA6-12D6-4645-9915-E7357C9F40D6},25,229,254,0.0984251968503937,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,29088,627,1021,9023,4395,3545,3371,3301,2324,934,502,45,0 to 119,33,15723,13256,109,28447,640,1,3468,17505,201,10351,381,14975,14076,5,32,28413,14424,116,429,6,8002,6506,32,14540,238,515,6779,2251,1609,1335,1144,622,282,191,9,0 to 106,24,6082,4026,1878,2554,1359,9044,4137,812,29,330,15,15,140,14975,6686,8254,14539,435,1,105350,211,120705,105561,14975,140,7410,7004,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},90,1305,1395,0.0645161290322581,24,2.4286163266357628,0.1707040441862682
