OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2419,73,213,373,320,336,335,307,212,158,92,0,0 to 118,41,1328,1079,12,2415,4,0,218,1060,2,1483,32,1431,982,1,5,2409,1227,200,2,2,751,668,8,1427,30,112,221,221,211,204,171,110,93,58,0,0 to 106,40,1110,84,54,179,121,1109,197,117,0,66,0,0,37,1431,670,753,1427,4,0,6297,0,7746,6297,1431,37,1397,1380,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,15,17,0.117647058823529,40
2,2,54,107,PUTNAM,Putnam,FL,9945,326,956,1355,1335,1275,1357,1436,1041,599,256,9,0 to 118,42,5632,4276,37,9918,27,0,1708,3726,133,7024,90,5897,4006,0,42,9876,3529,2349,12,7,3190,2672,16,5878,145,519,884,815,808,799,825,622,339,139,2,0 to 100,42,3923,1318,472,165,780,4829,269,701,2,505,2,1,130,5897,2683,3198,5878,19,0,25040,0,30949,25040,5897,130,2934,2880,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,5,89,94,0.0531914893617021,42
3,3,62,123,TAYLOR,Taylor,FL,4272,140,401,511,706,685,612,571,395,183,62,6,0 to 118,40,1915,2340,17,4261,11,0,139,1996,3,2788,47,2658,1605,0,9,4252,2395,257,6,0,1044,1603,5,2652,33,118,315,497,516,429,365,231,115,38,1,0 to 98,41,1612,797,119,124,148,2301,203,186,0,92,0,0,42,2658,1605,1048,2652,6,0,7851,0,10536,7851,2658,42,2558,2462,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,22,22,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31376,745,3570,4544,4800,4621,3893,4109,2542,1549,932,71,0 to 119,39,17080,14069,227,31055,320,1,1847,10885,137,14165,969,19238,12025,2,111,30945,17634,1404,183,17,10076,8818,144,19038,237,1223,2846,3488,3074,2599,2773,1633,880,453,32,0 to 103,40,11178,1500,2487,3873,1526,13045,4467,1022,15,674,17,4,333,19238,8925,10166,19037,200,1,63219,0,82537,63219,19238,333,27615,27202,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,25,403,428,0.058411214953271,40
5,5,7,013,CALHOUN,Calhoun,FL,2768,82,353,375,320,374,355,345,288,181,93,2,0 to 99,41,1440,1308,20,2765,3,0,180,586,4,1339,46,1623,1139,0,6,2759,1404,216,3,0,790,824,6,1620,27,111,204,221,226,229,219,190,121,74,1,0 to 99,45,1099,182,209,130,39,1351,230,126,2,56,2,0,46,1623,826,791,1620,3,0,5920,0,7554,5920,1623,46,2235,2178,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,15,15,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,201624,4487,12689,25917,30301,27771,29240,28637,20763,13217,6991,1611,0 to 119,44,107211,93537,876,198830,2792,2,28878,106887,465,93718,3229,123304,77512,134,674,198030,119777,1431,2075,21,62932,57687,589,121208,2212,7337,19052,22188,18911,18640,16269,9463,5648,3524,60,0 to 107,40,60833,17323,20874,22178,32067,61454,27687,8460,137,6098,93,46,2510,123304,58768,63900,121206,2096,2,646585,0,770660,646585,123304,2510,52114,51855,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,283,4869,5152,0.0549301242236025,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,38145,1093,2764,4925,5285,5185,5536,5476,4219,2458,1169,35,0 to 119,44,21249,16675,221,37859,286,0,4510,14582,188,21126,821,22653,15051,7,434,37420,22290,205,156,2,12312,10112,71,22495,412,1241,3083,3623,3446,3455,3212,2322,1266,589,4,0 to 104,43,11190,4602,2910,3793,5128,12667,4700,2006,22,1506,14,1,551,22653,10190,12392,22495,158,0,101081,0,123810,101081,22653,551,23025,23009,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,47,654,701,0.0670470756062767,43
8,8,51,101,PASCO,Pasco,FL,54708,1188,4539,7442,7095,7531,8219,7499,6049,3685,1428,33,0 to 119,44,29930,24636,142,54337,371,0,3448,26527,223,26260,1429,34056,20230,3,419,53915,32361,1390,298,5,18032,15640,79,33751,536,2064,4854,4961,4981,5299,4579,3623,2276,873,8,0 to 105,44,24529,1980,3898,3344,6554,22251,4946,3112,52,2235,39,6,664,34054,15762,18192,33751,303,0,175847,0,210005,175847,34054,664,25429,24891,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,79,1092,1171,0.067463706233988,44
9,9,20,039,GADSDEN,Gadsden,FL,8744,294,775,1069,1278,1418,1389,1221,807,338,152,3,0 to 119,41,5040,3681,23,8714,29,1,1161,3735,46,4615,99,5483,3248,1,12,8702,5047,420,13,3,2876,2573,18,5467,148,453,742,807,931,918,771,428,205,79,1,0 to 99,41,1557,2703,921,286,888,4144,435,726,1,413,0,0,87,5483,2577,2888,5466,16,1,21543,0,27069,21543,5483,87,2926,2733,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,3,98,101,0.0297029702970297,41
10,10,37,073,LEON,Leon,FL,45573,1446,2638,13384,7232,5703,5145,4832,3172,1331,642,48,0 to 119,31,24834,20533,206,44512,1060,1,7150,21077,201,22370,815,29520,16000,7,46,44461,28376,286,841,17,15830,12701,131,28662,665,1607,10588,4906,3626,3036,2626,1438,677,341,10,0 to 106,28,13640,8911,3396,2715,2675,21632,4355,1430,48,615,36,30,292,29520,13068,16311,28661,858,1,144639,0,174334,144639,29520,292,13158,12757,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,34,1167,1201,0.0283097418817652,28
