OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2120,58,167,324,285,291,292,270,195,148,90,0,0 to 118,42,1161,946,13,2117,3,0,155,975,2,1267,31,1199,915,1,5,2111,1032,164,1,2,617,570,9,1196,25,85,189,189,174,163,142,94,83,55,0,0 to 106,40,946,81,49,120,114,947,135,114,0,63,0,0,28,1199,572,618,1196,3,0,5727,0,6942,5727,1199,28,1243,1226,{CB6285A2-DA2E-4583-AAD5-1221776836AE},6,25,31,0.193548387096774,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9381,311,898,1273,1272,1196,1279,1345,983,562,251,11,0 to 118,42,5339,3992,50,9358,23,0,1454,3820,133,6010,83,5360,3979,0,42,9316,3153,2192,9,6,2910,2413,22,5345,137,472,813,748,731,726,738,566,301,126,2,0 to 100,42,3554,1203,426,162,719,4319,307,616,2,444,2,1,96,5360,2423,2915,5345,15,0,23377,0,28749,23377,5360,96,2842,2783,{CE511C5D-2638-44A3-B2F8-B13847543637},59,377,436,0.135321100917431,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3918,100,314,465,675,643,571,530,381,172,61,6,0 to 118,41,1730,2167,21,3907,11,0,116,1948,3,2444,42,2437,1473,0,8,3899,2225,206,6,0,927,1498,6,2431,25,99,281,474,478,393,325,220,105,36,1,0 to 98,41,1454,732,110,135,145,2074,212,179,0,86,0,0,33,2437,1501,930,2431,6,0,7175,0,9637,7175,2437,33,2387,2291,{541BD5A3-4453-499A-9896-F0EDC5353D0B},13,57,70,0.185714285714286,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,26841,597,2591,3858,4208,3957,3390,3589,2265,1422,893,71,0 to 119,40,14766,11914,161,26534,306,1,1642,10144,137,11501,842,16235,10502,1,103,26433,14665,1389,164,17,8528,7430,96,16054,197,934,2411,2980,2565,2203,2347,1390,763,413,32,0 to 103,40,9126,1264,2179,3485,1272,10967,3815,890,12,597,15,3,277,16235,7526,8610,16053,181,1,56155,0,72466,56155,16235,277,22475,22061,{EB5D2450-A892-40FD-9BA4-9821A7438525},102,240,342,0.298245614035088,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2511,69,274,326,305,347,324,326,273,176,90,1,0 to 99,42,1306,1186,19,2509,2,0,150,585,4,1234,45,1507,998,0,6,2503,1311,194,2,0,731,768,6,1505,23,96,182,213,210,207,206,180,119,71,0,0 to 99,46,1004,166,206,129,36,1242,227,121,1,54,1,0,36,1507,769,732,1505,2,0,5487,0,7003,5487,1507,36,2057,1999,{3B55AA95-5170-4CAF-82A3-E99AD7459349},5,23,28,0.178571428571429,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,177785,3712,9673,22191,26629,24400,25840,25682,19116,12384,6548,1610,0 to 119,45,94882,82165,738,175400,2383,2,23900,101324,465,76552,2904,103862,73260,140,523,174743,101062,1093,1688,19,53041,48636,478,102155,1773,5664,16232,18829,15984,15736,13612,7970,4895,3108,59,0 to 107,40,49882,14202,17367,20704,27135,50292,24728,7553,119,5451,77,33,2139,103862,49504,53835,102153,1707,2,573718,0,678320,573718,103862,2139,42322,42063,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},422,4202,4624,0.0912629757785467,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,33213,895,2071,4112,4642,4564,4870,4861,3826,2236,1103,33,0 to 119,45,18636,14390,187,32958,255,0,3892,13987,188,17234,753,19016,13829,4,364,32591,18697,192,125,2,10371,8472,46,18889,361,943,2545,3063,2908,2890,2701,1986,1083,533,3,0 to 104,43,9276,3800,2480,3333,4320,10447,4122,1594,18,1236,12,1,478,19016,8533,10437,18889,127,0,90153,0,109235,90153,19016,478,18705,18689,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},117,699,816,0.143382352941176,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,47855,1008,3621,6417,6182,6585,7223,6693,5445,3328,1323,30,0 to 119,45,26222,21373,260,47531,324,0,3251,24610,223,21376,1237,28796,18616,4,439,47088,27375,1163,253,4,15221,13160,157,28538,439,1605,4127,4203,4227,4476,3891,3091,1950,778,8,0 to 105,44,20291,1678,3368,3201,5536,18412,4590,2646,34,1906,25,6,516,28795,13263,15359,28538,257,0,154732,0,183627,154732,28795,516,22565,22023,{83116673-3FAD-423E-B67E-DFE7515F5E81},176,1409,1585,0.111041009463722,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,8168,255,665,984,1216,1353,1307,1145,768,325,147,3,0 to 119,42,4696,3445,27,8139,28,1,1046,3670,46,4039,85,5010,3142,1,15,8124,4627,368,12,3,2596,2377,22,4995,132,389,668,754,873,844,688,394,193,74,1,0 to 99,41,1423,2436,842,294,814,3740,441,666,1,365,0,0,68,5010,2381,2607,4994,15,1,20127,0,25182,20127,5010,68,2690,2496,{77657EA6-12D6-4645-9915-E7357C9F40D6},22,233,255,0.0862745098039216,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,40992,1167,2128,11806,6532,5198,4700,4492,3033,1263,626,47,0 to 119,32,22244,18557,191,39989,1002,1,6165,20260,201,18615,734,25759,15184,7,42,39942,24703,254,790,12,13719,11125,113,24957,547,1280,9265,4286,3181,2626,2310,1312,617,325,10,0 to 106,28,11441,7803,2955,2758,2214,18370,4373,1209,42,509,31,25,221,25759,11468,14168,24956,802,1,134607,0,160554,134607,25759,221,11492,11090,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},201,2207,2408,0.0834717607973422,25,2.4286163266357628,0.1707040441862682
