OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2629,83,236,409,358,356,369,336,226,163,93,0,0 to 118,41,1443,1166,20,2624,5,0,262,1067,2,1659,36,1599,1025,1,4,2619,1371,223,2,3,848,730,16,1594,35,122,252,255,229,229,198,122,98,59,0,0 to 106,40,1256,97,56,185,130,1259,205,128,0,80,0,0,43,1599,733,850,1594,5,0,6693,0,8309,6693,1599,43,1530,1513,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,20,20,0,40
2,2,54,107,PUTNAM,Putnam,FL,10613,361,1063,1434,1419,1353,1440,1512,1109,638,275,9,0 to 118,42,5993,4578,42,10583,30,0,1867,3847,133,7678,92,6427,4143,0,43,10540,4008,2397,14,8,3474,2909,22,6405,160,581,959,888,874,872,895,677,366,153,2,0 to 100,42,4293,1399,534,179,888,5226,291,798,3,569,3,1,145,6427,2922,3483,6405,22,0,26671,0,33110,26671,6427,145,3150,3096,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,14,207,221,0.0633484162895928,42
3,3,62,123,TAYLOR,Taylor,FL,4373,149,422,525,711,698,625,581,403,189,64,6,0 to 118,40,1975,2383,15,4364,9,0,158,2008,3,2879,49,2718,1647,0,8,4356,2445,268,5,0,1084,1626,3,2713,36,123,323,500,529,437,374,236,119,40,1,0 to 98,41,1665,807,120,121,150,2358,205,192,0,98,0,0,45,2718,1628,1087,2713,5,0,8341,0,11086,8341,2718,45,2598,2504,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,36,37,0.027027027027027,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33411,909,3993,4876,5163,4894,4074,4289,2622,1584,939,68,0 to 119,38,18151,15018,242,33065,345,1,1947,11301,137,15182,1055,20391,12911,1,108,32959,18754,1412,209,16,10678,9342,146,20166,291,1302,3044,3755,3261,2732,2910,1698,907,460,31,0 to 103,40,14285,1912,2092,1877,1770,15864,2532,1093,14,716,17,5,361,20391,9461,10782,20165,225,1,70273,0,90740,70273,20391,361,29279,28866,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,37,570,607,0.0609555189456343,40
5,5,7,013,CALHOUN,Calhoun,FL,2885,92,379,403,335,388,360,353,292,187,94,2,0 to 99,41,1506,1356,23,2882,3,0,193,593,4,1401,46,1688,1190,0,7,2875,1456,229,3,0,825,850,10,1685,32,117,215,233,237,233,227,194,125,74,1,0 to 99,45,1153,185,216,131,38,1417,230,132,2,57,2,0,43,1688,852,826,1685,3,0,6152,0,7851,6152,1688,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,55,57,0.0350877192982456,45
6,6,50,099,PALM BEACH,Palm Beach,FL,225292,5364,15773,30070,34314,31315,32569,31369,21882,13744,7217,1675,0 to 119,43,119369,104451,1472,222024,3266,2,33592,112729,465,110790,3728,142829,81592,134,737,221161,138217,2047,2535,30,72637,66491,1136,140264,2716,9156,22381,25933,22024,21594,18722,10414,6089,3718,82,0 to 107,39,71748,19983,24640,23893,36823,72597,30844,9317,166,6756,123,54,2767,142829,67790,73833,140262,2565,2,722106,0,865730,722106,142829,2767,61118,60860,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,367,6980,7347,0.0499523615080985,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43150,1395,3500,5780,6013,5852,6170,6010,4513,2631,1245,41,0 to 119,43,23907,19003,240,42821,329,0,5132,14922,188,25238,915,25951,16701,6,492,42325,25536,222,191,2,14067,11600,91,25758,473,1486,3619,4221,3969,3970,3623,2547,1392,643,8,0 to 104,42,13019,5303,3353,4083,5918,14722,5118,2545,24,1803,15,2,624,25951,11696,14164,25758,193,0,115347,0,141376,115347,25951,624,27399,27383,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,71,956,1027,0.0691333982473223,43
8,8,51,101,PASCO,Pasco,FL,62930,1452,5696,8804,8244,8812,9446,8434,6542,3932,1519,49,0 to 119,43,34332,28389,209,62514,416,0,3475,29765,223,31362,1654,40557,21880,4,489,62022,38622,1590,339,5,21486,18588,138,40212,673,2667,5922,5984,6070,6333,5409,4031,2496,955,16,0 to 105,43,29618,2397,4703,3494,7797,26799,5616,3687,71,2627,50,9,739,40556,18734,21663,40212,344,0,197202,0,237879,197202,40556,739,28363,27827,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,127,1729,1856,0.068426724137931,44
9,9,20,039,GADSDEN,Gadsden,FL,8971,313,823,1100,1319,1450,1417,1241,815,338,151,4,0 to 119,41,5157,3786,28,8940,30,1,1193,3761,46,4845,107,5635,3323,1,12,8928,5183,435,14,3,2947,2648,23,5618,161,477,761,840,959,933,788,433,203,78,2,0 to 98,40,1618,2778,946,276,918,4267,433,742,1,420,0,0,93,5635,2652,2960,5617,17,1,22645,0,28323,22645,5635,93,3124,2930,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,6,119,125,0.048,41
10,10,37,073,LEON,Leon,FL,48150,1726,2960,14250,7609,5974,5367,4972,3236,1357,645,54,0 to 119,31,26216,21702,232,47028,1121,1,7693,21493,201,24350,894,31481,16605,8,56,46966,30265,298,899,19,16856,13557,150,30563,793,1777,11299,5231,3849,3219,2761,1493,704,344,11,0 to 106,27,14740,9568,3637,2618,2904,23364,4295,1578,52,684,39,32,313,31481,13954,17368,30562,918,1,152238,0,183881,152238,31481,313,14359,13959,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,76,1434,1510,0.0503311258278146,28
11,11,33,065,JEFFERSON,Jefferson,FL,2576,122,271,258,301,327,354,433,302,163,43,2,0 to 101,45,1273,1296,7,2551,25,0,96,1079,41,1778,43,1480,1091,2,3,2547,1278,179,19,4,658,794,5,1457,30,106,145,206,197,233,276,166,93,28,0,0 to 99,47,710,626,90,31,53,1326,78,134,3,79,0,0,27,1480,806,668,1457,23,0,5988,0,7486,5988,1480,27,1431,1394,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,0,40,40,0,47
12,12,40,079,MADISON,Madison,FL,3914,214,581,547,462,470,515,449,378,201,88,9,0 to 101,38,2211,1692,11,3872,42,0,226,1292,53,2869,133,2050,1849,0,15,3857,1453,571,24,2,1152,869,3,2024,68,173,277,289,263,334,271,211,106,57,1,0 to 101,43,863,1002,93,66,101,1742,181,279,3,87,2,2,45,2050,877,1167,2024,26,0,7613,0,9672,7613,2050,45,3029,2933,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,1,37,38,0.0263157894736842,43
