OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2391,72,212,368,319,333,332,297,207,158,93,0,0 to 118,41,1314,1064,13,2387,4,0,205,1061,2,1456,32,1418,967,1,5,2381,1215,199,2,2,743,662,9,1414,30,111,221,220,209,203,167,106,93,58,0,0 to 106,40,1096,84,53,181,119,1098,197,117,0,65,0,0,36,1418,664,745,1414,4,0,6252,0,7688,6252,1418,36,1375,1358,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,5,111,116,0.0431034482758621,40
2,2,54,107,PUTNAM,Putnam,FL,9908,324,954,1350,1329,1272,1350,1431,1037,596,256,9,0 to 118,42,5617,4253,38,9881,27,0,1704,3713,133,6985,90,5858,4006,0,44,9837,3498,2341,12,7,3175,2648,16,5839,143,518,878,808,804,793,820,618,336,138,2,0 to 100,42,3896,1311,469,163,775,4796,268,697,2,500,2,1,127,5858,2659,3183,5839,19,0,24837,0,30708,24837,5858,127,2932,2877,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,15,342,357,0.0420168067226891,42
3,3,62,123,TAYLOR,Taylor,FL,4242,135,394,508,704,681,608,568,395,181,62,6,0 to 118,40,1899,2325,18,4231,11,0,137,1995,3,2756,46,2645,1588,0,9,4222,2388,251,6,0,1038,1596,5,2639,33,118,313,495,514,426,363,231,113,38,1,0 to 98,41,1597,797,119,126,148,2288,203,186,0,92,0,0,42,2645,1598,1042,2639,6,0,7810,0,10482,7810,2645,42,2536,2440,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,93,95,0.0210526315789474,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31000,725,3494,4492,4752,4563,3859,4057,2516,1542,928,72,0 to 119,39,16893,13880,227,30682,317,1,1827,10842,137,13949,956,19008,11881,2,109,30574,17409,1402,180,17,9967,8699,145,18811,232,1207,2809,3447,3030,2574,2738,1613,875,450,33,0 to 103,40,11005,1479,2468,3859,1508,12881,4422,1007,15,668,17,4,327,19008,8803,10057,18810,197,1,62323,0,81410,62323,19008,327,27207,26794,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,108,615,723,0.14937759336099601,40
5,5,7,013,CALHOUN,Calhoun,FL,2752,81,350,371,319,373,350,345,287,181,93,2,0 to 99,41,1433,1299,20,2749,3,0,175,590,4,1330,46,1613,1133,0,6,2743,1397,213,3,0,787,817,6,1610,27,111,202,220,225,224,219,189,121,74,1,0 to 99,45,1088,182,209,131,38,1342,230,126,2,56,2,0,40,1613,819,788,1610,3,0,5883,0,7507,5883,1613,40,2227,2170,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,71,76,0.0657894736842105,45
6,6,50,099,PALM BEACH,Palm Beach,FL,198914,4391,12353,25483,29856,27387,28852,28279,20603,13132,6966,1612,0 to 119,44,105839,92197,878,196184,2728,2,28388,106240,465,91825,3188,121226,76890,136,662,195393,117770,1413,2022,21,61907,56687,589,119183,2172,7161,18742,21802,18602,18321,15965,9325,5574,3501,61,0 to 107,40,59575,17041,20490,22077,31563,60238,27382,8376,135,6041,91,45,2486,121226,57735,62854,119181,2043,2,637803,0,759799,637803,121226,2486,51002,50743,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,348,6080,6428,0.0541381456129434,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,37565,1071,2686,4825,5196,5114,5456,5400,4183,2440,1159,35,0 to 119,44,20943,16401,221,37287,278,0,4437,14511,188,20670,813,22257,14872,7,429,36853,21902,205,148,2,12098,9937,72,22107,406,1206,3013,3555,3391,3390,3154,2302,1252,584,4,0 to 104,43,10994,4514,2861,3738,5032,12424,4651,1945,21,1479,14,1,550,22257,10012,12173,22107,150,0,99740,0,122073,99740,22257,550,22590,22574,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,64,961,1025,0.0624390243902439,43
8,8,51,101,PASCO,Pasco,FL,53998,1164,4448,7335,6973,7423,8112,7426,6015,3655,1414,33,0 to 119,44,29549,24275,174,53630,368,0,3450,26322,223,25768,1409,33553,20039,3,403,53224,31889,1362,295,5,17754,15389,108,33251,529,2014,4790,4866,4902,5220,4515,3594,2250,863,8,0 to 105,44,24025,1943,3849,3434,6439,21773,5039,3073,51,2204,39,6,658,33551,15511,17912,33251,300,0,173490,0,207145,173490,33551,658,25136,24597,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,132,1697,1829,0.0721705850191361,44
9,9,20,039,GADSDEN,Gadsden,FL,8684,291,765,1056,1271,1411,1381,1213,804,338,151,3,0 to 119,41,4997,3661,26,8654,29,1,1144,3744,46,4516,99,5444,3224,1,15,8639,5014,414,13,3,2849,2558,21,5428,147,452,730,803,924,911,764,428,206,78,1,0 to 99,41,1543,2683,913,289,881,4109,438,723,1,410,0,0,87,5444,2562,2861,5427,16,1,21385,0,26872,21385,5444,87,2914,2720,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,8,157,165,0.0484848484848485,41
10,10,37,073,LEON,Leon,FL,45172,1416,2595,13226,7178,5673,5108,4799,3160,1328,641,48,0 to 119,31,24630,20340,202,44118,1053,1,7093,21053,201,22066,807,29243,15876,7,46,44067,28110,282,835,16,15683,12582,127,28392,656,1590,10475,4861,3604,3005,2601,1426,675,340,10,0 to 106,28,13453,8847,3379,2713,2646,21388,4358,1405,47,600,36,30,282,29243,12947,16159,28391,851,1,143732,0,173152,143732,29243,282,12927,12526,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,72,2116,2188,0.0329067641681901,28
