OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2217,65,187,339,295,302,304,278,201,155,91,0,0 to 118,41,1212,991,14,2214,3,0,158,1003,2,1346,31,1280,931,1,5,2208,1091,186,1,2,659,608,10,1277,27,96,202,200,183,176,150,100,90,56,0,0 to 106,40,1015,82,52,128,115,1019,143,116,0,66,0,0,28,1280,610,660,1277,3,0,5922,0,7218,5922,1280,28,1323,1306,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,11,36,47,0.234042553191489,40
2,2,54,107,PUTNAM,Putnam,FL,9692,318,926,1319,1311,1240,1318,1392,1013,589,256,10,0 to 118,42,5496,4152,44,9668,24,0,1612,3724,133,6649,89,5659,3990,0,43,9625,3361,2282,9,7,3065,2557,21,5643,139,495,851,788,772,762,786,597,330,137,2,0 to 100,42,3747,1271,458,167,755,4616,272,658,2,477,2,1,109,5659,2568,3070,5643,16,0,24079,0,29750,24079,5659,109,2910,2854,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,20,354,374,0.053475935828877,42
3,3,62,123,TAYLOR,Taylor,FL,4105,123,362,491,694,664,591,548,387,177,62,6,0 to 118,40,1831,2255,19,4094,11,0,128,1973,3,2626,45,2567,1530,0,8,4086,2329,232,6,0,994,1562,5,2561,30,114,304,489,501,410,345,226,110,37,1,0 to 98,41,1531,782,118,130,145,2213,203,184,0,88,0,0,37,2567,1564,998,2561,6,0,7489,0,10081,7489,2567,37,2497,2401,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,3,55,58,0.0517241379310345,41
4,4,46,091,OKALOOSA,Okaloosa,FL,28936,652,3042,4159,4470,4261,3647,3816,2425,1481,912,71,0 to 119,39,15856,12875,205,28626,309,1,1738,10441,137,12828,917,17666,11165,2,103,28524,16085,1396,168,17,9291,8059,131,17481,210,1077,2609,3215,2799,2409,2530,1532,820,433,32,0 to 103,40,10072,1381,2311,3717,1365,11947,4169,955,13,636,15,4,301,17666,8157,9375,17480,185,1,58590,0,76336,58590,17666,301,24923,24509,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,83,533,616,0.13474025974026,40
5,5,7,013,CALHOUN,Calhoun,FL,2644,74,311,348,318,362,339,337,283,179,92,1,0 to 99,42,1380,1244,20,2641,3,0,164,588,4,1288,45,1569,1069,0,6,2635,1360,206,3,0,765,794,7,1566,24,102,195,219,218,216,215,186,121,73,0,0 to 99,46,1049,177,207,133,38,1296,232,122,2,54,2,0,36,1569,796,766,1566,3,0,5697,0,7276,5697,1569,36,2142,2084,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,37,39,0.0512820512820513,46
6,6,50,099,PALM BEACH,Palm Beach,FL,187953,4050,10892,23781,28186,25785,27301,26929,19889,12765,6765,1610,0 to 119,45,100094,87058,801,185407,2544,2,26032,103801,465,83730,3056,112367,74864,137,585,184691,109217,1285,1843,22,57356,52619,527,110502,1962,6376,17451,20285,17220,17012,14751,8681,5257,3313,59,0 to 107,40,54482,15633,18939,21448,29318,55093,26091,7948,128,5708,88,42,2294,112367,53566,58223,110500,1865,2,602381,0,715501,602381,112367,2294,46264,46005,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,545,6945,7490,0.0727636849132176,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35266,1001,2349,4456,4895,4824,5143,5104,4002,2323,1133,36,0 to 119,45,19699,15366,201,35013,253,0,4129,14268,188,18808,769,20541,14325,5,395,34614,20219,196,124,2,11184,9172,59,20415,384,1064,2771,3278,3139,3128,2913,2137,1159,564,4,0 to 104,43,10068,4171,2638,3538,4651,11362,4402,1703,17,1320,12,1,516,20541,9234,11248,20415,126,0,94343,0,114954,94343,20541,516,20636,20620,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,89,830,919,0.0968443960826986,43
8,8,51,101,PASCO,Pasco,FL,50715,1083,3982,6866,6524,6934,7625,7066,5751,3475,1378,31,0 to 119,44,27765,22687,263,50376,339,0,3361,25441,223,23322,1328,31008,19243,3,461,49912,29481,1255,267,4,16391,14186,159,30736,478,1783,4458,4487,4511,4805,4206,3348,2088,835,8,0 to 105,44,21975,1800,3621,3340,5935,19945,4856,2844,41,2061,30,6,597,31007,14295,16535,30736,271,0,163264,0,194376,163264,31007,597,23578,23037,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,125,1992,2117,0.0590458195559754,44
9,9,20,039,GADSDEN,Gadsden,FL,8451,270,719,1021,1239,1392,1349,1181,794,334,149,3,0 to 119,41,4862,3561,28,8422,28,1,1084,3751,46,4264,92,5270,3167,1,13,8409,4868,387,12,3,2749,2483,23,5255,138,431,707,775,909,880,733,419,201,76,1,0 to 99,41,1489,2576,885,305,854,3949,452,702,1,389,0,0,75,5270,2487,2760,5254,15,1,20778,0,26092,20778,5270,75,2769,2575,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,14,187,201,0.0696517412935323,41
10,10,37,073,LEON,Leon,FL,43195,1298,2376,12511,6882,5461,4911,4662,3104,1309,633,48,0 to 119,32,23509,19490,196,42174,1020,1,6685,20659,201,20509,757,27665,15483,7,40,42129,26583,261,807,14,14819,11907,118,26844,610,1449,9897,4613,3417,2834,2471,1377,654,333,10,0 to 106,28,12482,8418,3200,2744,2439,20040,4365,1311,45,557,34,28,256,27665,12262,15275,26843,821,1,138965,0,166812,138965,27665,256,12167,11766,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,102,2147,2249,0.0453534904401956,28
11,11,33,065,JEFFERSON,Jefferson,FL,2341,90,215,239,282,303,328,404,284,152,42,2,0 to 101,46,1148,1189,4,2317,24,0,84,1058,41,1535,41,1351,986,2,2,2314,1156,173,18,4,592,735,2,1329,25,88,135,191,178,219,251,150,87,27,0,0 to 99,47,629,586,79,35,49,1196,84,111,3,66,0,0,22,1351,747,601,1329,22,0,5373,0,6742,5373,1351,22,1248,1211,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,5,46,51,0.0980392156862745,48
12,12,40,079,MADISON,Madison,FL,3494,170,444,466,425,431,480,434,354,194,86,10,0 to 101,40,1987,1495,12,3453,41,0,210,1278,53,2448,124,1894,1586,1,13,3439,1333,537,22,2,1058,808,4,1870,64,154,250,265,241,308,261,190,102,57,2,0 to 101,44,791,925,87,67,96,1601,173,249,3,82,2,2,39,1894,815,1072,1870,24,0,6720,0,8625,6720,1894,39,2742,2646,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,9,53,62,0.145161290322581,44
13,13,39,077,LIBERTY,Liberty,FL,3268,69,215,355,774,672,518,403,165,71,17,9,0 to 105,38,787,2474,7,3267,1,0,101,1930,1,720,14,1014,2251,0,3,3264,861,152,1,0,392,615,6,1013,22,71,160,170,152,165,158,66,42,8,0,0 to 89,40,749,169,53,42,41,822,150,55,0,22,0,0,14,1014,615,393,1013,1,0,3941,0,4956,3941,1014,14,1289,1265,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,5,13,18,0.277777777777778,40
14,14,24,047,HAMILTON,Hamilton,FL,3470,110,257,371,705,601,524,410,293,131,63,5,0 to 118,39,1197,2251,22,3450,20,0,94,2014,9,1711,48,1534,1934,0,2,3449,1199,319,7,9,652,857,9,1518,58,135,199,254,229,234,206,132,63,23,1,0 to 93,40,742,635,90,51,157,1177,184,193,2,74,0,0,21,1534,866,659,1518,16,0,6137,0,7676,6137,1534,21,1056,1054,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,1,26,27,0.037037037037037,41
15,15,3,005,BAY,Bay,FL,21810,253,1128,2804,3452,3352,3474,3449,2241,1134,465,58,0 to 119,44,11477,10092,241,21107,703,0,2211,10526,28,13043,471,17634,4109,2,65,21044,16640,324,660,10,8875,7887,202,16964,159,798,2417,2980,2802,2810,2716,1751,880,319,2,0 to 101,43,10526,1567,1718,3153,1065,12239,3660,1264,47,712,25,13,308,17634,8242,9181,16964,670,0,60111,0,77818,60111,17634,308,4379,4371,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,87,659,746,0.116621983914209,43
16,16,12,023,COLUMBIA,Columbia,FL,11292,310,769,1385,1572,1676,1607,1735,1266,644,316,12,0 to 119,44,5470,5760,62,11243,49,0,1326,3594,63,7139,99,7420,3861,0,11,11232,6765,619,32,4,3260,4102,22,7384,129,376,947,1176,1193,1166,1103,764,404,158,4,0 to 102,43,4786,1866,318,414,410,6302,672,311,2,431,4,0,147,7420,4124,3274,7384,36,0,21846,0,29323,21846,7420,147,4301,4300,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,13,278,291,0.0446735395189003,43
17,17,2,003,BAKER,Baker,FL,4998,133,368,750,833,806,759,654,412,204,77,2,0 to 103,39,2426,2550,22,4935,63,0,660,1731,16,2499,100,3180,1773,1,44,4890,2666,500,9,5,1385,1774,7,3166,27,120,412,586,589,523,450,289,132,52,0,0 to 103,42,1995,383,120,668,39,2138,989,289,0,166,0,0,54,3180,1781,1392,3166,14,0,10473,0,13684,10473,3180,54,4100,4099,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,14,145,159,0.0880503144654088,42
18,18,30,059,HOLMES,Holmes,FL,3403,61,313,468,462,448,546,455,373,195,82,0,0 to 119,43,1841,1540,22,3364,39,0,205,1163,5,1730,239,2127,1272,0,4,3360,1779,317,22,9,1102,986,8,2096,21,133,292,335,301,356,285,222,123,59,0,0 to 101,44,1673,120,106,197,53,1700,343,124,0,79,0,0,41,2127,997,1122,2096,31,0,6215,0,8354,6215,2127,41,2789,2783,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,7,61,68,0.102941176470588,44
