OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1267,33,62,157,176,163,180,174,135,107,80,0,0 to 118,48,725,537,5,1267,0,0,79,772,2,554,17,485,780,1,1,1265,446,39,0,0,256,228,1,485,10,25,70,84,58,66,60,33,36,43,0,0 to 106,43,404,30,23,28,73,381,31,69,0,37,0,0,12,485,228,256,485,0,0,3953,0,4447,3953,485,12,634,617,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,58,58,0,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5172,132,332,613,746,688,753,800,545,352,183,28,0 to 118,45,3050,2065,57,5162,10,0,746,3377,133,1768,31,1935,3227,0,10,5152,1175,758,1,1,1015,900,18,1933,47,190,316,286,295,263,241,153,85,42,17,0 to 100,39,1074,521,233,105,404,1373,156,350,1,207,0,0,38,1935,901,1016,1933,2,0,13978,8,15933,13986,1935,38,669,601,{CE511C5D-2638-44A3-B2F8-B13847543637},16,310,326,0.049079754601227,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2342,47,80,246,466,451,366,321,223,100,38,4,0 to 118,42,935,1386,21,2333,9,0,65,1526,3,1024,29,1243,1092,0,7,2326,1181,59,3,0,311,929,0,1240,4,23,130,308,303,221,141,73,28,12,0,1 to 92,39,625,520,74,21,125,1054,61,94,0,39,0,0,11,1243,929,314,1240,3,0,4998,6,6276,5004,1243,11,1082,984,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,66,73,0.0958904109589041,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11588,234,394,1364,1889,1718,1546,1623,1187,902,684,47,0 to 119,45,6724,4782,82,11417,170,1,632,7431,137,2361,174,4579,6980,1,28,11389,4331,210,33,5,2470,2026,45,4541,51,155,775,898,724,615,576,381,231,166,7,0 to 103,40,2497,427,858,759,593,3053,895,451,4,277,2,0,94,4579,2044,2490,4540,38,1,30185,132,34945,30317,4579,94,4069,3643,{EB5D2450-A892-40FD-9BA4-9821A7438525},27,443,470,0.0574468085106383,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1255,21,76,133,181,206,172,177,140,100,49,0,0 to 99,45,640,600,15,1254,1,0,42,555,4,524,13,596,658,0,1,1253,575,20,1,0,255,339,1,595,5,24,64,112,104,83,76,57,43,28,0,0 to 99,43,391,92,40,72,25,485,85,59,1,32,1,0,9,596,340,255,595,1,0,4191,0,4797,4191,596,9,865,804,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,134,138,0.0289855072463768,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,106604,1776,3186,10879,14991,14215,15523,16711,13456,9092,5100,1675,0 to 119,50,57728,48468,408,105560,1042,2,9481,80607,465,31155,887,43873,62268,159,304,105103,42805,664,397,7,22530,20751,188,43469,718,1706,6705,8072,7077,6750,5658,3228,2143,1733,83,0 to 106,41,16614,7058,7956,11841,11955,17848,13666,4800,60,3451,41,19,1196,43873,20967,22710,43467,404,2,296894,644,342033,297538,43873,1196,11917,11652,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},156,4943,5099,0.0305942341635615,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18258,362,631,1771,2498,2540,2815,2883,2350,1476,859,73,0 to 119,49,10452,7563,243,18102,156,0,1684,11832,188,5653,215,7521,10475,4,258,17840,7344,151,25,1,4096,3332,67,7495,137,328,982,1247,1227,1175,1008,686,409,284,38,0 to 104,43,2846,1749,1080,1820,1718,3489,2288,739,2,610,2,1,256,7521,3347,4107,7495,26,0,48091,131,55797,48222,7521,256,5682,5667,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},39,1033,1072,0.0363805970149254,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22669,439,791,2412,3110,3222,3614,3607,2919,1735,780,40,0 to 119,48,12748,9838,83,22546,123,0,2005,14951,223,7926,357,8507,14030,3,129,22414,8288,161,56,2,4410,4027,12,8449,125,312,1294,1464,1336,1363,1130,774,448,248,13,0 to 105,42,6074,635,1324,416,2094,5785,570,1105,10,769,5,1,195,8507,4053,4442,8449,58,0,74861,70,83496,74931,8507,195,6899,6348,{83116673-3FAD-423E-B67E-DFE7515F5E81},44,1700,1744,0.0252293577981651,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5262,116,272,563,860,927,899,766,537,202,103,17,0 to 119,43,3074,2167,21,5240,21,1,502,3229,46,1761,35,2583,2674,0,5,5236,2524,51,8,0,1235,1326,14,2575,57,153,351,429,492,456,339,184,76,31,15,0 to 98,40,747,1009,446,373,471,1576,528,366,0,197,0,0,44,2583,1327,1242,2574,8,1,13140,16,15778,13156,2583,44,1119,924,{77657EA6-12D6-4645-9915-E7357C9F40D6},8,150,158,0.0506329113924051,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,21615,380,658,5549,3386,2794,2729,2790,2028,810,434,57,0 to 119,37,11571,9917,127,21154,460,1,1840,15925,201,4831,208,8837,12752,6,20,21130,8515,65,252,5,4774,3775,31,8580,144,298,4023,1356,914,777,692,336,160,114,23,0 to 105,24,2941,2283,1161,2195,655,4406,3519,536,20,196,11,8,44,8837,3890,4916,8579,257,1,71258,211,80449,71469,8837,44,3502,3089,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},217,1725,1942,0.111740473738414,25,2.4286163266357628,0.1707040441862682
