OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1758,48,119,270,244,235,242,226,164,124,86,0,0 to 118,43,941,809,8,1758,0,0,118,840,2,973,26,876,878,1,3,1754,771,105,0,0,428,444,4,876,17,52,147,147,122,118,103,63,56,51,0,0 to 106,40,674,70,40,92,92,675,109,97,0,53,0,0,20,876,444,428,876,0,0,5278,0,6165,5278,876,20,1057,1040,{CB6285A2-DA2E-4583-AAD5-1221776836AE},8,37,45,0.177777777777778,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7211,226,689,965,979,905,983,1053,753,439,212,7,0 to 118,43,4156,3009,46,7195,16,0,1150,3218,133,4004,76,3321,3861,0,29,7166,1852,1461,4,4,1782,1517,14,3313,87,332,536,462,456,443,441,329,164,70,1,0 to 100,40,2111,823,299,80,559,2645,109,470,2,320,2,1,62,3321,1522,1785,3313,8,0,20498,8,23839,20506,3321,62,2026,1963,{CE511C5D-2638-44A3-B2F8-B13847543637},60,482,542,0.11070110701107,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3101,69,202,347,563,539,463,433,292,141,47,5,0 to 118,41,1299,1782,20,3091,10,0,90,1674,3,1776,33,1774,1320,0,7,3084,1655,115,4,0,562,1205,3,1770,10,50,190,379,383,302,236,132,69,22,1,0 to 95,41,998,606,82,84,134,1507,129,164,0,77,0,0,24,1774,1206,565,1770,4,0,6556,6,8361,6562,1774,24,1874,1777,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,36,41,0.121951219512195,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,20578,458,1844,2912,3169,2962,2597,2784,1806,1194,801,51,0 to 119,40,11476,8968,134,20332,245,1,1141,8909,137,7577,531,11023,9452,1,102,20231,10092,813,106,12,5820,5015,70,10905,138,593,1710,2024,1692,1487,1593,946,521,308,11,0 to 103,40,5671,842,1739,2653,946,7343,2616,685,8,461,10,1,191,11023,5078,5875,10904,118,1,48624,126,59849,48750,11023,191,16979,16556,{EB5D2450-A892-40FD-9BA4-9821A7438525},171,402,573,0.298429319371728,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1881,41,173,225,244,279,245,243,211,149,71,0,0 to 99,44,961,905,15,1879,2,0,95,554,4,858,19,1021,856,0,4,1875,917,102,2,0,475,543,1,1019,13,50,106,161,149,140,135,123,92,52,0,0 to 99,47,664,117,136,102,30,824,165,90,1,47,1,0,26,1021,544,476,1019,2,0,4998,0,6029,4998,1021,26,1535,1475,{3B55AA95-5170-4CAF-82A3-E99AD7459349},14,133,147,0.0952380952380952,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,143688,2705,6325,17433,21040,19461,20825,21318,16430,10761,5780,1610,0 to 119,47,76863,66256,569,141972,1714,2,16786,91585,465,54135,1879,73998,69077,147,466,141368,72102,943,940,13,37631,35099,315,73045,1177,3465,12148,13535,11492,11178,9562,5545,3479,2362,55,0 to 106,40,33698,10339,12276,16732,19394,34938,18713,6606,89,4720,59,28,1796,73998,35594,38057,73043,953,2,478146,754,553568,478900,73998,1796,30302,30040,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},453,5016,5469,0.0828304991771805,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,25406,653,1403,2900,3519,3482,3846,3791,3020,1773,989,30,0 to 119,46,14358,10857,191,25220,186,0,2733,12134,188,11231,544,12319,12696,4,387,24830,12091,176,50,2,6725,5524,18,12267,234,577,1623,2016,1925,1954,1714,1240,644,390,2,0 to 104,43,5787,2581,1633,2266,2810,6689,2768,1205,8,939,7,1,380,12319,5551,6749,12267,52,0,77258,132,89765,77390,12319,380,13428,13413,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},116,862,978,0.118609406952965,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,36089,737,2570,4792,4636,4905,5502,5169,4221,2526,1006,25,0 to 119,45,19757,16117,215,35841,248,0,2800,19018,223,15818,822,18386,17398,4,301,35536,17568,639,176,2,9497,8581,129,18207,266,937,2763,2752,2707,2902,2470,1934,1180,466,8,0 to 105,44,12984,1114,2310,1799,3726,12089,2392,1889,18,1396,12,3,329,18385,8662,9587,18207,178,0,128211,72,146749,128283,18385,329,19329,18784,{83116673-3FAD-423E-B67E-DFE7515F5E81},193,2258,2451,0.0787433700530396,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6553,192,460,772,1029,1127,1073,907,625,250,115,3,0 to 119,42,3791,2749,13,6527,25,1,747,3283,46,2761,70,3556,2989,1,7,6520,3400,144,11,1,1788,1749,7,3544,94,245,484,579,662,614,465,250,120,42,1,0 to 98,40,1063,1561,654,266,670,2471,403,500,1,274,0,0,58,3556,1751,1798,3543,12,1,17512,16,21133,17528,3556,58,2061,1866,{77657EA6-12D6-4645-9915-E7357C9F40D6},10,169,179,0.0558659217877095,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,31738,734,1306,9697,4918,3908,3627,3538,2449,1004,512,45,0 to 119,33,17177,14444,117,31026,711,1,4022,17986,201,12231,471,17202,14492,6,38,30984,16559,138,495,10,9185,7474,38,16697,285,671,7329,2731,1935,1574,1379,740,350,199,9,0 to 106,25,7081,4958,2109,2549,1553,11055,4089,898,33,361,20,18,167,17202,7683,9470,16696,505,1,113818,213,131423,114031,17202,167,8688,8283,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},123,2105,2228,0.0552064631956912,25,2.4286163266357628,0.1707040441862682
