OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2636,83,236,413,358,356,370,337,226,164,93,0,0 to 118,41,1446,1170,20,2631,5,0,262,1069,2,1663,36,1601,1030,1,4,2626,1373,223,2,3,849,731,16,1596,35,122,252,255,229,229,199,122,99,59,0,0 to 106,40,1258,97,56,185,130,1261,205,128,0,80,0,0,43,1601,734,851,1596,5,0,6699,0,8317,6699,1601,43,1533,1516,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,40,42,0.0476190476190476,40
2,2,54,107,PUTNAM,Putnam,FL,10623,361,1063,1434,1421,1354,1442,1514,1111,639,275,9,0 to 118,42,5997,4583,43,10593,30,0,1866,3855,133,7688,92,6436,4144,0,43,10550,4017,2397,14,8,3478,2913,23,6414,160,581,959,890,875,874,897,679,366,153,2,0 to 100,42,4299,1401,534,180,888,5235,291,798,3,569,3,1,145,6436,2926,3487,6414,22,0,26716,0,33164,26716,6436,145,3152,3097,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,9,184,193,0.0466321243523316,42
3,3,62,123,TAYLOR,Taylor,FL,4377,149,422,527,712,698,626,581,403,189,64,6,0 to 118,40,1977,2385,15,4368,9,0,157,2008,3,2883,50,2720,1649,0,8,4360,2447,268,5,0,1085,1627,3,2715,36,123,323,501,529,438,374,236,119,40,1,0 to 98,41,1666,808,120,121,150,2360,205,192,0,98,0,0,45,2720,1629,1088,2715,5,0,8351,0,11098,8351,2720,45,2601,2507,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,40,42,0.0476190476190476,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33459,909,4010,4881,5169,4898,4080,4294,2625,1585,940,68,0 to 119,38,18177,15037,245,33113,345,1,1950,11311,137,15209,1058,20418,12932,1,108,33007,18780,1413,209,16,10689,9355,149,20193,291,1303,3047,3761,3264,2739,2913,1700,908,461,31,0 to 103,40,14304,1917,2095,1877,1771,15889,2533,1095,14,717,17,5,361,20418,9474,10793,20192,225,1,70498,0,90992,70498,20418,361,29339,28926,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,27,657,684,0.0394736842105263,40
5,5,7,013,CALHOUN,Calhoun,FL,2886,92,379,403,335,388,361,353,292,187,94,2,0 to 99,41,1507,1356,23,2883,3,0,194,592,4,1401,46,1688,1191,0,7,2876,1456,229,3,0,825,850,10,1685,32,117,215,233,237,233,227,194,125,74,1,0 to 99,45,1153,185,216,131,38,1417,230,132,2,57,2,0,43,1688,852,826,1685,3,0,6159,0,7858,6159,1688,43,2296,2239,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,48,48,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,225647,5376,15819,30120,34384,31395,32612,31399,21901,13751,7218,1672,0 to 119,43,119551,104621,1475,222368,3277,2,33674,112790,465,111114,3738,143129,81651,135,732,221509,138486,2067,2546,30,72778,66634,1141,140553,2722,9180,22419,25997,22101,21635,18747,10432,6093,3720,83,0 to 107,39,71916,20038,24697,23902,36898,72790,30865,9330,167,6764,123,54,2770,143129,67939,73978,140551,2576,2,723463,0,867388,723463,143129,2770,61244,60986,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,301,5666,5967,0.0504441092676387,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43259,1400,3524,5799,6028,5866,6176,6022,4518,2635,1248,43,0 to 119,43,23966,19043,250,42930,329,0,5149,14922,188,25347,916,26025,16733,6,495,42431,25610,222,191,2,14106,11628,98,25832,477,1498,3633,4234,3979,3976,3630,2550,1396,644,8,0 to 104,42,13067,5317,3357,4091,5933,14771,5128,2553,24,1807,15,2,626,26025,11724,14203,25832,193,0,115604,0,141706,115604,26025,626,27523,27507,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,74,937,1011,0.0731948565776459,43
8,8,51,101,PASCO,Pasco,FL,63119,1461,5724,8839,8269,8844,9475,8449,6550,3936,1520,52,0 to 119,43,34435,28480,204,62700,419,0,3472,29825,223,31506,1657,40693,21931,4,491,62206,38749,1596,342,5,21560,18654,131,40345,676,2681,5951,6005,6092,6354,5423,4038,2499,956,17,0 to 105,42,29726,2406,4727,3486,7822,26922,5601,3708,71,2639,50,9,743,40692,18801,21739,40345,347,0,197866,0,238681,197866,40692,743,28426,27890,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,134,2193,2327,0.0575848732273313,44
9,9,20,039,GADSDEN,Gadsden,FL,8987,315,826,1099,1323,1452,1420,1242,817,338,151,4,0 to 119,41,5167,3792,28,8956,30,1,1196,3762,46,4860,107,5643,3331,1,12,8944,5191,435,14,3,2950,2653,23,5626,162,478,760,843,960,934,788,435,203,78,2,0 to 98,40,1622,2780,948,276,919,4274,433,742,1,420,0,0,93,5643,2657,2963,5625,17,1,22678,0,28364,22678,5643,93,3133,2939,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,9,112,121,0.0743801652892562,41
10,10,37,073,LEON,Leon,FL,48268,1741,2980,14295,7626,5977,5375,4977,3237,1358,645,57,0 to 119,31,26279,21752,237,47147,1120,1,7728,21493,201,24444,896,31566,16637,8,57,47084,30350,299,898,19,16907,13590,152,30649,797,1781,11348,5244,3853,3226,2764,1494,704,344,11,0 to 106,27,14758,9626,3646,2619,2911,23444,4294,1584,52,688,39,32,314,31566,13987,17418,30648,917,1,152331,0,184059,152331,31566,314,14428,14028,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,80,953,1033,0.0774443368828654,28
