OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2661,83,238,420,364,358,373,339,228,165,93,0,0 to 118,41,1461,1176,24,2656,5,0,269,1069,2,1683,36,1616,1040,1,4,2651,1387,224,2,3,857,734,20,1611,35,123,255,257,231,232,201,124,99,59,0,0 to 106,40,1269,98,56,188,130,1273,208,128,0,80,0,0,44,1616,737,859,1611,5,0,6803,0,8436,6803,1616,44,1551,1534,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,39,39,0,40
2,2,54,107,PUTNAM,Putnam,FL,10788,377,1098,1449,1446,1373,1462,1538,1114,644,278,9,0 to 118,42,6103,4644,41,10756,32,0,1880,3905,133,7860,92,6572,4172,0,44,10712,4133,2415,16,8,3564,2962,22,6548,172,600,970,912,894,894,919,681,371,157,2,0 to 100,42,4373,1439,549,187,908,5340,300,809,3,577,3,1,152,6572,2976,3574,6548,24,0,27101,0,33685,27101,6572,152,3229,3174,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,13,149,162,0.0802469135802469,42
3,3,62,123,TAYLOR,Taylor,FL,4412,151,423,534,723,705,629,585,403,189,64,6,0 to 118,39,1996,2401,15,4403,9,0,163,2010,3,2913,52,2741,1663,0,8,4395,2468,268,5,0,1097,1636,3,2736,37,124,325,506,534,441,378,236,119,40,1,0 to 98,41,1685,811,120,120,150,2384,202,195,0,100,0,0,47,2741,1638,1100,2736,5,0,8415,0,11183,8415,2741,47,2671,2577,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,3,25,28,0.107142857142857,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33897,940,4101,4952,5245,4958,4114,4330,2652,1592,941,72,0 to 119,38,18411,15243,243,33541,355,1,1955,11397,137,15411,1073,20668,13119,1,109,33435,19020,1414,218,16,10822,9467,145,20434,304,1324,3092,3822,3306,2760,2937,1716,911,462,34,0 to 103,40,14495,1944,2138,1857,1786,16110,2538,1112,14,730,18,5,363,20668,9589,10931,20433,234,1,72170,0,92912,72170,20668,363,29640,29227,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,15,312,327,0.0458715596330275,40
5,5,7,013,CALHOUN,Calhoun,FL,2903,93,380,409,336,393,362,353,293,188,94,2,0 to 99,41,1518,1363,22,2900,3,0,195,594,4,1407,46,1697,1199,0,7,2893,1463,231,3,0,830,855,9,1694,33,117,219,234,239,233,227,195,125,74,1,0 to 99,45,1162,187,216,129,38,1428,228,133,2,57,2,0,45,1697,857,831,1694,3,0,6207,0,7915,6207,1697,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,23,24,0.0416666666666667,45
6,6,50,099,PALM BEACH,Palm Beach,FL,229342,5520,16349,30709,35049,31940,33132,31780,22080,13836,7264,1683,0 to 119,43,121482,106342,1518,226000,3340,2,34395,113776,465,113803,3806,146146,82319,133,744,225131,141166,2339,2610,31,74338,67992,1175,143505,2800,9464,22897,26604,22588,22089,19100,10590,6164,3764,86,0 to 107,39,73610,20596,25325,23974,37769,74518,31218,9497,171,6902,127,54,2810,146146,69321,75576,143503,2641,2,740589,0,887535,740589,146146,2810,62618,62360,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,290,7254,7544,0.038441145281018,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,44407,1505,3718,5989,6185,6039,6293,6142,4562,2668,1257,49,0 to 119,42,24550,19607,250,44073,334,0,5282,15006,188,26325,935,26751,17141,6,509,43560,26329,224,196,2,14501,11960,92,26553,494,1567,3754,4360,4111,4075,3722,2586,1420,652,10,0 to 104,42,13473,5453,3474,4153,6103,15217,5233,2673,26,1875,16,2,640,26751,12059,14600,26553,198,0,118765,0,145596,118765,26751,640,28631,28615,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,69,1110,1179,0.0585241730279898,43
8,8,51,101,PASCO,Pasco,FL,64813,1537,6019,9094,8488,9140,9705,8618,6632,3988,1543,49,0 to 119,42,35334,29292,187,64388,425,0,3468,30265,223,32868,1703,41922,22375,5,511,63873,39934,1634,348,5,22218,19238,112,41568,710,2824,6143,6172,6322,6539,5563,4112,2543,979,14,0 to 105,42,30728,2509,4907,3424,8090,27869,5609,3983,74,2795,52,9,768,41921,19389,22399,41568,353,0,202893,0,244937,202893,41921,768,29179,28643,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,71,1630,1701,0.041740152851264,44
9,9,20,039,GADSDEN,Gadsden,FL,9085,322,843,1127,1337,1458,1434,1250,819,339,152,4,0 to 119,41,5224,3832,29,9054,30,1,1215,3765,46,4953,109,5711,3362,1,11,9043,5255,439,14,3,2991,2679,24,5694,165,485,781,853,968,945,793,437,203,79,2,0 to 98,40,1633,2831,958,272,928,4334,432,750,1,422,0,0,99,5711,2683,3004,5693,17,1,22925,0,28678,22925,5711,99,3219,3023,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,9,135,144,0.0625,41
10,10,37,073,LEON,Leon,FL,49126,1833,3130,14586,7758,6039,5437,5014,3248,1363,649,69,0 to 119,30,26740,22127,259,47993,1132,1,7949,21608,201,25119,913,32260,16800,9,57,47929,31028,303,909,20,17289,13872,170,31331,854,1863,11622,5371,3903,3275,2795,1505,707,349,16,0 to 106,27,14962,10047,3715,2607,2959,24078,4294,1622,52,704,39,32,320,32260,14277,17804,31330,929,1,154003,0,186422,154003,32260,320,14805,14406,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,46,710,756,0.0608465608465608,28
