OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1434,37,76,186,210,189,203,197,143,112,81,0,0 to 118,45,767,662,5,1434,0,0,91,790,2,694,18,622,809,1,2,1431,566,56,0,0,285,336,1,622,11,29,92,118,82,88,78,39,41,44,0,0 to 106,41,470,40,32,80,84,451,87,81,0,42,0,0,19,622,336,285,622,0,0,4608,0,5240,4608,622,19,698,681,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,63,66,0.0454545454545455,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6162,173,540,793,841,792,861,926,648,382,198,8,0 to 118,44,3571,2547,44,6150,12,0,933,3131,133,2847,51,2455,3680,0,27,6123,1413,1038,2,2,1296,1147,8,2451,57,248,393,346,361,334,318,232,112,53,1,0 to 100,40,1503,659,235,54,473,1895,83,411,2,259,1,0,51,2455,1150,1297,2451,4,0,17735,8,20210,17743,2455,51,1576,1513,{CE511C5D-2638-44A3-B2F8-B13847543637},11,367,378,0.0291005291005291,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2747,63,150,293,519,506,411,374,263,121,43,4,0 to 118,41,1119,1608,20,2737,10,0,80,1605,3,1429,30,1516,1224,0,7,2730,1441,71,4,0,431,1081,0,1512,7,36,152,349,351,260,186,108,48,19,0,1 to 95,40,815,566,81,50,131,1294,87,127,0,61,0,0,18,1516,1082,434,1512,4,0,5871,6,7418,5877,1516,18,1605,1506,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,53,58,0.0862068965517241,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,15002,310,984,2032,2329,2157,1901,2097,1414,999,728,51,0 to 119,43,8564,6338,100,14802,199,1,777,7979,137,4176,298,6823,8098,1,80,14722,6533,220,65,5,3627,3073,53,6753,77,299,1118,1279,1051,897,974,578,326,214,10,0 to 103,40,3432,542,1364,1415,696,4633,1424,549,5,344,6,1,130,6823,3107,3663,6752,70,1,40332,129,47348,40461,6823,130,9521,9095,{EB5D2450-A892-40FD-9BA4-9821A7438525},101,771,872,0.115825688073394,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1491,31,111,183,207,226,201,203,167,109,53,0,0 to 99,44,740,737,14,1489,2,0,58,561,4,630,19,746,743,0,2,1487,680,64,2,0,316,427,1,744,9,31,88,132,117,107,101,79,51,31,0,0 to 99,44,500,108,55,81,29,607,108,73,1,39,1,0,15,746,428,317,744,2,0,4683,0,5439,4683,746,15,1097,1036,{3B55AA95-5170-4CAF-82A3-E99AD7459349},12,222,234,0.0512820512820513,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,120011,2075,4123,13746,17144,16059,17381,18322,14457,9701,5399,1604,0 to 119,48,64710,54926,375,118842,1167,2,12305,84164,465,41413,1370,54260,65312,152,287,118408,52929,803,518,10,27791,25764,177,53732,843,2164,9083,9947,8541,8225,6911,3893,2604,1997,52,0 to 106,40,22772,8307,9548,13105,14589,24554,14589,5833,73,4179,51,24,1606,54260,26045,28026,53730,528,2,387355,641,442867,387996,54260,1606,18662,18398,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},442,5704,6146,0.0719166937845753,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,21278,487,947,2322,2896,2907,3247,3284,2631,1607,923,27,0 to 119,48,12108,9001,169,21110,168,0,2160,11640,188,8250,342,9392,11598,4,284,20822,9197,156,38,1,5118,4231,4,9353,167,412,1283,1535,1479,1465,1297,910,514,329,1,0 to 104,43,4062,2137,1252,1902,2104,4901,2348,984,4,794,3,1,338,9392,4251,5137,9353,39,0,64536,128,74113,64664,9392,338,9379,9364,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},67,1341,1408,0.0475852272727273,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,27265,561,1555,3343,3647,3815,4222,4075,3254,1943,835,15,0 to 119,46,15193,11990,82,27104,161,0,2274,15955,223,11343,576,11445,15635,4,181,26919,11056,293,94,2,5939,5402,8,11349,175,508,1814,1884,1783,1806,1480,1058,637,297,3,0 to 105,42,8242,791,1674,642,2668,7834,847,1399,11,1064,6,1,245,11445,5445,5992,11349,96,0,101186,70,112765,101256,11445,245,13513,12964,{83116673-3FAD-423E-B67E-DFE7515F5E81},115,1413,1528,0.075261780104712,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5950,156,374,681,943,1031,995,849,582,229,107,3,0 to 119,42,3448,2492,10,5926,23,1,678,3180,46,2358,49,3082,2860,2,6,5919,2989,83,10,0,1506,1562,4,3072,76,199,418,501,578,542,412,220,100,35,1,0 to 98,40,930,1299,578,265,584,2091,397,451,1,244,0,0,56,3082,1564,1514,3071,10,1,15707,16,18853,15723,3082,56,1630,1435,{77657EA6-12D6-4645-9915-E7357C9F40D6},7,184,191,0.0366492146596859,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26381,572,887,7741,3999,3287,3131,3128,2214,894,481,47,0 to 119,34,14173,12087,121,25803,577,1,2812,17003,201,8492,302,12746,13598,4,33,25768,12279,91,371,5,6778,5564,28,12370,217,434,5781,1895,1373,1122,995,509,241,168,11,0 to 105,24,4982,3161,1649,2578,1081,7060,4229,737,28,302,15,12,119,12746,5721,6992,12369,376,1,94123,211,107223,94334,12746,119,6161,5750,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},71,1929,2000,0.0355,24,2.4286163266357628,0.1707040441862682
