OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1186,31,50,145,160,153,166,166,130,106,79,0,0 to 118,48,680,500,6,1186,0,0,66,767,2,477,14,416,767,0,3,1183,384,32,0,0,221,195,0,416,10,18,61,68,47,53,53,29,35,42,0,0 to 106,45,340,27,20,29,60,323,33,48,0,27,0,0,8,416,195,221,416,0,0,3476,0,3900,3476,416,8,566,549,{CB6285A2-DA2E-4583-AAD5-1221776836AE},10,58,68,0.147058823529412,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4743,110,250,558,696,634,696,742,513,342,181,21,0 to 118,46,2820,1876,47,4734,9,0,644,3464,133,1448,26,1624,3117,0,2,4732,1010,613,1,0,841,766,16,1623,41,155,282,246,252,211,193,117,77,40,10,0 to 100,38,840,467,196,120,346,1111,166,316,1,185,0,0,33,1624,767,841,1623,1,0,12026,8,13670,12034,1624,33,292,224,{CE511C5D-2638-44A3-B2F8-B13847543637},11,190,201,0.054726368159204,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2148,46,64,219,437,409,338,294,205,96,36,4,0 to 118,42,839,1287,22,2139,9,0,61,1496,3,813,29,1110,1033,0,5,2134,1056,51,3,0,256,851,0,1107,3,17,113,291,270,200,120,60,25,11,0,4 to 92,39,534,491,63,19,121,929,57,79,0,29,0,0,5,1110,851,259,1107,3,0,4401,6,5547,4407,1110,5,868,768,{541BD5A3-4453-499A-9896-F0EDC5353D0B},9,48,57,0.157894736842105,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10726,243,336,1208,1747,1580,1444,1489,1110,858,664,47,0 to 119,46,6249,4364,113,10565,160,1,582,7364,137,1720,138,3773,6911,1,41,10524,3551,194,23,5,2017,1676,52,3745,41,134,642,759,602,518,456,304,177,133,7,0 to 103,39,2016,349,652,728,504,2374,867,352,4,204,2,0,63,3773,1687,2034,3744,28,1,26953,134,30906,27087,3773,63,3311,2885,{EB5D2450-A892-40FD-9BA4-9821A7438525},30,271,301,0.0996677740863787,39,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1066,13,34,102,161,187,149,164,122,89,45,0,0 to 99,47,535,516,15,1066,0,0,34,548,4,442,12,506,559,0,1,1065,490,16,0,0,210,295,1,506,2,14,51,97,96,70,67,46,37,26,0,1 to 99,44,315,81,34,76,22,393,91,54,0,31,0,0,8,506,295,210,506,0,0,3717,0,4239,3717,506,8,554,493,{3B55AA95-5170-4CAF-82A3-E99AD7459349},3,26,29,0.103448275862069,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,101355,1664,2948,9840,14254,13486,14751,16026,13008,8815,4898,1665,0 to 119,50,54793,46162,400,100364,989,2,8221,78794,465,26367,732,39460,61454,163,278,99928,38514,595,344,7,20128,18803,178,39109,647,1516,5773,7400,6459,6110,5104,2916,1926,1540,69,0 to 106,41,14525,6261,6905,11418,10737,15326,13046,4224,46,3027,31,16,1006,39460,18989,20285,39107,351,2,257844,659,298564,258503,39460,1006,10161,9897,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},186,3103,3289,0.0565521435086652,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,16630,313,504,1533,2269,2287,2567,2671,2189,1398,826,73,0 to 119,50,9565,6789,276,16478,152,0,1351,11789,188,4377,158,6326,10020,5,279,16194,6181,123,22,0,3432,2787,85,6304,120,262,843,1066,1027,986,845,549,341,249,38,0 to 104,43,2123,1408,949,1824,1344,2603,2357,555,2,394,2,1,206,6326,2798,3443,6304,22,0,39489,132,45997,39621,6326,206,4079,4064,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},44,634,678,0.0648967551622419,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21347,419,640,2178,2919,3055,3394,3430,2818,1685,755,54,0 to 119,49,12033,9212,102,21237,110,0,1686,14995,223,6631,283,7527,13692,2,126,21109,7335,147,44,1,3889,3560,33,7482,118,253,1135,1304,1197,1194,987,687,401,223,28,0 to 105,42,5099,544,1154,685,1758,4793,931,980,10,673,4,1,152,7527,3582,3912,7482,45,0,64536,70,72183,64606,7527,152,4816,4265,{83116673-3FAD-423E-B67E-DFE7515F5E81},35,811,846,0.041371158392435,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4693,106,226,473,783,822,803,679,488,191,102,20,0 to 119,44,2836,1818,39,4671,21,1,354,3284,46,1317,29,2060,2625,1,7,4664,2001,51,8,0,1021,1001,30,2052,50,123,270,358,398,362,248,136,66,31,18,0 to 105,40,559,772,301,420,359,1096,597,285,0,151,0,0,29,2060,1002,1028,2051,8,1,11650,16,13770,11666,2060,29,830,636,{77657EA6-12D6-4645-9915-E7357C9F40D6},14,98,112,0.125,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18209,311,561,3283,3099,2595,2577,2635,1945,758,393,52,0 to 119,41,9501,8586,122,17886,322,1,1370,14343,201,3788,175,5516,12651,2,40,17846,5339,57,116,4,2856,2526,14,5396,84,222,1845,1068,715,624,545,244,92,57,20,0 to 105,29,1638,1732,633,1393,389,2885,2122,414,14,152,10,7,27,5516,2590,2912,5395,120,1,58694,225,64551,58919,5516,27,2359,1944,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},66,602,668,0.0988023952095808,29,2.4286163266357628,0.1707040441862682
