OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2346,68,205,362,309,325,327,293,207,157,93,0,0 to 118,41,1286,1048,12,2342,4,0,175,1069,2,1395,31,1387,953,1,5,2336,1188,195,2,2,725,650,8,1383,28,106,219,213,202,199,164,106,92,58,0,0 to 106,40,1072,82,53,176,116,1074,193,117,0,65,0,0,31,1387,652,727,1383,4,0,6145,0,7550,6145,1387,31,1356,1339,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,25,28,0.107142857142857,40
2,2,54,107,PUTNAM,Putnam,FL,9823,322,943,1335,1317,1264,1340,1414,1028,594,256,10,0 to 118,42,5561,4221,41,9798,25,0,1679,3709,133,6872,89,5779,4000,0,44,9754,3444,2318,10,7,3122,2622,18,5762,142,508,863,796,796,785,805,609,335,138,2,0 to 100,42,3845,1291,465,161,770,4727,265,689,2,494,2,1,122,5779,2633,3128,5762,17,0,24495,0,30287,24495,5779,122,2920,2864,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,4,141,145,0.0275862068965517,42
3,3,62,123,TAYLOR,Taylor,FL,4179,126,384,499,702,675,599,557,390,179,62,6,0 to 118,40,1870,2291,18,4168,11,0,132,1986,3,2698,45,2610,1560,0,9,4159,2360,244,6,0,1022,1578,4,2604,30,118,307,493,511,418,356,228,111,37,1,0 to 98,41,1566,796,119,123,147,2259,198,184,0,89,0,0,41,2610,1580,1026,2604,6,0,7694,0,10329,7694,2610,41,2511,2415,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,13,15,0.133333333333333,41
4,4,46,091,OKALOOSA,Okaloosa,FL,30107,688,3323,4353,4622,4450,3763,3934,2473,1510,920,71,0 to 119,39,16433,13456,218,29796,310,1,1790,10613,137,13488,936,18381,11613,2,111,29686,16793,1399,172,17,9650,8404,138,18192,221,1147,2722,3340,2933,2501,2630,1568,845,442,32,0 to 103,40,10586,1440,2384,3782,1442,12449,4301,992,14,663,16,4,321,18381,8505,9735,18191,189,1,60633,0,79095,60633,18381,321,26548,26134,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,57,530,587,0.0971039182282794,40
5,5,7,013,CALHOUN,Calhoun,FL,2729,77,342,367,319,371,347,344,286,181,93,2,0 to 99,41,1421,1289,19,2726,3,0,171,593,4,1320,46,1602,1121,0,6,2720,1387,212,3,0,780,813,6,1599,27,111,200,220,223,221,217,187,121,74,1,0 to 99,45,1076,180,210,133,38,1327,234,126,2,56,2,0,39,1602,815,781,1599,3,0,5814,0,7427,5814,1602,39,2222,2164,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,20,21,0.0476190476190476,46
6,6,50,099,PALM BEACH,Palm Beach,FL,194359,4259,11747,24740,29156,26737,28188,27733,20319,12979,6892,1609,0 to 119,44,103515,90004,840,191707,2650,2,27414,105233,465,88474,3138,117559,76028,135,637,190942,114224,1368,1946,21,60058,54973,561,115592,2082,6847,18178,21157,18041,17766,15473,9075,5447,3435,58,0 to 107,40,57445,16454,19840,21853,30609,58116,26867,8219,133,5914,91,43,2394,117559,55973,60976,115590,1967,2,622436,0,740774,622436,117559,2394,48920,48661,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,316,5089,5405,0.0584643848288622,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,36581,1045,2528,4675,5070,4992,5314,5268,4115,2393,1146,35,0 to 119,44,20415,15946,220,36317,264,0,4269,14516,188,19774,786,21559,14601,6,415,35898,21221,202,134,2,11732,9619,72,21423,399,1144,2917,3444,3294,3274,3047,2242,1220,574,4,0 to 104,43,10599,4365,2768,3691,4870,11987,4566,1801,19,1399,13,1,527,21559,9685,11802,21423,136,0,97222,0,118858,97222,21559,527,21684,21668,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,83,740,823,0.100850546780073,43
8,8,51,101,PASCO,Pasco,FL,52823,1146,4282,7194,6793,7241,7935,7273,5933,3592,1403,31,0 to 119,44,28893,23671,259,52463,360,0,3401,26088,223,24785,1360,32584,19746,3,490,51970,30961,1328,288,4,17228,14905,156,32289,513,1907,4685,4712,4757,5055,4381,3519,2189,855,8,0 to 105,44,23184,1880,3788,3437,6197,21053,5039,2980,48,2144,35,6,632,32581,15022,17383,32289,292,0,169226,0,201913,169226,32581,632,24551,24011,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,137,1688,1825,0.0750684931506849,44
9,9,20,039,GADSDEN,Gadsden,FL,8603,286,748,1048,1257,1407,1369,1200,799,336,150,3,0 to 119,41,4949,3628,26,8573,29,1,1133,3724,46,4435,98,5380,3209,1,13,8560,4961,403,13,3,2814,2529,21,5364,145,444,725,792,919,898,752,424,203,77,1,0 to 99,41,1528,2638,906,292,873,4047,444,712,1,398,0,0,83,5380,2533,2826,5363,16,1,21136,0,26559,21136,5380,83,2875,2681,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,9,103,112,0.0803571428571429,41
10,10,37,073,LEON,Leon,FL,44468,1364,2526,12976,7064,5602,5035,4753,3140,1321,638,49,0 to 119,32,24246,20025,197,43426,1041,1,6940,20943,201,21455,792,28677,15738,7,46,43375,27563,275,823,16,15381,12336,121,27838,638,1558,10257,4764,3541,2939,2555,1411,668,336,10,0 to 106,28,13105,8697,3322,2714,2583,20902,4353,1362,47,581,36,30,272,28677,12696,15850,27837,839,1,141860,0,170716,141860,28677,272,12630,12229,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,73,1218,1291,0.0565453137103021,28
11,11,33,065,JEFFERSON,Jefferson,FL,2409,95,227,246,290,310,337,414,290,157,41,2,0 to 101,46,1183,1221,5,2385,24,0,86,1070,41,1602,42,1390,1014,2,3,2381,1194,174,18,4,612,753,3,1368,26,93,139,197,181,224,259,154,90,27,0,0 to 99,47,654,598,82,34,51,1235,82,114,3,66,0,0,22,1390,765,621,1368,22,0,5511,0,6920,5511,1390,22,1289,1252,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,0,28,28,0,48
12,12,40,079,MADISON,Madison,FL,3681,185,507,510,442,447,497,439,362,197,86,9,0 to 101,39,2084,1583,14,3638,43,0,216,1284,53,2631,125,1963,1703,0,15,3623,1386,551,24,2,1096,837,4,1937,65,165,267,277,247,320,264,197,103,57,1,0 to 101,43,821,957,90,69,100,1662,175,258,3,85,2,2,40,1963,845,1110,1937,26,0,7009,0,8982,7009,1963,40,2876,2780,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,7,115,122,0.0573770491803279,44
13,13,39,077,LIBERTY,Liberty,FL,3334,72,231,384,775,679,524,406,166,71,17,9,0 to 105,37,823,2500,11,3333,1,0,103,1931,1,739,14,1036,2295,0,3,3330,877,158,1,0,404,623,8,1035,24,75,167,170,158,167,159,66,42,8,0,0 to 89,39,768,170,53,44,41,842,152,56,0,22,0,0,14,1036,623,405,1035,1,0,4002,0,5039,4002,1036,14,1354,1330,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,7,7,0,40
14,14,24,047,HAMILTON,Hamilton,FL,3496,111,263,376,705,605,526,411,294,136,63,6,0 to 118,39,1208,2266,22,3475,21,0,94,2020,9,1736,49,1554,1940,0,2,3474,1217,320,8,9,660,868,9,1537,58,137,203,254,232,237,207,134,67,23,2,0 to 93,41,750,640,92,55,159,1192,186,195,2,75,0,0,21,1554,877,668,1537,17,0,6223,0,7782,6223,1554,21,1071,1069,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,1,14,15,0.0666666666666667,41
