OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1174,30,48,144,158,153,164,165,129,105,78,0,0 to 118,48,672,495,7,1174,0,0,67,760,2,470,14,405,766,0,3,1171,373,32,0,0,213,191,1,405,9,16,61,66,46,52,52,28,35,40,0,0 to 106,45,330,27,20,28,56,316,33,45,0,25,0,0,7,405,191,213,405,0,0,3447,0,3860,3447,405,7,566,549,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,19,22,0.136363636363636,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4729,110,249,557,694,630,695,741,511,342,181,19,0 to 118,46,2813,1868,48,4720,9,0,654,3464,133,1439,26,1611,3116,0,2,4718,999,611,1,0,835,758,17,1610,41,154,281,244,249,210,192,115,77,40,8,0 to 100,38,833,463,194,120,345,1101,164,314,1,183,0,0,33,1611,759,835,1610,1,0,11989,8,13621,11997,1611,33,282,214,{CE511C5D-2638-44A3-B2F8-B13847543637},3,93,96,0.03125,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2138,46,63,217,436,405,338,294,204,95,36,4,0 to 118,42,832,1284,22,2129,9,0,60,1492,3,800,29,1102,1031,0,5,2124,1048,51,3,0,250,849,0,1099,3,17,111,290,267,201,119,59,24,11,0,4 to 92,39,528,490,61,20,119,922,58,78,0,28,0,0,5,1102,849,253,1099,3,0,4381,6,5519,4387,1102,5,855,755,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,14,18,0.222222222222222,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10691,241,335,1200,1743,1574,1437,1484,1109,857,664,47,0 to 119,46,6226,4351,114,10530,160,1,582,7375,137,1694,137,3742,6908,1,40,10490,3522,192,23,5,1999,1662,53,3714,40,133,635,754,596,515,450,303,176,133,7,0 to 103,39,1983,348,642,741,495,2340,879,335,4,193,2,0,50,3742,1673,2016,3713,28,1,26822,134,30743,26956,3742,50,3300,2869,{EB5D2450-A892-40FD-9BA4-9821A7438525},13,131,144,0.0902777777777778,39,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1061,13,34,101,160,186,148,164,122,88,45,0,0 to 99,47,533,513,15,1061,0,0,33,547,4,439,12,503,557,0,1,1060,487,16,0,0,209,293,1,503,2,14,51,97,95,69,67,46,36,26,0,1 to 99,44,314,81,33,75,22,391,90,54,0,31,0,0,8,503,293,209,503,0,0,3703,0,4222,3703,503,8,551,490,{3B55AA95-5170-4CAF-82A3-E99AD7459349},0,19,19,0,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,101145,1658,2940,9808,14215,13450,14723,15992,12992,8802,4895,1670,0 to 119,50,54696,46050,399,100154,989,2,8150,78764,465,26078,716,39274,61429,163,279,99717,38329,594,344,7,20049,18697,177,38923,645,1510,5741,7365,6429,6083,5075,2901,1915,1536,74,0 to 106,41,14420,6227,6853,11423,10673,15191,13059,4198,46,3005,31,16,992,39274,18884,20205,38921,351,2,256321,659,296857,256980,39274,992,10084,9820,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},150,1923,2073,0.0723589001447178,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,16567,312,500,1525,2251,2277,2560,2664,2184,1397,825,72,0 to 119,50,9528,6762,277,16414,153,0,1338,11787,188,4334,155,6283,10005,5,274,16135,6137,123,23,0,3405,2769,86,6260,120,261,837,1053,1020,982,841,545,339,248,37,0 to 104,43,2090,1390,940,1840,1322,2565,2373,549,2,388,2,1,197,6283,2780,3417,6260,23,0,39247,132,45713,39379,6283,197,4032,4017,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},32,193,225,0.142222222222222,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21297,416,637,2173,2903,3052,3386,3420,2815,1683,755,57,0 to 119,49,12001,9189,107,21189,108,0,1645,15048,223,6520,275,7490,13682,2,123,21064,7300,147,42,1,3865,3544,38,7447,118,250,1130,1296,1195,1185,978,684,400,223,31,0 to 105,42,5038,538,1134,737,1714,4708,1025,967,10,653,4,1,152,7490,3566,3886,7447,43,0,64169,69,71777,64238,7490,152,4760,4209,{83116673-3FAD-423E-B67E-DFE7515F5E81},44,728,772,0.0569948186528497,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4678,106,225,469,782,819,800,676,489,191,101,20,0 to 119,44,2826,1812,40,4656,21,1,353,3313,46,1288,29,2046,2624,1,7,4649,1987,51,8,0,1013,994,31,2038,50,122,266,357,396,358,246,137,66,30,18,0 to 105,40,543,749,297,449,360,1052,626,282,0,149,0,0,28,2046,995,1020,2037,8,1,11619,16,13726,11635,2046,28,827,633,{77657EA6-12D6-4645-9915-E7357C9F40D6},10,79,89,0.112359550561798,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18141,306,561,3264,3090,2585,2570,2623,1941,759,390,52,0 to 119,41,9468,8552,121,17822,318,1,1337,14344,201,3743,172,5443,12660,2,36,17786,5272,55,112,4,2820,2494,13,5327,83,222,1828,1058,703,616,530,238,92,53,20,0 to 105,29,1601,1710,622,1394,383,2829,2115,408,14,152,10,7,27,5443,2556,2874,5326,116,1,58431,225,64215,58656,5443,27,2335,1919,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},42,391,433,0.0969976905311778,29,2.4286163266357628,0.1707040441862682
