OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2667,83,238,421,364,360,373,342,228,165,93,0,0 to 118,41,1463,1180,24,2662,5,0,268,1072,2,1687,37,1622,1040,1,4,2657,1391,226,2,3,859,738,20,1617,35,123,255,258,233,232,204,124,99,59,0,0 to 106,40,1275,99,56,187,130,1280,207,129,0,81,0,0,44,1622,741,861,1617,5,0,6834,0,8473,6834,1622,44,1555,1538,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,0,57,57,0,40
2,2,54,107,PUTNAM,Putnam,FL,10844,380,1109,1460,1449,1384,1464,1546,1119,646,278,9,0 to 118,42,6134,4669,41,10812,32,0,1881,3917,133,7917,92,6615,4186,0,43,10769,4176,2415,16,8,3587,2982,22,6591,174,607,976,915,904,896,926,685,373,157,2,0 to 100,42,4408,1443,552,188,913,5376,302,818,3,583,3,1,153,6615,2996,3597,6591,24,0,27236,0,33863,27236,6615,153,3257,3202,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,189,199,0.050251256281407,42
3,3,62,123,TAYLOR,Taylor,FL,4420,151,427,534,723,706,629,587,404,189,64,6,0 to 118,39,2000,2405,15,4411,9,0,164,2011,3,2921,52,2745,1667,0,8,4403,2471,269,5,0,1097,1640,3,2740,37,124,325,506,535,441,380,237,119,40,1,0 to 98,41,1688,812,120,120,150,2388,202,195,0,100,0,0,47,2745,1642,1100,2740,5,0,8470,0,11242,8470,2745,47,2672,2578,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,54,54,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,34015,952,4119,4970,5265,4977,4124,4342,2657,1593,942,74,0 to 119,38,18469,15301,245,33658,356,1,1955,11413,137,15469,1076,20722,13184,1,108,33553,19073,1414,219,16,10849,9496,142,20487,305,1324,3099,3833,3320,2767,2947,1720,911,462,34,0 to 103,40,14644,1954,2159,1730,1802,16324,2361,1119,14,734,18,5,365,20722,9619,10958,20486,235,1,72717,0,93512,72717,20722,365,29731,29319,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,11,298,309,0.0355987055016181,40
5,5,7,013,CALHOUN,Calhoun,FL,2907,93,381,410,336,393,362,354,294,188,94,2,0 to 99,41,1520,1365,22,2904,3,0,196,594,4,1409,46,1699,1201,0,7,2897,1465,231,3,0,832,855,9,1696,33,117,220,234,239,233,227,196,125,74,1,0 to 99,45,1163,187,216,130,38,1429,229,133,2,57,2,0,45,1699,857,833,1696,3,0,6222,0,7932,6222,1699,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,55,55,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,230448,5569,16528,30901,35231,32105,33255,31895,22142,13867,7272,1683,0 to 119,43,122056,106873,1519,227090,3356,2,34611,113949,465,114715,3829,146951,82620,133,744,226221,141902,2392,2626,31,74759,68362,1173,144294,2828,9569,23005,26770,22720,22179,19194,10645,6183,3772,86,0 to 107,39,74090,20741,25468,23995,38014,74991,31289,9529,172,6931,128,55,2827,146951,69703,75999,144292,2657,2,746607,0,894357,746607,146951,2827,63157,62900,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,119,3992,4111,0.0289467282899538,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,44741,1537,3765,6043,6232,6084,6343,6175,4574,2677,1262,49,0 to 119,42,24723,19766,252,44406,335,0,5322,15043,188,26597,942,26961,17260,7,513,43888,26536,226,197,2,14613,12054,95,26762,500,1576,3785,4397,4155,4112,3749,2597,1426,654,10,0 to 104,42,13607,5494,3514,4147,6163,15342,5257,2700,26,1892,16,2,641,26961,12154,14712,26762,199,0,119943,0,146987,119943,26961,641,28926,28910,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,39,802,841,0.0463733650416171,43
8,8,51,101,PASCO,Pasco,FL,65248,1558,6098,9152,8543,9210,9756,8664,6665,4000,1552,50,0 to 119,42,35558,29501,189,64820,428,0,3462,30357,223,33217,1719,42204,22516,5,523,64293,40202,1645,351,5,22362,19375,110,41847,717,2848,6182,6212,6373,6576,5601,4140,2552,988,14,0 to 105,42,30970,2525,4943,3409,8162,28093,5592,4035,74,2823,52,9,777,42203,19528,22544,41847,356,0,204641,0,246969,204641,42203,777,29396,28860,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,44,1226,1270,0.0346456692913386,44
9,9,20,039,GADSDEN,Gadsden,FL,9117,324,848,1137,1340,1467,1435,1252,819,339,152,4,0 to 119,40,5242,3847,28,9086,30,1,1219,3768,46,4985,109,5736,3369,1,11,9075,5278,441,14,3,3007,2689,23,5719,165,489,789,857,975,946,794,437,203,79,2,0 to 98,40,1643,2845,961,270,933,4356,430,753,1,422,0,0,99,5736,2693,3020,5718,17,1,23025,0,28803,23025,5736,99,3239,3043,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,1,75,76,0.0131578947368421,41
10,10,37,073,LEON,Leon,FL,49313,1847,3166,14625,7796,6058,5449,5034,3250,1366,649,73,0 to 119,30,26844,22209,260,48173,1139,1,8010,21632,201,25250,916,32420,16827,9,57,48109,31181,303,916,20,17374,13941,169,31484,865,1886,11658,5408,3917,3289,2812,1508,710,349,18,0 to 106,27,15008,10135,3738,2603,2966,24215,4303,1633,52,708,40,32,323,32420,14349,17892,31483,936,1,154583,0,187161,154583,32420,323,14879,14480,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,49,656,705,0.0695035460992908,28
