OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1862,53,133,281,257,252,254,243,172,128,89,0,0 to 118,42,999,855,8,1862,0,0,128,899,2,1012,26,977,881,1,3,1858,862,115,0,0,483,490,4,977,21,62,156,162,138,132,120,71,61,54,0,0 to 106,40,758,72,45,102,100,759,118,101,0,53,0,0,22,977,490,483,977,0,0,5378,0,6367,5378,977,22,1087,1070,{CB6285A2-DA2E-4583-AAD5-1221776836AE},3,13,16,0.1875,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7770,248,742,1064,1050,978,1067,1117,813,464,218,9,0 to 118,43,4469,3248,53,7750,20,0,1209,3398,133,4489,79,3799,3933,0,38,7713,2098,1690,7,4,2052,1715,21,3788,100,367,622,523,524,513,504,384,185,75,2,0 to 100,40,2431,901,338,118,607,3023,158,487,2,339,2,1,69,3799,1722,2056,3788,11,0,21318,8,25137,21326,3799,69,2312,2250,{CE511C5D-2638-44A3-B2F8-B13847543637},35,76,111,0.315315315315315,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3282,75,231,381,582,565,486,450,313,144,50,5,0 to 118,41,1395,1867,20,3271,11,0,89,1750,3,1906,33,1910,1364,0,8,3263,1765,141,4,0,638,1265,3,1906,11,67,215,396,401,323,252,148,71,25,1,0 to 95,41,1103,614,89,100,136,1621,149,169,0,80,0,0,25,1910,1266,641,1906,4,0,6721,7,8663,6728,1910,25,2006,1909,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,24,28,0.142857142857143,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,22216,493,2052,3160,3450,3249,2802,3007,1900,1237,815,51,0 to 119,40,12295,9784,137,21963,252,1,1281,9155,137,8675,561,12325,9787,1,103,21861,11093,1107,111,14,6441,5683,76,12200,148,672,1878,2285,1950,1664,1794,1035,563,325,11,0 to 103,40,6565,967,1841,2827,1023,8314,2863,726,8,490,11,1,224,12325,5749,6500,12199,125,1,50927,126,63452,51053,12325,224,18792,18369,{EB5D2450-A892-40FD-9BA4-9821A7438525},39,383,422,0.0924170616113744,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2058,48,197,249,260,293,270,262,234,166,79,0,0 to 99,44,1063,980,15,2056,2,0,106,552,4,980,23,1159,895,0,4,2052,1025,132,2,0,547,608,2,1157,15,61,125,170,162,158,151,145,111,61,0,0 to 99,48,747,123,185,102,32,932,193,97,1,49,1,0,27,1159,609,548,1157,2,0,5080,0,6249,5080,1159,27,1671,1611,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,35,37,0.0540540540540541,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,151038,2937,6976,18392,22239,20528,21915,22266,17064,11143,5966,1612,0 to 119,46,80733,69717,588,149097,1939,2,18216,93982,465,58280,2031,80239,70126,143,530,148432,78132,968,1123,16,40821,37954,325,79100,1293,3871,12958,14658,12448,12182,10399,6072,3767,2534,57,0 to 106,40,37331,11064,13326,17379,21015,38253,19832,6796,95,4875,62,28,1860,80239,38535,41339,79098,1139,2,504664,782,586356,505446,80239,1860,33310,33049,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},377,4796,5173,0.0728784071138604,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,27172,722,1526,3174,3767,3726,4095,4061,3179,1862,1027,33,0 to 119,46,15332,11667,173,26961,211,0,3120,12473,188,12695,589,13779,12967,4,422,26536,13528,182,67,2,7513,6188,9,13710,259,641,1831,2241,2136,2183,1954,1382,725,425,2,0 to 104,43,6543,2837,1860,2470,3204,7481,3025,1290,9,1009,8,1,393,13779,6225,7545,13710,69,0,80572,139,94549,80711,13779,393,14719,14704,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},144,614,758,0.189973614775726,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,39152,812,2865,5212,5030,5343,5918,5585,4521,2748,1093,25,0 to 119,45,21445,17472,235,38881,271,0,2997,20326,223,17215,889,21037,17784,4,327,38550,20055,788,191,2,10969,9730,144,20843,311,1112,3109,3117,3097,3274,2840,2218,1399,551,8,0 to 105,44,14795,1257,2623,2168,4212,13684,2947,2028,18,1492,12,3,353,21036,9818,11064,20843,193,0,135713,80,156916,135793,21036,353,20307,19763,{83116673-3FAD-423E-B67E-DFE7515F5E81},122,1541,1663,0.0733613950691521,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6856,203,495,812,1071,1165,1125,954,647,260,121,3,0 to 119,42,3974,2867,15,6829,26,1,792,3355,46,2958,73,3831,3015,1,9,6820,3622,196,12,1,1952,1857,9,3818,98,272,520,615,696,666,513,273,130,47,1,0 to 98,40,1133,1725,680,280,687,2717,414,515,1,283,0,0,59,3831,1860,1962,3817,13,1,18095,16,21991,18111,3831,59,2216,2021,{77657EA6-12D6-4645-9915-E7357C9F40D6},28,229,257,0.108949416342412,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,33406,794,1458,10019,5215,4163,3827,3737,2559,1056,533,45,0 to 119,33,18073,15203,130,32643,762,1,4377,18403,201,13313,502,18706,14657,6,37,32602,18000,154,542,10,9956,8143,55,18154,333,773,7592,3008,2183,1773,1566,846,401,222,9,0 to 106,26,7843,5494,2253,2564,1669,12387,4098,948,35,395,24,19,173,18706,8375,10269,18153,552,1,119546,216,138663,119762,18706,173,9381,8977,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},199,1880,2079,0.0957190957190957,25,2.4286163266357628,0.1707040441862682
