OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2548,79,224,397,347,347,355,322,222,162,93,0,0 to 118,41,1403,1132,13,2544,4,0,233,1076,2,1590,35,1538,1004,1,5,2538,1319,215,2,2,815,710,9,1534,34,117,242,245,221,220,185,118,97,59,0,0 to 106,40,1201,93,56,184,127,1204,203,126,0,76,0,0,40,1538,712,817,1534,4,0,6530,0,8085,6530,1538,40,1468,1451,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,16,17,0.0588235294117647,40
2,2,54,107,PUTNAM,Putnam,FL,10298,343,995,1391,1375,1309,1407,1494,1081,626,268,9,0 to 118,42,5828,4432,38,10269,29,0,1792,3822,133,7327,91,6151,4105,0,42,10227,3766,2364,13,8,3321,2791,18,6130,154,541,917,844,837,836,872,651,352,145,2,0 to 100,42,4104,1361,494,171,822,5029,279,742,2,532,2,1,136,6151,2803,3330,6130,21,0,26189,0,32351,26189,6151,136,3023,2969,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,1,48,49,0.0204081632653061,42
3,3,62,123,TAYLOR,Taylor,FL,4336,147,411,518,708,694,622,575,403,188,64,6,0 to 118,40,1954,2367,15,4327,9,0,153,2007,3,2851,49,2700,1628,0,8,4319,2427,268,5,0,1074,1618,3,2695,35,122,318,499,526,434,370,236,119,40,1,0 to 98,41,1648,806,120,121,150,2342,203,190,0,97,0,0,45,2700,1620,1077,2695,5,0,8206,0,10933,8206,2700,45,2574,2480,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,9,9,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32640,838,3851,4754,5014,4773,4007,4231,2594,1572,937,69,0 to 119,38,17750,14666,224,32308,331,1,1897,11152,137,14832,1027,19961,12566,2,111,32198,18340,1410,195,16,10452,9163,135,19750,276,1271,2973,3645,3189,2682,2864,1674,897,459,31,0 to 103,40,13741,1834,2088,2087,1722,15236,2792,1063,14,701,17,5,357,19961,9276,10548,19749,211,1,67885,0,87923,67885,19961,357,28723,28310,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,7,41,48,0.145833333333333,40
5,5,7,013,CALHOUN,Calhoun,FL,2837,90,370,388,329,380,358,349,292,186,93,2,0 to 99,41,1482,1335,20,2834,3,0,189,590,4,1380,46,1666,1164,0,7,2827,1440,223,3,0,814,842,7,1663,31,116,211,229,231,232,223,194,124,74,1,0 to 99,45,1139,184,212,128,38,1399,226,131,2,57,2,0,43,1666,844,815,1663,3,0,6062,0,7739,6062,1666,43,2273,2216,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,2,2,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,217335,5048,14612,28770,32957,30031,31508,30561,21518,13559,7144,1627,0 to 119,43,115319,100850,1166,214170,3163,2,32104,110720,465,104990,3608,136206,80272,133,724,213321,132144,1601,2440,21,69351,63532,862,133745,2523,8422,21344,24643,20900,20652,17982,10094,5931,3653,62,0 to 107,40,68102,18934,23391,23318,35100,68680,29965,9006,158,6530,117,52,2700,136206,64796,70491,133743,2461,2,698497,0,835503,698497,136206,2700,58078,57820,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,98,1305,1403,0.0698503207412687,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,41249,1238,3184,5473,5741,5564,5952,5833,4437,2576,1212,39,0 to 119,43,22897,18154,198,40934,315,0,4967,14711,188,23742,887,24731,16029,7,482,40447,24344,208,177,2,13418,11085,49,24552,446,1377,3429,4003,3745,3787,3488,2482,1352,616,6,0 to 104,43,12382,5038,3194,3938,5638,14006,4908,2374,23,1720,14,2,604,24731,11174,13508,24552,179,0,108918,0,133726,108918,24731,604,25771,25755,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,47,318,365,0.128767123287671,43
8,8,51,101,PASCO,Pasco,FL,59648,1322,5180,8268,7793,8267,8944,8133,6360,3859,1485,37,0 to 119,43,32604,26909,135,59244,404,0,3475,28507,223,29296,1584,37976,21220,4,448,58792,36139,1503,328,5,20115,17457,70,37642,603,2392,5491,5579,5607,5910,5153,3876,2430,925,9,0 to 105,43,27723,2238,4361,3320,7263,25118,5261,3449,64,2476,46,8,703,37975,17596,20287,37642,333,0,189778,0,227864,189778,37975,703,27243,26707,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,50,486,536,0.0932835820895522,44
9,9,20,039,GADSDEN,Gadsden,FL,8868,301,803,1082,1302,1438,1402,1235,813,338,151,3,0 to 119,41,5103,3741,24,8838,29,1,1173,3769,46,4740,104,5564,3291,1,12,8826,5119,429,13,3,2912,2617,19,5548,154,469,747,824,949,927,782,430,203,78,1,0 to 98,41,1599,2732,937,280,914,4205,429,733,1,417,0,0,92,5564,2621,2924,5547,16,1,22312,0,27919,22312,5564,92,3044,2850,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,0,11,11,0,41
10,10,37,073,LEON,Leon,FL,47080,1587,2804,13947,7428,5864,5277,4923,3209,1349,643,49,0 to 119,31,25631,21225,224,45975,1104,1,7494,21300,201,23613,864,30681,16342,8,49,45920,29490,290,883,18,16425,13211,144,29780,730,1699,11048,5069,3758,3143,2717,1467,697,343,10,0 to 106,27,14381,9215,3546,2638,2848,22638,4294,1525,50,665,37,32,307,30681,13601,16926,29779,901,1,149897,0,180743,149897,30681,307,13806,13405,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,5,82,87,0.0574712643678161,28
