OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2100,57,166,320,282,289,288,269,193,147,89,0,0 to 118,42,1145,943,12,2097,3,0,152,971,2,1248,29,1182,912,1,5,2091,1017,162,1,2,607,564,8,1179,24,85,184,186,173,160,141,93,82,54,0,0 to 106,41,932,81,49,117,114,934,131,114,0,63,0,0,28,1182,566,608,1179,3,0,5712,0,6910,5712,1182,28,1233,1216,{CB6285A2-DA2E-4583-AAD5-1221776836AE},9,23,32,0.28125,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9301,308,883,1260,1259,1187,1279,1330,977,559,248,11,0 to 118,42,5291,3959,51,9278,23,0,1439,3812,133,5868,83,5264,3996,0,41,9237,3075,2174,9,6,2847,2379,23,5249,135,459,800,734,720,723,723,559,291,118,2,0 to 100,42,3490,1176,415,168,709,4234,306,611,2,440,2,1,97,5264,2389,2852,5249,15,0,23311,0,28587,23311,5264,97,2825,2765,{CE511C5D-2638-44A3-B2F8-B13847543637},13,149,162,0.0802469135802469,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3864,98,298,458,669,635,565,527,377,170,61,6,0 to 118,41,1697,2147,20,3853,11,0,111,1933,3,2383,41,2400,1456,0,8,3845,2188,206,6,0,903,1486,5,2394,23,91,276,470,472,388,324,216,103,36,1,0 to 98,41,1438,713,110,133,145,2040,209,179,0,86,0,0,33,2400,1489,906,2394,6,0,7112,0,9537,7112,2400,33,2347,2251,{541BD5A3-4453-499A-9896-F0EDC5353D0B},10,13,23,0.434782608695652,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,26535,592,2551,3820,4151,3915,3355,3543,2236,1415,888,69,0 to 119,40,14594,11779,162,26231,303,1,1632,10075,137,11325,828,15988,10445,1,101,26132,14434,1376,161,17,8390,7320,100,15810,195,913,2389,2926,2536,2172,2305,1360,756,406,30,0 to 103,40,8957,1252,2161,3440,1264,10801,3745,881,12,588,15,3,277,15988,7414,8471,15809,178,1,55927,0,71990,55927,15988,277,22243,21829,{EB5D2450-A892-40FD-9BA4-9821A7438525},61,356,417,0.146282973621103,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2469,68,262,318,301,340,321,322,272,174,90,1,0 to 99,43,1281,1169,19,2467,2,0,147,581,4,1219,44,1489,974,0,6,2461,1293,194,2,0,721,760,6,1487,23,94,180,210,206,205,203,179,118,71,0,0 to 99,46,993,164,205,125,36,1229,222,118,1,53,1,0,36,1489,761,722,1487,2,0,5468,0,6966,5468,1489,36,2010,1952,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,15,17,0.117647058823529,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,176654,3677,9496,22103,26472,24231,25645,25534,19026,12336,6524,1610,0 to 119,45,94289,81626,739,174274,2378,2,23638,101176,465,75562,2878,102968,73039,141,506,173634,100185,1081,1685,17,52568,48220,478,101266,1749,5586,16173,18682,15846,15574,13469,7896,4851,3084,58,0 to 107,40,49403,14053,17213,20597,26860,49803,24603,7521,117,5425,76,31,2123,102968,49087,53353,101264,1702,2,571387,0,675092,571387,102968,2123,41791,41532,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},592,5949,6541,0.0905060388319829,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,32880,877,2017,4052,4597,4521,4843,4832,3793,2219,1096,33,0 to 119,45,18478,14215,187,32627,253,0,3839,13961,188,16957,745,18768,13751,4,357,32267,18452,191,123,2,10252,8344,47,18643,354,910,2511,3026,2873,2868,2674,1957,1067,525,3,0 to 104,43,9131,3749,2434,3329,4271,10272,4100,1565,18,1212,11,1,471,18768,8404,10317,18643,125,0,89699,0,108534,89699,18768,471,18358,18342,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},129,671,800,0.16125,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,47465,999,3574,6354,6132,6531,7166,6644,5409,3312,1314,30,0 to 119,45,26004,21204,257,47141,324,0,3238,24465,223,21105,1225,28467,18556,4,438,46699,27063,1146,253,4,15043,13011,155,28209,435,1576,4077,4155,4178,4424,3850,3062,1931,770,8,0 to 105,44,20044,1657,3337,3171,5484,18160,4565,2589,35,1875,26,6,494,28466,13115,15179,28209,257,0,153809,0,182375,153809,28466,494,22435,21893,{83116673-3FAD-423E-B67E-DFE7515F5E81},164,1217,1381,0.11875452570601,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,8106,250,657,977,1209,1343,1297,1136,766,323,145,3,0 to 119,42,4667,3414,25,8077,28,1,1035,3649,46,3995,85,4960,3130,1,15,8062,4579,366,12,3,2575,2350,20,4945,130,383,663,748,863,835,682,391,191,73,1,0 to 99,41,1409,2407,834,295,806,3698,441,640,1,342,0,0,68,4960,2354,2586,4944,15,1,20007,0,25012,20007,4960,68,2675,2481,{77657EA6-12D6-4645-9915-E7357C9F40D6},4,55,59,0.0677966101694915,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,40436,1110,2081,11634,6424,5145,4651,4450,3010,1258,626,47,0 to 119,33,21929,18315,192,39440,995,1,6072,20098,201,18146,726,25276,15109,7,44,39391,24229,252,784,11,13453,10915,113,24481,529,1252,9102,4181,3129,2576,2269,1292,611,325,10,0 to 106,28,11173,7648,2901,2759,2154,17960,4367,1191,42,499,31,25,212,25276,11254,13899,24480,795,1,133755,0,159221,133755,25276,212,11297,10895,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},115,724,839,0.137067938021454,25,2.4286163266357628,0.1707040441862682
