OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1301,34,63,162,186,165,186,180,138,107,80,0,0 to 118,47,741,555,5,1301,0,0,83,779,2,587,17,513,786,1,1,1299,468,45,0,0,271,241,1,513,10,25,74,94,61,71,63,36,36,43,0,0 to 106,42,425,31,29,28,80,401,32,72,0,39,0,0,13,513,241,271,513,0,0,4209,0,4731,4209,513,13,662,645,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,85,85,0,42,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5593,151,437,704,797,723,798,843,584,361,187,8,0 to 118,44,3270,2272,51,5583,10,0,791,3270,133,2160,31,2145,3432,0,16,5567,1268,875,1,1,1131,1002,10,2143,52,216,349,319,318,292,271,185,95,47,1,0 to 100,39,1234,576,245,88,431,1586,126,378,1,235,0,0,40,2145,1003,1132,2143,2,0,15403,8,17567,15411,2145,40,1155,1089,{CE511C5D-2638-44A3-B2F8-B13847543637},12,269,281,0.0427046263345196,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2477,52,100,264,492,463,380,344,237,103,38,4,0 to 118,41,980,1476,21,2468,9,0,68,1573,3,1157,29,1338,1133,0,6,2462,1275,60,3,0,347,988,0,1335,6,25,141,329,315,232,161,85,31,13,0,1 to 92,40,678,552,78,27,130,1133,72,104,0,44,0,0,13,1338,988,350,1335,3,0,5282,6,6654,5288,1338,13,1213,1115,{541BD5A3-4453-499A-9896-F0EDC5353D0B},8,30,38,0.210526315789474,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,12343,254,513,1513,1996,1805,1627,1736,1241,922,690,46,0 to 119,45,7126,5137,80,12169,173,1,667,7595,137,2790,214,5082,7215,1,45,12124,4830,211,36,5,2706,2290,45,5041,60,177,866,992,788,675,673,424,249,171,7,0 to 103,40,2703,443,990,905,635,3432,974,480,4,299,3,0,116,5082,2310,2727,5040,41,1,32976,132,38240,33108,5082,116,5034,4607,{EB5D2450-A892-40FD-9BA4-9821A7438525},45,403,448,0.100446428571429,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1301,21,86,146,185,211,178,177,147,100,50,0,0 to 99,45,661,627,13,1300,1,0,50,558,4,540,14,622,678,0,1,1299,592,29,1,0,265,355,1,621,5,25,73,114,108,88,76,61,43,29,0,0 to 99,43,414,93,42,72,27,503,91,60,1,33,1,0,12,622,356,265,621,1,0,4371,0,5003,4371,622,12,904,843,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,83,85,0.0235294117647059,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,110167,1836,3394,11872,15428,14672,16001,17109,13745,9300,5206,1604,0 to 119,49,59665,50153,349,109122,1043,2,10274,81560,465,34610,1014,46698,63075,156,238,108733,45615,676,400,7,24072,22075,144,46291,749,1825,7541,8463,7431,7148,5971,3407,2284,1829,50,0 to 106,41,18261,7528,8431,12071,12595,19941,13755,5042,61,3647,40,21,1383,46698,22296,24253,46289,407,2,322733,641,370700,323374,46698,1383,13508,13243,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},165,3711,3876,0.0425696594427245,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,19128,397,736,1923,2602,2651,2961,3012,2420,1526,875,25,0 to 119,49,10970,7982,176,18972,156,0,1838,11741,188,6365,253,8120,10749,4,255,18713,7940,152,27,1,4455,3633,4,8092,145,356,1077,1342,1310,1277,1101,748,456,308,0,0 to 104,43,3244,1872,1147,1829,1857,3962,2273,811,4,677,2,1,291,8120,3649,4467,8092,28,0,54180,128,62481,54308,8120,291,6855,6840,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},40,736,776,0.0515463917525773,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,24038,470,1001,2732,3276,3411,3762,3752,3026,1799,796,13,0 to 119,48,13452,10510,76,23910,128,0,2105,15191,223,8862,401,9371,14524,3,140,23767,9113,195,61,2,4845,4459,4,9308,140,370,1460,1590,1475,1466,1239,861,505,263,2,0 to 105,42,6748,677,1407,476,2248,6421,639,1182,10,838,5,1,208,9371,4488,4879,9308,63,0,83221,70,92718,83291,9371,208,9269,8720,{83116673-3FAD-423E-B67E-DFE7515F5E81},48,983,1031,0.046556741028128,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5599,136,308,629,895,979,953,818,560,213,105,3,0 to 119,43,3252,2339,8,5577,21,1,621,3191,46,2066,43,2840,2754,1,4,5573,2772,60,8,0,1369,1461,2,2832,65,169,391,462,535,507,387,203,86,34,1,0 to 98,40,841,1177,512,302,535,1852,445,417,0,218,0,0,47,2840,1462,1376,2831,8,1,13991,16,16887,14007,2840,47,1376,1181,{77657EA6-12D6-4645-9915-E7357C9F40D6},12,216,228,0.0526315789473684,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,23792,478,746,6756,3607,2962,2895,2917,2102,835,450,44,0 to 119,35,12839,10839,114,23273,518,1,2317,16404,201,6103,232,10710,13059,4,19,23252,10320,74,311,5,5804,4568,22,10394,188,359,5080,1551,1071,922,804,407,184,132,12,0 to 105,23,3950,2676,1450,2318,852,5584,3958,618,22,242,11,10,80,10710,4702,5984,10393,316,1,78891,212,89958,79103,10710,80,4984,4571,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},58,1974,2032,0.0285433070866142,23,2.4286163266357628,0.1707040441862682
