OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2546,79,224,394,347,347,355,323,222,162,93,0,0 to 118,41,1401,1132,13,2542,4,0,232,1078,2,1586,35,1538,1002,1,5,2536,1319,215,2,2,815,710,9,1534,34,117,241,245,221,220,186,118,97,59,0,0 to 106,40,1202,93,55,184,127,1204,203,125,0,76,0,0,40,1538,712,817,1534,4,0,6533,0,8088,6533,1538,40,1466,1449,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,5,27,32,0.15625,40
2,2,54,107,PUTNAM,Putnam,FL,10299,343,995,1392,1375,1309,1407,1494,1080,627,268,9,0 to 118,42,5829,4432,38,10270,29,0,1792,3823,133,7324,91,6150,4107,0,42,10228,3765,2364,13,8,3321,2790,18,6129,154,540,917,844,837,836,872,651,352,145,2,0 to 100,42,4104,1359,494,172,822,5028,279,741,2,531,2,1,136,6150,2802,3330,6129,21,0,26188,0,32349,26188,6150,136,3024,2970,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,11,107,118,0.0932203389830508,42
3,3,62,123,TAYLOR,Taylor,FL,4336,147,411,517,708,694,623,575,403,188,64,6,0 to 118,40,1954,2367,15,4327,9,0,153,2008,3,2850,49,2701,1627,0,8,4319,2428,268,5,0,1075,1618,3,2696,35,122,318,499,526,435,370,236,119,40,1,0 to 98,41,1649,806,120,121,150,2343,203,190,0,97,0,0,45,2701,1620,1078,2696,5,0,8203,0,10931,8203,2701,45,2573,2479,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,20,21,0.0476190476190476,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32627,837,3849,4752,5010,4772,4006,4229,2594,1572,937,69,0 to 119,38,17741,14660,226,32295,331,1,1898,11159,137,14814,1026,19954,12560,2,111,32185,18333,1410,195,16,10446,9160,137,19743,275,1271,2973,3641,3188,2682,2863,1674,897,459,31,0 to 103,40,13721,1832,2083,2107,1721,15218,2804,1060,14,699,17,5,356,19954,9273,10542,19742,211,1,67871,0,87902,67871,19954,356,28713,28300,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,13,176,189,0.0687830687830688,40
5,5,7,013,CALHOUN,Calhoun,FL,2837,90,370,388,329,380,358,349,292,186,93,2,0 to 99,41,1482,1335,20,2834,3,0,189,590,4,1380,46,1666,1164,0,7,2827,1440,223,3,0,814,842,7,1663,31,116,211,229,231,232,223,194,124,74,1,0 to 99,45,1139,184,212,128,38,1399,226,131,2,57,2,0,43,1666,844,815,1663,3,0,6062,0,7739,6062,1666,43,2273,2216,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,10,10,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,217165,5038,14584,28741,32935,30015,31476,30543,21512,13555,7142,1624,0 to 119,43,115227,100768,1170,214006,3157,2,32041,110802,465,104731,3600,136108,80204,133,720,213161,132051,1599,2437,21,69303,63478,869,133650,2518,8417,21330,24627,20889,20628,17967,10089,5928,3652,63,0 to 107,40,68038,18907,23382,23323,35071,68594,29985,8999,158,6523,117,52,2690,136108,64740,70442,133648,2458,2,698143,0,835052,698143,136108,2690,57974,57716,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,346,5091,5437,0.063638035681442,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,41194,1233,3176,5466,5735,5557,5947,5826,4431,2573,1211,39,0 to 119,43,22871,18128,195,40879,315,0,4957,14723,188,23681,885,24690,16016,7,481,40393,24303,208,177,2,13399,11066,46,24511,443,1370,3425,3999,3740,3783,3482,2477,1350,615,6,0 to 104,43,12358,5030,3185,3938,5626,13980,4905,2368,23,1718,14,2,604,24690,11155,13489,24511,179,0,108798,0,133565,108798,24690,604,25730,25714,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,75,628,703,0.106685633001422,43
8,8,51,101,PASCO,Pasco,FL,59599,1316,5174,8258,7785,8263,8941,8129,6355,3858,1483,37,0 to 119,43,32577,26888,134,59198,401,0,3480,28476,223,29274,1584,37925,21221,4,449,58745,36092,1502,325,5,20088,17437,69,37594,598,2386,5483,5571,5602,5904,5148,3871,2429,923,9,0 to 105,43,27690,2235,4354,3315,7259,25081,5254,3445,64,2474,46,8,703,37924,17573,20260,37594,330,0,189635,0,227670,189635,37924,703,27246,26710,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,143,1294,1437,0.0995128740431454,44
9,9,20,039,GADSDEN,Gadsden,FL,8865,301,801,1082,1302,1437,1402,1235,813,338,151,3,0 to 119,41,5101,3740,24,8835,29,1,1173,3771,46,4737,104,5564,3288,1,12,8823,5119,429,13,3,2912,2617,19,5548,154,469,747,824,949,927,782,430,203,78,1,0 to 98,41,1599,2731,937,281,914,4205,429,733,1,417,0,0,92,5564,2621,2924,5547,16,1,22309,0,27916,22309,5564,92,3043,2849,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,45,47,0.0425531914893617,41
10,10,37,073,LEON,Leon,FL,47070,1586,2804,13946,7425,5863,5275,4921,3209,1349,643,49,0 to 119,31,25626,21219,225,45966,1103,1,7491,21307,201,23595,862,30675,16338,8,49,45911,29485,290,882,18,16422,13208,145,29775,729,1699,11047,5068,3758,3142,2715,1467,697,343,10,0 to 106,27,14380,9210,3546,2639,2848,22629,4298,1525,50,665,37,32,307,30675,13597,16923,29774,900,1,149882,0,180722,149882,30675,307,13801,13400,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,26,568,594,0.0437710437710438,28
11,11,33,065,JEFFERSON,Jefferson,FL,2497,106,251,252,296,318,345,426,298,161,42,2,0 to 101,45,1223,1269,5,2473,24,0,93,1078,41,1698,42,1436,1056,2,3,2469,1238,176,18,4,634,777,3,1414,26,97,142,200,189,231,270,162,91,28,0,0 to 99,48,686,610,85,33,52,1283,79,127,3,77,0,0,27,1436,789,643,1414,22,0,5865,0,7319,5865,1436,27,1347,1310,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,0,13,13,0,47
12,12,40,079,MADISON,Madison,FL,3884,208,575,543,457,468,514,446,377,200,87,9,0 to 101,38,2198,1675,11,3842,42,0,226,1288,53,2843,132,2037,1832,0,15,3827,1442,569,24,2,1143,865,3,2011,68,170,276,285,262,333,270,210,105,57,1,0 to 101,43,858,992,93,68,101,1728,182,279,3,88,2,2,44,2037,873,1158,2011,26,0,7484,0,9531,7484,2037,44,3017,2921,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,0,16,16,0,43
