OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1251,33,60,154,172,162,176,172,135,108,79,0,0 to 118,48,714,531,6,1251,0,0,77,770,2,537,17,472,776,1,2,1248,435,37,0,0,250,221,1,472,10,24,69,81,56,62,59,33,36,42,0,0 to 106,43,392,30,21,29,72,368,32,67,0,34,0,0,10,472,221,250,472,0,0,3792,0,4273,3792,472,10,618,601,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,45,49,0.0816326530612245,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4985,119,291,588,727,670,728,782,529,348,182,21,0 to 118,46,2950,1992,43,4975,10,0,731,3394,133,1681,30,1818,3163,0,4,4971,1110,706,1,1,946,859,11,1816,45,174,306,271,285,240,229,136,81,41,10,0 to 100,38,977,507,224,108,385,1275,156,339,1,201,0,0,38,1818,860,947,1816,2,0,13305,8,15145,13313,1818,38,470,402,{CE511C5D-2638-44A3-B2F8-B13847543637},13,210,223,0.0582959641255605,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2304,47,77,241,461,446,357,314,220,99,38,4,0 to 118,41,912,1371,21,2295,9,0,64,1517,3,985,29,1215,1083,0,6,2289,1153,59,3,0,297,915,0,1212,4,22,126,305,299,216,133,71,27,12,0,1 to 92,39,608,510,73,21,124,1028,60,93,0,38,0,0,10,1215,915,300,1212,3,0,4861,6,6111,4867,1215,10,1035,937,{541BD5A3-4453-499A-9896-F0EDC5353D0B},8,64,72,0.111111111111111,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11251,250,368,1283,1821,1658,1525,1566,1162,890,682,46,0 to 119,46,6539,4610,102,11087,163,1,614,7333,137,2108,153,4278,6926,1,46,11041,4038,209,26,5,2314,1887,46,4247,48,149,705,826,673,598,529,358,221,165,6,0 to 103,40,2354,405,769,719,565,2807,875,417,4,249,2,0,80,4278,1900,2332,4246,31,1,28915,132,33373,29047,4278,80,3640,3214,{EB5D2450-A892-40FD-9BA4-9821A7438525},35,466,501,0.0698602794411178,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1207,17,63,123,177,198,168,173,140,98,50,0,0 to 99,46,611,581,15,1206,1,0,39,551,4,512,13,575,631,0,1,1205,557,17,1,0,245,328,1,574,4,20,60,109,101,81,73,57,41,29,0,1 to 99,44,374,90,39,71,24,464,86,58,1,32,1,0,10,575,329,245,574,1,0,4029,0,4614,4029,575,10,816,755,{3B55AA95-5170-4CAF-82A3-E99AD7459349},2,157,159,0.0125786163522013,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,105066,1745,3106,10428,14815,14037,15336,16550,13320,9013,5033,1683,0 to 119,50,56836,47834,396,104058,1006,2,9095,80189,465,29933,828,42643,61977,160,286,103617,41622,652,362,7,21838,20258,178,42274,700,1645,6312,7919,6932,6614,5538,3141,2086,1670,86,0 to 106,41,15861,6841,7760,11812,11610,17028,13636,4678,56,3367,38,17,1150,42643,20456,22000,42272,369,2,287329,643,331257,287972,42643,1150,11117,10852,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},151,3306,3457,0.0436794908880532,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,17757,336,589,1676,2441,2460,2750,2826,2300,1441,849,89,0 to 119,49,10189,7320,248,17601,156,0,1582,11863,188,5214,198,7193,10305,5,254,17342,7024,143,25,1,3915,3183,69,7167,128,305,939,1207,1167,1133,969,641,382,268,54,0 to 104,43,2583,1641,1073,1870,1621,3182,2364,673,2,482,2,1,243,7193,3198,3926,7167,26,0,45628,131,53011,45759,7193,243,5084,5069,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},42,974,1016,0.0413385826771654,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22237,437,693,2326,3054,3178,3563,3553,2899,1727,773,34,0 to 119,49,12545,9622,70,22120,117,0,1967,14876,223,7619,340,8198,13892,3,144,21973,7995,151,50,2,4264,3874,8,8146,123,284,1240,1407,1298,1318,1087,756,438,240,7,0 to 105,42,5810,620,1285,431,2013,5545,588,1070,10,745,4,1,183,8198,3898,4292,8146,52,0,71707,70,80030,71777,8198,183,5765,5214,{83116673-3FAD-423E-B67E-DFE7515F5E81},34,1004,1038,0.0327552986512524,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5048,112,259,544,831,880,856,726,521,197,103,19,0 to 119,43,2991,2035,22,5026,21,1,458,3181,46,1657,32,2387,2655,1,5,5021,2328,51,8,0,1161,1203,15,2379,52,145,339,401,449,411,302,169,71,31,17,0 to 105,40,714,942,417,306,453,1460,466,340,0,181,0,0,31,2387,1204,1168,2378,8,1,12623,16,15066,12639,2387,31,1019,824,{77657EA6-12D6-4645-9915-E7357C9F40D6},20,89,109,0.18348623853211,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,19593,353,628,3974,3249,2719,2663,2732,2007,793,425,50,0 to 119,40,10368,9103,122,19213,379,1,1546,15010,201,4313,193,6875,12688,5,25,19185,6638,60,172,5,3655,3021,22,6698,118,276,2505,1214,834,712,641,316,140,101,18,0 to 105,28,2074,2055,862,1707,479,3533,2686,487,18,187,11,7,38,6875,3103,3750,6697,177,1,67409,209,74627,67618,6875,38,2780,2367,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},256,1259,1515,0.168976897689769,29,2.4286163266357628,0.1707040441862682
