OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1739,46,119,261,243,233,240,224,163,124,86,0,0 to 118,43,932,799,8,1739,0,0,116,837,2,954,26,856,879,1,3,1735,755,101,0,0,418,434,4,856,14,53,139,146,119,116,101,61,56,51,0,0 to 106,40,659,67,39,91,92,658,106,94,0,51,0,0,20,856,434,418,856,0,0,5210,0,6077,5210,856,20,1047,1030,{CB6285A2-DA2E-4583-AAD5-1221776836AE},8,66,74,0.108108108108108,NA,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,7080,220,672,939,961,888,971,1039,737,435,210,8,0 to 118,43,4073,2960,47,7065,15,0,1128,3192,133,3872,75,3197,3855,0,28,7037,1799,1391,3,4,1709,1467,14,3190,82,321,513,442,442,429,428,311,160,68,1,0 to 100,40,2033,791,289,77,548,2538,104,459,2,309,2,0,62,3197,1472,1711,3190,7,0,20156,8,23373,20164,3197,62,1967,1904,{CE511C5D-2638-44A3-B2F8-B13847543637},53,425,478,0.110878661087866,NA,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3060,69,198,338,559,534,460,426,286,139,46,5,0 to 118,41,1279,1760,21,3050,10,0,88,1668,3,1729,32,1748,1306,0,6,3044,1634,110,4,0,549,1191,4,1744,10,50,185,375,380,300,231,127,67,22,1,0 to 95,41,976,604,82,82,134,1485,125,161,0,76,0,0,23,1748,1192,552,1744,4,0,6500,6,8279,6506,1748,23,1834,1737,{541BD5A3-4453-499A-9896-F0EDC5353D0B},4,53,57,0.0701754385964912,NA,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,20047,443,1754,2834,3105,2880,2538,2701,1767,1175,799,51,0 to 119,41,11199,8714,134,19803,243,1,1099,8816,137,7276,508,10647,9296,1,103,19701,9754,777,103,13,5619,4844,68,10531,132,565,1666,1968,1635,1436,1516,916,502,300,11,0 to 103,40,5444,811,1710,2566,926,7111,2494,675,7,453,8,1,185,10647,4905,5674,10530,116,1,47876,126,58723,48002,10647,185,16248,15824,{EB5D2450-A892-40FD-9BA4-9821A7438525},177,785,962,0.183991683991684,NA,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1830,40,168,217,239,268,243,234,206,147,68,0,0 to 99,44,929,886,15,1828,2,0,89,548,4,832,19,983,843,0,4,1824,879,102,2,0,450,530,1,981,13,47,103,156,144,138,125,118,90,49,0,0 to 99,47,644,116,124,97,30,797,154,87,1,43,1,0,23,983,531,451,981,2,0,4987,0,5980,4987,983,23,1487,1427,{3B55AA95-5170-4CAF-82A3-E99AD7459349},6,41,47,0.127659574468085,NA,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,141490,2622,6088,17143,20701,19134,20506,21031,16245,10654,5753,1613,0 to 119,47,75711,65215,564,139820,1668,2,16324,91109,465,52515,1811,72247,68647,148,448,139233,70395,936,903,13,36735,34298,298,71331,1138,3330,11921,13233,11221,10905,9315,5397,3390,2342,55,0 to 106,40,32642,10096,11973,16620,18967,33939,18425,6529,89,4670,59,27,1766,72247,34774,37139,71329,916,2,470609,749,544253,471358,72247,1766,29145,28883,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},550,8161,8711,0.063138560440822,NA,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24984,642,1361,2851,3446,3408,3796,3740,2978,1755,977,30,0 to 119,47,14118,10658,208,24799,185,0,2646,12128,188,10917,527,11989,12615,4,376,24420,11760,175,52,2,6527,5379,29,11935,228,555,1595,1959,1862,1911,1668,1201,630,378,2,0 to 104,43,5583,2514,1578,2260,2690,6489,2756,1191,7,931,6,1,377,11989,5406,6552,11935,54,0,76187,130,88363,76317,11989,377,12919,12904,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},118,1018,1136,0.10387323943662,NA,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,35107,716,2465,4669,4510,4761,5343,5032,4125,2474,986,26,0 to 119,45,19281,15605,221,34859,248,0,2744,18595,223,15348,789,17579,17230,4,294,34561,16805,596,175,2,9114,8155,132,17401,255,885,2680,2637,2584,2759,2347,1844,1136,442,9,0 to 105,43,12413,1057,2207,1724,3604,11533,2264,1847,19,1366,13,4,312,17578,8234,9204,17401,177,0,125160,74,142892,125234,17578,312,18908,18363,{83116673-3FAD-423E-B67E-DFE7515F5E81},260,2493,2753,0.0944424264438794,NA,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6492,188,448,771,1023,1118,1061,897,621,247,115,3,0 to 119,42,3749,2730,13,6466,25,1,746,3253,46,2717,68,3501,2982,2,7,6458,3350,139,11,1,1750,1732,7,3489,91,236,484,571,652,602,457,248,117,42,1,0 to 98,40,1052,1515,651,271,664,2415,410,485,1,264,0,0,58,3501,1734,1760,3488,12,1,17353,16,20921,17369,3501,58,2061,1866,{77657EA6-12D6-4645-9915-E7357C9F40D6},14,227,241,0.0580912863070539,NA,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,31205,711,1256,9585,4812,3826,3569,3490,2417,987,507,45,0 to 119,33,16894,14197,114,30508,696,1,3923,17913,201,11792,457,16747,14413,6,39,30466,16124,135,478,10,8959,7264,36,16259,272,643,7246,2636,1865,1517,1326,708,330,195,9,0 to 106,25,6835,4782,2056,2586,1508,10620,4131,879,31,354,17,16,158,16747,7469,9235,16258,488,1,112214,214,129369,112428,16747,158,8446,8041,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},132,2524,2656,0.0496987951807229,NA,2.4286163266357628,0.1707040441862682
