OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1716,46,117,259,241,230,235,222,160,120,86,0,0 to 118,43,916,792,8,1716,0,0,117,839,2,932,25,836,876,1,3,1712,740,96,0,0,403,429,4,836,14,52,137,144,116,114,98,58,52,51,0,0 to 106,40,644,64,39,89,92,640,104,94,0,51,0,0,20,836,429,403,836,0,0,5154,0,6001,5154,836,20,1028,1011,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,50,55,0.0909090909090909,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6899,211,648,906,939,873,950,1019,715,422,208,8,0 to 118,43,3970,2885,44,6884,15,0,1099,3165,133,3740,72,3047,3825,0,27,6857,1732,1308,3,4,1619,1410,11,3040,77,305,481,427,430,412,410,291,147,66,1,0 to 100,40,1937,751,284,68,534,2411,95,455,2,307,2,0,61,3047,1415,1621,3040,7,0,19860,8,22928,19868,3047,61,1899,1836,{CE511C5D-2638-44A3-B2F8-B13847543637},49,274,323,0.151702786377709,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3016,68,192,330,552,527,456,425,284,133,45,4,0 to 118,41,1262,1735,19,3006,10,0,88,1662,3,1683,32,1713,1297,0,6,3000,1606,103,4,0,532,1175,2,1709,10,48,181,370,373,297,229,123,61,21,0,0 to 95,41,949,600,82,78,134,1457,118,155,0,71,0,0,22,1713,1176,535,1709,4,0,6433,6,8177,6439,1713,22,1798,1701,{541BD5A3-4453-499A-9896-F0EDC5353D0B},7,63,70,0.1,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,19388,419,1625,2745,3000,2786,2470,2618,1719,1160,794,52,0 to 119,41,10853,8404,131,19149,238,1,1064,8688,137,6951,482,10204,9081,1,102,19048,9406,687,98,13,5404,4621,68,10093,123,531,1609,1882,1566,1387,1444,871,487,292,12,0 to 103,40,5155,781,1673,2484,888,6777,2428,661,5,447,6,1,174,10204,4679,5457,10092,111,1,47010,126,57414,47136,10204,174,15271,14847,{EB5D2450-A892-40FD-9BA4-9821A7438525},138,565,703,0.196301564722617,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1774,39,154,210,238,263,238,227,202,138,65,0,0 to 99,44,896,864,14,1772,2,0,87,558,4,796,19,949,821,0,4,1768,850,97,2,0,430,516,1,947,12,47,101,153,139,135,121,113,82,46,0,0 to 99,46,624,117,114,92,30,770,147,85,1,42,1,0,22,949,517,431,947,2,0,4942,0,5901,4942,949,22,1385,1325,{3B55AA95-5170-4CAF-82A3-E99AD7459349},5,23,28,0.178571428571429,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,139164,2554,5820,16809,20325,18805,20188,20744,16061,10541,5706,1611,0 to 119,47,74517,64123,524,137557,1605,2,15940,90227,465,51379,1758,70314,68275,146,429,136990,68523,928,850,13,35781,33404,266,69451,1095,3184,11649,12882,10929,10627,9055,5240,3301,2298,54,0 to 106,40,31623,9846,11646,16336,18500,33011,17940,6481,87,4627,59,27,1745,70314,33858,36161,69449,863,2,462316,741,534018,463057,70314,1745,28071,27809,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},450,5672,6122,0.0735053903952957,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,24524,623,1313,2795,3373,3365,3719,3668,2929,1741,968,30,0 to 119,47,13880,10447,197,24350,174,0,2608,12003,188,10638,511,11624,12527,4,369,23978,11406,174,42,2,6332,5229,19,11580,215,535,1551,1896,1827,1842,1609,1158,620,369,2,0 to 104,43,5399,2441,1553,2187,2618,6295,2667,1166,6,913,5,1,376,11624,5249,6355,11580,44,0,75056,129,86868,75185,11624,376,12466,12451,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},85,702,787,0.108005082592122,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,34016,687,2329,4496,4388,4612,5174,4920,4021,2404,960,25,0 to 119,45,18709,15083,224,33784,232,0,2680,18167,223,14900,767,16717,17011,5,283,33496,16005,547,162,2,8669,7750,133,16552,243,826,2566,2528,2462,2609,2240,1745,1069,420,8,0 to 105,43,11843,1020,2114,1575,3463,11054,2035,1806,18,1334,12,4,306,16716,7823,8753,16552,164,0,121458,71,138325,121529,16716,306,18503,17958,{83116673-3FAD-423E-B67E-DFE7515F5E81},169,1421,1590,0.106289308176101,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6416,182,431,758,1011,1107,1053,893,619,245,114,3,0 to 119,42,3707,2697,12,6391,24,1,734,3238,46,2684,67,3444,2964,1,7,6384,3316,117,11,0,1718,1709,6,3433,89,230,474,562,640,595,451,246,115,41,1,0 to 98,40,1040,1477,641,275,657,2358,418,484,1,264,0,0,58,3444,1711,1727,3432,11,1,17195,16,20705,17211,3444,58,1987,1792,{77657EA6-12D6-4645-9915-E7357C9F40D6},13,174,187,0.0695187165775401,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,30650,668,1185,9475,4711,3738,3522,3434,2395,973,504,45,0 to 119,33,16594,13945,111,29965,684,1,3767,17838,201,11383,441,16290,14317,5,38,29925,15683,131,466,10,8721,7060,33,15814,256,605,7153,2537,1786,1471,1274,687,319,193,9,0 to 106,25,6637,4593,2020,2564,1473,10213,4128,861,31,349,17,15,153,16290,7259,8991,15813,476,1,110458,214,127144,110672,16290,153,8173,7768,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},135,2033,2168,0.0622693726937269,24,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1573,43,93,149,198,210,244,278,213,108,36,1,0 to 101,48,750,820,3,1552,21,0,58,895,41,851,33,815,755,1,2,1550,677,121,14,3,313,484,1,798,11,34,79,132,107,149,148,86,46,23,0,0 to 99,48,336,394,48,20,38,707,53,74,2,43,0,0,12,815,493,321,798,17,0,4242,2,5073,4244,815,12,682,644,{862C7BAB-C64B-458C-A6FA-56543968D206},5,68,73,0.0684931506849315,48,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2708,131,297,335,332,345,384,345,294,156,81,8,0 to 101,42,1565,1138,5,2672,36,0,158,1152,53,1708,98,1365,1340,1,2,2669,909,438,16,2,765,581,1,1347,49,109,171,184,187,228,184,135,67,51,0,0 to 101,44,486,747,67,47,68,1158,121,202,1,68,2,2,28,1365,586,778,1347,18,0,5849,18,7243,5867,1365,28,1873,1776,{89851E42-542B-499A-AC7E-D8F5369F3D0B},22,95,117,0.188034188034188,44,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2704,35,76,271,722,611,452,335,128,51,14,9,0 to 105,38,466,2233,5,2703,1,0,45,1911,1,420,15,632,2069,0,3,2700,570,61,1,0,194,436,1,631,9,21,104,117,104,111,98,38,24,6,0,0 to 89,40,441,127,32,31,32,472,127,48,0,17,0,0,14,632,436,195,631,1,0,3481,0,4114,3481,632,14,746,722,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},1,17,18,0.0555555555555556,40,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2814,62,133,265,647,525,436,344,242,101,56,3,0 to 118,40,838,1961,15,2801,13,0,82,1930,9,1092,37,1038,1775,0,1,2801,834,195,4,5,381,647,1,1029,31,74,125,198,170,163,145,83,34,15,0,0 to 91,41,484,454,70,21,127,762,140,126,1,47,0,0,12,1038,652,385,1029,9,0,5348,3,6391,5351,1038,12,509,507,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},8,120,128,0.0625,41,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,13116,153,487,1680,2049,2015,2161,2109,1390,706,315,51,0 to 119,45,6878,6168,70,12710,406,0,1676,5385,28,8647,383,9344,3729,1,42,12670,8749,232,354,9,4608,4337,36,8981,85,298,1350,1621,1513,1534,1420,915,447,161,0,0 to 100,43,5525,834,1022,1600,649,6290,2042,916,36,460,16,7,177,9344,4525,4782,8981,363,0,44748,49,54210,44797,9344,177,2869,2862,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},52,380,432,0.12037037037037,43,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,8283,198,428,869,1186,1251,1213,1348,1000,508,273,9,0 to 119,46,3802,4429,52,8250,33,0,1089,3119,63,5109,69,5004,3272,0,7,8243,4512,472,17,3,1901,3077,6,4984,80,217,591,828,859,807,736,511,266,108,1,0 to 102,44,3092,1399,227,266,290,4297,397,175,1,319,3,0,100,5004,3090,1908,4984,20,0,17559,13,22633,17572,5004,100,1864,1863,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},20,202,222,0.0900900900900901,43,2.6336786210355756,0.19383765365800731
17,17,2,003,BAKER,Baker,FL,3525,82,193,500,620,596,554,486,283,149,60,2,0 to 103,40,1628,1881,16,3461,64,0,400,1651,16,1586,46,2135,1353,0,37,3424,1729,396,6,4,819,1306,0,2125,15,66,269,420,420,361,301,169,80,34,0,0 to 103,41,1212,267,72,574,22,1368,735,191,0,116,0,0,34,2135,1311,824,2125,10,0,8505,51,10719,8556,2135,34,2712,2711,{393E3BC9-079E-4AD6-9162-D77EE72FEB59},12,95,107,0.11214953271028,41,1.7712451943566485,0.14260223696131116
18,18,30,059,HOLMES,Holmes,FL,2349,37,171,292,315,313,369,342,290,154,66,0,0 to 119,46,1252,1081,16,2318,31,0,106,982,5,1040,172,1276,1067,0,6,2312,1091,163,18,4,624,629,1,1254,15,71,172,207,185,195,177,133,82,39,0,0 to 101,44,983,94,77,100,43,1044,167,68,0,48,0,0,17,1276,635,640,1254,22,0,5425,9,6721,5434,1276,17,1734,1728,{BD5E2BC2-C55E-45E6-8687-0C7528780CD1},9,24,33,0.272727272727273,43,1.7364459249798063,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,14143,306,773,1705,1602,1686,1909,2199,1947,1374,621,21,0 to 106,50,7276,6542,325,13986,157,0,1306,8122,82,5318,189,6649,7426,2,66,13919,6542,29,77,1,3310,3226,35,6571,125,360,1066,1004,949,1004,853,572,446,268,2,0 to 106,43,3285,315,1243,1728,1971,2987,1613,822,6,475,3,2,184,6649,3262,3352,6571,78,0,45449,77,52227,45526,6649,184,6742,6731,{14DC1D1D-CE53-4995-9CF2-039FE1559F59},52,541,593,0.0876897133220911,41,2.9786699421185125,0.15345842849064345
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,118611,2858,6642,17687,19988,17458,17596,16064,11031,5923,2812,552,0 to 119,41,64740,52590,1281,117672,939,0,9893,83827,458,30225,1049,62439,55096,18,1058,116597,60936,1002,495,6,32683,28679,576,61938,1204,3050,11521,12447,9755,9357,7113,4024,2309,1219,440,0 to 110,37,25795,7653,9149,19341,16646,24310,20982,4421,39,2358,23,7,972,62439,28900,32950,61938,501,0,395564,445,459028,396009,62439,972,33284,32939,{12BE5E4E-9D96-4B8E-8617-77C84F3BC487},291,3167,3458,0.0841526894158473,37,3.452361349671768,0.2518380530212434
21,21,41,081,MANATEE,Manatee,FL,33380,676,1638,3729,4313,4243,4605,5317,4839,2834,1069,117,0 to 119,49,18268,14707,405,32884,496,0,5586,20176,177,14011,423,18182,15159,3,36,32845,17825,102,254,1,9432,8275,220,17927,380,1139,2817,2984,2739,2666,2444,1660,927,413,13,0 to 101,41,10201,1601,2703,3422,4583,9476,3868,1011,17,1009,14,4,393,18182,8398,9555,17927,255,0,132132,269,150681,132401,18182,393,3492,3393,{0AD77407-CEAA-4C6B-9E84-485E7D0FA9CC},165,1915,2080,0.0793269230769231,40,3.591796951963094,0.17764804033812803
22,22,10,019,CLAY,Clay,FL,18332,294,1078,2389,2296,2760,3005,2791,2056,1171,465,27,0 to 102,46,9918,8080,334,18295,37,0,2135,9970,130,5332,299,8811,9482,2,37,18256,8357,433,18,2,4572,4087,131,8790,100,415,1322,1266,1469,1520,1279,774,459,205,1,0 to 102,43,5374,1191,652,1573,759,6082,1949,1297,3,510,3,0,162,8810,4096,4583,8790,20,0,59561,17,68428,59578,8810,162,7204,7170,{D8B9952E-371D-460F-96AE-4666BDB4AD84},81,589,670,0.12089552238806,43,1.7757499535538475,0.15589240376785884
23,23,25,049,HARDEE,Hardee,FL,3352,143,457,587,550,435,458,347,224,113,38,0,0 to 95,33,1723,1606,23,3342,10,0,112,914,2,2473,45,1826,1521,1,4,3337,1256,562,7,1,902,910,6,1818,47,161,354,335,276,288,191,107,55,12,0,0 to 93,35,1296,135,252,135,1033,629,156,225,4,152,5,1,19,1826,916,904,1818,8,0,8004,2,9841,8006,1826,19,3016,2916,{30DCFC30-6A6D-4712-9819-F2940D3F56ED},6,101,107,0.0560747663551402,35,1.6007568790090916,0.15097302168698645
24,24,42,083,MARION,Marion,FL,33891,483,1686,3529,4535,4536,4819,5107,4849,3075,1254,18,0 to 168,49,20097,13719,75,33810,81,0,6067,13154,177,16339,392,14246,19584,1,60,33750,13526,670,49,1,8226,5931,39,14196,168,620,1782,2378,2333,2174,1949,1499,894,445,4,0 to 106,44,9544,2343,1147,1162,1966,10644,1586,1870,8,1205,2,0,409,14246,5953,8252,14196,50,0,85878,30,100277,85908,14246,409,8634,8473,{76CC1B01-DF08-469D-A322-71F8D05597D9},123,933,1056,0.116477272727273,43,3.4027287982358554,0.3994264389187175
25,25,64,127,VOLUSIA,Volusia,FL,39530,551,1464,4272,4937,4709,5729,7039,6030,3199,1512,88,0 to 119,51,21673,17290,567,39240,290,0,3094,26126,230,12653,656,17875,21536,0,119,39121,16561,1109,198,7,9247,8258,165,17670,228,770,2886,2819,2356,2627,2615,1947,1052,567,8,0 to 104,44,9570,2032,3187,2881,2744,10591,4335,1994,33,1158,15,1,386,17875,8358,9346,17670,205,0,125408,86,143506,125494,17875,386,9540,8925,{3B926974-437E-4986-9BFF-D87D276166F4},153,1698,1851,0.0826580226904376,44,5.331197028695852,0.2895888803878252
26,26,15,029,DIXIE,Dixie,FL,1911,43,123,194,245,357,254,281,237,125,51,1,0 to 118,44,926,981,4,1908,3,0,120,718,6,1143,25,992,919,0,0,1908,868,121,1,2,396,593,0,989,10,48,106,147,201,146,145,119,55,15,0,0 to 91,43,742,191,35,21,55,899,35,106,0,68,0,0,11,992,594,398,989,3,0,5203,1,6208,5204,992,11,1036,981,{2691DAEB-CC0B-4ABC-A209-FE46CE33086C},5,41,46,0.108695652173913,44,2.2860035232508604,0.16986935676523782
27,27,35,069,LAKE,Lake,FL,27534,536,1173,2664,3272,3300,3734,4237,4262,2894,1052,410,0 to 103,52,14665,12062,807,27300,234,0,2485,19313,222,7575,315,11638,15686,1,209,27092,11326,197,113,2,6015,5326,182,11523,204,534,1609,1795,1668,1719,1607,1291,845,361,5,0 to 103,44,5429,1245,2067,2782,1974,6438,3111,1378,24,882,17,3,265,11638,5379,6075,11523,115,0,104902,121,116770,105023,11638,265,6512,6224,{9712F6A1-E709-4877-97E2-3FE2EADA2B79},111,1153,1264,0.0878164556962025,44,3.1372177658296403,0.2767939666036923
28,28,38,075,LEVY,Levy,FL,3703,101,315,511,464,402,497,601,431,280,97,4,0 to 118,46,2055,1636,12,3695,8,0,348,1599,16,2050,56,1524,2178,0,1,3694,1313,204,4,3,790,724,3,1517,30,112,256,218,186,233,231,153,86,18,1,0 to 99,42,954,253,199,111,263,1111,143,150,0,115,0,0,15,1524,729,792,1517,7,0,10042,1,11575,10043,1524,15,2611,2562,{E8B9FC01-E14C-4049-BABC-F4AA93256EA0},14,120,134,0.104477611940299,42,3.285612676633913,0.2694178390611945
29,29,60,119,SUMTER,Sumter,FL,7911,55,172,360,585,674,739,1098,2426,1491,252,59,0 to 119,66,3833,3941,137,7817,94,0,617,4577,164,3230,286,3844,4033,0,34,7783,3486,336,17,5,1668,2120,34,3822,12,91,243,389,476,460,553,933,540,128,19,0 to 101,59,2111,520,191,1000,179,2334,1309,506,2,341,0,0,101,3844,2129,1681,3822,22,0,31715,71,35661,31786,3844,101,1884,1872,{A985CCBC-BA3E-4854-ACDF-8E9CD885E5AA},43,359,402,0.106965174129353,56,2.170222363613529,0.1387390006306793
30,30,59,117,SEMINOLE,Seminole,FL,32495,620,1698,4653,4889,4645,4918,4633,3468,1732,1029,210,0 to 119,44,17889,14276,330,32370,125,0,2667,21780,246,8477,338,14603,17634,1,257,32114,14359,152,91,1,7603,6745,163,14511,226,658,2942,2741,2204,2125,1676,978,551,496,6,0 to 108,38,9024,1661,2001,1825,3652,8964,1895,1386,10,858,4,1,289,14603,6782,7652,14511,92,0,107113,35,121825,107148,14603,289,10641,10401,{5A9B725E-B5BC-4433-A9C5-F30390148C62},149,1823,1972,0.0755578093306288,38,1.5446585450617825,0.08250171782179487
31,31,48,095,ORANGE,Orange,FL,119020,2427,4654,16469,21937,19801,18734,16414,10497,5037,2105,945,0 to 120,41,63278,54414,1328,117741,1278,1,9025,84884,585,24369,1156,61055,57676,4,285,117454,60390,268,391,6,30879,28822,957,60658,1107,2887,11682,13487,10723,8930,6451,3250,1662,822,54,0 to 110,36,22992,8932,12688,16046,19446,22307,18905,3333,59,1789,45,8,652,61055,29018,31069,60657,397,1,465521,883,527793,466404,61055,652,11248,11020,{E33D02E5-646C-40C2-B9D7-442237FBB181},791,7641,8432,0.0938092979127135,35,2.6954153424737233,0.23982321011186428
32,32,9,017,CITRUS,Citrus,FL,11436,194,540,1052,1221,1145,1426,1861,1958,1410,625,4,0 to 222,55,6534,4783,119,11395,41,0,1059,4648,119,6350,135,5304,6053,1,78,11318,3689,1585,17,13,2892,2360,22,5274,51,176,556,595,549,705,874,838,643,316,1,0 to 103,55,4300,258,337,379,291,4431,552,371,2,444,4,1,188,5304,2380,2902,5274,30,0,32854,9,38185,32863,5304,188,7221,6793,{3C97198A-A027-4923-A8F8-CE1FAFD29127},82,700,782,0.104859335038363,54,2.360781291452237,0.1447320576905284
33,33,27,053,HERNANDO,Hernando,FL,11150,186,613,1320,1371,1309,1547,1770,1399,1013,621,1,0 to 106,50,6367,4760,23,11104,46,0,914,4927,66,6282,84,5601,5543,0,6,11098,4544,1026,28,4,3011,2547,12,5570,51,231,678,736,694,824,876,712,521,279,0,0 to 101,50,4272,390,699,209,949,4271,350,753,6,606,4,1,233,5602,2556,3033,5570,32,0,39973,14,45619,39987,5602,233,7977,7926,{6EB18EB2-9734-45D8-9BA1-42EEE8F524AF},73,607,680,0.107352941176471,50,1.9746834927438903,0.11617688304956975
34,34,52,103,PINELLAS,Pinellas,FL,71326,807,1878,6915,10636,9031,10519,12467,9949,5772,3278,74,0 to 120,51,39896,31335,95,70397,929,0,8771,46441,411,32451,1250,35883,35317,1,125,70271,34305,908,652,18,18848,16328,37,35213,463,1396,4914,6709,4957,5301,5377,3435,1981,1347,3,0 to 105,43,23393,5070,3141,3609,3973,24242,6998,4280,49,3000,31,4,941,35883,16613,19231,35213,670,0,279246,274,315604,279520,35883,941,2523,2433,{9A6AE3E8-4AEA-4D85-A26A-0191E0A5371A},340,3357,3697,0.0919664592913173,43,3.3752723369031523,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,5609,153,340,713,758,812,791,836,590,363,242,11,0 to 118,45,2778,2780,51,5584,25,0,166,1791,110,3316,73,3459,2143,0,7,5577,3154,280,16,9,1437,1986,11,3434,73,179,479,518,569,535,501,310,186,108,1,0 to 102,43,2158,646,472,158,569,2631,234,396,2,190,0,0,87,3459,1993,1455,3434,25,0,10802,0,14310,10802,3459,87,1865,1861,{50957D1D-0570-4E74-922C-4AB5F585C01C},25,203,228,0.109649122807018,43,2.139339720180784,0.16791247707596718
