OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1262,33,62,154,176,162,179,174,135,108,79,0,0 to 118,48,719,537,6,1262,0,0,77,772,2,550,17,481,778,1,2,1259,444,37,0,0,253,227,1,481,10,25,69,84,57,65,60,33,36,42,0,0 to 106,43,397,30,23,31,73,374,34,67,0,35,0,0,10,481,227,253,481,0,0,3898,0,4388,3898,481,10,627,610,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,69,74,0.0675675675675676,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5062,121,308,597,733,680,734,795,534,349,182,29,0 to 118,46,2990,2017,55,5052,10,0,724,3402,133,1728,30,1867,3187,0,8,5044,1139,726,1,1,973,873,19,1865,46,180,309,277,289,245,238,142,82,41,18,0 to 100,38,1022,511,225,107,395,1308,162,345,1,203,0,0,38,1867,874,974,1865,2,0,13619,8,15506,13627,1867,38,539,471,{CE511C5D-2638-44A3-B2F8-B13847543637},14,216,230,0.0608695652173913,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2326,47,80,242,464,449,362,319,222,99,38,4,0 to 118,42,926,1379,21,2317,9,0,64,1523,3,1007,29,1231,1089,0,6,2311,1169,59,3,0,306,922,0,1228,4,22,127,308,302,218,139,72,27,12,0,1 to 92,39,615,517,74,22,125,1041,62,94,0,39,0,0,10,1231,922,309,1228,3,0,4929,6,6195,4935,1231,10,1060,962,{541BD5A3-4453-499A-9896-F0EDC5353D0B},6,43,49,0.122448979591837,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11414,242,381,1326,1852,1687,1533,1591,1175,896,683,48,0 to 119,46,6630,4691,93,11243,170,1,626,7361,137,2245,162,4428,6952,1,33,11210,4180,210,33,5,2391,1954,45,4390,49,152,747,856,698,605,550,371,227,165,8,0 to 103,40,2434,415,806,735,579,2931,880,440,4,264,2,0,89,4428,1971,2412,4389,38,1,29525,132,34133,29657,4428,89,3811,3385,{EB5D2450-A892-40FD-9BA4-9821A7438525},27,408,435,0.0620689655172414,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1237,20,71,130,179,202,172,175,139,99,50,0,0 to 99,45,631,591,15,1236,1,0,40,553,4,516,13,587,649,0,1,1235,569,17,1,0,252,333,1,586,5,21,62,111,103,83,75,56,42,29,0,0 to 99,44,380,92,41,73,25,474,87,59,1,32,1,0,10,587,334,252,586,1,0,4133,0,4730,4133,587,10,846,785,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,47,51,0.0784313725490196,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,105850,1757,3151,10639,14915,14117,15431,16628,13376,9060,5087,1689,0 to 119,50,57320,48125,405,104828,1020,2,9212,80606,465,30382,851,43309,62093,159,289,104385,42268,658,376,7,22244,20493,189,42926,709,1679,6504,8007,7003,6689,5597,3185,2124,1719,93,0 to 106,41,16175,6942,7897,11912,11732,17378,13816,4709,59,3389,40,18,1170,43309,20703,22409,42924,383,2,292954,644,337552,293598,43309,1170,11331,11066,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},163,4798,4961,0.0328562789760129,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,17995,347,612,1717,2468,2489,2790,2852,2322,1460,852,86,0 to 119,49,10307,7445,243,17839,156,0,1644,11846,188,5427,204,7366,10367,5,257,17577,7195,145,25,1,4005,3269,66,7340,135,320,959,1228,1191,1165,986,661,398,272,51,0 to 104,43,2710,1691,1092,1847,1669,3326,2345,701,2,544,2,1,246,7366,3284,4016,7340,26,0,46990,131,54548,47121,7366,246,5442,5427,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},45,888,933,0.0482315112540193,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22434,434,753,2363,3083,3194,3582,3576,2906,1728,778,37,0 to 119,48,12640,9710,84,22312,122,0,1993,14892,223,7785,347,8357,13943,3,131,22178,8147,153,55,2,4347,3942,11,8300,123,303,1268,1440,1316,1338,1110,765,440,244,10,0 to 119,42,5957,629,1303,411,2055,5669,576,1085,10,755,5,1,184,8357,3967,4379,8300,57,0,73475,70,81960,73545,8357,184,6220,5669,{83116673-3FAD-423E-B67E-DFE7515F5E81},38,1024,1062,0.0357815442561205,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5201,114,263,554,851,914,889,758,537,199,103,19,0 to 119,43,3041,2138,22,5179,21,1,480,3254,46,1720,35,2540,2656,0,5,5175,2481,51,8,0,1210,1307,15,2532,55,149,348,423,483,447,333,181,73,31,17,0 to 98,40,736,987,436,373,463,1530,539,356,0,193,0,0,33,2540,1308,1217,2531,8,1,12821,16,15416,12837,2540,33,1049,854,{77657EA6-12D6-4645-9915-E7357C9F40D6},109,314,423,0.257683215130024,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,20696,368,645,4872,3322,2754,2691,2757,2014,797,425,51,0 to 119,38,11039,9533,124,20268,427,1,1706,15545,201,4598,203,7943,12724,5,24,20241,7658,60,220,5,4273,3422,23,7718,133,288,3362,1290,870,740,668,324,146,104,18,0 to 105,25,2534,2169,1009,2006,568,3981,3169,506,18,191,11,7,40,7943,3522,4398,7717,225,1,69501,209,77789,69710,7943,40,3102,2689,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},293,1394,1687,0.173681090693539,26,2.4286163266357628,0.1707040441862682
