OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2503,76,220,384,338,343,351,317,220,162,92,0,0 to 118,41,1376,1116,11,2499,4,0,231,1066,2,1562,33,1500,997,1,5,2493,1285,211,2,2,792,697,7,1496,32,114,234,236,217,216,180,116,97,58,0,0 to 106,40,1170,89,55,182,124,1171,201,125,0,75,0,0,38,1500,699,794,1496,4,0,6496,0,8013,6496,1500,38,1446,1429,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,1,14,15,0.0666666666666667,40
2,2,54,107,PUTNAM,Putnam,FL,10208,338,981,1382,1362,1300,1399,1479,1070,624,264,9,0 to 118,42,5780,4391,37,10180,28,0,1779,3806,133,7246,91,6071,4096,0,41,10139,3689,2362,13,7,3276,2758,17,6051,152,532,908,834,829,828,858,639,348,141,2,0 to 100,42,4050,1348,486,167,807,4972,272,735,2,528,2,1,135,6071,2769,3285,6051,20,0,26007,0,32089,26007,6071,135,2987,2933,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,1,107,108,0.00925925925925926,42
3,3,62,123,TAYLOR,Taylor,FL,4327,146,409,516,708,694,619,575,403,187,64,6,0 to 118,40,1949,2363,15,4318,9,0,152,2003,3,2844,48,2695,1624,0,8,4310,2423,267,5,0,1071,1616,3,2690,35,120,318,499,526,432,370,236,118,40,1,0 to 98,41,1643,806,120,121,149,2338,203,189,0,96,0,0,45,2695,1618,1074,2690,5,0,8171,0,10893,8171,2695,45,2566,2472,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,12,12,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32386,809,3801,4718,4965,4741,3981,4213,2584,1568,936,70,0 to 119,38,17604,14559,223,32055,330,1,1884,11102,137,14705,1013,19816,12457,2,111,31945,18196,1410,194,16,10367,9102,137,19606,265,1263,2946,3610,3166,2664,2851,1668,894,458,31,0 to 103,40,13517,1811,2080,2198,1707,14986,2913,1052,14,694,17,5,353,19816,9214,10463,19605,210,1,66941,0,86834,66941,19816,353,28550,28137,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,8,114,122,0.0655737704918033,40
5,5,7,013,CALHOUN,Calhoun,FL,2833,89,368,388,329,379,358,349,292,186,93,2,0 to 99,41,1477,1335,21,2830,3,0,189,590,4,1377,46,1663,1163,0,7,2823,1438,222,3,0,813,840,7,1660,31,114,211,229,230,232,223,194,124,74,1,0 to 99,45,1135,184,211,130,38,1394,228,131,2,57,2,0,42,1663,842,814,1660,3,0,6031,0,7705,6031,1663,42,2258,2201,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,2,2,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,213971,4916,14166,28154,32346,29544,31042,30201,21378,13492,7116,1616,0 to 119,43,113578,99316,1077,210882,3087,2,31365,110059,465,102429,3518,133571,79569,133,698,210059,129598,1583,2370,20,68055,62338,788,131181,2442,8196,20873,24101,20497,20252,17667,9978,5876,3629,60,0 to 107,40,66607,18578,22864,23132,34442,67031,29708,8885,152,6439,112,52,2672,133571,63570,69160,131179,2390,2,689058,0,823417,689058,133571,2672,56599,56341,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,286,3426,3712,0.0770474137931035,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,40565,1202,3106,5352,5624,5469,5870,5752,4389,2555,1208,38,0 to 119,44,22542,17839,184,40254,311,0,4875,14678,188,23181,876,24288,15813,7,457,39792,23904,208,174,2,13184,10889,39,24112,435,1352,3350,3909,3677,3728,3431,2451,1336,614,5,0 to 104,43,12165,4932,3126,3889,5524,13741,4847,2279,23,1666,14,1,594,24288,10977,13272,24112,176,0,107421,0,131786,107421,24288,594,25192,25176,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,32,519,551,0.058076225045372,43
8,8,51,101,PASCO,Pasco,FL,58487,1287,5029,8079,7616,8086,8778,7989,6296,3824,1470,33,0 to 119,43,31983,26375,129,58093,394,0,3465,27989,223,28641,1559,37014,21034,3,436,57654,35214,1476,318,5,19595,17027,68,36690,578,2309,5341,5409,5451,5761,5020,3824,2402,910,8,0 to 105,43,27038,2171,4269,3212,7103,24458,5129,3385,59,2423,44,8,697,37013,17160,19764,36690,323,0,187096,0,224221,187096,37013,697,26910,26374,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,105,742,847,0.12396694214876,44
9,9,20,039,GADSDEN,Gadsden,FL,8832,301,797,1081,1293,1431,1399,1229,810,337,151,3,0 to 119,41,5082,3726,24,8802,29,1,1172,3761,46,4721,99,5545,3273,1,13,8789,5104,425,13,3,2902,2608,19,5529,154,467,747,819,943,926,778,429,203,78,1,0 to 98,41,1591,2721,934,283,913,4185,431,729,1,417,0,0,90,5545,2612,2914,5528,16,1,22163,0,27751,22163,5545,90,3016,2822,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,1,24,25,0.04,41
10,10,37,073,LEON,Leon,FL,46786,1568,2769,13837,7382,5829,5250,4910,3204,1345,643,49,0 to 119,31,25481,21085,220,45696,1089,1,7429,21228,201,23409,850,30440,16289,8,49,45641,29266,288,868,18,16313,13101,140,29554,711,1676,10956,5032,3729,3121,2705,1464,693,343,10,0 to 106,28,14249,9141,3513,2651,2820,22427,4307,1514,48,657,37,32,310,30440,13484,16806,29553,886,1,148982,0,179588,148982,30440,310,13706,13305,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,11,199,210,0.0523809523809524,28
