OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1659,44,111,245,233,227,224,217,157,117,84,0,0 to 118,43,887,763,9,1659,0,0,115,822,2,877,24,782,873,1,3,1655,697,85,0,0,373,404,5,782,13,47,126,137,114,105,93,53,46,48,0,0 to 106,40,595,59,38,90,91,595,96,90,0,48,0,0,20,782,404,373,782,0,0,5036,0,5829,5036,782,20,995,978,{CB6285A2-DA2E-4583-AAD5-1221776836AE},16,36,52,0.307692307692308,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6633,194,607,872,902,846,914,991,694,401,204,8,0 to 118,43,3811,2779,43,6618,15,0,1039,3148,133,3481,69,2814,3791,0,28,6590,1624,1183,3,4,1479,1318,10,2807,67,278,454,393,406,373,381,271,129,61,1,0 to 100,40,1761,706,275,65,521,2199,87,437,2,295,2,0,60,2814,1323,1481,2807,7,0,19230,8,22065,19238,2814,60,1805,1742,{CE511C5D-2638-44A3-B2F8-B13847543637},32,142,174,0.183908045977011,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2929,66,181,314,537,521,441,409,279,132,45,4,0 to 118,41,1210,1699,20,2919,10,0,84,1652,3,1596,32,1660,1263,0,6,2913,1562,94,4,0,502,1152,2,1656,10,45,170,361,368,285,219,121,59,22,0,0 to 95,41,910,589,83,74,133,1415,108,147,0,68,0,0,21,1660,1153,505,1656,4,0,6321,6,8012,6327,1660,21,1724,1627,{541BD5A3-4453-499A-9896-F0EDC5353D0B},10,71,81,0.123456790123457,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,18149,390,1440,2521,2800,2610,2327,2480,1638,1117,775,51,0 to 119,42,10194,7836,119,17924,224,1,950,8547,137,6114,424,9231,8824,2,92,17832,8636,499,84,12,4871,4199,65,9135,106,449,1447,1704,1425,1270,1310,793,445,271,11,0 to 103,41,4615,722,1595,2203,827,6158,2150,624,5,424,6,1,160,9231,4247,4919,9134,96,1,45643,127,55070,45770,9231,160,13450,13026,{EB5D2450-A892-40FD-9BA4-9821A7438525},241,616,857,0.281213535589265,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1703,39,146,207,236,255,233,222,185,121,59,0,0 to 99,44,855,834,14,1701,2,0,80,566,4,735,19,885,814,0,4,1697,788,95,2,0,392,490,1,883,11,44,98,152,134,132,117,95,65,37,0,0 to 99,45,604,115,75,89,30,723,130,81,1,40,1,0,22,885,491,393,883,2,0,4935,0,5830,4935,885,22,1339,1279,{3B55AA95-5170-4CAF-82A3-E99AD7459349},10,159,169,0.0591715976331361,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,134612,2422,5382,16158,19575,18134,19534,20149,15680,10340,5629,1609,0 to 119,47,72177,61947,488,133117,1493,2,15112,88741,465,49075,1652,66427,67629,149,407,132569,64748,906,761,12,33827,31574,253,65654,1021,2903,11114,12184,10320,10052,8512,4903,3146,2218,54,0 to 106,40,29424,9403,11030,15797,17512,31018,17124,6365,83,4533,57,24,1699,66427,31984,34171,65652,773,2,446597,719,514378,447316,66427,1699,25870,25607,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},468,5415,5883,0.0795512493625701,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,23648,594,1218,2665,3226,3233,3593,3557,2857,1715,960,30,0 to 119,47,13394,10067,187,23478,170,0,2507,11848,188,10019,454,10962,12330,4,352,23123,10751,171,38,2,5978,4933,11,10922,199,487,1470,1775,1724,1739,1515,1094,598,359,2,0 to 104,43,5067,2334,1462,2059,2466,5936,2520,1137,6,893,5,1,371,10962,4952,5998,10922,40,0,72763,128,83910,72891,10962,371,11778,11763,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},83,658,741,0.112010796221323,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,32277,650,2165,4216,4165,4408,4899,4688,3843,2305,920,18,0 to 119,46,17835,14275,167,32067,210,0,2579,17470,223,14127,720,15249,16775,4,249,31814,14635,470,141,2,7932,7086,87,15105,223,743,2328,2315,2282,2370,2031,1593,977,381,5,0 to 105,43,10906,943,1961,1295,3227,10262,1616,1697,14,1265,8,2,280,15248,7148,8012,15105,143,0,116177,70,131574,116247,15248,280,17829,17283,{83116673-3FAD-423E-B67E-DFE7515F5E81},206,1942,2148,0.095903165735568,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6287,171,412,738,991,1087,1039,885,609,241,111,3,0 to 119,42,3621,2655,11,6262,24,1,713,3247,46,2575,60,3353,2927,1,6,6256,3241,101,11,0,1652,1685,5,3342,83,220,461,546,625,584,442,241,112,38,1,0 to 98,40,1015,1427,634,266,646,2284,412,472,1,256,0,0,57,3353,1687,1661,3341,11,1,16783,16,20200,16799,3353,57,1850,1655,{77657EA6-12D6-4645-9915-E7357C9F40D6},19,148,167,0.11377245508982,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,29526,635,1059,9159,4488,3592,3426,3330,2345,944,503,45,0 to 119,33,15972,13449,105,28874,651,1,3568,17588,201,10648,394,15362,14124,5,35,28837,14796,120,439,7,8217,6669,30,14916,242,538,6909,2331,1650,1385,1173,643,290,192,9,0 to 106,24,6230,4214,1930,2542,1397,9412,4107,835,31,337,17,15,142,15362,6853,8475,14915,446,1,107202,211,122951,107413,15362,142,7531,7127,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},110,1951,2061,0.0533721494420184,24,2.4286163266357628,0.1707040441862682
