OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2471,77,217,378,330,339,348,312,217,161,92,0,0 to 118,41,1357,1103,11,2467,4,0,220,1063,2,1535,33,1475,990,1,5,2461,1265,206,2,2,776,688,7,1471,31,112,229,230,214,214,177,115,95,58,0,0 to 106,40,1151,85,54,181,122,1147,202,119,0,69,0,0,37,1475,690,778,1471,4,0,6408,0,7900,6408,1475,37,1426,1409,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,31,33,0.0606060606060606,40
2,2,54,107,PUTNAM,Putnam,FL,10039,331,969,1368,1342,1280,1369,1456,1053,605,257,9,0 to 118,42,5688,4314,37,10011,28,0,1751,3728,133,7142,90,5983,4014,0,42,9969,3605,2358,13,7,3240,2706,17,5963,149,527,896,822,815,808,844,635,345,140,2,0 to 100,42,3990,1334,477,162,794,4903,266,723,3,521,3,1,133,5983,2717,3249,5963,20,0,25576,0,31571,25576,5983,133,2948,2894,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,9,181,190,0.0473684210526316,42
3,3,62,123,TAYLOR,Taylor,FL,4318,146,406,515,707,693,618,576,402,185,64,6,0 to 118,40,1942,2361,15,4308,10,0,152,2003,3,2838,48,2694,1616,0,8,4300,2421,267,6,0,1068,1617,3,2688,35,119,319,498,526,433,371,235,117,40,1,0 to 98,41,1638,808,119,123,149,2333,206,189,0,94,0,0,45,2694,1619,1072,2688,6,0,8054,0,10775,8054,2694,45,2567,2473,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,43,45,0.0444444444444444,41
4,4,46,091,OKALOOSA,Okaloosa,FL,32082,787,3735,4669,4900,4702,3958,4186,2576,1562,936,71,0 to 119,38,17453,14398,231,31752,329,1,1867,11046,137,14533,1002,19643,12323,2,114,31639,18025,1409,193,16,10278,9011,145,19434,253,1252,2921,3560,3136,2647,2833,1661,890,458,32,0 to 103,40,12872,1746,2077,2739,1669,14270,3495,1039,14,688,17,5,344,19643,9121,10375,19433,209,1,65338,0,85059,65338,19643,344,28275,27862,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,21,389,410,0.051219512195122,40
5,5,7,013,CALHOUN,Calhoun,FL,2810,82,363,385,323,379,356,349,292,186,93,2,0 to 99,41,1466,1324,20,2807,3,0,187,589,4,1364,46,1647,1156,0,7,2800,1425,219,3,0,804,834,6,1644,27,113,207,224,230,230,223,194,124,74,1,0 to 99,45,1120,184,211,129,38,1378,228,131,2,57,2,0,42,1647,836,805,1644,3,0,5997,0,7655,5997,1647,42,2249,2192,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,26,26,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,208565,4731,13513,27140,31388,28775,30274,29554,21119,13381,7078,1612,0 to 119,44,110763,96813,989,205611,2952,2,30175,108737,465,98535,3354,129029,78689,133,714,204772,125255,1518,2236,20,65791,60278,704,126773,2333,7804,20023,23202,19804,19563,17094,9762,5789,3596,59,0 to 107,40,63969,17997,22054,22753,33344,64481,28948,8737,147,6301,108,49,2603,129029,61448,66828,126771,2256,2,671015,0,800812,671015,129029,2603,54767,54508,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,406,6787,7193,0.0564437647713054,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,39620,1159,2985,5183,5497,5355,5733,5647,4320,2515,1190,36,0 to 119,44,22017,17366,237,39315,305,0,4749,14642,188,22365,856,23605,15565,7,443,38867,23230,205,168,2,12806,10541,88,23435,423,1302,3238,3793,3585,3613,3341,2397,1308,601,4,0 to 104,43,11771,4801,3015,3848,5350,13301,4784,2174,22,1604,14,1,573,23605,10626,12891,23435,170,0,104922,0,128601,104922,23605,573,24406,24390,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,76,847,923,0.0823401950162514,43
8,8,51,101,PASCO,Pasco,FL,56766,1252,4823,7772,7376,7815,8534,7758,6180,3771,1452,33,0 to 119,44,31080,25571,115,56381,385,0,3455,27240,223,27628,1497,35585,20718,3,460,55918,33833,1436,309,5,18857,16361,51,35269,563,2193,5099,5198,5206,5539,4803,3729,2351,894,8,0 to 105,43,25913,2086,4104,3166,6865,23472,4932,3272,58,2345,43,7,681,35583,16487,19023,35269,314,0,182312,0,218003,182312,35583,681,26318,25780,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,94,1504,1598,0.0588235294117647,44
9,9,20,039,GADSDEN,Gadsden,FL,8792,295,787,1076,1288,1427,1395,1226,809,336,150,3,0 to 119,41,5060,3708,24,8762,29,1,1164,3747,46,4692,99,5518,3260,1,13,8749,5079,423,13,3,2888,2595,19,5502,150,461,744,816,940,923,775,428,203,77,1,0 to 98,41,1579,2713,929,281,903,4169,430,724,1,413,0,0,89,5518,2599,2900,5501,16,1,21898,0,27459,21898,5518,89,2986,2792,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,2,118,120,0.0166666666666667,41
10,10,37,073,LEON,Leon,FL,46294,1527,2714,13633,7329,5782,5202,4885,3192,1340,642,48,0 to 119,31,25219,20860,215,45218,1075,1,7318,21175,201,22985,838,30087,16154,7,46,45167,28930,285,855,17,16132,12946,137,29215,692,1652,10801,4986,3692,3085,2685,1455,687,342,10,0 to 106,28,14014,9061,3467,2673,2751,22131,4333,1480,48,646,36,31,301,30087,13321,16618,29214,872,1,147336,0,177591,147336,30087,301,13460,13059,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,40,1396,1436,0.0278551532033426,28
11,11,33,065,JEFFERSON,Jefferson,FL,2462,99,238,251,295,316,341,424,294,160,42,2,0 to 101,46,1208,1250,4,2438,24,0,93,1076,41,1668,42,1420,1037,2,3,2434,1222,176,18,4,627,769,2,1398,26,94,141,199,187,227,268,159,91,28,0,0 to 99,47,680,603,84,31,51,1268,79,123,3,72,0,0,24,1420,781,636,1398,22,0,5730,0,7169,5730,1420,24,1314,1277,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,2,36,38,0.0526315789473684,47
12,12,40,079,MADISON,Madison,FL,3857,202,566,541,457,463,511,445,376,200,87,9,0 to 101,38,2181,1664,12,3815,42,0,225,1283,53,2822,131,2029,1813,0,15,3800,1436,567,24,2,1139,860,4,2003,68,169,276,285,260,330,269,209,105,57,1,0 to 101,43,853,988,92,70,101,1717,185,277,3,88,2,2,43,2029,868,1154,2003,26,0,7348,0,9387,7348,2029,43,3011,2915,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,0,29,29,0,43
13,13,39,077,LIBERTY,Liberty,FL,3365,74,243,390,776,685,527,406,167,71,17,9,0 to 105,37,837,2516,12,3364,1,0,105,1930,1,753,14,1051,2311,0,3,3361,888,162,1,0,414,629,7,1050,24,79,170,170,162,171,159,66,42,8,0,0 to 89,39,781,173,53,43,41,856,153,58,0,22,0,0,16,1051,629,415,1050,1,0,4072,0,5124,4072,1051,16,1375,1351,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,0,16,16,0,39
14,14,24,047,HAMILTON,Hamilton,FL,3538,112,268,379,710,613,531,419,299,138,63,6,0 to 118,39,1232,2284,22,3515,23,0,96,2030,9,1777,48,1583,1953,0,2,3514,1244,320,10,9,670,884,10,1564,58,140,206,257,237,239,213,139,69,23,2,0 to 93,41,770,646,92,56,161,1218,185,204,2,79,0,0,23,1583,894,679,1564,19,0,6382,0,7970,6382,1583,23,1099,1097,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,2,34,36,0.0555555555555556,41
15,15,3,005,BAY,Bay,FL,23908,339,1391,3184,3721,3670,3770,3724,2367,1192,489,61,0 to 119,43,12575,11074,259,23130,778,0,2423,10665,28,15151,511,19458,4375,2,73,23059,18380,332,736,10,9801,8696,215,18712,217,974,2756,3223,3093,3077,2974,1863,933,343,5,0 to 101,42,11928,1716,1880,3188,1191,13818,3703,1383,54,788,27,17,369,19458,9087,10146,18712,746,0,66966,0,86494,66966,19458,369,4923,4915,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,34,511,545,0.0623853211009174,43
16,16,12,023,COLUMBIA,Columbia,FL,11853,333,872,1485,1647,1755,1680,1788,1299,665,317,12,0 to 119,43,5771,6015,67,11803,50,0,1350,3650,63,7487,103,7788,4053,1,11,11791,7134,617,33,4,3452,4268,31,7751,136,406,1003,1237,1255,1230,1142,796,420,159,4,0 to 102,43,5059,1913,340,439,430,6627,694,341,2,451,4,0,162,7788,4291,3466,7751,37,0,23839,0,31685,23839,7788,162,4750,4749,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,4,382,386,0.0103626943005181,43
17,17,2,003,BAKER,Baker,FL,5304,155,416,797,879,850,802,682,433,209,79,2,0 to 103,39,2587,2696,21,5241,63,0,726,1722,16,2679,103,3344,1916,1,43,5197,2829,500,10,5,1473,1851,5,3329,33,127,432,617,623,553,473,299,134,53,0,0 to 103,42,2140,418,127,644,41,2290,998,308,1,177,0,1,59,3344,1858,1481,3329,15,0,11372,0,14747,11372,3344,59,4401,4400,1520245937.66486,183737.354704368,393e3bc9-079e-4ad6-9162-d77ee72feb59,4,111,115,0.0347826086956522,42
18,18,30,059,HOLMES,Holmes,FL,3529,65,341,490,480,462,557,473,379,198,84,0,0 to 119,43,1912,1595,22,3490,39,0,222,1178,5,1806,246,2208,1317,0,4,3486,1854,323,22,9,1150,1020,7,2177,23,140,301,349,311,368,303,228,125,60,0,0 to 101,44,1738,123,110,206,58,1772,347,131,0,87,0,0,46,2208,1031,1170,2177,31,0,6568,0,8788,6568,2208,46,2909,2903,1251550190.83949,175658.620344926,bd5e2bc2-c55e-45e6-8687-0c7528780cd1,2,18,20,0.1,44
19,19,43,085,MARTIN,Martin,FL,20621,562,1625,2638,2308,2387,2735,3122,2624,1802,790,28,0 to 106,48,10676,9619,326,20336,285,0,2188,9377,82,8974,358,11181,9288,2,150,20187,10921,58,201,1,5629,5284,66,10979,176,609,1579,1600,1511,1640,1610,1175,837,442,2,0 to 106,45,6075,483,1592,2829,2381,5393,3205,1224,13,722,9,4,300,11181,5393,5722,10979,202,0,66338,0,77575,66338,11181,300,11812,11801,1686613017.08661,308980.48751506,14dc1d1d-ce53-4995-9cf2-039fe1559f59,18,545,563,0.0319715808170515,45
