OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1603,42,105,234,228,218,221,211,146,115,83,0,0 to 118,43,855,742,6,1603,0,0,109,812,2,824,23,732,867,1,3,1599,655,77,0,0,344,386,2,732,12,42,116,134,106,102,88,42,44,46,0,0 to 106,40,557,48,35,92,90,549,93,87,0,46,0,0,19,732,386,344,732,0,0,4941,0,5684,4941,732,19,955,938,{CB6285A2-DA2E-4583-AAD5-1221776836AE},5,23,28,0.178571428571429,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6447,182,587,845,878,821,899,964,669,392,202,8,0 to 118,43,3727,2676,44,6432,15,0,992,3122,133,3261,63,2653,3767,0,27,6405,1519,1127,3,4,1402,1234,10,2646,61,268,429,371,383,362,352,248,120,58,1,0 to 100,40,1651,681,257,57,501,2062,83,423,2,280,2,0,58,2653,1239,1404,2646,7,0,18746,8,21419,18754,2653,58,1734,1671,{CE511C5D-2638-44A3-B2F8-B13847543637},8,79,87,0.0919540229885057,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2880,65,180,308,534,518,430,399,274,125,43,4,0 to 118,41,1183,1676,21,2870,10,0,83,1633,3,1555,31,1614,1261,0,5,2865,1520,90,4,0,477,1132,1,1610,9,45,166,357,363,277,209,116,53,19,0,0 to 95,40,880,581,81,68,131,1379,100,136,0,64,0,0,20,1614,1133,480,1610,4,0,6192,6,7836,6198,1614,20,1706,1608,{541BD5A3-4453-499A-9896-F0EDC5353D0B},1,25,26,0.0384615384615385,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,17032,361,1273,2342,2655,2441,2174,2335,1560,1078,763,50,0 to 119,42,9613,7309,110,16811,220,1,885,8246,137,5483,385,8354,8586,1,91,16721,7844,419,79,12,4423,3784,56,8263,98,389,1318,1571,1282,1133,1174,714,405,260,10,0 to 103,40,4182,662,1534,1885,779,5629,1855,599,5,403,6,1,145,8354,3828,4470,8262,91,1,44257,128,52807,44385,8354,145,12166,11742,{EB5D2450-A892-40FD-9BA4-9821A7438525},33,267,300,0.11,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1624,36,127,202,223,245,224,212,184,116,55,0,0 to 99,44,815,795,14,1622,2,0,77,559,4,706,19,835,785,0,4,1618,744,89,2,0,363,469,1,833,11,37,95,142,131,126,109,93,58,33,0,0 to 99,45,571,113,59,90,30,683,120,81,1,40,1,0,21,835,470,364,833,2,0,4864,0,5709,4864,835,21,1249,1189,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,29,30,0.0333333333333333,45,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,129653,2286,4962,15388,18777,17405,18793,19501,15268,10127,5540,1606,0 to 119,48,69595,59595,463,128309,1342,2,14203,87132,465,46630,1570,62278,66847,150,378,127788,60726,894,647,11,31748,29635,237,61620,941,2671,10485,11456,9703,9391,7928,4552,2965,2135,51,0 to 106,40,27052,9002,10515,15051,16510,28822,16288,6195,77,4402,55,24,1659,62278,29985,32039,61618,658,2,425470,684,489066,426154,62278,1659,23234,22971,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},452,6586,7038,0.0642227905655016,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,22715,546,1099,2534,3104,3115,3452,3459,2763,1671,946,26,0 to 119,47,12893,9649,173,22559,156,0,2382,11735,188,9339,417,10316,12073,4,322,22233,10120,169,25,2,5636,4647,6,10289,187,449,1399,1680,1625,1625,1429,1017,557,347,1,0 to 104,43,4668,2260,1384,1977,2320,5544,2425,1091,6,868,5,1,361,10316,4660,5650,10289,27,0,69906,128,80406,70034,10316,361,10939,10924,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},63,694,757,0.083223249669749,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,30592,631,2031,3966,3968,4200,4640,4450,3620,2179,891,16,0 to 119,46,16943,13529,120,30387,205,0,2469,16892,223,13035,685,13810,16553,4,225,30158,13255,417,135,2,7155,6475,42,13672,210,657,2133,2148,2095,2150,1812,1393,856,352,3,0 to 105,43,9876,889,1856,1051,3009,9322,1341,1557,14,1167,8,2,265,13809,6531,7235,13672,137,0,110877,72,124829,110949,13809,265,17087,16541,{83116673-3FAD-423E-B67E-DFE7515F5E81},126,1001,1127,0.111801242236025,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,6117,162,389,716,967,1058,1016,869,596,234,107,3,0 to 119,42,3528,2578,11,6092,24,1,701,3211,46,2457,58,3221,2888,2,6,6085,3115,95,11,0,1574,1631,5,3210,80,207,444,526,602,562,429,230,105,35,1,0 to 98,40,975,1359,611,265,619,2193,398,459,1,249,0,0,57,3221,1633,1583,3209,11,1,16329,16,19614,16345,3221,57,1756,1561,{77657EA6-12D6-4645-9915-E7357C9F40D6},2,48,50,0.04,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,28341,608,977,8731,4254,3475,3294,3240,2285,928,501,48,0 to 119,33,15296,12926,119,27711,629,1,3248,17381,201,9829,368,14312,13992,5,32,27676,13783,104,419,6,7641,6213,33,13887,230,487,6537,2115,1534,1265,1089,579,275,189,12,0 to 106,24,5767,3730,1809,2581,1285,8420,4182,792,29,325,15,14,136,14312,6386,7885,13886,425,1,101986,211,116658,102197,14312,136,7048,6641,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},25,497,522,0.0478927203065134,24,2.4286163266357628,0.1707040441862682
