OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1272,33,62,159,177,162,181,175,136,107,80,0,0 to 118,48,725,542,5,1272,0,0,80,777,2,559,17,491,779,1,1,1270,450,41,0,0,257,233,1,491,10,25,72,85,58,67,61,34,36,43,0,0 to 106,43,407,30,24,30,73,384,34,70,0,37,0,0,12,491,233,257,491,0,0,3991,0,4491,3991,491,12,634,617,{CB6285A2-DA2E-4583-AAD5-1221776836AE},1,26,27,0.037037037037037,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5259,132,350,623,758,696,765,811,553,359,184,28,0 to 118,45,3094,2105,60,5249,10,0,761,3343,133,1898,31,1990,3258,0,11,5238,1215,773,1,1,1046,923,19,1988,47,197,319,292,300,269,249,160,93,43,21,0 to 100,39,1124,535,234,95,410,1421,157,362,1,221,0,0,38,1990,924,1047,1988,2,0,14228,8,16238,14236,1990,38,774,706,{CE511C5D-2638-44A3-B2F8-B13847543637},7,148,155,0.0451612903225806,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2370,47,81,250,469,456,370,326,227,101,39,4,0 to 118,42,943,1406,21,2361,9,0,66,1536,3,1050,29,1266,1097,0,7,2354,1204,59,3,0,319,944,0,1263,4,23,133,312,307,224,145,76,29,13,0,1 to 92,39,641,528,75,19,127,1075,61,94,0,40,0,0,11,1266,944,322,1263,3,0,5042,6,6343,5048,1266,11,1103,1005,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,31,36,0.138888888888889,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11723,238,414,1395,1912,1728,1560,1640,1196,908,686,46,0 to 119,45,6797,4846,80,11552,170,1,644,7461,137,2447,183,4695,6995,1,32,11520,4446,211,33,5,2529,2084,44,4657,54,161,802,919,736,629,592,390,237,168,7,0 to 103,40,2545,436,893,783,603,3142,912,455,4,281,2,0,97,4695,2102,2549,4656,38,1,30868,132,35744,31000,4695,97,4144,3718,{EB5D2450-A892-40FD-9BA4-9821A7438525},20,311,331,0.0604229607250755,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1268,21,82,136,182,208,172,177,141,100,49,0,0 to 99,45,645,608,15,1267,1,0,45,557,4,527,13,602,665,0,1,1266,577,24,1,0,257,343,1,601,5,24,67,112,106,83,76,58,43,28,0,0 to 99,43,396,93,41,71,26,487,88,60,1,32,1,0,9,602,344,257,601,1,0,4230,0,4842,4230,602,9,871,810,{3B55AA95-5170-4CAF-82A3-E99AD7459349},0,8,8,0,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,107343,1792,3223,11082,15077,14308,15625,16778,13531,9137,5126,1664,0 to 119,49,58134,48799,410,106295,1046,2,9653,80851,465,31727,911,44459,62404,158,322,105821,43387,663,402,7,22859,21009,182,44050,725,1729,6895,8144,7141,6837,5711,3269,2172,1754,82,0 to 106,41,16962,7164,8061,11863,12099,18301,13650,4825,60,3471,41,20,1234,44459,21227,23041,44048,409,2,302298,643,348018,302941,44459,1234,12213,11949,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},163,3871,4034,0.0404065443728309,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18449,371,658,1799,2520,2567,2847,2899,2370,1487,866,65,0 to 119,49,10554,7650,245,18291,158,0,1717,11834,188,5800,224,7661,10520,4,264,18023,7482,151,27,1,4166,3398,69,7633,139,341,1007,1266,1244,1197,1019,700,417,291,40,0 to 104,43,2921,1767,1102,1843,1746,3601,2286,756,3,624,2,1,259,7661,3414,4178,7633,28,0,49369,131,57214,49500,7661,259,5872,5857,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},29,598,627,0.0462519936204147,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,22844,442,820,2441,3128,3246,3637,3633,2936,1745,787,29,0 to 119,48,12849,9909,86,22720,124,0,2028,14982,223,8076,365,8640,14071,3,130,22587,8419,162,57,2,4480,4085,16,8581,126,321,1304,1478,1358,1381,1153,790,457,255,17,0 to 119,42,6184,642,1344,411,2117,5893,571,1109,10,776,5,1,197,8640,4111,4513,8581,59,0,76499,70,85266,76569,8640,197,7132,6581,{83116673-3FAD-423E-B67E-DFE7515F5E81},40,896,936,0.0427350427350427,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5314,117,275,567,864,938,913,771,543,202,105,19,0 to 119,43,3103,2186,25,5292,21,1,514,3247,46,1792,37,2632,2676,0,6,5287,2573,51,8,0,1261,1345,18,2624,58,155,355,435,501,470,342,190,76,33,17,0 to 98,40,754,1042,463,365,480,1618,526,374,0,199,0,0,44,2632,1346,1268,2623,8,1,13262,16,15948,13278,2632,44,1146,951,{77657EA6-12D6-4645-9915-E7357C9F40D6},6,81,87,0.0689655172413793,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,22207,395,675,5938,3431,2824,2768,2817,2042,815,439,63,0 to 119,37,11926,10137,144,21720,486,1,1907,16202,201,5026,213,9395,12782,5,25,21692,9044,68,278,5,5091,3978,43,9112,152,313,4396,1396,943,815,718,348,165,119,30,0 to 105,24,3199,2373,1282,2258,719,4669,3724,552,21,206,11,8,46,9395,4103,5248,9111,283,1,72706,212,82453,72918,9395,46,3844,3431,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},99,944,1043,0.0949185043144775,24,2.4286163266357628,0.1707040441862682
