OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2198,64,183,338,293,296,303,275,201,154,91,0,0 to 118,42,1203,982,13,2195,3,0,156,998,2,1334,31,1263,929,1,5,2189,1076,184,1,2,650,601,9,1260,26,94,201,198,179,173,147,100,89,56,0,0 to 106,40,999,82,52,127,115,1004,141,116,0,64,0,0,28,1263,603,651,1260,3,0,5911,0,7190,5911,1263,28,1307,1290,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,4,25,29,0.137931034482759,40
2,2,54,107,PUTNAM,Putnam,FL,9661,318,925,1314,1310,1235,1314,1384,1011,585,255,10,0 to 118,42,5483,4135,43,9637,24,0,1608,3718,133,6545,89,5628,3990,0,43,9594,3345,2267,9,7,3054,2538,20,5612,139,493,847,787,768,758,778,594,326,136,2,0 to 100,42,3725,1263,455,169,752,4587,273,656,2,474,2,1,106,5628,2549,3059,5612,16,0,23978,0,29618,23978,5628,106,2916,2857,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,150,160,0.0625,42
3,3,62,123,TAYLOR,Taylor,FL,4094,123,360,491,693,663,589,544,387,177,61,6,0 to 118,40,1824,2251,19,4083,11,0,126,1974,3,2610,45,2557,1529,0,8,4075,2319,232,6,0,989,1557,5,2551,30,114,303,488,499,409,342,225,110,36,1,0 to 98,41,1521,779,118,133,145,2197,209,182,0,87,0,0,35,2557,1559,993,2551,6,0,7441,0,10023,7441,2557,35,2491,2395,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,4,30,34,0.117647058823529,41
4,4,46,091,OKALOOSA,Okaloosa,FL,28720,645,2994,4120,4447,4238,3613,3792,2412,1478,910,71,0 to 119,39,15750,12770,200,28412,307,1,1718,10443,137,12633,910,17527,11091,2,100,28313,15948,1396,166,17,9224,7990,130,17344,208,1064,2581,3194,2779,2388,2509,1523,817,432,32,0 to 103,40,9958,1371,2300,3715,1354,11827,4163,944,13,629,15,4,299,17527,8088,9306,17343,183,1,58228,0,75835,58228,17527,299,24692,24278,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,41,307,348,0.117816091954023,40
5,5,7,013,CALHOUN,Calhoun,FL,2614,72,307,340,315,359,335,333,281,179,92,1,0 to 99,42,1365,1229,20,2612,2,0,160,589,4,1278,45,1559,1049,0,6,2606,1352,205,2,0,760,791,6,1557,24,100,192,219,217,215,213,185,121,73,0,0 to 99,46,1043,176,207,131,37,1290,230,121,1,54,1,0,36,1559,792,761,1557,2,0,5658,0,7227,5658,1559,36,2130,2072,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,3,13,16,0.1875,46
6,6,50,099,PALM BEACH,Palm Beach,FL,186819,4006,10750,23619,28010,25625,27132,26784,19805,12732,6746,1610,0 to 119,45,99500,86516,803,184294,2523,2,25778,103536,465,82923,3034,111437,74661,137,584,183579,108336,1257,1821,23,56900,52169,524,109593,1942,6310,17322,20122,17072,16863,14618,8607,5226,3296,59,0 to 107,40,53959,15478,18802,21354,29087,54592,25914,7891,124,5677,82,41,2269,111437,53104,57753,109591,1844,2,599123,0,711313,599123,111437,2269,45776,45517,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,399,5515,5914,0.0674670273926277,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35028,988,2318,4416,4864,4793,5118,5070,3987,2310,1129,35,0 to 119,45,19582,15248,198,34775,253,0,4094,14235,188,18623,764,20360,14269,5,394,34377,20040,194,124,2,11094,9083,57,20234,381,1051,2750,3246,3113,3109,2884,2122,1144,557,3,0 to 104,43,9971,4129,2621,3513,4623,11260,4351,1687,17,1304,12,1,508,20360,9145,11158,20234,126,0,93843,0,114271,93843,20360,508,20485,20469,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,58,620,678,0.0855457227138643,43
8,8,51,101,PASCO,Pasco,FL,50381,1074,3936,6810,6488,6890,7577,7022,5719,3458,1376,31,0 to 119,44,27575,22542,264,50046,335,0,3342,25345,223,23124,1317,30750,19166,3,462,49581,29242,1240,263,4,16250,14071,161,30482,472,1758,4415,4457,4477,4764,4168,3324,2075,831,8,0 to 105,44,21794,1785,3591,3312,5895,19769,4818,2816,41,2047,30,6,578,30749,14181,16391,30482,267,0,162181,0,193035,162181,30749,578,23458,22916,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,107,1051,1158,0.0924006908462867,44
9,9,20,039,GADSDEN,Gadsden,FL,8414,269,710,1014,1239,1388,1345,1176,791,332,147,3,0 to 119,41,4843,3544,27,8385,28,1,1082,3727,46,4249,92,5233,3167,1,13,8372,4833,385,12,3,2730,2466,22,5218,138,421,698,774,907,876,729,416,199,74,1,0 to 99,41,1481,2555,873,309,841,3921,456,696,1,386,0,0,75,5233,2470,2741,5217,15,1,20666,0,25943,20666,5233,75,2762,2568,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,47,51,0.0784313725490196,41
10,10,37,073,LEON,Leon,FL,42847,1262,2318,12399,6842,5430,4880,4638,3096,1302,632,48,0 to 119,32,23313,19339,195,41828,1018,1,6621,20576,201,20214,756,27371,15429,7,40,41783,26293,259,805,14,14655,11779,118,26552,591,1411,9791,4576,3389,2798,2452,1371,650,332,10,0 to 106,28,12320,8336,3146,2750,2387,19790,4375,1302,45,552,34,28,252,27371,12134,15109,26551,819,1,138178,0,165733,138178,27371,252,12062,11661,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,17,615,632,0.0268987341772152,28
