OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2437,73,214,377,323,339,341,307,213,158,92,0,0 to 118,41,1340,1086,11,2433,4,0,215,1067,2,1497,33,1449,982,1,5,2427,1243,202,2,2,762,676,7,1445,30,112,226,224,214,209,172,111,93,58,0,0 to 106,40,1127,85,54,179,122,1125,198,119,0,66,0,0,37,1449,678,764,1445,4,0,6340,0,7807,6340,1449,37,1407,1390,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,132,134,0.0149253731343284,40
2,2,54,107,PUTNAM,Putnam,FL,9978,329,961,1359,1338,1275,1360,1446,1044,601,256,9,0 to 118,42,5650,4290,38,9951,27,0,1721,3721,133,7075,90,5928,4008,0,42,9909,3557,2352,12,7,3207,2685,17,5909,147,522,888,817,808,802,836,626,341,139,2,0 to 100,42,3945,1325,475,164,785,4856,268,709,2,512,2,1,131,5928,2696,3215,5909,19,0,25228,0,31168,25228,5928,131,2935,2881,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,9,346,355,0.0253521126760563,42
3,3,62,123,TAYLOR,Taylor,FL,4294,143,402,514,708,688,616,574,396,184,63,6,0 to 118,40,1929,2350,15,4284,10,0,143,2004,3,2813,47,2676,1610,0,8,4276,2407,263,6,0,1057,1610,3,2670,34,118,318,498,520,432,368,232,116,39,1,0 to 98,41,1625,803,119,123,148,2319,203,187,0,93,0,0,42,2676,1612,1061,2670,6,0,7915,0,10618,7915,2676,42,2560,2465,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,2,63,65,0.0307692307692308,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31627,751,3620,4596,4842,4660,3917,4129,2555,1553,933,71,0 to 119,38,17215,14189,223,31303,323,1,1854,10971,137,14315,980,19399,12114,2,112,31192,17789,1407,186,17,10156,8901,139,19196,237,1233,2885,3525,3104,2614,2786,1646,883,454,32,0 to 103,40,11661,1575,2341,3619,1572,13367,4257,1027,14,677,16,4,339,19399,9008,10249,19195,203,1,63921,0,83399,63921,19399,339,27847,27434,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,32,682,714,0.0448179271708683,40
5,5,7,013,CALHOUN,Calhoun,FL,2800,82,358,381,322,381,357,348,292,184,93,2,0 to 99,41,1457,1323,20,2797,3,0,185,588,4,1356,46,1642,1152,0,6,2791,1421,218,3,0,799,834,6,1639,27,112,205,222,231,231,222,194,123,74,1,0 to 99,45,1116,182,210,131,39,1370,230,128,2,57,2,0,42,1642,836,800,1639,3,0,5946,0,7599,5946,1642,42,2253,2196,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,6,21,27,0.222222222222222,45
6,6,50,099,PALM BEACH,Palm Beach,FL,203811,4573,12975,26266,30666,28086,29536,28931,20866,13279,7019,1614,0 to 119,44,108328,94586,897,200972,2837,2,29293,107426,465,95288,3265,125085,77911,134,681,200165,121478,1465,2121,21,63806,58527,610,122943,2250,7482,19329,22527,19192,18912,16536,9548,5702,3545,62,0 to 107,40,61796,17572,21216,22359,32447,62471,28025,8566,140,6180,98,46,2545,125085,59630,64797,122941,2142,2,654609,0,780464,654609,125085,2545,53011,52752,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,432,8008,8440,0.0511848341232227,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,38669,1108,2850,5010,5354,5247,5612,5549,4249,2477,1177,36,0 to 119,44,21514,16926,229,38374,295,0,4594,14615,188,21530,831,22993,15230,7,439,37930,22627,205,159,2,12481,10273,78,22832,414,1263,3141,3678,3498,3514,3265,2343,1279,594,4,0 to 104,43,11374,4686,2960,3812,5201,12904,4727,2069,22,1537,14,1,555,22993,10352,12563,22832,161,0,102226,0,125297,102226,22993,555,23490,23474,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,63,1056,1119,0.0563002680965147,43
8,8,51,101,PASCO,Pasco,FL,55298,1206,4630,7537,7182,7621,8298,7563,6084,3713,1432,32,0 to 119,44,30253,24920,125,54924,374,0,3453,26727,223,26636,1444,34497,20368,3,430,54491,32778,1411,301,5,18259,15867,63,34189,544,2113,4925,5036,5053,5358,4631,3652,2300,875,8,0 to 105,43,24948,2000,3947,3294,6665,22632,4892,3165,53,2265,40,6,668,34495,15990,18421,34189,306,0,177916,0,212516,177916,34495,668,25730,25192,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,104,1921,2025,0.051358024691358,44
9,9,20,039,GADSDEN,Gadsden,FL,8770,294,780,1075,1283,1421,1394,1221,809,338,152,3,0 to 119,41,5054,3694,22,8740,29,1,1162,3742,46,4647,99,5498,3258,1,13,8727,5060,422,13,3,2883,2582,17,5482,148,455,744,811,934,922,771,428,205,79,1,0 to 99,41,1568,2710,920,284,894,4156,432,729,1,418,0,0,90,5498,2586,2895,5481,16,1,21695,0,27236,21695,5498,90,2959,2766,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,165,169,0.0236686390532544,41
10,10,37,073,LEON,Leon,FL,45849,1492,2676,13467,7270,5730,5162,4852,3176,1334,642,48,0 to 119,31,24981,20662,206,44784,1064,1,7221,21091,201,22617,822,29708,16088,7,46,44733,28563,283,845,17,15928,12787,131,28846,672,1625,10652,4937,3649,3054,2647,1441,680,341,10,0 to 106,28,13767,8956,3427,2696,2702,21790,4354,1446,48,625,36,30,293,29708,13156,16411,28845,862,1,145612,0,175494,145612,29708,293,13322,12921,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,50,1676,1726,0.0289687137891078,28
