OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
32,32,9,017,CITRUS,Citrus,FL,17486,336,1094,1768,1850,1771,2096,2783,2883,2037,860,8,0 to 222,54,9808,7521,157,17385,101,0,1897,6756,119,10958,195,10266,7066,1,153,17234,8163,2016,59,28,5581,4528,70,10179,101,399,1051,1144,1072,1298,1707,1705,1237,547,5,0 to 103,55,7972,401,620,1186,564,7968,1647,541,3,669,6,3,428,10266,4573,5621,10179,87,0,47250,0,57545,47250,10266,428,10145,9743,1565249379.23035,242867.273750112,3c97198a-a027-4923-a8f8-ce1fafd29127,15,150,165,0.0909090909090909,55
33,33,27,053,HERNANDO,Hernando,FL,19894,401,1658,2759,2328,2300,2634,2894,2397,1633,887,3,0 to 106,47,11054,8814,26,19787,107,0,1751,6542,66,13115,103,12296,7575,3,20,19764,10019,2184,76,17,6611,5579,13,12203,141,627,1564,1566,1520,1766,1877,1613,1086,536,0,0 to 104,49,9918,684,1528,73,2201,9883,119,1159,19,967,14,6,439,12296,5622,6660,12203,93,0,61606,0,73950,61606,12296,439,15520,15469,1259956856.20596,200494.167365377,6eb18eb2-9734-45d8-9ba1-42eee8f524af,36,425,461,0.0780911062906725,50
34,34,52,103,PINELLAS,Pinellas,FL,107435,1495,4285,11566,16669,14041,15846,17996,13512,7639,4308,78,0 to 120,48,59017,48298,120,105426,2009,0,15954,60271,411,64268,2238,71696,35302,2,435,104990,68650,1293,1726,27,37270,32603,70,69943,1040,3574,9493,12778,9932,10641,10909,6997,3881,2447,4,0 to 105,43,48717,9053,6137,6036,7782,48877,13284,6674,95,4527,63,18,1543,71696,33342,38282,69943,1753,0,393616,0,465595,393616,71696,1543,5546,5456,758940582.72230506,356104.408630079,9a6ae3e8-4aea-4d85-a26a-0191e0a5371a,195,2541,2736,0.0712719298245614,43
35,35,61,121,SUWANNEE,Suwannee,FL,7654,215,559,1087,965,1054,1061,1153,776,484,289,11,0 to 118,44,3842,3757,55,7626,28,0,277,1875,110,4932,115,5210,2436,0,8,7618,4775,407,19,9,2371,2793,18,5182,102,281,760,716,791,795,810,491,305,158,1,0 to 102,44,3517,803,626,236,748,4030,404,599,2,310,0,0,135,5210,2802,2390,5182,28,0,14112,0,19373,14112,5210,135,3060,3056,1792465815.52835,223150.095858967,50957d1d-0570-4e74-922c-4ab5f585c01c,0,48,48,0,44
36,36,16,031,DUVAL,Duval,FL,144530,3406,10144,20642,25981,21307,20543,20025,13003,6318,2981,180,0 to 119,40,78202,64914,1414,142507,2023,0,10276,101088,454,34191,870,92242,52074,13,201,142293,86692,4047,1451,52,48736,41223,780,90739,1830,5879,14668,18563,14290,13275,11800,7012,3333,1551,41,0 to 106,38,38601,25779,10474,15885,7108,52632,30999,3535,50,2030,28,74,1295,92242,41986,49446,90739,1503,0,465564,0,558240,465564,92242,1295,30456,30347,2136692125.83844,339628.979868484,e178a8cf-16fc-449e-abf2-a69cfad303d5,97,2315,2412,0.0402155887230514,38
37,37,34,067,LAFAYETTE,Lafayette,FL,2038,28,80,223,481,435,270,215,152,95,58,1,0 to 119,39,649,1382,7,2038,0,0,32,996,0,1649,22,1606,429,0,3,2035,1530,76,0,0,394,1209,3,1606,11,37,150,434,380,236,172,110,53,23,0,1 to 98,39,1138,369,59,40,191,1320,95,94,0,48,0,0,25,1606,1209,394,1606,0,0,2104,0,3723,2104,1606,25,886,886,1417838543.00769,193229.836834708,ffda6c44-8232-4ba9-a8d7-1995d8fd20d3,1,2,3,0.333333333333333,39
38,38,23,045,GULF,Gulf,FL,2911,75,260,329,362,326,430,489,398,175,67,0,0 to 96,47,1470,1425,16,2835,76,0,201,725,1,1813,76,1913,981,0,17,2818,1597,292,24,0,897,979,13,1889,30,103,198,260,238,306,342,269,116,51,0,0 to 96,49,1448,353,37,51,55,1749,85,209,6,96,2,1,41,1913,993,907,1889,24,0,7144,0,9062,7144,1913,41,1347,1343,1469866107.27026,258929.917930346,35df54b7-4874-405b-8ef3-9e45948ba616,2,28,30,0.0666666666666667,50
39,39,63,125,UNION,Union,FL,3242,64,258,380,361,434,444,693,449,131,28,0,0 to 118,47,1173,2061,8,3241,1,0,484,1151,4,2081,4,1772,1470,0,0,3241,1310,461,1,0,618,1148,5,1771,22,90,226,254,295,281,324,203,64,13,0,0 to 93,44,1285,408,44,34,49,1677,45,86,0,82,0,0,70,1772,1148,619,1771,1,0,10114,0,11905,10114,1772,70,1904,1903,646977045.561768,128178.538552252,254bd11b-c8fe-4e18-b61d-a60a5658d980,1,17,18,0.0555555555555556,45
40,40,4,007,BRADFORD,Bradford,FL,4968,159,374,618,714,656,697,793,512,293,143,9,0 to 118,44,2570,2380,18,4953,15,0,1014,1372,34,3254,6,2916,2049,0,3,4950,2146,757,6,7,1368,1530,5,2903,51,116,335,489,430,450,499,309,167,70,0,0 to 107,45,2027,646,126,104,71,2643,189,257,0,146,0,0,54,2916,1540,1371,2903,13,0,9707,0,12646,9707,2916,54,3552,3523,776744615.959412,167178.838252791,588f1d06-056b-4af5-a2e7-a5366c833ba5,2,38,40,0.05,45
41,41,65,129,WAKULLA,Wakulla,FL,5982,169,815,935,759,783,888,786,516,243,85,3,0 to 103,38,3053,2917,12,5968,14,0,740,1360,13,4401,180,3241,2732,1,8,5959,2917,312,9,3,1565,1658,6,3229,43,188,463,508,492,561,481,295,145,64,1,0 to 103,43,2427,464,196,142,108,2849,272,258,1,156,1,0,55,3241,1661,1574,3229,12,0,14920,0,18203,14920,3241,55,4289,4217,1579533632.64177,279225.038340218,72742cee-2b13-49f0-be2b-615f9835dd19,0,41,41,0,43
42,42,5,009,BREVARD,Brevard,FL,55868,855,2707,6597,7451,7069,7933,10033,7429,4099,1638,57,0 to 119,49,29886,24981,1001,55211,657,0,4326,39662,107,23539,1099,36951,18887,1,29,55182,35796,506,640,9,18776,16625,901,36302,573,2202,5528,5710,5073,5328,5746,3578,2073,1130,10,0 to 105,43,18221,3100,4505,10476,3693,19393,13216,3400,39,2154,19,3,804,36951,16919,19096,36302,649,0,228624,0,265696,228624,36951,804,5787,5729,2687643838.87906,793218.333609179,943db4a8-472c-444e-b81a-0e7cf9758ca2,88,1156,1244,0.0707395498392283,43
43,43,53,105,POLK,Polk,FL,84187,2378,6307,11403,12886,12656,12009,10932,8586,5047,1869,114,0 to 119,41,45609,37765,813,83680,507,0,16278,37131,231,43756,1538,60765,23158,4,260,83416,55611,4722,401,31,32365,27400,568,60333,1304,4164,8938,10055,9665,8881,7666,5562,3294,1218,18,0 to 103,40,40159,8706,5928,5540,18736,34764,6833,6977,82,4735,60,11,1237,60765,27600,32595,60333,432,0,257427,0,318370,257427,60765,1237,26384,25833,5206715917.89822,388118.956177661,233f5cac-222a-4ee3-81fe-76bb2a2139f5,160,1811,1971,0.0811770674784373,41
44,44,49,097,OSCEOLA,Osceola,FL,56344,1322,5248,8182,9263,9401,8762,6766,4308,2133,779,180,0 to 155,39,30095,25763,486,55638,706,0,7606,26789,390,25939,823,39357,16861,5,121,55513,35707,2991,611,47,20408,17907,383,38698,891,3055,6181,7144,7026,6329,4383,2538,1311,484,14,0 to 105,38,18261,2449,12353,5635,23205,9603,5890,2443,27,1348,15,7,481,39356,18237,20713,38698,658,0,192988,0,232493,192988,39356,481,18505,18003,3899316052.50861,350452.549474464,98fbcdad-181a-4269-a498-787173f6e740,86,1379,1465,0.0587030716723549,38
