OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2673,84,238,422,364,361,374,344,228,165,93,0,0 to 118,41,1466,1181,26,2668,5,0,268,1072,2,1692,37,1628,1040,1,4,2663,1397,226,2,3,863,738,22,1623,35,123,258,258,234,233,205,124,99,59,0,0 to 106,40,1280,99,56,188,132,1284,207,129,0,81,0,0,44,1628,741,865,1623,5,0,6868,0,8513,6868,1628,44,1556,1539,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,45,48,0.0625,40
2,2,54,107,PUTNAM,Putnam,FL,10895,385,1119,1468,1453,1386,1477,1551,1121,644,278,13,0 to 118,42,6165,4687,43,10863,32,0,1890,3917,133,7964,92,6643,4210,0,42,10821,4197,2422,16,8,3603,2992,24,6619,175,611,979,917,905,905,931,687,374,157,2,0 to 100,42,4419,1449,556,195,919,5392,308,820,3,584,3,1,154,6643,3006,3613,6619,24,0,27360,0,34015,27360,6643,154,3283,3228,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,13,169,182,0.0714285714285714,42
3,3,62,123,TAYLOR,Taylor,FL,4426,151,427,536,724,709,629,587,404,189,64,6,0 to 118,39,2003,2408,15,4417,9,0,168,2011,3,2924,53,2749,1669,0,8,4409,2475,269,5,0,1098,1643,3,2744,37,124,327,506,537,441,380,237,119,40,1,0 to 98,41,1690,813,120,121,150,2390,204,198,0,101,0,0,48,2749,1645,1101,2744,5,0,8526,0,11302,8526,2749,48,2675,2581,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,62,63,0.0158730158730159,41
4,4,46,091,OKALOOSA,Okaloosa,FL,34130,961,4144,4992,5283,4993,4134,4349,2664,1593,942,75,0 to 119,38,18524,15365,241,33772,357,1,1962,11432,137,15518,1081,20789,13234,1,106,33669,19140,1414,219,16,10881,9534,139,20554,306,1327,3111,3850,3335,2774,2952,1725,911,463,35,0 to 103,40,15049,1986,2185,1334,1847,16835,1872,1122,14,735,18,5,366,20789,9657,10990,20553,235,1,73220,0,94082,73220,20789,366,29809,29397,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,18,271,289,0.0622837370242214,40
5,5,7,013,CALHOUN,Calhoun,FL,2910,93,382,410,336,393,362,356,294,188,94,2,0 to 99,41,1522,1366,22,2907,3,0,198,594,4,1412,46,1702,1201,0,7,2900,1468,231,3,0,833,857,9,1699,33,117,220,234,240,233,229,196,125,74,1,0 to 99,45,1163,189,217,130,38,1432,229,133,2,57,2,0,45,1702,859,834,1699,3,0,6238,0,7951,6238,1702,45,2304,2247,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,1,17,18,0.0555555555555556,45
6,6,50,099,PALM BEACH,Palm Beach,FL,231407,5623,16720,31055,35379,32233,33373,31963,22193,13897,7285,1686,0 to 119,43,122566,107313,1528,228037,3368,2,34776,114202,465,115363,3845,147609,82916,132,750,227163,142490,2453,2635,31,75117,68645,1181,144943,2856,9648,23133,26899,22805,22278,19252,10675,6194,3781,88,0 to 107,39,74504,20873,25608,23958,38227,75403,31313,9558,173,6968,129,55,2845,147609,69994,76358,144941,2666,2,752237,0,900639,752237,147609,2845,63542,63285,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,194,6373,6567,0.0295416476320999,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,45066,1562,3827,6090,6285,6129,6376,6211,4588,2685,1263,50,0 to 119,42,24891,19915,260,44727,339,0,5360,15112,188,26829,945,27158,17387,7,514,44208,26730,227,199,2,14710,12147,100,26957,503,1596,3816,4439,4191,4132,3775,2609,1433,654,10,0 to 104,42,13701,5539,3540,4177,6212,15453,5292,2747,26,1919,16,2,648,27158,12247,14811,26957,201,0,121031,0,148269,121031,27158,648,29158,29142,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,53,1186,1239,0.0427764326069411,43
8,8,51,101,PASCO,Pasco,FL,65662,1583,6192,9201,8591,9267,9821,8697,6688,4011,1565,46,0 to 119,42,35808,29743,111,65232,430,0,3459,30452,223,33421,1730,42453,22677,6,526,64701,40443,1652,352,5,22520,19542,33,42095,726,2876,6218,6247,6410,6619,5626,4157,2561,1001,11,0 to 105,42,31268,2543,5003,3281,8248,28367,5480,4123,75,2872,52,9,778,42452,19696,22702,42095,357,0,206091,0,248670,206091,42452,778,29628,29092,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,62,1581,1643,0.0377358490566038,44
9,9,20,039,GADSDEN,Gadsden,FL,9132,324,851,1141,1341,1469,1436,1255,819,339,153,4,0 to 119,40,5248,3854,30,9101,30,1,1221,3771,46,4997,109,5750,3370,1,11,9090,5292,441,14,3,3012,2696,25,5733,165,493,792,858,976,948,796,437,203,80,2,0 to 98,40,1648,2854,964,267,936,4370,427,760,1,427,0,0,99,5750,2700,3025,5732,17,1,23103,0,28895,23103,5750,99,3243,3048,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,6,70,76,0.0789473684210526,41
10,10,37,073,LEON,Leon,FL,49560,1897,3201,14691,7832,6084,5468,5040,3250,1368,650,79,0 to 119,30,26990,22307,263,48414,1145,1,8067,21654,201,25447,921,32605,16888,9,58,48349,31362,303,920,20,17483,14014,168,31665,897,1912,11712,5434,3937,3306,2816,1510,712,350,19,0 to 106,27,15078,10229,3766,2592,2982,24391,4292,1650,52,713,40,32,327,32605,14424,18003,31664,940,1,155052,0,187813,155052,32605,327,15017,14618,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,43,884,927,0.04638619201726,28
