OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2221,65,186,343,295,303,304,278,201,155,91,0,0 to 118,41,1215,992,14,2218,3,0,158,1006,2,1350,31,1283,932,1,5,2212,1094,186,1,2,662,608,10,1280,27,95,205,200,184,176,150,100,90,56,0,0 to 106,40,1018,82,52,128,115,1022,143,116,0,66,0,0,28,1283,610,663,1280,3,0,5935,0,7234,5935,1283,28,1323,1306,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,102,105,0.0285714285714286,40
2,2,54,107,PUTNAM,Putnam,FL,9700,318,928,1322,1308,1240,1322,1393,1012,591,256,10,0 to 118,42,5505,4152,43,9676,24,0,1617,3712,133,6681,89,5666,3990,0,44,9632,3363,2287,9,7,3073,2557,20,5650,139,497,852,786,772,766,787,595,332,138,2,0 to 100,42,3756,1270,458,166,758,4626,266,662,2,479,2,1,109,5666,2568,3078,5650,16,0,24113,0,29791,24113,5666,109,2905,2849,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,17,211,228,0.0745614035087719,42
3,3,62,123,TAYLOR,Taylor,FL,4115,124,367,491,695,667,591,548,387,177,62,6,0 to 118,40,1837,2260,18,4104,11,0,128,1973,3,2636,45,2568,1539,0,8,4096,2330,232,6,0,995,1563,4,2562,30,114,304,489,502,410,345,226,110,37,1,0 to 98,41,1532,783,118,129,145,2215,202,184,0,88,0,0,37,2568,1565,999,2562,6,0,7553,0,10146,7553,2568,37,2497,2401,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,161,162,0.00617283950617284,41
4,4,46,091,OKALOOSA,Okaloosa,FL,29091,659,3094,4173,4488,4284,3660,3832,2431,1485,914,71,0 to 119,39,15941,12943,207,28781,309,1,1741,10464,137,12925,919,17757,11229,2,103,28679,16175,1397,168,17,9343,8098,131,17572,211,1091,2620,3231,2815,2417,2544,1538,824,434,32,0 to 103,40,10136,1393,2324,3719,1375,12025,4172,958,13,639,15,4,301,17757,8196,9427,17571,185,1,58839,0,76676,58839,17757,301,25121,24707,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,88,660,748,0.117647058823529,40
5,5,7,013,CALHOUN,Calhoun,FL,2664,76,319,354,318,363,339,339,284,179,92,1,0 to 99,41,1390,1255,19,2661,3,0,164,588,4,1293,45,1574,1084,0,6,2655,1364,207,3,0,767,798,6,1571,26,103,196,219,219,216,215,186,121,73,0,0 to 99,46,1055,177,207,132,38,1301,232,124,2,54,2,0,36,1574,800,768,1571,3,0,5718,0,7302,5718,1574,36,2167,2109,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,5,92,97,0.0515463917525773,46
6,6,50,099,PALM BEACH,Palm Beach,FL,188694,4075,10997,23925,28296,25887,27402,27007,19927,12793,6775,1610,0 to 119,45,100473,87418,803,186139,2553,2,26205,103972,465,84247,3066,112964,74998,137,595,185413,109789,1301,1852,22,57662,52902,526,111090,1974,6427,17556,20386,17314,17097,14824,8723,5279,3325,59,0 to 107,40,54841,15743,19051,21455,29475,55484,26131,7986,128,5744,88,42,2302,112964,53856,58532,111088,1874,2,604656,0,718377,604656,112964,2302,46533,46274,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,588,9320,9908,0.0593459830440048,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,35418,1003,2372,4481,4920,4842,5162,5121,4020,2327,1134,36,0 to 119,45,19781,15434,203,35164,254,0,4137,14325,188,18903,770,20665,14353,5,395,34765,20343,195,125,2,11248,9230,60,20538,387,1078,2787,3301,3160,3143,2924,2154,1163,564,4,0 to 104,43,10126,4197,2657,3558,4686,11439,4413,1716,17,1335,12,1,521,20665,9292,11313,20538,127,0,94720,0,115455,94720,20665,521,20740,20724,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,127,1496,1623,0.0782501540357363,43
8,8,51,101,PASCO,Pasco,FL,50968,1096,4020,6911,6549,6975,7667,7092,5769,3481,1377,31,0 to 119,44,27892,22820,256,50625,343,0,3363,25495,223,23510,1333,31189,19312,3,464,50158,29651,1262,271,4,16476,14286,151,30913,483,1796,4497,4504,4546,4837,4226,3362,2094,835,8,0 to 105,44,22121,1810,3643,3339,5977,20075,4861,2854,43,2070,32,6,595,31188,14395,16622,30913,275,0,163971,0,195263,163971,31188,595,23714,23172,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,181,2720,2901,0.0623922785246467,44
9,9,20,039,GADSDEN,Gadsden,FL,8468,273,724,1022,1239,1396,1351,1181,796,334,149,3,0 to 119,41,4868,3574,26,8439,28,1,1094,3726,46,4296,92,5285,3169,1,13,8426,4877,393,12,3,2755,2494,21,5270,141,433,709,775,913,882,734,420,201,76,1,0 to 99,41,1492,2584,891,303,860,3961,449,703,1,390,0,0,76,5285,2498,2766,5269,15,1,20817,0,26146,20817,5285,76,2788,2594,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,15,247,262,0.0572519083969466,41
10,10,37,073,LEON,Leon,FL,43363,1309,2396,12563,6912,5484,4925,4676,3106,1310,634,48,0 to 119,32,23605,19561,197,42340,1022,1,6722,20709,201,20625,760,27807,15510,7,39,42296,26721,263,808,15,14892,11972,120,26984,620,1465,9940,4637,3436,2845,2486,1378,656,334,10,0 to 106,28,12567,8450,3222,2745,2458,20154,4372,1317,46,560,35,29,258,27807,12327,15350,26983,823,1,139421,0,167409,139421,27807,258,12214,11813,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,137,2779,2916,0.0469821673525377,28
11,11,33,065,JEFFERSON,Jefferson,FL,2357,92,218,239,287,303,331,405,284,154,42,2,0 to 101,46,1156,1197,4,2333,24,0,84,1060,41,1548,41,1362,990,2,3,2329,1167,173,18,4,598,740,2,1340,26,91,135,194,178,221,252,150,88,27,0,0 to 99,47,636,588,80,36,49,1206,85,111,3,66,0,0,22,1362,752,607,1340,22,0,5394,0,6775,5394,1362,22,1257,1220,1581350101.5302,228391.565390175,862c7bab-c64b-458c-a6fa-56543968d206,10,94,104,0.0961538461538462,48
12,12,40,079,MADISON,Madison,FL,3503,169,445,471,425,432,483,434,354,194,86,10,0 to 101,40,1991,1499,13,3462,41,0,212,1275,53,2462,124,1901,1588,1,13,3448,1340,537,22,2,1061,811,5,1877,64,155,252,265,242,311,261,190,102,57,2,0 to 101,43,793,929,87,68,96,1608,173,249,3,82,2,2,39,1901,818,1075,1877,24,0,6730,0,8642,6730,1901,39,2750,2654,1853116752.08771,219176.19751538,89851e42-542b-499a-ac7e-d8f5369f3d0b,7,156,163,0.0429447852760736,44
13,13,39,077,LIBERTY,Liberty,FL,3278,71,218,359,774,672,519,403,165,71,17,9,0 to 105,37,793,2478,7,3277,1,0,100,1931,1,724,14,1019,2256,0,3,3274,862,156,1,0,396,616,6,1018,23,73,162,170,152,165,158,66,42,8,0,0 to 89,40,753,170,53,42,41,827,150,55,0,22,0,0,14,1019,616,397,1018,1,0,3945,0,4965,3945,1019,14,1303,1279,2183538740.41838,308797.501184753,59b90335-ef4e-4e77-88c2-fc6bcc9d4032,5,29,34,0.147058823529412,40
14,14,24,047,HAMILTON,Hamilton,FL,3479,110,260,372,705,602,525,411,294,132,63,5,0 to 118,39,1203,2254,22,3459,20,0,94,2016,9,1720,48,1539,1938,0,2,3458,1204,319,7,9,656,858,9,1523,58,135,200,254,230,235,207,133,63,23,1,0 to 93,41,743,639,90,51,157,1182,184,193,2,74,0,0,21,1539,867,663,1523,16,0,6155,0,7699,6155,1539,21,1064,1062,1344926537.82205,232510.619937192,d384b6bb-17b0-4808-9d73-78cb54c43aab,5,47,52,0.0961538461538462,41
15,15,3,005,BAY,Bay,FL,21900,254,1137,2820,3465,3369,3485,3462,2247,1136,467,58,0 to 119,44,11528,10133,239,21197,703,0,2215,10551,28,13112,470,17721,4112,2,65,21134,16727,324,660,10,8928,7924,199,17051,160,805,2431,2993,2816,2824,2731,1756,882,321,2,0 to 101,43,10603,1578,1724,3146,1071,12331,3649,1268,47,714,25,15,314,17721,8279,9234,17051,670,0,60334,0,78127,60334,17721,314,4397,4389,1930770661.49939,558412.990825665,a66f3b06-8ee0-4dec-843e-f41d712aad2f,90,804,894,0.100671140939597,43
16,16,12,023,COLUMBIA,Columbia,FL,11327,310,778,1393,1575,1683,1609,1734,1270,647,316,12,0 to 119,44,5491,5775,61,11278,49,0,1325,3600,63,7158,99,7440,3876,0,11,11267,6785,619,32,4,3271,4111,22,7404,129,380,950,1179,1196,1168,1102,767,407,158,4,0 to 102,43,4804,1867,317,416,410,6324,670,312,2,433,4,0,148,7440,4133,3285,7404,36,0,21936,0,29433,21936,7440,148,4330,4329,2068684690.43686,276060.430857214,6958d394-62b5-4f73-a62a-0fa2389d4fb3,20,316,336,0.0595238095238095,43
