OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2589,83,232,404,350,351,363,326,224,163,93,0,0 to 118,41,1426,1148,15,2584,5,0,245,1069,2,1626,36,1565,1018,1,5,2578,1340,220,2,3,834,715,11,1560,35,119,247,248,225,225,189,120,98,59,0,0 to 106,40,1224,94,56,186,129,1228,203,126,0,78,0,0,43,1565,718,836,1560,5,0,6599,0,8181,6599,1565,43,1509,1492,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,4,29,33,0.121212121212121,40
2,2,54,107,PUTNAM,Putnam,FL,10429,350,1024,1415,1390,1329,1421,1496,1091,633,271,9,0 to 118,42,5892,4496,41,10400,29,0,1824,3835,133,7466,91,6272,4115,0,42,10358,3870,2381,13,8,3382,2848,21,6251,158,558,941,861,854,850,877,661,361,149,2,0 to 100,42,4175,1386,514,176,850,5117,284,769,2,553,2,1,138,6272,2860,3391,6251,21,0,26334,0,32617,26334,6272,138,3081,3027,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,17,158,175,0.0971428571428571,42
3,3,62,123,TAYLOR,Taylor,FL,4351,148,415,520,709,695,623,579,403,189,64,6,0 to 118,40,1963,2373,15,4342,9,0,156,2005,3,2865,49,2706,1637,0,8,4334,2433,268,5,0,1077,1621,3,2701,35,123,319,499,526,436,372,236,119,40,1,0 to 98,41,1654,806,120,121,150,2348,203,190,0,97,0,0,45,2706,1623,1080,2701,5,0,8278,0,11011,8278,2706,45,2580,2486,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,0,22,22,0,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33002,874,3924,4811,5088,4818,4039,4258,2607,1577,937,69,0 to 119,38,17931,14838,233,32658,343,1,1919,11234,137,14979,1037,20151,12739,1,111,32549,18516,1412,207,16,10546,9242,140,19928,284,1287,3005,3696,3215,2701,2886,1686,901,459,31,0 to 103,40,13897,1863,2106,2062,1733,15417,2778,1072,14,706,17,5,358,20151,9359,10650,19927,223,1,68948,0,89175,68948,20151,358,29007,28594,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,37,351,388,0.095360824742268,40
5,5,7,013,CALHOUN,Calhoun,FL,2854,90,375,392,333,382,358,350,292,187,93,2,0 to 99,41,1494,1341,19,2851,3,0,192,592,4,1387,46,1673,1174,0,7,2844,1446,224,3,0,821,843,6,1670,31,117,212,231,233,232,224,194,124,74,1,0 to 99,45,1144,184,214,128,38,1404,228,132,2,57,2,0,43,1673,845,822,1670,3,0,6099,0,7783,6099,1673,43,2281,2224,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,1,3,0.666666666666667,45
6,6,50,099,PALM BEACH,Palm Beach,FL,220614,5163,15071,29301,33540,30567,31966,30890,21667,13622,7170,1657,0 to 119,43,117029,102278,1307,217410,3202,2,32606,111736,465,107131,3655,138967,80777,133,737,216548,134758,1708,2480,21,70757,64728,981,136466,2604,8729,21779,25202,21367,21038,18300,10216,5980,3676,76,0 to 107,40,69677,19330,23883,23576,35834,70281,30351,9130,160,6611,120,52,2717,138967,66006,71919,136464,2501,2,707536,0,847295,707536,138967,2717,59161,58903,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,454,5057,5511,0.0823806931591363,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,41944,1291,3300,5591,5850,5668,6018,5903,4461,2600,1223,39,0 to 119,43,23265,18473,206,41625,319,0,5029,14797,188,24275,894,25196,16263,6,479,41142,24803,211,181,2,13680,11277,57,25014,464,1428,3506,4090,3828,3843,3536,2503,1368,625,6,0 to 104,42,12643,5141,3259,3971,5773,14270,4971,2423,23,1744,14,2,611,25197,11368,13772,25014,183,0,110464,0,135739,110464,25197,611,26372,26356,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,63,730,793,0.0794451450189155,43
8,8,51,101,PASCO,Pasco,FL,60984,1373,5396,8492,7975,8487,9150,8255,6435,3878,1501,42,0 to 119,43,33279,27535,170,60575,409,0,3473,29101,223,30084,1618,39037,21475,4,468,60104,37166,1533,332,5,20649,17944,106,38699,632,2506,5672,5738,5793,6098,5256,3942,2450,937,12,0 to 105,43,28495,2300,4492,3412,7460,25802,5437,3523,69,2520,49,8,719,39036,18086,20823,38699,337,0,192527,0,231677,192527,39036,719,27660,27124,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,151,1314,1465,0.103071672354949,44
9,9,20,039,GADSDEN,Gadsden,FL,8920,307,819,1087,1311,1444,1409,1238,813,338,151,3,0 to 119,41,5128,3767,25,8889,30,1,1172,3770,46,4787,105,5596,3311,1,12,8877,5148,431,14,3,2925,2634,20,5579,158,475,751,832,954,930,784,430,203,78,1,0 to 98,41,1604,2756,940,279,916,4233,430,737,1,419,0,0,93,5596,2638,2938,5578,17,1,22458,0,28097,22458,5596,93,3071,2877,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,10,78,88,0.113636363636364,41
10,10,37,073,LEON,Leon,FL,47437,1637,2851,14028,7504,5911,5298,4939,3223,1352,643,51,0 to 119,31,25827,21382,228,46328,1108,1,7563,21360,201,23866,875,30957,16423,8,49,46273,29759,292,888,18,16564,13339,148,30051,752,1726,11121,5140,3793,3162,2729,1480,699,343,12,0 to 106,27,14528,9318,3574,2631,2878,22885,4288,1540,51,676,38,32,309,30957,13731,17069,30050,906,1,150736,0,181856,150736,30957,309,13973,13572,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,38,798,836,0.0454545454545455,28
