OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2451,76,215,376,327,339,344,307,215,160,92,0,0 to 118,41,1347,1093,11,2447,4,0,216,1066,2,1515,33,1458,987,1,5,2441,1249,205,2,2,767,680,7,1454,31,112,226,227,214,211,172,113,94,58,0,0 to 106,40,1136,85,54,179,122,1134,198,118,0,66,0,0,37,1458,682,769,1454,4,0,6374,0,7850,6374,1458,37,1415,1398,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,3,38,41,0.0731707317073171,40
2,2,54,107,PUTNAM,Putnam,FL,9997,330,963,1361,1340,1277,1361,1449,1048,603,256,9,0 to 118,42,5662,4298,37,9970,27,0,1735,3720,133,7100,90,5949,4006,0,42,9928,3575,2355,12,7,3220,2694,16,5930,148,523,891,819,812,803,839,630,343,139,2,0 to 100,42,3961,1332,474,163,791,4874,265,715,2,516,2,1,133,5949,2705,3228,5930,19,0,25431,0,31392,25431,5949,133,2937,2883,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,4,181,185,0.0216216216216216,42
3,3,62,123,TAYLOR,Taylor,FL,4307,145,406,514,706,691,617,575,399,184,64,6,0 to 118,40,1934,2358,15,4297,10,0,149,2001,3,2828,47,2686,1613,0,8,4289,2413,267,6,0,1062,1615,3,2680,35,119,318,497,523,433,370,234,116,40,1,0 to 98,41,1632,807,119,122,148,2329,203,189,0,94,0,0,43,2686,1617,1066,2680,6,0,7987,0,10700,7987,2686,43,2562,2468,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,5,45,50,0.1,41
4,4,46,091,OKALOOSA,Okaloosa,FL,31891,768,3691,4638,4873,4686,3944,4164,2566,1557,933,71,0 to 119,38,17366,14298,227,31560,330,1,1860,11026,137,14443,989,19545,12232,2,112,31449,17927,1408,194,16,10237,8953,145,19335,247,1243,2906,3546,3125,2636,2813,1655,887,455,32,0 to 103,40,12242,1653,2143,3297,1625,13697,4013,1036,14,685,16,4,342,19545,9064,10334,19334,210,1,64595,0,84219,64595,19545,342,28101,27688,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,35,505,540,0.0648148148148148,40
5,5,7,013,CALHOUN,Calhoun,FL,2805,82,361,384,322,379,356,348,292,186,93,2,0 to 99,41,1463,1322,20,2802,3,0,186,588,4,1363,46,1645,1153,0,7,2795,1423,219,3,0,802,834,6,1642,27,113,207,223,230,230,222,194,124,74,1,0 to 99,45,1119,184,211,128,38,1378,226,131,2,57,2,0,42,1645,836,803,1642,3,0,5977,0,7633,5977,1645,42,2249,2192,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,2,27,29,0.0689655172413793,45
6,6,50,099,PALM BEACH,Palm Beach,FL,206272,4654,13284,26715,31001,28443,29914,29252,21005,13341,7051,1612,0 to 119,44,109596,95701,975,203385,2885,2,29747,108056,465,97060,3309,127111,78334,133,694,202567,123426,1496,2169,20,64834,59402,686,124922,2293,7661,19682,22842,19508,19245,16828,9662,5759,3572,59,0 to 107,40,62895,17791,21648,22588,32919,63492,28511,8665,142,6248,103,48,2594,127111,60533,65844,124920,2189,2,663259,0,791138,663259,127111,2594,53994,53735,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,377,7102,7479,0.0504078085305522,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,39169,1135,2925,5112,5432,5302,5673,5592,4285,2496,1181,36,0 to 119,44,21788,17147,234,38868,301,0,4656,14639,188,21962,840,23306,15419,7,437,38426,22934,205,165,2,12651,10403,85,23139,416,1280,3195,3745,3543,3564,3299,2369,1293,598,4,0 to 104,43,11568,4738,2994,3839,5270,13114,4755,2119,22,1566,14,1,563,23306,10485,12736,23139,167,0,103638,0,127022,103638,23306,563,24083,24067,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,60,752,812,0.0738916256157635,43
8,8,51,101,PASCO,Pasco,FL,56034,1233,4731,7660,7279,7718,8406,7656,6138,3741,1439,33,0 to 119,44,30664,25226,144,55650,384,0,3453,26984,223,27120,1479,35041,20547,3,443,55204,33299,1427,308,5,18552,16094,80,34726,554,2164,5024,5110,5129,5442,4713,3692,2322,881,8,0 to 105,43,25391,2041,4010,3284,6766,23035,4925,3214,57,2299,43,7,679,35039,16220,18717,34726,313,0,180256,0,215400,180256,35039,679,25998,25460,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,77,1681,1758,0.0437997724687144,44
9,9,20,039,GADSDEN,Gadsden,FL,8792,295,783,1079,1285,1425,1395,1226,810,339,152,3,0 to 119,41,5067,3703,22,8762,29,1,1163,3753,46,4687,99,5516,3262,1,13,8749,5075,425,13,3,2893,2590,17,5500,149,458,748,812,937,922,775,429,206,79,1,0 to 99,41,1578,2713,927,282,902,4167,431,729,1,418,0,0,91,5516,2594,2905,5499,16,1,21798,0,27357,21798,5516,91,2969,2775,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,4,146,150,0.0266666666666667,41
10,10,37,073,LEON,Leon,FL,46060,1508,2695,13543,7298,5754,5186,4871,3182,1335,640,48,0 to 119,31,25096,20756,208,44988,1071,1,7270,21119,201,22796,832,29890,16117,7,46,44937,28736,285,852,17,16023,12868,130,29021,679,1639,10718,4964,3672,3075,2665,1446,682,340,10,0 to 106,28,13891,9004,3451,2675,2732,21957,4332,1464,48,634,36,31,296,29890,13241,16508,29020,869,1,146606,0,176668,146606,29890,296,13388,12987,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,35,1367,1402,0.0249643366619116,28
