OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2022,56,148,305,278,275,276,263,189,142,90,0,0 to 118,42,1097,915,10,2020,2,0,140,949,2,1177,28,1116,899,1,6,2013,968,146,1,1,569,539,6,1114,22,71,176,183,160,151,137,87,75,54,0,0 to 106,41,876,79,49,110,111,880,123,110,0,60,0,0,27,1116,541,569,1114,2,0,5553,0,6685,5553,1116,27,1191,1174,{CB6285A2-DA2E-4583-AAD5-1221776836AE},7,49,56,0.125,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,8893,277,833,1206,1194,1144,1240,1292,944,522,232,9,0 to 118,43,5057,3784,52,8869,24,0,1324,3822,133,5458,80,4906,3954,0,33,8836,2851,2040,10,6,2645,2223,23,4891,118,430,754,675,683,686,688,523,251,97,2,0 to 100,42,3229,1105,397,160,679,3881,331,565,2,407,2,1,87,4907,2233,2651,4891,16,0,22341,8,27269,22349,4907,87,2695,2633,{CE511C5D-2638-44A3-B2F8-B13847543637},152,511,663,0.229260935143288,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3656,89,267,423,638,610,535,507,359,164,58,6,0 to 118,41,1593,2045,18,3646,10,0,107,1860,3,2231,41,2248,1401,0,7,3639,2064,179,5,0,820,1420,3,2243,20,80,251,448,448,363,307,202,95,33,1,0 to 95,41,1343,664,107,129,142,1907,194,175,0,85,0,0,29,2248,1422,823,2243,5,0,6911,5,9188,6916,2248,29,2217,2121,{541BD5A3-4453-499A-9896-F0EDC5353D0B},30,224,254,0.118110236220472,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,25309,567,2362,3621,3984,3733,3184,3394,2152,1375,868,69,0 to 119,40,13935,11215,159,25016,292,1,1542,9883,137,10448,771,14997,10217,1,94,24924,13488,1342,151,16,7856,6872,102,14830,184,826,2244,2782,2390,2018,2163,1269,706,385,30,0 to 103,40,8289,1150,2062,3329,1193,10119,3518,835,10,548,14,2,258,14997,6961,7933,14829,167,1,54086,123,69281,54209,14997,258,21082,20665,{EB5D2450-A892-40FD-9BA4-9821A7438525},186,733,919,0.202393906420022,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2384,66,246,299,296,333,315,308,260,174,86,1,0 to 99,43,1234,1132,18,2382,2,0,131,579,4,1168,42,1432,947,0,5,2377,1242,188,2,0,688,737,5,1430,22,85,167,205,202,201,193,171,118,68,0,0 to 99,46,950,158,200,122,34,1176,220,114,1,52,1,0,32,1432,738,689,1430,2,0,5316,0,6757,5316,1432,32,1935,1876,{3B55AA95-5170-4CAF-82A3-E99AD7459349},7,75,82,0.0853658536585366,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,168681,3432,8633,21071,25149,23097,24491,24475,18445,11937,6340,1611,0 to 119,45,90135,77843,703,166494,2185,2,21767,99422,465,69449,2665,96084,71991,142,464,165895,93532,1043,1495,15,49098,45030,447,94575,1592,5045,15344,17451,14836,14527,12481,7354,4500,2897,58,0 to 106,40,45788,12988,16003,19796,25123,46117,23335,7284,111,5241,72,29,2018,96085,45789,49801,94573,1510,2,549319,669,646791,549988,96085,2018,39627,39367,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},1167,10882,12049,0.0968545107477799,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,31115,816,1837,3745,4360,4262,4619,4614,3628,2129,1071,34,0 to 119,46,17516,13423,176,30875,240,0,3624,13633,188,15585,708,17347,13419,4,345,30527,17048,188,109,2,9463,7737,36,17236,320,824,2292,2817,2659,2664,2479,1803,989,497,3,0 to 104,43,8360,3459,2257,3160,3959,9428,3849,1469,14,1145,9,1,448,17347,7792,9519,17236,111,0,86367,128,103905,86495,17347,448,17033,17017,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},251,1455,1706,0.147127784290739,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,44952,944,3329,5982,5834,6174,6776,6341,5147,3150,1246,29,0 to 119,45,24627,20061,264,44643,309,0,3182,23450,223,19688,1095,26345,18215,4,388,44251,25047,1055,240,2,13874,12065,163,26102,401,1427,3784,3886,3869,4085,3574,2821,1784,705,8,0 to 105,44,18496,1523,3103,2980,5058,16836,4208,2392,30,1731,24,4,448,26344,12166,13997,26102,242,0,146885,69,173395,146954,26344,448,21860,21318,{83116673-3FAD-423E-B67E-DFE7515F5E81},288,2387,2675,0.107663551401869,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7821,243,625,942,1176,1297,1265,1089,742,303,136,3,0 to 119,41,4511,3287,23,7792,28,1,946,3665,46,3570,83,4700,3105,1,15,7777,4366,319,12,3,2434,2234,17,4685,126,362,632,716,819,804,639,367,172,62,1,0 to 99,41,1353,2250,785,297,775,3475,435,606,1,320,0,0,63,4700,2238,2445,4684,15,1,19452,15,24213,19467,4700,63,2552,2357,{77657EA6-12D6-4645-9915-E7357C9F40D6},54,409,463,0.116630669546436,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,38253,1010,1881,11043,6077,4840,4429,4227,2902,1202,595,47,0 to 119,33,20727,17334,192,37317,935,1,5524,19586,201,16620,674,23233,14970,7,43,37269,22267,231,724,11,12333,10053,112,22498,473,1100,8550,3832,2838,2357,2051,1184,552,286,10,0 to 106,28,10097,7001,2668,2732,1967,16206,4325,1096,38,455,28,24,200,23233,10362,12749,22497,735,1,128843,208,152477,129051,23233,200,10847,10445,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},246,3440,3686,0.0667390124796527,25,2.4286163266357628,0.1707040441862682
