OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1431,37,76,187,210,189,201,196,142,112,81,0,0 to 118,45,766,660,5,1431,0,0,90,788,2,692,18,620,808,1,2,1428,567,53,0,0,285,334,1,620,11,29,93,118,82,86,77,39,41,44,0,0 to 106,41,468,40,32,80,84,450,86,81,0,42,0,0,19,620,334,285,620,0,0,4583,0,5213,4583,620,19,697,680,{CB6285A2-DA2E-4583-AAD5-1221776836AE},4,27,31,0.129032258064516,41,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,6137,173,533,789,838,789,860,922,645,382,198,8,0 to 118,44,3560,2533,44,6125,12,0,933,3132,133,2829,48,2441,3671,0,25,6100,1408,1029,2,2,1291,1138,8,2437,57,245,390,345,358,334,316,230,112,53,1,0 to 100,40,1488,657,234,58,473,1877,87,411,1,259,0,0,52,2441,1141,1292,2437,4,0,17643,8,20104,17651,2441,52,1559,1496,{CE511C5D-2638-44A3-B2F8-B13847543637},14,148,162,0.0864197530864197,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2739,63,148,292,517,505,410,373,263,121,43,4,0 to 118,41,1114,1605,20,2729,10,0,80,1605,3,1419,30,1511,1222,0,6,2723,1436,71,4,0,427,1080,0,1507,7,36,152,349,350,259,184,108,47,19,0,1 to 95,40,810,566,81,50,131,1289,87,127,0,61,0,0,18,1511,1081,430,1507,4,0,5864,6,7406,5870,1511,18,1588,1489,{541BD5A3-4453-499A-9896-F0EDC5353D0B},3,65,68,0.0441176470588235,40,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,14877,309,960,2016,2311,2144,1888,2078,1400,998,723,50,0 to 119,43,8498,6281,98,14678,198,1,773,7960,137,4111,295,6722,8076,1,78,14600,6434,219,64,5,3565,3037,51,6653,75,289,1110,1262,1036,888,955,566,323,208,10,0 to 103,40,3388,535,1348,1382,691,4572,1390,545,5,341,6,1,130,6722,3070,3601,6652,69,1,40116,129,47031,40245,6722,130,9344,8918,{EB5D2450-A892-40FD-9BA4-9821A7438525},62,358,420,0.147619047619048,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1474,28,108,179,204,225,200,201,167,109,53,0,0 to 99,44,730,730,14,1472,2,0,58,558,4,625,19,734,739,0,1,1471,677,55,2,0,309,422,1,732,7,30,85,129,117,107,98,79,51,31,0,0 to 99,44,489,107,55,81,29,595,108,73,1,39,1,0,15,734,423,310,732,2,0,4660,0,5404,4660,734,15,1095,1034,{3B55AA95-5170-4CAF-82A3-E99AD7459349},0,19,19,0,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,119425,2060,4068,13647,17044,15988,17292,18236,14417,9677,5394,1602,0 to 119,48,64406,54650,369,118270,1153,2,12183,84021,465,41038,1353,53802,65188,152,283,117840,52491,796,505,10,27562,25558,167,53287,834,2138,9003,9864,8478,8155,6838,3861,2587,1993,51,0 to 106,40,22516,8269,9486,13016,14491,24321,14475,5812,73,4171,51,24,1604,53802,25831,27789,53285,515,2,384922,640,439977,385562,53802,1604,18299,18035,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},283,3437,3720,0.0760752688172043,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,21190,480,937,2312,2881,2894,3236,3274,2628,1600,921,27,0 to 119,48,12069,8953,168,21023,167,0,2154,11618,188,8191,338,9324,11582,4,280,20739,9130,156,37,1,5087,4195,4,9286,166,407,1278,1518,1468,1458,1288,907,507,326,1,0 to 104,43,4024,2125,1247,1890,2095,4864,2327,979,4,790,3,1,336,9324,4215,5105,9286,38,0,64113,128,73619,64241,9324,336,9322,9307,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},62,695,757,0.0819022457067371,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,27085,559,1516,3306,3628,3789,4196,4067,3243,1933,834,14,0 to 119,46,15087,11918,80,26924,161,0,2256,15929,223,11218,565,11328,15571,4,182,26738,10953,279,94,2,5876,5349,7,11232,173,496,1795,1867,1763,1787,1474,1048,627,296,2,0 to 105,42,8154,779,1667,632,2650,7746,836,1392,11,1060,6,1,245,11328,5392,5929,11232,96,0,100491,70,111953,100561,11328,245,13254,12705,{83116673-3FAD-423E-B67E-DFE7515F5E81},88,1000,1088,0.0808823529411765,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5944,156,373,681,943,1030,995,848,581,227,107,3,0 to 119,42,3446,2490,8,5920,23,1,678,3176,46,2355,49,3076,2860,2,6,5913,2986,80,10,0,1504,1560,2,3066,76,199,418,501,577,541,411,219,98,35,1,0 to 98,40,925,1298,578,265,583,2086,397,450,1,243,0,0,56,3076,1562,1512,3065,10,1,15648,16,18788,15664,3076,56,1630,1435,{77657EA6-12D6-4645-9915-E7357C9F40D6},1,65,66,0.0151515151515152,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,26287,569,884,7697,3990,3276,3119,3126,2211,890,479,46,0 to 119,34,14113,12045,129,25725,561,1,2798,16973,201,8422,300,12658,13591,4,34,25689,12208,91,354,5,6735,5526,38,12299,216,432,5738,1887,1363,1111,992,505,238,166,10,0 to 105,24,4945,3147,1640,2567,1071,7015,4213,735,28,302,15,12,118,12658,5677,6941,12298,359,1,93741,212,106753,93953,12658,118,6118,5707,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},99,1516,1615,0.0613003095975232,24,2.4286163266357628,0.1707040441862682
