OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1289,33,63,161,184,163,183,177,138,107,80,0,0 to 118,47,736,548,5,1289,0,0,81,777,2,575,17,505,781,1,2,1286,461,44,0,0,266,238,1,505,10,25,73,92,59,69,62,36,36,43,0,0 to 106,43,421,30,26,28,77,397,31,71,0,38,0,0,12,505,238,266,505,0,0,4101,0,4615,4101,505,12,651,634,{CB6285A2-DA2E-4583-AAD5-1221776836AE},0,24,24,0,43,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,5432,142,392,655,783,713,785,823,566,361,186,26,0 to 118,45,3182,2192,58,5422,10,0,787,3284,133,2015,31,2088,3328,0,16,5406,1254,832,1,1,1102,968,16,2086,50,208,338,312,311,284,258,169,94,45,19,0 to 100,39,1197,563,242,84,427,1529,130,368,1,227,0,0,38,2088,969,1103,2086,2,0,14867,8,16975,14875,2088,38,928,861,{CE511C5D-2638-44A3-B2F8-B13847543637},17,218,235,0.0723404255319149,39,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2422,50,85,259,482,462,374,336,230,101,39,4,0 to 118,41,962,1439,21,2413,9,0,67,1558,3,1104,29,1307,1107,0,8,2405,1245,59,3,0,334,970,0,1304,5,24,138,321,314,228,156,78,30,13,0,1 to 92,39,664,541,76,23,131,1106,67,99,0,42,0,0,12,1307,970,337,1304,3,0,5153,6,6495,5159,1307,12,1161,1062,{541BD5A3-4453-499A-9896-F0EDC5353D0B},5,32,37,0.135135135135135,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,11872,243,428,1412,1939,1752,1585,1663,1206,910,687,47,0 to 119,45,6880,4913,79,11700,171,1,655,7507,137,2536,196,4802,7031,1,38,11662,4552,211,34,5,2583,2137,43,4763,56,167,814,946,753,645,609,398,238,168,8,0 to 103,40,2591,439,902,831,613,3221,929,468,4,289,3,0,107,4802,2155,2604,4762,39,1,31606,132,36590,31738,4802,107,4455,4029,{EB5D2450-A892-40FD-9BA4-9821A7438525},36,301,337,0.106824925816024,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1282,21,85,140,183,210,174,177,143,100,49,0,0 to 99,45,651,617,14,1281,1,0,49,557,4,530,13,608,673,0,1,1280,582,25,1,0,260,346,1,607,5,25,68,113,107,85,76,58,43,28,0,0 to 99,43,403,92,41,71,26,492,89,60,1,32,1,0,10,608,347,260,607,1,0,4294,0,4912,4294,608,10,889,828,{3B55AA95-5170-4CAF-82A3-E99AD7459349},0,15,15,0,43,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,108983,1818,3303,11546,15292,14519,15835,16957,13652,9233,5181,1647,0 to 119,49,59047,49534,402,107939,1042,2,10003,81332,465,33307,964,45743,62737,157,346,107441,44666,671,399,7,23582,21588,167,45337,737,1776,7280,8321,7303,7003,5843,3347,2242,1809,82,0 to 106,41,17725,7385,8244,11983,12378,19290,13669,4926,60,3546,40,21,1308,45743,21806,23761,45335,406,2,312514,642,359527,313156,45743,1308,12830,12566,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},143,3135,3278,0.0436241610738255,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,18761,383,688,1853,2565,2613,2890,2942,2394,1503,867,63,0 to 119,49,10732,7790,239,18604,157,0,1788,11794,188,6047,238,7875,10622,4,260,18340,7696,151,27,1,4280,3501,66,7847,140,347,1039,1304,1278,1227,1047,726,432,297,38,0 to 104,43,3057,1813,1125,1852,1797,3762,2288,777,3,645,2,1,271,7875,3517,4292,7847,28,0,51827,130,59882,51957,7875,271,6254,6238,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},30,726,756,0.0396825396825397,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,23396,457,903,2566,3206,3332,3695,3679,2981,1768,789,20,0 to 119,48,13137,10180,79,23271,125,0,2079,15100,223,8436,388,8988,14270,3,135,23133,8751,177,58,2,4663,4256,9,8928,133,342,1383,1539,1419,1421,1185,825,476,257,8,0 to 105,42,6449,657,1373,449,2171,6158,599,1148,10,808,5,1,205,8988,4283,4696,8928,60,0,79991,70,89106,80061,8988,205,8132,7583,{83116673-3FAD-423E-B67E-DFE7515F5E81},55,908,963,0.0571131879543095,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,5444,130,293,581,884,949,931,790,553,208,105,20,0 to 119,43,3162,2261,21,5422,21,1,543,3244,46,1867,41,2739,2699,0,6,5417,2676,55,8,0,1305,1411,15,2731,64,163,371,454,512,487,359,197,81,33,18,0 to 98,40,778,1112,479,362,495,1714,522,401,0,207,0,0,45,2739,1412,1312,2730,8,1,13604,16,16397,13620,2739,45,1252,1057,{77657EA6-12D6-4645-9915-E7357C9F40D6},6,95,101,0.0594059405940594,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,23130,435,706,6472,3539,2890,2830,2861,2070,823,447,57,0 to 119,36,12471,10529,130,22625,504,1,2116,16366,201,5321,223,10204,12907,4,15,22608,9832,71,296,5,5540,4325,38,9903,165,335,4881,1490,1005,865,759,376,173,129,26,0 to 105,23,3636,2555,1364,2348,806,5198,3899,589,21,223,11,9,63,10204,4455,5710,9902,301,1,75547,213,86106,75760,10204,63,4526,4113,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},56,947,1003,0.0558325024925224,23,2.4286163266357628,0.1707040441862682
11,11,33,065,JEFFERSON,Jefferson,FL,1191,26,41,106,152,172,182,228,177,84,22,1,0 to 101,50,534,655,2,1177,14,0,33,815,41,496,24,550,639,1,1,1176,477,62,11,0,164,375,0,539,6,13,56,97,86,101,104,57,20,10,0,0 to 95,46,209,285,36,9,26,475,38,55,2,34,0,0,8,550,382,168,539,11,0,3203,2,3770,3205,550,8,385,348,{862C7BAB-C64B-458C-A6FA-56543968D206},1,21,22,0.0454545454545455,46,2.2049309352502724,0.14849665622997743
12,12,40,079,MADISON,Madison,FL,2154,106,174,255,272,291,316,288,248,130,67,7,0 to 99,44,1260,890,4,2119,35,0,109,1105,53,1185,73,1009,1143,1,1,2117,681,312,14,2,549,444,0,993,39,76,124,139,154,171,137,94,39,36,0,0 to 99,42,310,600,55,28,54,847,92,166,1,52,1,1,18,1009,448,561,993,16,0,5016,19,6055,5035,1009,18,1216,1116,{89851E42-542B-499A-AC7E-D8F5369F3D0B},2,74,76,0.0263157894736842,42,2.169691637311982,0.1740263300452793
13,13,39,077,LIBERTY,Liberty,FL,2520,14,50,242,704,589,438,311,114,41,9,8,0 to 105,38,373,2142,5,2520,0,0,25,1929,1,313,10,497,2023,0,0,2520,475,22,0,0,132,365,0,497,6,15,80,100,89,93,78,22,12,2,0,0 to 86,39,322,126,27,22,28,353,116,36,0,13,0,0,8,497,365,132,497,0,0,2982,0,3479,2982,497,8,538,513,{59B90335-EF4E-4E77-88C2-FC6BCC9D4032},1,8,9,0.111111111111111,39,3.020973914923982,0.20464132709324395
14,14,24,047,HAMILTON,Hamilton,FL,2509,42,70,231,612,497,404,309,206,85,50,3,0 to 118,41,670,1823,16,2500,9,0,75,1916,9,826,14,840,1668,0,1,2499,705,129,4,2,282,552,0,834,28,52,105,168,147,141,117,53,20,9,0,0 to 90,40,363,405,56,10,111,593,130,94,1,30,0,0,8,840,555,285,834,6,0,4624,3,5469,4627,840,8,94,92,{D384B6BB-17B0-4808-9D73-78CB54C43AAB},5,19,24,0.208333333333333,40,2.301523665227496,0.12636783551306294
15,15,3,005,BAY,Bay,FL,9087,113,195,1121,1470,1393,1526,1455,966,522,256,70,0 to 119,46,4721,4290,76,8970,117,0,1338,4618,28,5380,216,5924,3143,1,19,8951,5687,141,94,2,2900,2887,41,5828,67,136,901,1108,978,982,845,525,271,92,19,0 to 99,42,3345,591,798,1094,451,3902,1475,717,19,339,8,5,101,5924,2947,2936,5828,96,0,27886,30,33907,27916,5924,101,947,940,{A66F3B06-8EE0-4DEC-843E-F41D712AAD2F},27,235,262,0.103053435114504,42,5.422685209627352,0.1810274207185009
16,16,12,023,COLUMBIA,Columbia,FL,6781,148,244,590,999,1079,1028,1169,855,416,243,10,0 to 119,48,2995,3728,58,6755,26,0,908,2990,63,3719,40,3690,3086,0,5,6750,3319,358,10,3,1207,2468,2,3677,66,138,377,653,702,626,554,351,158,64,1,0 to 102,43,2247,1102,153,175,229,3231,217,102,1,206,2,0,54,3690,2476,1212,3677,13,0,13386,13,17145,13399,3690,54,428,427,{6958D394-62B5-4F73-A62A-0FA2389D4FB3},24,188,212,0.113207547169811,43,2.6336786210355756,0.19383765365800731
17,17,2,003,BAKER,Baker,FL,2481,54,89,304,452,447,404,358,219,114,38,2,0 to 99,42,1055,1398,28,2422,59,0,252,1550,16,900,22,1426,1020,0,35,2387,1216,209,0,1,447,978,0,1425,6,36,171,297,308,244,196,110,48,10,0,0 to 97,40,720,197,48,460,16,863,546,103,0,66,0,0,11,1426,978,448,1425,1,0,6252,58,7762,6310,1426,11,1312,1311,{393E3BC9-079E-4AD6-9162-D77EE72FEB59},9,70,79,0.113924050632911,40,1.7712451943566485,0.14260223696131116
18,18,30,059,HOLMES,Holmes,FL,1633,32,70,173,233,238,274,237,227,103,45,1,0 to 119,48,845,778,10,1611,22,0,54,868,5,625,82,735,896,0,2,1609,613,109,10,3,321,401,0,722,15,30,96,134,123,123,89,73,33,19,0,0 to 101,41,530,86,52,54,31,590,101,50,0,28,0,0,6,735,405,330,722,13,0,4520,9,5274,4529,735,6,787,781,{BD5E2BC2-C55E-45E6-8687-0C7528780CD1},6,19,25,0.24,41,1.7364459249798063,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,11354,219,432,1239,1310,1394,1522,1813,1661,1201,544,19,0 to 100,52,5750,5228,376,11242,112,0,1002,7467,82,3800,123,4807,6497,2,48,11193,4752,23,32,0,2354,2395,26,4775,109,261,811,766,731,726,560,349,296,196,2,0 to 100,40,2214,263,1149,1149,1864,1953,958,662,4,385,3,1,138,4807,2413,2368,4775,32,0,29755,77,34686,29832,4807,138,3301,3290,{14DC1D1D-CE53-4995-9CF2-039FE1559F59},30,320,350,0.0857142857142857,40,2.9786699421185125,0.15345842849064345
