OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge
1,1,21,041,GILCHRIST,Gilchrist,FL,2652,83,237,417,360,358,373,339,228,164,93,0,0 to 118,41,1455,1175,22,2647,5,0,266,1070,2,1672,36,1612,1035,1,4,2642,1383,224,2,3,855,734,18,1607,35,122,254,255,231,232,201,124,99,59,0,0 to 106,40,1268,97,56,186,130,1271,206,128,0,80,0,0,43,1612,737,857,1607,5,0,6753,0,8382,6753,1612,43,1547,1530,920490830.042053,148547.348006441,cb6285a2-da2e-4583-aad5-1221776836ae,2,60,62,0.032258064516129,40
2,2,54,107,PUTNAM,Putnam,FL,10700,369,1076,1441,1430,1362,1453,1528,1113,642,277,9,0 to 118,42,6046,4611,43,10670,30,0,1872,3874,133,7767,92,6498,4158,0,44,10626,4072,2404,14,8,3517,2936,23,6476,165,589,964,896,884,885,910,679,369,155,2,0 to 100,42,4336,1417,541,182,898,5284,294,804,3,573,3,1,148,6498,2949,3526,6476,22,0,26886,0,33396,26886,6498,148,3182,3127,2142439482.67719,232574.925675008,ce511c5d-2638-44a3-b2f8-b13847543637,10,143,153,0.065359477124183,42
3,3,62,123,TAYLOR,Taylor,FL,4392,151,422,530,718,699,628,582,403,189,64,6,0 to 118,40,1983,2394,15,4383,9,0,158,2010,3,2893,52,2727,1657,0,8,4375,2454,268,5,0,1087,1632,3,2722,37,123,323,504,529,440,375,236,119,40,1,0 to 98,41,1672,810,120,120,150,2368,204,192,0,98,0,0,47,2727,1634,1090,2722,5,0,8381,0,11135,8381,2727,47,2625,2531,2685252568.13834,267348.178950349,541bd5a3-4453-499a-9896-f0edc5353d0b,1,24,25,0.04,41
4,4,46,091,OKALOOSA,Okaloosa,FL,33687,923,4058,4917,5207,4927,4104,4312,2640,1587,940,72,0 to 119,38,18286,15154,247,33337,349,1,1953,11357,137,15312,1063,20549,13028,1,109,33231,18907,1414,212,16,10753,9420,148,20321,297,1315,3071,3789,3284,2752,2927,1710,909,461,34,0 to 103,40,14412,1933,2122,1854,1783,16023,2515,1102,14,722,17,5,362,20549,9541,10857,20320,228,1,71310,0,91934,71310,20549,362,29507,29094,2369222670.29688,330553.160278386,eb5d2450-a892-40fd-9ba4-9821a7438525,23,396,419,0.0548926014319809,40
5,5,7,013,CALHOUN,Calhoun,FL,2895,93,379,408,335,389,362,353,292,188,94,2,0 to 99,41,1513,1359,23,2892,3,0,194,592,4,1405,46,1693,1195,0,7,2885,1459,231,3,0,827,853,10,1690,33,117,219,233,237,233,227,194,125,74,1,0 to 99,45,1159,185,216,130,38,1423,229,133,2,57,2,0,44,1693,855,828,1690,3,0,6182,0,7886,6182,1693,44,2301,2244,1487626835.10838,192207.890331272,3b55aa95-5170-4caf-82a3-e99ad7459349,0,26,26,0,45
6,6,50,099,PALM BEACH,Palm Beach,FL,227493,5446,16068,30383,34732,31669,32886,31603,21990,13794,7243,1679,0 to 119,43,120527,105487,1479,224174,3317,2,34008,113289,465,112467,3769,144615,82002,134,742,223306,139782,2214,2588,31,73559,67298,1139,141996,2760,9296,22624,26313,22351,21876,18928,10508,6131,3745,83,0 to 107,39,72744,20313,25023,23916,37372,73666,30958,9425,170,6842,126,54,2781,144615,68619,74784,141994,2619,2,731164,0,876573,731164,144615,2781,61952,61694,5710098601.29486,464192.459734082,cc4a8da3-38f1-429a-a0cb-00ffdaa43da7,285,6141,6426,0.0443510737628385,40
7,7,56,111,ST. LUCIE,St. Lucie,FL,43801,1446,3596,5890,6110,5955,6237,6072,4543,2654,1254,44,0 to 119,43,24243,19317,241,43469,332,0,5212,14953,188,25813,923,26389,16904,6,502,42963,25971,222,194,2,14295,11811,87,26193,486,1526,3697,4301,4044,4031,3669,2569,1409,649,8,0 to 104,42,13271,5385,3416,4121,6016,15004,5173,2614,26,1840,16,2,632,26389,11909,14393,26193,196,0,117042,0,143507,117042,26389,632,28031,28015,1499679486.67142,252832.323289834,399b37a3-aa4a-40d4-aa83-5a2ba14bd0c4,83,799,882,0.0941043083900227,43
8,8,51,101,PASCO,Pasco,FL,64011,1505,5883,8988,8370,8998,9591,8537,6590,3968,1530,51,0 to 119,42,34911,28909,191,63591,420,0,3470,30097,223,32170,1684,41343,22149,6,513,63073,39380,1614,343,5,21911,18965,118,40994,696,2761,6064,6087,6216,6439,5493,4081,2523,966,16,0 to 105,42,30259,2460,4817,3458,7961,27430,5603,3818,71,2701,51,9,753,41342,19113,22090,40994,348,0,200160,0,241626,200160,41342,753,28763,28227,1975344274.45807,225211.500752162,83116673-3fad-423e-b67e-dfe7515f5e81,145,1859,2004,0.0723552894211577,44
9,9,20,039,GADSDEN,Gadsden,FL,9029,319,831,1112,1327,1456,1426,1246,817,339,152,4,0 to 119,41,5192,3809,28,8998,30,1,1206,3761,46,4899,109,5669,3348,1,11,8987,5217,435,14,3,2967,2662,23,5652,163,480,768,846,964,939,790,435,203,79,2,0 to 98,40,1629,2801,952,270,921,4301,430,747,1,422,0,0,98,5669,2666,2980,5651,17,1,22795,0,28507,22795,5669,98,3182,2988,1367889846.39806,205127.330650714,77657ea6-12d6-4645-9915-e7357c9f40d6,3,123,126,0.0238095238095238,41
10,10,37,073,LEON,Leon,FL,48734,1792,3045,14480,7685,6008,5412,4993,3243,1360,646,70,0 to 119,31,26532,21948,254,47608,1125,1,7838,21561,201,24836,905,31938,16729,9,58,47543,30716,300,902,20,17120,13730,166,31016,827,1822,11520,5300,3874,3252,2775,1500,705,346,17,0 to 106,27,14860,9865,3672,2619,2936,23788,4292,1602,52,699,39,32,320,31938,14131,17632,31015,922,1,153140,0,185238,153140,31938,320,14635,14235,1817477697.41779,246081.909627491,ff3d6d6c-1645-4c7e-bc93-049a674c4499,49,1031,1080,0.0453703703703704,28
