OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,2039,55,149,306,278,281,280,266,189,146,89,0,0 to 118,43,1107,921,11,2038,1,0,142,953,2,1198,29,1133,900,1,5,2032,981,151,1,0,576,549,7,1132,23,72,176,183,165,154,138,88,80,54,0,0 to 106,41,889,79,49,115,113,892,127,112,0,61,0,0,28,1133,550,576,1132,1,0,5627,0,6776,5627,1133,28,1197,1180,{CB6285A2-DA2E-4583-AAD5-1221776836AE},2,36,38,0.0526315789473684,40,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,9060,288,857,1230,1222,1163,1257,1308,958,535,233,9,0 to 118,43,5153,3853,54,9036,24,0,1348,3856,133,5650,82,5058,3968,0,34,9002,2931,2111,10,6,2729,2288,25,5042,126,447,775,702,701,703,702,538,264,98,2,0 to 100,42,3322,1134,406,180,696,3998,348,584,2,426,2,1,91,5058,2298,2735,5042,16,0,22940,0,28010,22940,5058,91,2745,2683,{CE511C5D-2638-44A3-B2F8-B13847543637},15,292,307,0.0488599348534202,40,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,3728,94,274,431,648,619,544,517,368,166,61,6,0 to 118,41,1632,2077,19,3718,10,0,110,1882,3,2282,41,2296,1425,0,7,3711,2106,185,5,0,848,1439,4,2291,21,83,256,455,454,370,313,209,98,36,1,0 to 98,41,1381,673,109,128,144,1947,200,176,0,85,0,0,30,2296,1441,851,2291,5,0,6995,0,9316,6995,2296,30,2264,2168,{541BD5A3-4453-499A-9896-F0EDC5353D0B},16,131,147,0.108843537414966,41,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,25648,567,2407,3691,4031,3777,3234,3438,2175,1390,872,66,0 to 119,40,14119,11375,154,25351,296,1,1578,9905,137,10739,803,15282,10271,1,94,25259,13764,1347,155,16,8010,7003,98,15111,184,851,2296,2823,2427,2066,2201,1292,726,389,27,0 to 103,40,8498,1187,2079,3347,1214,10322,3575,848,11,562,14,3,263,15282,7095,8088,15110,171,1,54939,0,70295,54939,15282,263,21471,21055,{EB5D2450-A892-40FD-9BA4-9821A7438525},56,519,575,0.0973913043478261,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,2407,66,251,301,298,335,319,310,264,175,87,1,0 to 99,43,1245,1145,17,2405,2,0,139,577,4,1186,43,1445,957,0,5,2400,1256,187,2,0,694,745,4,1443,22,88,168,207,203,203,194,173,118,69,0,0 to 99,46,960,159,203,121,35,1189,219,115,1,52,1,0,33,1445,746,695,1443,2,0,5404,0,6858,5404,1445,33,1959,1900,{3B55AA95-5170-4CAF-82A3-E99AD7459349},4,110,114,0.0350877192982456,47,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,171702,3524,8909,21502,25665,23527,24911,24882,18668,12096,6407,1611,0 to 119,45,91759,79238,705,169440,2260,2,22545,99972,465,71748,2769,98691,72379,142,490,168815,96059,1049,1568,16,50455,46200,453,97108,1647,5229,15693,17934,15223,14881,12856,7570,4638,2963,58,0 to 106,40,47193,13399,16526,19990,25785,47594,23729,7386,112,5311,75,30,2059,98692,47003,51194,97106,1584,2,559000,0,658421,559000,98692,2059,40763,40504,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},602,5756,6358,0.0946838628499528,40,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,31758,836,1887,3849,4447,4359,4711,4697,3694,2166,1078,34,0 to 119,46,17860,13718,180,31508,250,0,3717,13749,188,16058,722,17882,13531,4,341,31164,17571,189,120,2,9760,7960,40,17760,330,849,2368,2897,2739,2751,2557,1862,1019,507,3,0 to 104,43,8643,3569,2324,3224,4093,9712,3955,1500,14,1169,9,1,459,17882,8019,9823,17760,122,0,87730,0,105677,87730,17882,459,17479,17463,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},128,811,939,0.136315228966986,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,45948,965,3412,6117,5948,6318,6934,6476,5247,3220,1282,29,0 to 119,45,25193,20486,269,45631,317,0,3211,23916,223,20148,1130,27191,18349,4,404,45223,25862,1078,247,3,14358,12413,169,26940,412,1474,3892,3994,3993,4226,3698,2910,1843,740,8,0 to 105,44,19114,1571,3178,3077,5221,17342,4377,2469,31,1783,24,6,466,27190,12517,14488,26940,250,0,150000,0,177291,150000,27190,466,22152,21610,{83116673-3FAD-423E-B67E-DFE7515F5E81},179,1854,2033,0.088047220855878,43,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,7942,248,638,957,1192,1316,1274,1110,749,313,142,3,0 to 119,42,4582,3333,27,7913,28,1,980,3642,46,3737,84,4799,3127,1,15,7898,4461,323,12,3,2493,2270,21,4784,129,369,644,730,832,812,658,373,181,70,1,0 to 99,41,1374,2315,799,296,782,3566,436,615,1,326,0,0,65,4799,2274,2504,4783,15,1,19692,0,24537,19692,4799,65,2626,2432,{77657EA6-12D6-4645-9915-E7357C9F40D6},20,241,261,0.0766283524904215,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,39020,1049,1952,11239,6179,4962,4506,4321,2936,1224,605,47,0 to 119,33,21130,17697,193,38053,966,1,5692,19814,201,17110,698,23922,15048,7,43,38005,22917,239,755,11,12694,10348,114,23156,492,1155,8730,3937,2949,2425,2133,1220,574,297,10,0 to 106,28,10448,7231,2727,2750,2023,16787,4346,1139,39,471,29,25,203,23922,10669,13129,23155,766,1,131451,0,155562,131451,23922,203,10992,10590,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},245,2583,2828,0.0866336633663366,25,2.4286163266357628,0.1707040441862682
