OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge,SHAPE_Length,SHAPE_Area
1,1,21,041,GILCHRIST,Gilchrist,FL,1214,32,56,148,163,155,170,170,135,106,79,0,0 to 118,48,699,509,6,1214,0,0,73,762,2,508,15,443,770,0,1,1213,408,35,0,0,238,204,1,443,10,22,64,72,50,58,57,33,35,42,0,0 to 106,45,365,30,21,27,65,348,30,60,0,31,0,0,9,443,204,238,443,0,0,3610,0,4061,3610,443,9,592,575,{CB6285A2-DA2E-4583-AAD5-1221776836AE},2,29,31,0.0645161290322581,45,1.4292666722912122,0.0858306455074465
2,2,54,107,PUTNAM,Putnam,FL,4867,115,264,578,710,656,714,759,523,345,181,22,0 to 118,46,2885,1940,42,4857,10,0,708,3424,133,1601,28,1740,3124,0,3,4854,1067,671,1,1,903,824,11,1738,43,166,300,261,274,228,208,129,80,40,11,0 to 100,38,923,501,207,107,367,1215,156,330,1,195,0,0,36,1740,825,904,1738,2,0,12715,8,14475,12723,1740,36,343,275,{CE511C5D-2638-44A3-B2F8-B13847543637},11,244,255,0.0431372549019608,38,2.246427873742215,0.19954202112213038
3,3,62,123,TAYLOR,Taylor,FL,2228,46,65,226,454,427,351,303,219,97,36,4,0 to 118,42,871,1335,22,2219,9,0,64,1511,3,905,29,1171,1048,0,9,2210,1113,55,3,0,277,891,0,1168,3,18,117,304,283,211,127,71,26,11,0,4 to 92,39,581,502,67,18,123,989,56,86,0,34,0,0,5,1171,891,280,1168,3,0,4499,6,5705,4505,1171,5,945,847,{541BD5A3-4453-499A-9896-F0EDC5353D0B},8,21,29,0.275862068965517,39,2.5842937862081867,0.25118054425022496
4,4,46,091,OKALOOSA,Okaloosa,FL,10982,247,348,1238,1789,1612,1483,1536,1131,875,676,47,0 to 119,46,6392,4487,103,10821,160,1,602,7302,137,1913,145,4020,6912,1,49,10772,3783,209,23,5,2164,1784,44,3992,46,140,666,799,630,550,503,328,198,154,6,0 to 103,40,2220,380,702,690,548,2604,840,386,4,234,2,0,75,4020,1795,2181,3991,28,1,27756,132,31955,27888,4020,75,3480,3054,{EB5D2450-A892-40FD-9BA4-9821A7438525},24,727,751,0.0319573901464714,40,3.2142959002474103,0.2230733675938685
5,5,7,013,CALHOUN,Calhoun,FL,1137,16,48,109,175,192,157,170,130,93,47,0,0 to 99,46,570,551,16,1136,1,0,38,542,4,482,12,546,590,0,1,1135,528,17,1,0,226,318,1,545,4,14,56,108,99,75,72,52,39,27,0,1 to 99,44,347,90,38,70,23,437,85,57,1,32,1,0,8,546,319,226,545,1,0,3846,0,4402,3846,546,8,697,636,{3B55AA95-5170-4CAF-82A3-E99AD7459349},1,126,127,0.0078740157480315,44,1.881030493274878,0.13964927894629456
6,6,50,099,PALM BEACH,Palm Beach,FL,103125,1708,3041,10080,14523,13761,15033,16288,13158,8910,4957,1666,0 to 119,50,55730,46984,411,102116,1007,2,8626,79445,465,27929,777,41013,61677,161,274,101686,40018,625,363,7,20930,19524,189,40643,678,1594,5990,7648,6701,6364,5325,3030,2013,1601,69,0 to 106,41,15151,6564,7388,11540,11152,16222,13269,4438,50,3196,34,16,1078,41013,19722,21092,40641,370,2,270823,644,313083,271467,41013,1078,10555,10290,{CC4A8DA3-38F1-429A-A0CB-00FFDAA43DA7},164,3835,3999,0.0410102525631408,41,4.371977007213128,0.5176263954580347
7,7,56,111,ST. LUCIE,St. Lucie,FL,17182,328,538,1611,2363,2376,2653,2742,2249,1423,830,69,0 to 119,50,9872,7040,270,17026,156,0,1464,11850,188,4783,183,6773,10123,5,281,16740,6611,136,25,1,3685,2982,80,6747,127,284,898,1145,1105,1063,905,595,364,253,34,0 to 104,43,2364,1532,1013,1838,1487,2925,2335,633,2,452,2,1,230,6773,2997,3696,6747,26,0,42105,131,49059,42236,6773,230,4474,4459,{399B37A3-AA4A-40D4-AA83-5A2BA14BD0C4},51,779,830,0.0614457831325301,43,2.4043656096016006,0.13681239009025967
8,8,51,101,PASCO,Pasco,FL,21802,430,658,2265,2989,3124,3479,3494,2862,1704,759,38,0 to 119,49,12283,9438,81,21687,115,0,1822,14883,223,7278,318,7868,13791,3,140,21544,7670,148,49,1,4068,3735,15,7818,120,262,1199,1359,1256,1256,1039,721,416,228,12,0 to 105,42,5536,593,1260,429,1931,5334,553,1036,10,709,4,1,171,7868,3759,4094,7818,50,0,67868,70,75861,67938,7868,171,5241,4690,{83116673-3FAD-423E-B67E-DFE7515F5E81},62,1176,1238,0.0500807754442649,42,2.211523841717279,0.18173091103067956
9,9,20,039,GADSDEN,Gadsden,FL,4876,109,237,510,815,852,835,704,497,194,102,21,0 to 119,43,2922,1924,30,4854,21,1,397,3232,46,1479,30,2240,2629,1,6,4848,2181,51,8,0,1107,1103,22,2232,52,133,306,384,426,392,282,147,68,31,19,0 to 105,40,651,870,354,357,408,1275,549,322,0,173,0,0,31,2240,1104,1114,2231,8,1,12166,16,14468,12182,2240,31,897,703,{77657EA6-12D6-4645-9915-E7357C9F40D6},37,124,161,0.229813664596273,40,2.0333919169340233,0.1286336058610035
10,10,37,073,LEON,Leon,FL,18642,321,601,3377,3165,2651,2607,2691,1978,787,415,49,0 to 119,41,9736,8786,120,18306,335,1,1453,14480,201,4021,183,5975,12645,3,19,18286,5783,59,129,4,3094,2729,19,5842,99,256,1936,1141,763,659,599,285,127,93,17,0 to 105,29,1799,1922,702,1419,417,3203,2222,452,15,169,10,7,30,5975,2797,3159,5841,133,1,64473,209,70779,64682,5975,30,2529,2115,{FF3D6D6C-1645-4C7E-BC93-049A674C4499},40,1087,1127,0.0354924578527063,29,2.4286163266357628,0.1707040441862682
